Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Dar Al-Arkan Sukuk Company Limited,17374,dar al arkan sukuk,dar,Dar-AD,25469.0,,,Dar Al Aman for Islamic Finance,109002,99.59,Darkhan Khuns,109010,99.58,Darkhan Khuvun,109011,99.56,Dar Al-Salam for Insurance,99985,99.55,Dar Al Thuraya Real Estate,109003,99.55,Modaraba Al-Tijarah,145943,99.54,Darling Park Trust,1349,99.53,Darat Jordan Holdings,109006,99.53,Dar El Benaa,16407,99.53,Darwish Al-Khalili and Sons Company PLC,25474,99.53
Darling Global Finance B.V.,16388,darling global b.v.,darling,Darling Ingredients,133502.0,,,Darling Park Trust,1349,99.58,Darling International (XETRA),305477,99.54,Darling and Hodgson,33791,99.53,Darling and Hodgson Limited,33792,99.53,Darling Down Television,1348,99.52,Darlington Mines Limited,7088,99.51,Darling Ingredients,133502,99.47,Darling Ingredients (Mexico),217469,99.47,Darling Ingredients (BRN),224284,99.47,Darling Ingredients (Pet),251350,99.47
Data & Audio-Visual Enterprises Wireless Inc.,5178,data & audio visual enterprises wireless,data,International Data,2259.0,Armada Data (Non-NASDAQ OTC),234334.0,Auxiliar d'Entreprises Limited Data,14890,99.51,Datacom Wireless,7094,99.5,Datatext and Satellite Superhighways,64152,99.47,Data Documents Income del Com,71747,99.46,Data Modul (XETRA) Produktion und Vertrieb,92176,99.46,Data Modul Produktion und Vertrieb,92177,99.46,Datamatics Global Services,99994,99.45,Data Dimensions (Frankfurt),294253,99.44,Blue Tree Wireless Data,5720,99.44,Blue Tree Wireless Data (Non-NASDAQ OTC),234860,99.44
"Datang Heilongjiang Power Generation Co., Ltd.",6772,datang heilongjiang power generation,datang,Datang Telecom 'A',88482.0,,,Datang International Power Generation 'A',154145,99.73,Datang International Power Generation Company (London) 'H',229992,99.73,Datang International Power (XETRA) Generation 'H',285651,99.73,Datang Huayin Electric Power 'A',88481,99.56,Datang Environment Industry Group 'H',99995,99.48,Datang Environment Industry GRP Company Limited CLB,166057,99.48,China Datang Corporation Renewable Power 'A',157197,99.48,Beijing Datang Power,156470,99.46,China Datang Corporation (Frankfurt) Renewable Power,268971,99.45,China Datang Corporation (XETRA) Renewable Power,310834,99.45
DAVINCIRE HOLDINGS LTD.,3894,davincire,davincire,,,,,Vinci,87383,99.71,Vinci (Mexico),219189,99.71,Vinci (Swiss Stock Exchange),229038,99.71,Vinci (Non-NASDAQ OTC),249723,99.71,Vinci (Frankfurt),275594,99.71,Vinci (Milan),275595,99.71,Vinci (Vienna Stock Exchange),275596,99.71,Vinci (XETRA),275597,99.71,Vinci (ex SGE) (VIRT-X),297808,99.71,AVI,115381,99.5
Db (Barbados) SRL,3714,db srl,db,DB,118165.0,DB X-Trackers (Non-NASDAQ OTC) Russell 2000 ETF 1C,241504.0,DBS Group Holdings,115109,99.67,DBS Group Holdings Limited,178134,99.67,DBS Group Holdings (BRN),227494,99.67,DBS Group Holdings (London),227495,99.67,DBS Group Holdings (Non-NASDAQ OTC),244987,99.67,DBS Group Holdings (Frankfurt),269498,99.67,DBS Group Holdings (XETRA),311345,99.67,DB Soft,16427,99.62,IDB Bank ADR,145059,99.62,DBS Land,33821,99.57000000000001
DB Privat- und Firmenkundenbank AG,7662,db privat und firmenkundenbank,db,DB,118165.0,DB X-Trackers (Non-NASDAQ OTC) Russell 2000 ETF 1C,241504.0,DBX Corporation Financial Holdings,166188,99.51,DBX EPRA European XUK (London),298405,99.51,BREDBAND2 I Skandinavien,117422,99.48,DBX Corporation Nfin Holdings,166189,99.48,BREDBAND2 I (Frankfurt) Skandinavien,268623,99.48,DBX COR BND Nfin,298403,99.48,RDB Realty and Infrastructure,103863,99.47,DBH First Mutual Fund,139762,99.47,DBS Thai Danu Bank Foreign Board,233397,99.46,DB XTR MSCI India TRN in Dex 2C,241528,99.46
DBCT FINANCE PTY LIMITED,3376,dbct pty,dbct,,,,,BCT International,70422,99.55,BCT International (Berlin),299806,99.55,CT Holdings,53615,99.4,DB,118165,99.4,T Bank,22692,99.22,C Holdings,24873,99.22,Veritas DBC (Frankfurt),297774,85.46000000000001,CTV,6981,79.56,CTO,16324,79.56,CTI Group Holdings,53616,79.56
DBNGP Finance Company Pty Limited,3345,dbngp pty,dbngp,,,,,NGP,20512,99.5,NGP (Risp),169521,99.5,DB,118165,99.36,GPT Group (XETRA),312300,79.7,Dongpeng Holdings,25610,79.67,GPA Group (Irish),26357,79.53,GPI,34955,79.53,GPS,34956,79.53,GPU,65181,79.53,GPI,93035,79.53
Dean Holding Company,21298,dean holding,dean,Dean Foods,53696.0,,,Andeangold,14582,99.64,Andeangold,214932,99.64,Andeangold (Lima),227102,99.64,Andeangold (Non-NASDAQ OTC),234231,99.64,Andeangold (XETRA),309775,99.64,Dean Foods,53696,99.64,Dean Foods,64171,99.64,Dean Foods (Spinoff),185591,99.64,Dean Foods (BRN),227498,99.64,Dean Foods (Frankfurt),278104,99.64
DEBT TRADING PARTNERS BIS SPOLKA Z OGRANICZONA,16997,debt trading partners bis spolka z ograniczona,debt,Debt Resolve,53698.0,Acencia Debt (Non-NASDAQ OTC) Strategies,233933.0,Debt Strategic Fund Income,143820,99.44,Debt Strategies III,64174,99.43,Knox Debt FDO Deinvt EM Participacoes EM Infu CF,140570,99.43,Endurance Debt FI Part Infra Closed Fund,139854,99.42,Western Asset Emerging Markets Debt Fund Nav,240952,99.42,Golding Private Debt 2014 SICAV-FIS G,93013,99.41,Powershares Fundamental Emerging Markets Local Debt Portfolio,199376,99.41,Blackrock Debt Strategies Fund Nav,234782,99.4,Acencia Debt Strategies C,182366,99.39,Emerging Market Debt Fund Closed Fund,171737,99.39
DELAMARE CARDS MTN ISSUER PLC,9387,delamare cards mtn issuer,delamare,,,,,Lama (Tony),66048,99.28,AMA,194,99.21,AMA Group,81173,99.21,AMA Group (Non-NASDAQ OTC),243626,99.21,AMA Group (Frankfurt),267755,99.21,AM,14528,99.15,AR,24258,99.15,AM Group Holdings,98528,99.15,El Company,109292,99.15,La Holdings,111212,99.15
DELEK & AVNER (TAMAR BOND) LTD,11177,delek & avner,delek,Delek Israel,25511.0,Delek Group (Non-NASDAQ OTC),245010.0,Delek Israel,25511,99.64,Delek-Belron International,143834,99.64,Delek Automotive,97547,99.62,Delek Automotive (Frankfurt),278121,99.62,Delek Automotive (Berlin),300525,99.62,Delek Real Estate,25512,99.6,Delek Real Estate (Non-NASDAQ OTC),235810,99.6,Delek Group 10 ADR 10:1,185604,99.6,Delek Group 10 ADR (Frankfurt) 10:1,255634,99.6,Delek Logistics Partners,134053,99.59
Delek Overriding Royalty Leviathan Ltd,11188,delek overriding royalty leviathan,delek,Delek Israel,25511.0,Delek Group (Non-NASDAQ OTC),245010.0,Delek Global Real Estate,46565,99.52,Delek Real Estate,25512,99.51,Delek Real Estate (Non-NASDAQ OTC),235810,99.51,Delek Energi Systems,25510,99.48,Delek Energi Systems (Non-NASDAQ OTC),235809,99.48,Delek Logistics Partners,134053,99.45,Delek United States Holdings,134054,99.45,Delek United States Holdings (Pet),251356,99.45,Delek United States Holdings (Frankfurt),262568,99.45,Delek Logistics Partners (Berlin),285698,99.45
Dell Bank International Designated Activity Co,11082,dell designated activity co,dell,Dell,59658.0,,,Duddell Street Acquisition A,136366,99.55,Duddell Street (Frankfurt) Acquisition A,262701,99.55,Duddell Street Acquisition Class B,195073,99.52,Duddell Street Acquisition Units,185794,99.51,Sundell Estate,104922,99.49,Waddell and Reed Financial 'A',61776,99.49,Waddell and Reed Financial 'B',201816,99.49,Waddell and Reed (Frankfurt) Financial 'A',282891,99.49,Waddell and Reed (XETRA) Financial 'A',309061,99.49,Della Penna 'A',1375,99.48
Deltaland Buildcon Private Limited,11973,deltaland buildcon private,deltaland,,,,,Delta Bank,25515,99.32,Delta Bank,41826,99.32,Delta,46570,99.32,Delta,97550,99.32,Delta (Non-NASDAQ OTC),235818,99.32,Delta (Non-NASDAQ OTC),245016,99.32,Delta (Frankfurt),278129,99.32,Delta (XETRA),311367,99.32,Land Securities Group PLC,48475,99.27,Land,111227,99.27
DEME COORDINATION CENTER NV,3786,deme coordination center nv,deme,Deme Group,88494.0,,,China Demeter Fininv (Temp),165612,99.51,China Demeter Financial Investments,99548,99.45,China Demeter (Frankfurt) Financial Investments,277614,99.45,Demert and Dougherty,71821,99.43,Demeter Biotechnologies,204527,99.4,Codemedia,33431,99.39,Academedia 'B',41073,99.39,Academedia 'A',177128,99.39,Academedia,116467,99.38,Academedia (Mexico),216634,99.38
Deniz Finansal Kiralama AS,18249,deniz finansal kiralama as,deniz,Deniz Real Estate Investment Trust JSC,118196.0,,,Deniz Real Estate Investment Trust JSC,118196,99.51,Akdeniz Yatirim Holding A S,116655,99.49,Denizbank,41832,99.46,Denizbank Nil Paid 05/10/15,229999,99.45,GSD Denizcilik Gayrimenkul A,119208,99.44,Denizli Cam Sanayi VE Ticaret Limited,41833,99.44,Deniz Gayr Yat A Nil Paid 20/03/06,229998,99.43,Denizbank Sponsored GDR 144A 1:10,204531,99.41,Ayes Akdeniz,117123,99.26,Eni,87395,99.21
DENIZ YATIRIM MENKUL KIYMETLER ANONIM SIRKETI,18274,deniz yatirim menkul kiymetler anonim sirketi,deniz,Deniz Real Estate Investment Trust JSC,118196.0,,,Akdeniz Yatirim Holding A S,116655,99.56,GSD Denizcilik Gayrimenkul A,119208,99.47,Denizli Cam Sanayi VE Ticaret Limited,41833,99.46,Deniz Real Estate Investment Trust JSC,118196,99.45,Deniz Gayr Yat A Nil Paid 20/03/06,229998,99.43,Denizbank Nil Paid 05/10/15,229999,99.42,Denizbank Sponsored GDR 144A 1:10,204531,99.36,Denizbank,41832,99.3,Ayes Akdeniz,117123,99.28,Eni,87395,99.12
DenizFactoring A.S.,18250,denizfactoring a.s.,denizfactoring,,,,,Torin,68744,99.42,Acto,14151,99.35,Ring,50155,99.35,Fact,129406,99.35,CTO,16324,99.27,ACT Group,44676,99.27,Eni,87395,99.27,Eni (Swiss Stock Exchange),227590,99.27,Eni (Ireland),232027,99.27,Eni (Non-NASDAQ OTC),245336,99.27
Derbyshire Building Society,8849,derbyshire building society,derbyshire,,,,,Derby,33872,99.31,Shire,50501,99.31,Shire,183483,99.31,Shire (VIRT-X),232841,99.31,Shire (Non-NASDAQ OTC),239759,99.31,Shire (Frankfurt),281773,99.31,Shire (Milan),289233,99.31,Shire (XETRA),289234,99.31,SHI,131838,99.2,Hi,26603,99.14
