Target Name,Target No.,preprocessed,First word,Top matched name for First word,Top matched No. for First word,Matched score for First word,Second word,Top matched name for Second word,Top matched No. for Second word,Matched score for Second word,Third word,Top matched name for Third word,Top matched No. for Third word,Matched score for Third word
CK HUTCHISON INTERNATIONAL (20) LIMITED,15040,ck hutchison international (20),ck,Hickson International,47817,94.6,ck hutchison,CK Hutchison Holdings (Non-NASDAQ OTC),244711,92.2,ck hutchison international,International,206505,91.8
CK Hutchison International (21) Limited,15049,ck hutchison international (21),ck,Hickson International,47817,94.6,ck hutchison,CK Hutchison Holdings (Non-NASDAQ OTC),244711,92.2,ck hutchison international,International,206505,91.8
CK PROPERTY FINANCE (MTN) LIMITED,14989,ck property finance (mtn),ck,Kalleback Property Invest,120105,92.8,ck property,Kalleback Property Invest,120105,92.8,ck property finance,Property Trust,49901,89.6
CNOOC Finance (2003) Limited,25211,cnooc finance (2003),cnooc,CNOOC (Frankfurt),269193,90.8,cnooc finance,CNOOC,97091,88.0,cnooc finance (2003),CNOOC,97091,88.0
CNOOC Finance (2011) Limited,25231,cnooc finance (2011),cnooc,CNOOC (Frankfurt),269193,90.8,cnooc finance,CNOOC,97091,88.0,cnooc finance (2011),CNOOC,97091,88.0
CNOOC Finance (2012) Limited,25253,cnooc finance (2012),cnooc,CNOOC (Frankfurt),269193,90.8,cnooc finance,CNOOC,97091,88.0,cnooc finance (2012),CNOOC,97091,88.0
CNOOC Finance (2013) Limited,25290,cnooc finance (2013),cnooc,CNOOC (Frankfurt),269193,90.8,cnooc finance,CNOOC,97091,88.0,cnooc finance (2013),CNOOC,97091,88.0
CNOOC NEXEN FINANCE (2014) ULC,5294,cnooc nexen finance (2014) ulc,cnooc,CNOOC (XETRA),285368,89.4,cnooc nexen,Nexen,159904,85.8,cnooc nexen finance,CNOOC,97091,85.8
