Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
BankPozitif Kredi ve Kalkinma Bankasi A.S.,18245,A C N 059 457 279,10,86,"[('A C N 059 457 279', 86), ('A C N 603 323 182', 86), ('A N G Holdings (Australian)', 86), ('A R C Industries', 86), ('A V Buildings', 86), ('A-Cap Development', 86), (""BA Embotteladora 'A'"", 86), ('Banco BTG Pactual S A', 86), ('Banco Estado Pernambuco S/A', 86), ('Bobar Banka A D Bijeljina', 86)]"
YAPI KREDI FAKTORING ANONIM SIRKETI,18246,Aktor,14342,90,"[('Aktor', 90), ('Yapi Kredi', 90), ('Torin', 90), ('Eczacibasi Yapi B', 86), ('Yapi Kredi Sigorta', 86), ('Yapi VE Kredi Bankasi', 86), ('Garanti Faktoring A', 86), ('ICBC Turkey Bank Anonim', 86), ('Isiklar ENE Yapi AS', 86), ('Lider Faktoring', 86)]"
HSBC BANK ANONIM SIRKETI,18247,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Adelaide Bank', 86), ('AFB Bank ASC', 86)]"
KUVEYT TURK KATILIM BANKASI ANONIM SIRKETI,18248,Azar-Turk Bank,498,86,"[('Azar-Turk Bank', 86), ('Aslan Cimento Anonim Sirketi', 86), ('Asya Katilim Bankasi', 86), ('Migros Turk Income', 86), ('Migros Turk TAS', 86), ('T Kalkinma Bankasi', 86), ('Turk Ekonomi Bankasi', 86), ('Turk Petrol Rafinerileri', 86), ('Turkiye Garanti Bankasi', 86), ('Turkiye Vakiflar Bankasi', 86)]"
Deniz Finansal Kiralama AS,18249,IS Finansal Kiralama,119887,87,"[('IS Finansal Kiralama', 87), ('Berlin III AS', 86), ('Danfoss AS', 86), ('Dollar Kredit AS', 86), ('Doma AS', 86), ('Kablo Elektro AS', 86), ('Noving AS', 86), ('Ortas AS', 86), ('Saint and Koli AS', 86), ('Stock Plzen AS', 86)]"
DenizFactoring A.S.,18250,Acto,14151,90,"[('Acto', 90), ('CTO', 90), ('Ring', 90), ('Torin', 90), ('Eni', 90), ('Fact', 90), ('A P Group Taken Over 25/10/92', 86), ('Banco Estado Pernambuco S/A', 86), (""BTR 'A'"", 86), ('E&A', 86)]"
YAPI KREDI FAKTORING ANONIM SIRKETI,18251,Aktor,14342,90,"[('Aktor', 90), ('Yapi Kredi', 90), ('Torin', 90), ('Eczacibasi Yapi B', 86), ('Yapi Kredi Sigorta', 86), ('Yapi VE Kredi Bankasi', 86), ('Garanti Faktoring A', 86), ('ICBC Turkey Bank Anonim', 86), ('Isiklar ENE Yapi AS', 86), ('Lider Faktoring', 86)]"
Koc Fiat Kredi Tuketici Finansmani A.S.,18252,A C N 059 457 279,10,86,"[('A C N 059 457 279', 86), ('A C N 603 323 182', 86), ('A R C Industries', 86), ('A V Buildings', 86), ('A-Cap Development', 86), (""BA Embotteladora 'A'"", 86), ('Banco BTG Pactual S A', 86), ('Bobar Banka A D Bijeljina', 86), (""BTR 'A'"", 86), (""Della Penna 'A'"", 86)]"
HYUNDAI-ASSAN OTOMOTIV SANAYI VE TICARET ANONI,18253,Hyundai Corporation,119609,90,"[('Hyundai Corporation', 90), ('Hyundai Corporation', 90), ('Hyundai Finance', 86), ('Hyundai-Sime Darby', 86), ('Hyundai Autonet', 86), ('Hyundai DSF', 86), ('Hyundai Elevator New 1', 86), ('Hyundai Food System', 86), ('Hyundai Hysco', 86), ('Hyundai Information Technology', 86)]"
VOLKSWAGEN DOGUS FINANSMAN ANONIM SIRKETI,18255,Volkswagen,87371,90,"[('Volkswagen', 90), ('Volkswagen Staff Shares', 86), ('Yatirim Finansman Yo', 86), ('Volkswagen (XETRA)', 86), ('Dogus OTO Servis VE Ticaret', 86), ('ICBC Turkey Bank Anonim', 86), ('Net Holding Anonim Sirketi', 86), ('Volkswagen Preference', 86), ('Volkswagen Neue', 86), ('Volkswagen (Milan)', 86)]"
KT SUKUK VARLIK KIRALAMA ANONIM SIRKETI,18259,KT Freetel,36331,86,"[('KT Freetel', 86), ('KT M Com', 86), ('KT Invest', 86), ('Beyaz Filo OTO Kiralama', 86), ('Gelecek Varlik Yonetimi', 86), ('ICBC Turkey Bank Anonim', 86), ('IS Finansal Kiralama', 86), ('KT Alpha', 86), ('KT Skylife', 86), ('KT Submarine', 86)]"
AK Finansal Kiralama Anonim Sirketi,18260,Iktisat Finansal,42489,86,"[('Iktisat Finansal', 86), ('Toprak Finansal', 86), ('AK Steel Holding', 86), ('AK Holding', 86), ('AK Medical Holdings', 86), ('AK Altynalmas', 86), ('AK Holdings', 86), ('Beyaz Filo OTO Kiralama', 86), ('ICBC Turkey Bank Anonim', 86), ('IS Finansal Kiralama', 86)]"
Otokoc Otomotiv Ticaret ve Sanayi Anonim Sirke,18261,Adana Cimento Sanayi 'A',41097,86,"[(""Adana Cimento Sanayi 'A'"", 86), ('Akal Tekstil Sanayi', 86), ('Akcimento Ticaret', 86), ('Aksu Iplik Dokuma VE', 86), ('Aslan Cimento Anonim Sirketi', 86), ('Atac Insaat VE Sanayi', 86), ('Bolu Cimento Sanayi', 86), ('CBS Boya Kimya Sanayi VE Limited', 86), ('Denizli Cam Sanayi VE Ticaret Limited', 86), ('EGS DIS Ticaret', 86)]"
Halk Leasing Finansal Kiralama A.S.,18262,Security Leasing Corporation,113453,90,"[('Security Leasing Corporation', 90), ('Security Leasing Corporation', 90), ('A C N 059 457 279', 86), ('A C N 603 323 182', 86), ('A R C Industries', 86), ('A V Buildings', 86), ('A-Cap Development', 86), (""BA Embotteladora 'A'"", 86), ('Banco BTG Pactual S A', 86), (""BTR 'A'"", 86)]"
Alternatif Finansal Kiralama A.S.,18263,Alte,14505,90,"[('Alte', 90), ('Terna', 90), ('Tern', 90), ('Tern', 90), ('A C N 059 457 279', 86), ('A C N 603 323 182', 86), ('A R C Industries', 86), ('A V Buildings', 86), ('A-Cap Development', 86), (""BA Embotteladora 'A'"", 86)]"
Garanti Filo Yonetim Hizmetleri Anonim Sirketi,18264,Garant,34774,90,"[('Garant', 90), ('Aslan Cimento Anonim Sirketi', 86), ('Kiler Alisveris Hizmetleri Gida Sanayi VE Ticaret Not Ranking For Dividend', 86), ('RAN Lojistik Hizmetleri C', 86), ('Filo Quip', 86), ('Filo Mining', 86), ('Turkiye Garanti Bankasi', 86), ('Turkcell Iletisim Hizmetleri', 86), ('Beyaz Filo OTO Kiralama', 86), ('Garanti Faktoring A', 86)]"
ZIRAAT FINANSAL KIRALAMA ANONIM SIRKETI,18265,Iktisat Finansal,42489,86,"[('Iktisat Finansal', 86), ('Toprak Finansal', 86), ('Beyaz Filo OTO Kiralama', 86), ('ICBC Turkey Bank Anonim', 86), ('IS Finansal Kiralama', 86), ('Net Holding Anonim Sirketi', 86), ('Seker Finansal Kiralama', 86), ('Vakif Finansal Kiralama', 86), ('Metro Ticari VE Mali Yatirimlar Anonim Not Ranking For Dividend', 86), ('Tekstil Finansal', 86)]"
TF VARLIK KIRALAMA ANONIM SIRKETI,18267,S A S,29767,86,"[('S A S', 86), ('TF Financial', 86), ('IS Finansal Kiralama', 86), ('TF Bank', 86), ('Aslan Cimento Anonim Sirketi Not Ranking For Dividend', 86), ('Metro Ticari VE Mali Yatirimlar Anonim Not Ranking For Dividend', 86), ('Net Holding Anonim Sirketi Not Ranking For Dividend', 86), ('Metro Ticari VE Mali (Non-NASDAQ OTC) Yatirimlar Anonim', 86), ('Akbank Turk Anonim (Frankfurt) Sirketi Turkey ADR 1:2', 86), ('TF Bank (Frankfurt)', 86)]"
TEB Tuketici Finansman Anonim Sirketi,18268,TEB Volos,22760,86,"[('TEB Volos', 86), ('Yatirim Finansman Yo', 86), ('ICBC Turkey Bank Anonim', 86), ('TEB Bancorp', 86), ('Metro Ticari VE Mali Yatirimlar Anonim Not Ranking For Dividend', 86), ('Ansama', 75), ('Sansan', 75), ('Iofina', 75), ('Manac', 72), ('Anima', 72)]"
QNB FINANS YATIRIM MENKUL DEGERLER ANONIM SIRK,18269,Finans Yatirim,42132,90,"[('Finans Yatirim', 90), ('Adamant Finans OOO', 86), ('AIF Mediapressa Finans OOO', 86), ('Dixy-Finans', 86), ('Gaz Finans OOO', 86), ('Integra Finans OOO', 86), ('Kamaz-Finans', 86), ('Magnit Finans', 86), ('Mariyskiy NPZ Finans OOO', 86), (""Medved'-Finans"", 86)]"
AK YATIRIM MENKUL DEGERLER ANONIM SIRKETI,18270,Alfa Menkul,41160,86,"[('Alfa Menkul', 86), ('Euro Yatirim Holdyng', 86), ('Finans Yatirim', 86), ('General Yatirim', 86), ('Isiklar Yatirim Holding', 86), ('KOC Yatirim Merger 504825', 86), ('Yatirim Finansman Yo', 86), ('AK Steel Holding', 86), ('AK Holding', 86), ('AK Medical Holdings', 86)]"
YAPI KREDI YATIRIM MENKUL DEGERLER ANONIM SIRK,18271,Yapi Kredi,44477,90,"[('Yapi Kredi', 90), ('Alfa Menkul', 86), ('Alternatif Yatirim Ortakligi', 86), ('Aslan Cimento Anonim Sirketi', 86), ('Eczacibasi Yapi B', 86), ('Euro Yatirim Holdyng', 86), ('Finans Yatirim', 86), ('General Yatirim', 86), ('Isiklar Yatirim Holding', 86), ('KOC Yatirim Merger 504825', 86)]"
VAKIF YATIRIM MENKUL DEGERLER ANONIM SIRKETI,18272,Alfa Menkul,41160,86,"[('Alfa Menkul', 86), ('Alternatif Yatirim Ortakligi', 86), ('Aslan Cimento Anonim Sirketi', 86), ('Euro Yatirim Holdyng', 86), ('Finans Yatirim', 86), ('General Yatirim', 86), ('Isiklar Yatirim Holding', 86), ('KOC Yatirim Merger 504825', 86), ('Yatirim Finansman Yo', 86), ('Akdeniz Yatirim Holding A S', 86)]"
HALK YATIRIM MENKUL DEGERLER ANONIM SIRKETI,18273,Alfa Menkul,41160,86,"[('Alfa Menkul', 86), ('Alternatif Yatirim Ortakligi', 86), ('Aslan Cimento Anonim Sirketi', 86), ('Euro Yatirim Holdyng', 86), ('Finans Yatirim', 86), ('General Yatirim', 86), ('Halk Sigorta', 86), ('Isiklar Yatirim Holding', 86), ('KOC Yatirim Merger 504825', 86), ('Yatirim Finansman Yo', 86)]"
DENIZ YATIRIM MENKUL KIYMETLER ANONIM SIRKETI,18274,Alfa Menkul,41160,86,"[('Alfa Menkul', 86), ('Alternatif Yatirim Ortakligi', 86), ('Aslan Cimento Anonim Sirketi', 86), ('Euro Yatirim Holdyng', 86), ('Finans Yatirim', 86), ('General Yatirim', 86), ('Isiklar Yatirim Holding', 86), ('KOC Yatirim Merger 504825', 86), ('Yapi Kredi Yatirim Ortakligi B', 86), ('Yatirim Finansman Yo', 86)]"
MERSIN ULUSLARARASI LIMAN ISLETMECILIGI ANONIM,18275,Aslan Cimento Anonim Sirketi,41274,86,"[('Aslan Cimento Anonim Sirketi', 86), ('UKI Uluslararasi Konfeksiyon', 86), ('ICBC Turkey Bank Anonim', 86), ('Net Holding Anonim Sirketi', 86), ('Trabzon Liman Isletmeciligi A', 86), ('Turkiye Sigorta Anonim Sirketi', 86), ('Akbank Turk Anonim (XETRA)', 86), ('Merspin', 77), ('Sljeme', 75), ('Lipman', 75)]"
MERCEDES-BENZ FINANSMAN TURK ANONIM SIRKETI,18276,Azar-Turk Bank,498,86,"[('Azar-Turk Bank', 86), ('Benz Gold Resources', 86), ('Go Madrid Benz', 86), ('Mercedes Holding Stammaktie', 86), ('Benz IND', 86), ('Aslan Cimento Anonim Sirketi', 86), ('Migros Turk Income', 86), ('Migros Turk TAS', 86), ('Turk Ekonomi Bankasi', 86), ('Turk Petrol Rafinerileri', 86)]"
Finans Faktoring Hizmetleri Anonim Sirketi,18277,Adamant Finans OOO,14158,86,"[('Adamant Finans OOO', 86), ('AIF Mediapressa Finans OOO', 86), ('Dixy-Finans', 86), ('Gaz Finans OOO', 86), ('Integra Finans OOO', 86), ('Kamaz-Finans', 86), ('Magnit Finans', 86), ('Mariyskiy NPZ Finans OOO', 86), (""Medved'-Finans"", 86), ('MLK Finans', 86)]"
KT KIRA SERTIFIKALARI VARLIK KIRALAMA ANONIM S,18278,Banco BTG Pactual S A,656,86,"[('Banco BTG Pactual S A', 86), ('Banco Estado Pernambuco S/A', 86), ('Elekeiroz S A', 86), ('Euromayor S A de Inversiones', 86), (""Foster's Group"", 86), (""Gibson's"", 86), ('Mcleod M S', 86), ('Montagu S Anchor (Australian)', 86), ('Park-Hotel S Peterburg', 86), ('A/S Dadeko', 86)]"
BEREKET VARLIK KIRALAMA ANONIM SIRKETI,18279,S A S,29767,86,"[('S A S', 86), ('Be - be', 86), ('Beyaz Filo OTO Kiralama', 86), ('Gelecek Varlik Yonetimi', 86), ('ICBC Turkey Bank Anonim', 86), ('IS Finansal Kiralama', 86), ('Seker Finansal Kiralama', 86), ('Vakif Finansal Kiralama', 86), ('Metro Ticari VE Mali Yatirimlar Anonim Not Ranking For Dividend', 86), ('Vakif Finansal Kiralama', 86)]"
