Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Bank of Tokyo-Mitsubishi UFJ Trust Company,21769,Mitsubishi,106115,90,"[('Mitsubishi', 90), ('Trust Company', 90), ('Bank of Tokyo-Mitsubishi', 90), ('Mitsubishi UFJ Securities', 90), ('Mitsubishi', 90), ('Bank of Tokyo', 90), ('Adelaide Bank', 86), ('Advance Bank Australia', 86), ('AFB Bank ASC', 86), ('Arthur Yates and Company', 86)]"
FPL Energy Virginia Funding Corp,21770,Inia,8953,90,"[('Inia', 90), ('Energy', 90), ('Energy', 90), ('Energy', 90), ('Acer Energy', 86), ('Adelaide Energy', 86), ('Adelphi Energy', 86), ('Allgas Energy', 86), ('Anatolia Energy', 86), ('Antaeus Energy', 86)]"
Colonial Gas Company,21771,Colonial Trust,71328,90,"[('Colonial Trust', 90), ('Trust Company', 90), ('MPA', 90), ('COL', 90), ('Colonial Trust', 90), ('Colonial Gas', 90), ('Colonial Trust', 90), ('AS Company', 90), ('Antipodes Global Investment Company', 86), ('Apollo Gas', 86)]"
HILLTOP SECURITIES INC.,21772,Capital Hill,15644,90,"[('Capital Hill', 90), ('Hi', 90), ('Hilltop Community Bancorp', 90), ('Top', 90), ('Hilltop Holdings', 90), ('Hilltop Holdings 8.25% Cumulative Preferred A', 90), ('Hilltop Community Bancorp Warrants 31/05/2006', 90), ('Hilltop Community Bank Units 04/30/06', 90), ('Hilltop Holdings (Frankfurt)', 90), ('Hilltop Holdings (XETRA)', 90)]"
Intermedia Communications Inc.,21773,Intermedia Communications Florin,73818,95,"[('Intermedia Communications Florin', 95), ('Intermedia Communications (Frankfurt)', 95), ('Capital Communication', 90), ('Media Capital', 90), ('Inter', 90), ('A-Com', 90), ('Media Capital', 90), ('Unica', 90), ('Media Capital', 90), ('Media Capital', 90)]"
Verizon Wireless Capital LLC,21774,El Corporation,1533,90,"[('El Corporation', 90), ('Re Capital', 90), ('Re Capital', 90), ('WI', 90), ('Cable and Wireless (Barbados) Limited', 86), ('Cable and Wireless Optus', 86), ('Battery and Wireless Solutions', 86), ('DDS Wireless International', 86), (""Rogers Wireless Communications 'B'"", 86), ('Telesystem International Wireless', 86)]"
Bay State Gas Company,21775,Trust Company,4284,90,"[('Trust Company', 90), ('Stat', 90), ('MPA', 90), ('Bay State Gas', 90), ('State Gas', 90), ('AS Company', 90), ('Bay Capital', 90), ('Antipodes Global Investment Company', 86), ('Apollo Gas', 86), ('Arab International Insurance Company', 86)]"
"People Express Airlines, Inc.",21776,People,112700,90,"[('People', 90), ('Line', 90), ('AB Airlines', 90), ('People Express', 90), ('Ines', 90), ('People', 90), ('Press Corporation', 90), ('RLI', 90), ('Express', 90), ('Press Corporation', 90)]"
METLIFE INSURANCE COMPANY OF CONNECTICUT,21777,Trust Company,4284,90,"[('Trust Company', 90), ('Metlife', 90), ('Arthur Yates and Company', 86), ('Bakixanov Company', 86), ('Bank of Western Australia', 86), ('Bank of Melbourne', 86), ('Burns Philp and Company', 86), ('Company On', 86), ('Contax Holding Company', 86), ('DZI Insurance', 86)]"
FPL Energy Caithness Funding Corp,21778,Energy,79025,90,"[('Energy', 90), ('Energy', 90), ('Energy', 90), ('Acer Energy', 86), ('Adelaide Energy', 86), ('Adelphi Energy', 86), ('Allgas Energy', 86), ('Anatolia Energy', 86), ('Antaeus Energy', 86), ('Arc Energy', 86)]"
Morgan Guaranty Trust Company of New York,21779,Trust Company,4284,90,"[('Trust Company', 90), ('Capital Guaranty Corporation', 90), ('Bakixanov Company', 86), ('Beida New Energy', 86), ('Bank of Melbourne', 86), ('Burns Philp and Company', 86), ('Company On', 86), ('Contax Holding Company', 86), ('Faulding FH&Company', 86), ('Gibralta New', 86)]"
Converium Holdings (North America) Inc.,21780,North,28907,90,"[('North', 90), ('North', 90), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86), ('Acmex Holdings', 86)]"
Columbia State Bank,21781,Security Bank,200310,90,"[('Security Bank', 90), ('Stat', 90), ('COL', 90), ('Security Bank', 90), ('State Bank', 90), ('Security Bank', 90), ('State Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
"Bottling Group,  LLC",21782,Pepsi Bottling Group,60948,95,"[('Pepsi Bottling Group', 95), ('Group', 90), ('Group', 90), ('Up', 90), ('Group', 90), ('TLI', 90), (""Pepsi Bottling Group 'B'"", 90), ('Pepsi Bottling Group (Frankfurt)', 90), ('Pepsi Bottling Group (XETRA)', 90), ('A P Group Taken Over 25/10/92', 86)]"
Northrop Grumman Systems Corporation,21783,North,28907,90,"[('North', 90), ('EMS', 90), ('Man AG', 90), ('Man AG', 90), ('North', 90), ('TEM', 90), ('PLC Systems', 90), ('PLC Systems', 90), ('Northrop Grumman', 90), ('Stem', 90)]"
"MBIA Global Funding, LLC",21784,IA Global,55113,90,"[('IA Global', 90), ('Globa', 90), ('Global', 90), ('Global', 90), ('L&F', 90), ('MBIA', 90), ('Antipodes Global Investment Company', 86), ('Ask Funding', 86), ('Consolidated Global Investments', 86), ('European Investors Global Property Trust Dead', 86)]"
TRW Automotive Inc.,21785,OM,43231,90,"[('OM', 90), ('RW Capital', 90), ('Mo', 90), ('TRW Automotive Holdings', 90), ('TRW', 90), ('Motive', 90), ('TRW Automotive Holdings (Frankfurt)', 90), ('TRW Automotive Holdings (XETRA)', 90), ('Triam Automotive', 87), ('Tiger Automotive', 87)]"
Webster Bank NA,21786,Webster,4513,90,"[('Webster', 90), ('BS', 90), ('Security Bank', 90), ('EB Inc', 90), ('EB Inc', 90), ('Security Bank', 90), ('Security Bank', 90), ('EB Inc', 90), ('Security Bank', 90), ('Security Bank', 90)]"
HVB Funding Trust III,21787,B F,91340,90,"[('B F', 90), ('A&E Capital Funding Single Voting', 86), ('Income Streams III Equity Dividend', 86), ('Penfold Capital Acquisition III', 86), ('Funding Electric Vehicles', 86), ('D&D', 86), ('Aegis Consumer Funding Group', 86), ('American Tax Credit Properties Units Limited Partnership III', 86), ('Muni Funding Company of America 144A', 86), ('United Development Funding IV Common Shares of Beneficial Interest', 86)]"
Bunge Limited Finance Corp.,21788,INA,65640,90,"[('INA', 90), ('Bunge', 90), ('NGE Capital', 90), ('China Finance Holding Company', 86), ('North Ryde Community Finance', 86), ('Minerva Finance and Investment', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86), ('RCI Finance', 86), ('3A Finance', 86)]"
"Cricket Communications, Inc.",21789,Capital Communication,15640,90,"[('Capital Communication', 90), ('NIC', 90), ('ICA AB', 90), ('NIC', 90), ('Unica', 90), ('ATI', 90), ('Price Communications', 90), ('Munic', 90), ('ICK', 90), ('ATI', 90)]"
"Nabors Industries, Inc.",21790,Nabors Industries,134673,100,"[('Nabors Industries', 100), ('Nabors Industries', 100), ('Nabors Industries Income', 95), ('Nabors Industries Class A', 95), ('Nabors Industries Class B', 95), ('Nabors Industries 144A', 95), ('Nabors Industries (BRN)', 95), ('Nabors Industries (BRN)', 95), ('Nabors Industries (XETRA)', 95), ('Capital Industries', 90)]"
Choctaw Generation Limited Partnership,21791,Genera,8175,90,"[('Genera', 90), ('Gener', 90), ('Nera', 90), ('Generation Capital', 90), ('Artner', 90), ('Capital Partners', 90), ('Global Strategy Master Limited Partnership Unit Partners', 86), ('Public Storage Canadian Properties Unit Limited Partnership', 86), ('Royal Trust Real Estate Investment Limited Partnership Unit', 86), ('African Partnership', 86)]"
Tiverton Power Associates Limited Partnership,21792,Capital Power,156967,90,"[('Capital Power', 90), ('AG Associates', 90), ('Capital Power', 90), ('Capital Power', 90), ('Artner', 90), ('Capital Partners', 90), ('Capital Power', 90), ('Australian Power and Gas', 86), ('Byte Power Group', 86), ('Computer Power Group', 86)]"
Southern Community Bank & Trust,21793,Sutter Community Bank,57850,91,"[('Sutter Community Bank', 91), ('Security Bank', 90), ('Unit', 90), ('Southern', 90), ('Community Bank', 90), ('Security Bank', 90), ('Unit', 90), ('Security Bank', 90), ('Community Capital', 90), ('Southern Community Bancorp', 90)]"
"WASTE MANAGEMENT HOLDINGS, INC.",21794,National Waste Management Holdings,130872,95,"[('National Waste Management Holdings', 95), ('Waste Management', 90), ('Management Trust', 90), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('NT Holding', 90), ('Managem', 90), ('Holdings', 90), ('Waste Management', 90)]"
ASIF Global Financing XIX,21795,Financing,17627,90,"[('Financing', 90), ('Globa', 90), ('Global', 90), ('Global', 90), ('Bluestone Global', 86), ('European Investors Global Property Trust Dead', 86), ('Evans and Partners Global Distruption Fund', 86), ('Global Doctor', 86), ('Global Trust D11', 86), ('JV Global', 86)]"
DIRECTV Holdings LLC,21796,Directel Holdings,100123,91,"[('Directel Holdings', 91), ('Directview Holdings', 91), ('CTV', 90), ('Holdings', 90), ('Holdings', 90), ('Directv', 90), ('Re Capital', 90), ('LDI Corporation', 90), ('Re Capital', 90), ('Holdings', 90)]"
