Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Dhana Nakorn Finance & Securities Public Compa,18115,Public,29457,90,"[('Public', 90), ('Akorn', 90), ('Allco Finance Group', 86), ('Beneficial Finance', 86), ('Ding Sheng XIN Finance', 86), ('Dominant Finance Inc', 86), ('Hyundai Finance', 86), ('Intermills (Finance)', 86), ('Palm Beach Finance', 86), ('Prime Finance', 86)]"
Ayudhya Capital Auto Lease Public Company Limi,18116,Trust Company,4284,90,"[('Trust Company', 90), ('Public', 90), ('Ayudhya Auto Lease', 90), ('Public Company Limited', 90), ('Arthur Yates and Company', 86), ('Auto Group', 86), ('Bakixanov Company', 86), ('Burns Philp and Company', 86), ('Company On', 86), ('Contax Holding Company', 86)]"
Easy Buy Public Company Limited,18118,Trust Company,4284,90,"[('Trust Company', 90), ('LIC', 90), ('Public', 90), ('MPA', 90), ('Public Company Limited', 90), ('Antipodes Global Investment Company', 86), ('Arab International Insurance Company', 86), ('Barbados Shipping and Trading Company Limited', 86), ('Bulgarian Telecommunications Company', 86), ('Company On', 86)]"
Mercedes-Benz (Thailand) Limited,18119,Benz Capital,139402,90,"[('Benz Capital', 90), ('Land', 90), ('RCE Capital', 90), ('Thai Capital', 90), ('Hai', 90), ('ILA', 90), ('Benz Capital', 90), ('Go Madrid Benz', 86), ('Mercedes Automobil Holdings Merger Into 912977', 86), ('Benz IND', 86)]"
SCB Securities Company Limited,18121,Trust Company,4284,90,"[('Trust Company', 90), ('CB Capital', 90), ('MPA', 90), ('OM', 90), ('B Com', 90), ('PA', 90), ('Antipodes Global Investment Company', 86), ('Arab International Insurance Company', 86), ('Arthur Yates and Company', 86), ('Bakixanov Company', 86)]"
Honda Leasing (Thailand) Company Limited,18122,Trust Company,4284,90,"[('Trust Company', 90), ('Security Leasing Corporation', 90), ('Land', 90), ('Security Leasing Corporation', 90), ('Thai Capital', 90), ('Bakixanov Company', 86), ('Company On', 86), ('Faulding FH&Company', 86), ('Fibra Leasing', 86), ('King Island Company', 86)]"
"Toyota Leasing (Thailand) Co., Ltd.",18123,Security Leasing Corporation,113453,90,"[('Security Leasing Corporation', 90), ('ASI', 90), ('Land', 90), ('OYO', 90), ('Security Leasing Corporation', 90), ('Toyo Securities', 90), ('Toyo Securities', 90), ('Thai Capital', 90), ('Hai', 90), ('ILA', 90)]"
Ratchaburi Electricity Generating Company Limi,18124,Trust Company,4284,90,"[('Trust Company', 90), ('Genera', 90), ('Electricity Generating', 90), ('Arthur Yates and Company', 86), ('Bakixanov Company', 86), ('Burns Philp and Company', 86), ('China Finance Holding Company', 86), ('Company On', 86), ('Contax Holding Company', 86), ('Faulding FH&Company', 86)]"
Holcim Capital (Thailand) Limited,18125,AI,107553,90,"[('AI', 90), ('Land', 90), ('Holcim', 90), ('IM', 90), ('Thai Capital', 90), ('Hai', 90), ('ILA', 90), ('LC Corporation', 90), ('Holcim (Deutschland) (XETRA)', 86), ('D&D', 86)]"
Muang Thai Life Assurance Public Company Limit,18126,Trust Company,4284,90,"[('Trust Company', 90), ('Public', 90), ('Security Assurance', 90), ('Public Company Limited', 90), ('Assura PLC', 90), ('Assura PLC', 90), ('Aeyna Life and Casualty', 86), ('Arthur Yates and Company', 86), ('Bakixanov Company', 86), ('Burns Philp and Company', 86)]"
True Move Company Limited,18127,Trust Company,4284,90,"[('Trust Company', 90), ('MPA', 90), ('Move', 90), ('E&M', 90), ('True Corporation', 90), ('E&M', 90), ('Antipodes Global Investment Company', 86), ('Arab International Insurance Company', 86), ('Barbados Shipping and Trading Company Limited', 86), ('Bulgarian Telecommunications Company', 86)]"
Thai ORIX Leasing Company Limited,18128,Trust Company,4284,90,"[('Trust Company', 90), ('Security Leasing Corporation', 90), ('Orix', 90), ('Security Leasing Corporation', 90), ('Thai Capital', 90), ('Company On', 86), ('Fibra Leasing', 86), ('Prudential Investment Company of Australia', 86), ('Roc Oil Company', 86), ('Sigma Company', 86)]"
Credit Agricole Corporate and Investment Bank,18132,Investment Trust Corporation,48177,90,"[('Investment Trust Corporation', 90), ('Trust Invest', 90), ('T Bank', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Trust Investment Bank', 90), ('Investment Trust Corporation', 90), ('Credit Agricole SA', 90), ('Corporate Capital Trust', 90), ('Trust Investment Bank', 90)]"
Bangkok Mass Transit System Public Company Lim,18135,Trust Company,4284,90,"[('Trust Company', 90), ('Public', 90), ('Public Company Limited', 90), ('Arthur Yates and Company', 86), ('Bakixanov Company', 86), ('Burns Philp and Company', 86), ('China Finance Holding Company', 86), ('Company On', 86), ('Contax Holding Company', 86), ('Doctors Hospital Health System Limited', 86)]"
Star Petroleum Refining Public Company Limited,18136,Trust Company,4284,90,"[('Trust Company', 90), ('Public', 90), ('Petrol', 90), ('Petrol', 90), ('Star Petroleum Refining', 90), ('Public Company Limited', 90), ('African Petroleum', 86), ('Arrow Petroleum', 86), ('Arthur Yates and Company', 86), ('Bakixanov Company', 86)]"
Thai Thamrong Finance and Securities Company L,18139,Trust Company,4284,90,"[('Trust Company', 90), ('AB and Company', 90), ('E and Corporation', 90), ('Abilene Oil and Gas', 86), ('Adsteam and Marine', 86), ('Aeyna Life and Casualty', 86), ('Allco Finance Group', 86), ('Ambassador Oil and Gas', 86), ('Asia Oil and Minerals', 86), ('Aurora Oil and Gas', 86)]"
ICBC (Thai) Leasing Company Limited,18140,Trust Company,4284,90,"[('Trust Company', 90), ('Security Leasing Corporation', 90), ('Security Leasing Corporation', 90), ('Thai Capital', 90), ('Bakixanov Company', 86), ('Company On', 86), ('Fibra Leasing', 86), ('Prudential Investment Company of Australia', 86), ('Roc Oil Company', 86), ('Sigma Company', 86)]"
Sumitomo Mitsui Banking Corporation,18141,Sumitomo Mitsui Banking,30601,100,"[('Sumitomo Mitsui Banking', 100), ('Security Bank', 90), ('King', 90), ('O-M Limited', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Mitsui', 90)]"
KT ZMICO Securities Company Limited,18142,Trust Company,4284,90,"[('Trust Company', 90), ('KT', 90), ('IC', 90), ('MPA', 90), ('OM', 90), ('ICO', 90), ('IC', 90), ('PA', 90), ('KT', 90), ('Mico', 90)]"
VGI Global Media PCL,18145,Media Capital,94425,90,"[('Media Capital', 90), ('Media Capital', 90), ('Globa', 90), ('Media Capital', 90), ('Media Capital', 90), ('Media Capital', 90), ('Global', 90), ('Edia', 90), ('Global', 90), ('VGI', 90)]"
B.Grimm BIP Power 2 Company Limited,18147,Trust Company,4284,90,"[('Trust Company', 90), ('Capital Power', 90), ('Capital Power', 90), ('Capital Power', 90), ('Capital Power', 90), ('2 Park Street Trust', 86), (""Acindar 'B'"", 86), (""American Plast 'B'"", 86), (""Anhyp 'B'"", 86), ('Aqrotexbaza 2', 86)]"
True Move H Universal Communication Company Li,18149,Trust Company,4284,90,"[('Trust Company', 90), ('Capital Communication', 90), ('Universal', 90), ('Universal', 90), ('Univers', 90), ('Universal', 90), ('Universal', 90), ('Arthur Yates and Company', 86), ('Bakixanov Company', 86), ('Burns Philp and Company', 86)]"
TISCO Tokyo Leasing Company Limited,18150,Trust Company,4284,90,"[('Trust Company', 90), ('Security Leasing Corporation', 90), ('Tokyo Leasing', 90), ('Isco', 90), ('Security Leasing Corporation', 90), ('Tisc', 90), ('Bakixanov Company', 86), ('Company On', 86), ('Fibra Leasing', 86), ('Prudential Investment Company of Australia', 86)]"
Advanced Wireless Network Company Limited,18152,Trust Company,4284,90,"[('Trust Company', 90), ('Network Company', 90), ('Network Security', 90), ('Advanced', 90), ('Bakixanov Company', 86), ('Company On', 86), ('Contax Holding Company', 86), ('Faulding FH&Company', 86), ('Intercard Wireless', 86), ('King Island Company', 86)]"
