Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
CANBANK FACTORS LIMITED,11510,canbank factors,canbank,,,,,Nbank Corporation,56241,99.5,ANB (Berlin),299567,99.33,CA,59309,99.24,NK,121377,99.24,CA (Frankfurt),277291,99.24,CA (Vienna Stock Exchange),284948,99.24,CA (XETRA),304927,99.24,C Holdings,24873,99.12,K Group Holdings,101827,99.12,Banks (Sidney C),45255,88.61
Candyking Sverige AB,17553,candyking sverige,candyking,,,,,King,27558,99.38,King,110989,99.38,AB and Company,107405,99.3,DY Holdings,34115,99.21,CA,59309,99.21,DY,118396,99.21,CA (Frankfurt),277291,99.21,CA (Vienna Stock Exchange),284948,99.21,CA (XETRA),304927,99.21,C Holdings,24873,99.11
Cape Intermediate Holdings PLC,8835,cape intermediate,cape,Cape,45833.0,Cape (Non-NASDAQ OTC),235090.0,Cape Industries,117525,99.69,Cape Empowerment,33078,99.61,Capevin Investments,33081,99.61,Capella Minerals,82039,99.61,Cape Empowerment Trust,143136,99.61,Capella Minerals (Non-NASDAQ OTC),244430,99.61,Capella Minerals (Frankfurt),261965,99.61,Cape Empowerment (Berlin),285008,99.61,Capevin Investments (Berlin),300029,99.61,Seasecape Entertainment,131798,99.6
"CAPELLA HEALTHCARE, INC.",22488,capella healthcare,capella,Capella Education,59336.0,Capella Resources (Non-NASDAQ OTC),235091.0,Capella Minerals,82039,99.65,Capella Minerals (Non-NASDAQ OTC),244430,99.65,Capella Minerals (Frankfurt),261965,99.65,Capella Education,59336,99.63,Capella Resources (Non-NASDAQ OTC),235091,99.63,Capella Education (Frankfurt),277387,99.63,Capella Education (XETRA),304971,99.63,Capella Microsystems (Taiwan),41571,99.58,Capella Resources CDA (XETRA),310610,99.56,Cape,45833,99.36
CAPITAL AUTOMOTIVE L.P.,22322,capital automotive,capital,Aequs Capital,73.0,Callidus Capital (Non-NASDAQ OTC),235023.0,Capital Title Group,70838,99.71,Security Capital Atlantic,200279,99.71,Capital Title Group (Berlin),300026,99.71,Capital APT Properties,63274,99.7,Capital One,15645,99.69,Capital Gaming International,70850,99.69,Capital Estate,99346,99.69,Capital Hotels,108468,99.69,Capital Oil,108469,99.69,Capital Estate (Temp),165500,99.69
Capital Funding GmbH & Co. KG,7739,capital funding gmbh & kg,capital,Aequs Capital,73.0,Callidus Capital (Non-NASDAQ OTC),235023.0,RMA Capital Funding,76533,99.68,E&E Capital Funding,157800,99.68,BBVA Capital Funding,15129,99.67,BBVA Capital Funding (XETRA),304736,99.67,RBS Capital Funding Trust VII (AMS),239350,99.67,A&E Capital Funding Single Voting,4715,99.66,RBS Capital Funding Trust VI 6.25%,61117,99.64,RBS Capital Funding Trust VI (AMS) 6.25%,239349,99.64,A&E Capital Funding Multiple Voting,155896,99.63,ABN Amro Capital Funding (AMS) Trust V,233914,99.63
CARATLANE TRADING PRIVATE LIMITED,11927,caratlane trading private,caratlane,,,,,Atlan Holdings,108050,99.33,Lane Company,66061,99.28,Car,24933,99.21,Car (HKSE Connect Equity),221329,99.21,Car (SZS),221330,99.21,Car (Non-NASDAQ OTC),235105,99.21,ARA (Non-NASDAQ OTC),243726,99.21,ARA (Frankfurt),267877,99.21,Car (Munich),285027,99.21,ARA (XETRA),309844,99.21
"CAREISMATIC BRANDS, INC.",22615,careismatic brands,careismatic,,,,,Reis,61130,99.36,International Care,93723,99.36,Care Group,203621,99.36,Reis (Frankfurt),281450,99.36,Care Investment Trust (Berlin),285037,99.36,Reis (XETRA),308068,99.36,Car,24933,99.29,EIS Group,46820,99.29,MAT International,48840,99.29,ATI,62707,99.29
"CARESTREAM HEALTH, INC.",22303,carestream health,carestream,,,,,Stream,113905,99.52,Stream Group (Berlin),289497,99.52,International Care,93723,99.38,Ares International,116928,99.38,Care Group,203621,99.38,Ares (Brussels),216416,99.38,Care Investment Trust (Berlin),285037,99.38,Car,24933,99.3,Tre,68799,99.3,Rea Group,80360,99.3
"Cargill, Incorporated",21274,cargill,cargill,Cargill Fertilizantes PN,143152.0,,,Cargills (Ceylon),117540,99.93,RGI,21569,99.6,Car,24933,99.6,RGI (Antilles),38678,99.6,Car (HKSE Connect Equity),221329,99.6,Car (SZS),221330,99.6,Car (Non-NASDAQ OTC),235105,99.6,Car (Munich),285027,99.6,RGI International (XETRA),315097,99.6,Cargill Fertilizantes PN,143152,99.45
"CARGO AIRCRAFT MANAGEMENT, INC",23229,cargo aircraft management,cargo,ATC Cargo,108044.0,,,Cargo Boat Development Company,117541,99.6,Cargo Carriers,33102,99.51,Cargolifter (XETRA),15660,99.5,Cargolifter (Non-NASDAQ OTC),52968,99.5,Cargolifter (Ireland),231778,99.5,Cargolifter,277419,99.5,Air Cargo Equipment,62111,99.5,Cargotec Corporation,165511,99.49,Cargo Connection (XETRA),305001,99.49,Cargojet Variable (Frankfurt) Voting,283263,99.49
