Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Generacion Mediterranea S.A.,2812,generacion mediterranea,generacion,Casa Blanca Generacion,6211.0,Enel Generacion (Non-NASDAQ OTC) Costanera,236145.0,Enel Generacion Costanera,82815,99.67,Enel Generacion (Non-NASDAQ OTC) Costanera,236145,99.67,Enel Generacion Chile,88570,99.59,Enel Generacion (XSC) Chile ADR 1:30,204925,99.53,Enel Generacion (Munich) Chile ADR 1:30,291155,99.53,Empresa Generacion Termolectrica de Ventanilla,34309,99.52,Generac Holdings,133316,99.47,Generac Holdings (Mexico),217737,99.47,Generac Holdings (MIC),224598,99.47,Generac Holdings (Berlin),263328,99.47
Generandes Peru S.A.,16800,generandes peru,generandes,,,,,Genera,8175,99.57000000000001,Gener,17874,99.5,Nera,37408,99.42,Nera (Frankfurt),296123,99.42,Nera (XETRA),313898,99.42,Era Group,46948,99.33,AB and Company,107405,99.33,ES Group (Holdings),118639,99.24,RA International Group,126784,99.24,Generar,8181,85.78
GENFINANCE II PLC,9438,genfinance ii,genfinance,,,,,Genf,34820,99.47,INA - (Istituto Nazionale Assicurazioni),18701,99.38,INA,65640,99.38,NFI Group,80715,99.38,INA (London),221935,99.38,NFI Group (Non-NASDAQ OTC),247539,99.38,NFI Group (Frankfurt),264975,99.38,INA (Frankfurt),295297,99.38,CE Holdings,108530,99.27,NC Holdings,112050,99.27
GENM CAPITAL BERHAD,15982,genm capital berhad,genm,,,,,Genmab Zertifikate,167029,99.49,Genmab Zertifikate (XETRA),317206,99.49,Genmar Holdings,72960,99.48,Genmab,87510,99.48,Genmab (Mexico),217744,99.48,Genmab (Non-NASDAQ OTC),245761,99.48,Genmab (Frankfurt),270456,99.48,Genmab (Vienna Stock Exchange),270457,99.48,Genmab (XETRA),286566,99.48,Genmab NYE,158371,99.48
GENNEIA S.A.,2802,genneia,genneia,,,,,Ei Group,46815,99.44,NN Group,87517,99.44,IA,119645,99.44,NN,137638,99.44,NN Group (BRN),225270,99.44,NN Group (Non-NASDAQ OTC),247605,99.44,NN (Berlin),264999,99.44,NN Group (Stuttgart),273101,99.44,NN Group (Vienna Stock Exchange),273102,99.44,NN Group (XETRA),273103,99.44
"GenOn Americas Generation, LLC",21677,genon americas generation,genon,Genon Energy,60017.0,,,Genon North America LLC,72963,99.59,Genon Energy,60017,99.54,Genon Energy (Frankfurt),278937,99.54,Genon Energy (XETRA),306070,99.54,Company On,1218,99.15,O-Bank,115989,99.08,Emageon,59782,88.55,Emageon (Berlin),300741,88.55,Sissigeno,30302,88.46,Pigeon,107039,88.43
"GenOn REMA, LLC.",21637,genon rema llc.,genon,Genon Energy,60017.0,,,Genon North America LLC,72963,99.53,Genon Energy,60017,99.52,Genon Energy (Frankfurt),278937,99.52,Genon Energy (XETRA),306070,99.52,Company On,1218,99.24,O-Bank,115989,99.12,Pigeon,107039,88.49,Bigeon,128360,88.49,Pigeon (Non-NASDAQ OTC),248033,88.49,Emageon,59782,88.47
Genossenschaft Emissionszentrale fuer gemeinnu,5586,genossenschaft emissionszentrale fuer gemeinnu,genossenschaft,Deutsche Genossenschaft Genussscheine 7.25% 31/12/2003,166407.0,,,Genossenschaftliche Zentralbank Genussscheine 10% 12/03,144793,99.55,Deutsche Genossenschaft Genussscheine 7.25% 31/12/2003,166407,99.48,Konsumgenossenschaft Dortmund Genussscheine 8.25% 31/12/2006,145471,99.45,Migros Genossenschafts,43042,99.44,Deutsche Genossenschaft Hypothekenbank Genussscheine 7.0% 31/12/2013,143949,99.44,Deutsche Genossenschaft Hypothekenbank Genussscheine 6.5% 31/12/2007,166408,99.44,Deutsche Genossenschaft Hypothekenbank Genussscheine 7.25% 31/12/2008,166409,99.43,DZ Bank AG-Deutsche Zentral-Genossenschaftsbank Genussscheine 31/12/2013,16758,99.42,DZ Bank AG-Deutsche Zentral-Genossenschaftsbank GENUSSSCHEINE08-31/12/13,166457,99.42,AFT,87,99.12
GEO COAL INTERNATIONAL PTE. LTD.,17967,geo coal pte.,geo,Geo,109832.0,Geo Holdings (Non-NASDAQ OTC),236650.0,Geoconsult,34825,99.61,Geocomplex,92927,99.61,Geo Global Group,47390,99.61,Geocode,109835,99.6,Geomatec,109838,99.57000000000001,Geotech Capital,8207,99.57000000000001,Geotech Capital,65098,99.57000000000001,Georgia Capital,125782,99.57000000000001,Georgia Capital (Non-NASDAQ OTC),245776,99.57000000000001,Georgia Capital (Frankfurt),270475,99.57000000000001
"GEO CORRECTIONS HOLDINGS, INC.",23860,geo corrections,geo,Geo,109832.0,Geo Holdings (Non-NASDAQ OTC),236650.0,Yageo Corporation,181546,99.75,Geos Communications,54633,99.71,Geos Communications (Frankfurt),278952,99.71,Geos Communications (XETRA),306094,99.71,Geotel Communications,72987,99.67,Yageo Corporation GDR,243301,99.67,Geocore Exploration (Non-NASDAQ OTC),236651,99.65,Georgetown,129667,99.64,Geonova Explorations,8203,99.63,Geotek Communication (Berlin),17915,99.63
GF Global Capital Limited,10639,gf global capital,gf,,,,,PGF Capital,112733,99.71,SGF Capital,122611,99.71,RGF Capital Markets,103930,99.56,Agfiq Global Income ETF Portfolio,155972,99.56,SGF Capital ORS NVDR,176401,99.54,Agfiq Global Balanced ETF Portfolio,155970,99.54,GFH Financial Group,134266,99.53,GFH Financial Group (American Depository Share),230062,99.53,GFH Financial Group (DFM),230063,99.53,Agfiq Global ESG Factors ETF,153359,99.53
