Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
"SK SHIPPING EUROPE, PLC.",9348,sk shipping europe plc.,sk,SK,115281.0,SK Telecom (Non-NASDAQ OTC),239846.0,Novorossiysk Shipping Company Preference,208236,99.58,Primorsk Shipping ADR 1:50,169895,99.57000000000001,Primorsky Shipping (New Europe),296618,99.54,Skyeurope Holding,22193,99.5,Tordenskjold Shipping,40104,99.5,Novorossiysk Shipping,189463,99.5,Skyeurope Holding (Warsaw),228725,99.5,Skyeurope Holding (Frankfurt),281886,99.5,Murmansk Sea Shipping,137537,99.5,Tomsk Distributing Preference,176768,99.5
"SK Telesys Co., Ltd",14278,sk telesys,sk,SK,115281.0,SK Telecom (Non-NASDAQ OTC),239846.0,SK Telecom,115283,99.7,SK Telecom (Non-NASDAQ OTC),239846,99.7,FSK Yees,115646,99.67,SK Jewellery Group,39275,99.64,SK Materials,39276,99.64,Skelet AS,39283,99.63,SKS Technologies Group,86184,99.62,Skin Elements,86182,99.61,Ask Jeeves,70176,99.6,Sky Metals,86186,99.6
"SK Telink, Corp.",14289,sk telink corp.,sk,SK,115281.0,SK Telecom (Non-NASDAQ OTC),239846.0,SK Telecom,115283,99.64,SK Telecom (Non-NASDAQ OTC),239846,99.64,SK Telecom BDR,149937,99.62,Skaneateles Bancorp,76915,99.59,CSK Autocorp,194649,99.59,Skaelskor Bank,12290,99.58,SK Technologies Corporation,76913,99.57000000000001,Skagit State Bancorp Inc,76914,99.57000000000001,SK Technologies Corporation,200445,99.57000000000001,SK Rent A Car,122806,99.57000000000001
"SKC hi-tech&marketing co.,ltd.",14573,skc hi tech&marketing co.ltd.,skc,SKC,116186.0,,,Spasskcement,79980,99.39,Sukholozhskcement,80017,99.35,SKC Solmics,39282,99.35,Ivano Frankivskcement,42587,99.32,SKC New 1,180808,99.32,SKC Solmics Nil Paid 23/10/12,225727,99.31,Sukholozhskcem,61455,99.28,Gornozavodskcem,136794,99.23,SKC,116186,99.19,SKCS,122811,99.18
SkoFIN s.r.o.,7400,skofin s.r.o.,skofin,,,,,SK Holdings,39274,99.27,SK,115281,99.27,SK Securities,122807,99.27,SK Holdings (1P),176500,99.27,K Group Holdings,101827,99.14,O-Bank,115989,99.14,F Investment Trust Group,125685,99.14,Fine,79077,85.49,Sofinloc R,39373,82.78,Pasofino Gold,85292,82.71000000000001
Skyland Mining (BVI) Limited,25314,skyland mining,skyland,Skyland Petroleum Group Chess Depository Interest,3884.0,,,Skylands Financial,79956,99.69,Land Securities Group PLC,48475,99.44,Land,111227,99.44,Land Securities Group,124533,99.44,Land Securities (VIRT-X),232374,99.44,Land Securities Group (Non-NASDAQ OTC),246837,99.44,Land Securities Group (Frankfurt),271880,99.44,Land Securities Group (XETRA),313217,99.44,Skyland Petroleum Group Chess Depository Interest,3884,99.42,Sky,50561,99.35
Skyline Strategies II LLC,25171,skyline strategies ii,skyline,Skyline,113709.0,Skyline Investments (Non-NASDAQ OTC),239855.0,Skyline Ventures India,104635,99.7,Skyline Investment Series F PDA,180819,99.68,Skyline Leather,30329,99.61,Skyline Investments,104634,99.6,Skyline Investments (Non-NASDAQ OTC),239855,99.6,Skyline Chili,79957,99.59,Skyline Medical Unit,209788,99.59,Skyline NEPC,30330,99.55,Skyline NEPC,170462,99.55,Skyline Gold (XETRA),315599,99.55
SKYMILES IP LTD.,15045,skymiles ip,skymiles,,,,,Sky,50561,99.43,KYM Holdings,111177,99.43,Sky (Mexico),222787,99.43,Sky (Non-NASDAQ OTC),239850,99.43,Sky (Frankfurt),281877,99.43,SK Holdings,39274,99.31,SK,115281,99.31,ES Group (Holdings),118639,99.31,SK Securities,122807,99.31,Trust Group-Ky,123720,99.31
Skysea International Capital Management,25245,skysea capital management,skysea,,,,,Sky,50561,99.21,Sea Holdings,104252,99.21,Sea Limited,180654,99.21,Sky (Mexico),222787,99.21,Sky (Non-NASDAQ OTC),239850,99.21,Sky (Frankfurt),281877,99.21,Sea Holdings (Berlin),289128,99.21,SK Holdings,39274,99.15,EA Holdings,109204,99.15,SK,115281,99.15
SKYWAY CONCESSION COMPANY LLC,22456,skyway concession,skyway,Skyway Communications Holding,76933.0,,,Skyway Communications Holdings (Berlin),303100,99.74,Skyway Communications Holding,76933,99.61,Skyway Aviation Hand Company Limited,39292,99.54,Skyway Aviation Handling,113710,99.54,Sky,50561,99.3,Sky (Mexico),222787,99.3,Sky (Non-NASDAQ OTC),239850,99.3,Sky (Frankfurt),281877,99.3,SK Holdings,39274,99.21,WA Holdings,51528,99.21
SL Green Operating Partnership LP,22096,sl green operating partnership lp,sl,SL,116188.0,,,Gaslog Partners Limited Partnership Class B,205494,99.65,Gaslog Partners Limited Partnership Class C,205495,99.65,SL Green Realty Preferred Series I,190790,99.6,SL Green Realty Preferred Series C,200458,99.6,SL Green Realty Preferred Series D,200459,99.6,SL Green Realty Preferred Piers,200457,99.59,Wellesley Lease Income Limited Partnership III D,80221,99.58,Usaa Resl Estate Income Investment Unit Limited Partnership Int 1,210975,99.58,SL Green Realty BDR,149939,99.54,Parker and Parsley Limited Partnership Unit Limited Partnership 82-I,208585,99.54
SL MACS PLC,9229,sl macs,sl,SL,116188.0,,,Tesla Tracrs,152987,99.63,SL Mitros,39293,99.62,Sloga KAC,122829,99.62,Slam A,138299,99.62,SLM Holdings,57553,99.6,SLS International,57555,99.6,SLM,135039,99.6,SLM International,200464,99.6,SLM (Mexico),218883,99.6,SLM (BRN),225734,99.6
SLEEPY HOLLOW CAPITAL TRUST I,24723,sleepy hollow capital i,sleepy,,,,,Leep,130437,99.3,Lee International,48539,99.23,SL,116188,99.16,Remsleep Holdings,131631,90.41,EVE Sleep,125675,90.4,EVE Sleep (Non-NASDAQ OTC),245425,90.4,EVE Sleep (Frankfurt),270071,90.4,Casper Sleep,59370,90.38000000000001,Sleeping Giant Capital,141488,82.79,Sleep Country Canada Holdings,80802,82.68
SLM Student Loan Trust 2004-2,21860,slm student loan 2004 2,slm,SLM,135039.0,SLM Solution Group (Non-NASDAQ OTC),248864.0,SLM Solutions Group E,170465,99.53,SLM Solutions Group (XETRA) E,170466,99.53,SLM Solution Group,95969,99.51,SLM Solution Group (XETRA),95970,99.51,SLM Solution Group (BRN),225735,99.51,SLM Solution Group (Non-NASDAQ OTC),248864,99.51,SLM Solution Group (Vienna Stock Exchange),274562,99.51,SLM Solutions GRP,170467,99.5,SLM Holding Corporation,200463,99.43,Slmsoft Voting Shares,209802,99.41
SLM Student Loan Trust 2004-3,21963,slm student loan 2004 3,slm,SLM,135039.0,SLM Solution Group (Non-NASDAQ OTC),248864.0,SLM Solutions Group E,170465,99.53,SLM Solutions Group (XETRA) E,170466,99.53,SLM Solution Group,95969,99.51,SLM Solution Group (XETRA),95970,99.51,SLM Solution Group (BRN),225735,99.51,SLM Solution Group (Non-NASDAQ OTC),248864,99.51,SLM Solution Group (Vienna Stock Exchange),274562,99.51,SLM Solutions GRP,170467,99.5,SLM Holding Corporation,200463,99.43,Slmsoft Voting Shares,209802,99.41
