Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
EVERSHOLT FUNDING PLC,9475,eversholt funding,eversholt,,,,,Ever,17378,99.38,Holt (Joseph),47885,99.38,RSH,38774,99.3,EVE Group,47011,99.3,SH Group,104306,99.21,LT Group,106815,99.21,RS,122182,99.21,RS Group,124544,99.21,RS Group (Non-NASDAQ OTC),248486,99.21,RS Group (Frankfurt),274092,99.21
EVERSHOLT UK RAILS (HOLDING) LIMITED,9835,eversholt uk rails,eversholt,,,,,Ever,17378,99.36,Holt (Joseph),47885,99.36,RSH,38774,99.29,EVE Group,47011,99.29,SH Group,104306,99.2,LT Group,106815,99.2,RS,122182,99.2,RS Group,124544,99.2,RS Group (Non-NASDAQ OTC),248486,99.2,RS Group (Frankfurt),274092,99.2
Everyday Retail Inc.,14282,everyday retail,everyday,Everyday Health,59849.0,,,Everyday Health,59849,99.8,Everyday Health (Berlin),286244,99.8,Everyday Network 'A',92633,99.69,Everyday Network (SEC) 'A',212382,99.69,Ever,17378,99.42,EVE Group,47011,99.33,Day International,194750,99.33,Day International Group,194751,99.33,Da Securities,25386,99.24,Da Group,46473,99.24
"EVN Macedonia, AD Skopje",15464,evn macedonia ad skopje,evn,EVN,88592.0,,,EVN Snabdiavane,1658,99.53,EVN Razpredeleni,1657,99.46,UBS EVN Driv Index ETF,171013,99.44,EVN ADR 5:1,186056,99.41,Dnevnik Polj,33939,99.4,Rezevna Nerukhomist,146882,99.38,Tanin Sevnica G,96228,99.37,Dnevnik,92300,99.33,Revnost,122114,99.33,EVN Finance JSC,125681,99.33
Evolvere Energia Spa,12339,evolvere energia spa,evolvere,,,,,Volvere,127607,99.52,Volvere (Non-NASDAQ OTC),240788,99.52,O-Bank,115989,99.1,V Group,132515,99.1,Verne,123967,88.51,Verte,40505,88.43,Devolver Digital,125515,87.73,Devolver Digital (Frankfurt),269572,87.73,Revolve Renewable Power,85812,87.72,Revolve Renewable (Non-NASDAQ OTC) Power,248387,87.72
Evraziiskii Bank Razvitiia,15063,evraziiskii razvitiia,evraziiskii,,,,,Evraz,125683,99.38,Evraz (Non-NASDAQ OTC),245438,99.38,Evraz (Frankfurt),270091,99.38,Evraz (XETRA),270092,99.38,ZI,13986,99.17,SK Holdings,39274,99.17,VR Holdings,58535,99.17,SK,115281,99.17,SK Securities,122807,99.17,RA International Group,126784,99.17
EWE AG,7652,ewe,ewe,,,,,We Holdings,124082,99.8,Loewe,19598,99.75,Loewe (XETRA),19599,99.75,Ewein,109456,99.75,Loewe (Non-NASDAQ OTC),237819,99.75,Wewers,13774,99.67,Iceweb Incorporated,65600,99.67,Loewen Group (New York),74406,99.67,Drewex SA,109172,99.67,Loewen Group,215652,99.67
EXANE DERIVATIVES SNC,8500,exane derivatives snc,exane,,,,,EXA,59850,99.25,EXA (Stuttgart),278623,99.25,XA,58727,99.17,XA (Frankfurt),283035,99.17,XA (XETRA),309183,99.17,X,13869,99.09,Riyaziyyat Mexan,3613,88.43,Rexan,21561,88.42,Mexan,102626,88.42,Mexan (Non-NASDAQ OTC),238102,88.42
EXANE FINANCE S.A.,8465,exane,exane,,,,,EXA,59850,99.75,EXA (Stuttgart),278623,99.75,XA,58727,99.57000000000001,XA (Frankfurt),283035,99.57000000000001,XA (XETRA),309183,99.57000000000001,X,13869,99.33,Rexan,21561,88.91,Mexan,102626,88.91,Mexan (Non-NASDAQ OTC),238102,88.91,Mexan (Berlin),287869,88.91
Excel Capital Global Limited,10597,excel capital global,excel,Excel,129378.0,Excel (Non-NASDAQ OTC),236303.0,Excelsior Capital,139010,99.7,Excelsior Capital (Non-NASDAQ OTC),236305,99.7,Excel Coal,1661,99.67,Excel Coal (Frankfurt),294708,99.67,Excel Coal (XETRA),311837,99.67,Excelsior Gold,1662,99.59,Excelsior Gold (Berlin),286255,99.59,Excelsior Gold (XETRA),311840,99.59,Excel Crop Care,25896,99.57000000000001,Excel Castronics,25895,99.56
