Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Standard Chartered Bank Uganda Limited,18540,Standard Chartered Bank,113854,95,"[('Standard Chartered Bank', 95), ('Standard Chartered Bank', 95), ('Standard Chartered Bank Ghana', 95), ('Standard Chartered Bank', 95), ('Andar', 90), ('Security Bank', 90), ('Standa', 90), ('Standard Capital', 90), ('Chartered Bank', 90), ('Standard Capital', 90)]"
COBALTS Trust for Sprint Capital Notes,18541,Sprint Corporation,209981,90,"[('Sprint Corporation', 90), ('R S Corporation', 90), ('Sprint Corporation', 90), ('Cobalt', 90), ('Sprint Corporation', 90), ('LTS', 90), ('S&F Capital', 90), ('Note', 90), ('TES', 90), ('Sprint Corporation', 90)]"
99 Cents Only Stores,18551,99 Cents Only Stores,58861,100,"[('99 Cents Only Stores', 100), ('99 Cents Only Stores (XETRA)', 95), ('ENT', 90), ('NTS', 90), ('Only', 90), ('NTS', 90), ('STO', 90), ('Store Capital', 90), ('Limited Stores', 90), ('NTS', 90)]"
"PACIFIC ETHANOL CENTRAL, LLC",18554,ENT,1607,90,"[('ENT', 90), ('Pacific', 90), ('Central Securities', 90), ('Central Securities', 90), ('Central Securities', 90), ('Pacific', 90), ('Entra', 90), ('Central Securities', 90), ('Pacific Ethanol (XETRA)', 89), ('Asian Pacific', 86)]"
"Hertz Global Holdings, Inc.",18556,Hertz Global Holdings,206048,100,"[('Hertz Global Holdings', 100), ('Hertz Global Holdings', 100), ('Global Holdings', 95), ('Hertz Global Holdings (Mexico)', 95), ('Hertz Global (Mexico) Holdings', 95), ('Hertz Global (BRN) Holdings', 95), ('Hertz Global Holdings (XETRA)', 95), ('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90)]"
"BioMed Realty Trust, Inc.",18561,Real Security,131585,90,"[('Real Security', 90), ('OM', 90), ('Re Capital', 90), ('Re Capital', 90), ('Iomed', 90), ('Real Security', 90), ('Biomedical Realty Trust', 87), ('British Group Realty', 86), ('Sutton Group Realty Services', 86), ('Island Peninsular Realty and Enterprises Hong Kong', 86)]"
"Cardtronics, Inc.",18569,Cardtronics 'A',59352,95,"[(""Cardtronics 'A'"", 95), ('AR', 90), ('Car', 90), ('NIC', 90), ('IC', 90), ('ICS', 90), ('ICS', 90), ('CA', 90), ('NIC', 90), ('IC', 90)]"
"Casual Male Retail Group, Inc.",18574,Group,54856,90,"[('Group', 90), ('Group', 90), ('Retail', 90), ('Retail Group', 90), ('Casual Male', 90), ('Group', 90), ('Casual Male', 90), ('CAS', 90), ('UAL', 90), ('UAL', 90)]"
"bebe stores, inc.",18583,Bebe Stores,284678,100,"[('Bebe Stores', 100), ('Bebe Stores', 100), ('EB Inc', 90), ('EB Inc', 90), ('Re Capital', 90), ('EB Inc', 90), ('Re Capital', 90), ('Be', 90), (': be AG', 90), ('STO', 90)]"
Bell Microproducts Inc.,18584,Bell Microproducts,59203,100,"[('Bell Microproducts', 100), ('Bell Microproducts (XETRA)', 95), ('Bel', 90), ('Duc', 90), ('Micro', 90), ('CTS', 90), ('CTS', 90), ('Capital Product', 90), ('Bell Microproducts (Frankfurt)', 90), ('Bell Group', 86)]"
Aeropostale Inc,18587,Aero,4844,90,"[('Aero', 90), ('AE', 90), ('ERO', 90), ('Post', 90), ('ERO', 90), ('OS', 90), ('Ta', 90), ('Aeropostale (Frankfurt)', 90), ('Aeropostale (XETRA)', 90), ('R R Securities', 86)]"
Endo Health Solutions Inc.,18597,Medco Health Solutions,60538,93,"[('Medco Health Solutions', 93), ('Ion', 90), ('Health', 90), ('Ion', 90), ('UTI', 90), ('Sol', 90), ('Health', 90), ('UTI', 90), ('NHS Health Solutions', 88), ('Sound Health Solutions', 88)]"
EasyLink Services International Corporation,18601,Easylink Services International 'A',59745,95,"[(""Easylink Services International 'A'"", 95), (""Easylink Services International (Munich) 'A'"", 95), (""Easylink Services International (XETRA) 'A'"", 95), ('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('National', 90), ('Security Service', 90), ('Tern', 90)]"
