Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Tianshui City Construction and Investment (Gro,7190,tianshui city construction and (gro,tianshui,Tianshui Huatian Technology 'A',90404.0,,,Tianshui ZOG Btec 'A',96331,99.5,Tianshui Huatian Technology 'A',90404,99.48,Tianshui Huatian (SEC) Technology 'A',214096,99.48,Ans,44917,99.16,Ans Group,44918,99.16,NS Group,66949,99.11,UI Group,68883,99.11,SH Group,104306,99.11,Hu Group Holdings,106648,99.11,IA,119645,99.11
TIB Card Receivables Funding Company Limited,12430,tib card receivables funding,tib,TIB Financial,61571.0,,,TIB Rhodiola Pharmaceutical Holding (SSE Connect Equities) 'A',214098,99.54,Dyntek Series A Convertible Fund,204729,99.53,Tibet Rhodiola Pharmaceutical Holding 'A',90409,99.52,First Asset Canadian Convertibles Units,7861,99.51,Canadian Convertibles Plus Units,6052,99.5,CI Canadian Convertible Bond ETF,153948,99.5,Tibet Pharmaceuticals,132267,99.49,Tibet Pharmaceuticals (Stuttgart),282414,99.49,Tibet Water Resources,105246,99.49,Georgica Convertible Ordinary,182869,99.49
TICC Capital Corp.,19013,ticc capital corp.,ticc,,,,,ICC,18587,99.29,ICC Bank,18588,99.29,ICC International,119658,99.29,ICC Holdings,136962,99.29,ICC,232234,99.29,ICC Holdings (Frankfurt),263813,99.29,IC Group,8836,99.2,IC,35427,99.2,CC International,108522,99.2,IC,110344,99.2
Ticino Vita S.p.A.,12281,ticino vita,ticino,,,,,TICINOI1,40019,99.74,CIN,15946,99.43,CIN (Stuttgart),293953,99.43,IC Group,8836,99.31,IC,35427,99.31,CI Group,46079,99.31,CI Company SA,108653,99.31,CI Holdings,108655,99.31,IC,110344,99.31,CI Group,117805,99.31
TIDONG POWER GENERATION PRIVATE LIMITED,11599,tidong power generation private,tidong,,,,,Don,25606,99.18,Don Group,33963,99.18,IDO Security,55149,99.18,ONG Holdings,75588,99.18,Don Group,178199,99.18,Company Don (Non-NASDAQ OTC),235461,99.18,IDO Security (Berlin),287038,99.18,Company On,1218,99.12,ID Holdings,110369,99.12,TI Group,183594,99.12
TIFS HOLDINGS LIMITED,9518,tifs,tifs,,,,,IFS International Holdings,130108,99.86,FS Group,34727,99.67,TI Group,183594,99.67,TI Group,201171,99.67,T Bank,22692,99.4,F Investment Trust Group,125685,99.4,Creatifs Expositions,16261,99.33,Atis,24427,85.89,Itis Holdings,48225,85.89,Itis Holdings,55445,85.89
TIG Capital Trust I,21454,tig capital i,tig,TIG Holding,61577.0,,,Latigo Capital,9592,99.81,Prestige Capital,56910,99.76,Citigroup Capital Trust IX 6%,59456,99.72,Citigroup Capital VII 7.125%,63584,99.63,Citigroup Capital I Trups 8%,63583,99.63,Citigroup Capital V Trups 7%,143346,99.59,Tigar Pirot,123556,99.58,Tiger Financial,58009,99.57000000000001,Tigerair Taiwan,123558,99.57000000000001,Litigation Capital Management Limited,2569,99.57000000000001
TIN'KOFF BANK AO,17236,tin'koff ao,tin'koff,,,,,TI Group,183594,99.31,TI Group,201171,99.31,T Bank,22692,99.17,K Group Holdings,101827,99.17,O-Bank,115989,99.17,F Investment Trust Group,125685,99.17,Tinkoff Zoloto ETF,176750,87.74000000000001,Tinkoff Zoloto ETF,254266,87.74000000000001,Thinkoff Index IPO ETF,191303,87.67,Tinkoff Indeks Mosbirzhi,176742,87.63000000000001
TISCO Tokyo Leasing Company Limited,18150,tisco tokyo leasing,tisco,Tisco Financial Group,116273.0,Tisco Financial (Non-NASDAQ OTC) Group,240372.0,Tiscon (XETRA),22953,99.48,Tiscon,96350,99.48,Tisco Financial Group,116273,99.47,Tisco Financial (Non-NASDAQ OTC) Group,240372,99.47,Tisco Financial (Frankfurt) Group,275183,99.47,Tisco Financial Group (XETRA),316177,99.47,Tisco Financial Group NVDR,176756,99.46,Tisco Financial (Frankfurt) Group NVDR,259784,99.46,Tisco Financial Group Foreign Board,230607,99.42,Tisco Financial Group Preferred,176755,99.36
Tiverton Power Associates Limited Partnership,21792,tiverton power associates partnership,tiverton,Tiverton Petroleum,13041.0,,,Tiverton Petroleum,13041,99.51,IVE Group,83973,99.15,Ton Bank,147783,99.15,Company On,1218,99.1,RT Group,50230,99.1,To Holdings,114306,99.1,TI Group,183594,99.1,TI Group,201171,99.1,RT Group (VIRT-X),232760,99.1,T Bank,22692,99.05
