Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"AMERICAN RESIDENTIAL PROPERTIES, INC.",23503,American Residential Properties,59012,100,"[('American Residential Properties', 100), ('American Capital', 90), ('American Capital', 90), ('American Capital', 90), ('American Re', 90), ('Roper', 90), ('American Capital', 90), ('Capital Properties', 90), ('Residentia', 90), ('Capital Properties', 90)]"
Eaton Aeroquip LLC,23504,Aero,4844,90,"[('Aero', 90), ('AE', 90), ('At Trust', 90), ('ERO', 90), ('ERO', 90), ('Aton', 90), ('Eaton', 90), ('Eaton Vance 2021 Target Term Trust', 86), ('Eaton Vance Non Voting', 86), ('Eaton Vance High Yield', 86)]"
"WESTERN GAS EQUITY PARTNERS, LP",23505,Equity,88577,90,"[('Equity', 90), ('West', 90), ('Tern', 90), ('West', 90), ('West', 90), ('Equity', 90), ('Equity', 90), ('Artner', 90), ('Capital Partners', 90), ('Tern', 90)]"
"SPIRIT REALTY, L.P.",23507,Spirit Realty Capital,135066,100,"[('Spirit Realty Capital', 100), ('Spirit Corporation', 90), ('Spirit Corporation', 90), ('Real Security', 90), ('IT', 90), ('SP', 90), ('Re Capital', 90), ('Re Capital', 90), ('SP', 90), ('Real Security', 90)]"
EXCALIBUR ONE 77B LLC,23509,One,112488,90,"[('One', 90), ('Excalibur Capital', 90), ('EXC', 90), ('One', 90), ('Ali', 90), ('Cobalt One', 86), ('One Tel', 86), ('Entertainment One Income Fund', 86), ('Lithium One', 86), ('Potash One', 86)]"
"US FOODS, INC.",23513,S Foods,107100,93,"[('S Foods', 93), ('DS', 90), ('Nimbus Foods Industries', 90), ('S&F Capital', 90), ('Germman Bangla Join Foods', 86), ('Greens Foods', 86), ('Gregem Bond US Dollar Rise Cap', 86), ('National Foods', 86), ('Network Foods', 86), ('Panfida Foods', 86)]"
"HOMER CITY GENERATION, L.P.",23517,Ion,73918,90,"[('Ion', 90), ('Genera', 90), ('CIT', 90), ('Gener', 90), ('Nera', 90), ('Home Capital', 90), ('ATI', 90), ('Ion', 90), ('Generation Capital', 90), ('Y&G', 90)]"
Liberty Media Corporation,23518,Liberty Media 'B',66146,95,"[(""Liberty Media 'B'"", 95), ('Liberty Media BDR', 95), ('Liberty Media BDR', 95), (""Liberty Media 'A'"", 95), ('Media Capital', 90), ('Liberty', 90), ('Liberty', 90), ('Liberty', 90), ('Media Capital', 90), ('Liberty', 90)]"
Anheuser-Busch InBev Finance Inc.,23519,Anheuser-Busch Inbev SA,164885,95,"[('Anheuser-Busch Inbev SA', 95), ('Anheuser-Busch Inbev SA', 95), ('Beneficial Finance', 86), ('Dominant Finance Inc', 86), ('Hyundai Finance', 86), ('Palm Beach Finance', 86), ('Prime Finance', 86), ('Mackenzie Finance', 86), ('RCI Finance', 86), ('Silk Road Finance', 86)]"
ETP HOLDCO CORPORATION,23520,DC,25491,90,"[('DC', 90), ('ETP Corporation', 90), ('LDC', 90), ('D&D', 86), ('Safety-Kleen Holdco', 86), ('Hawaiian Telcom Holdco', 86), ('Pandion Therapeutics Holdco', 86), ('Deutsche ETP GMBH and Company KG Genussscheine 30/11/2028', 86), ('T T', 86), ('Byggfakta Group Nordic Holdco', 86)]"
"Digital Stout Holding, LLC",23521,Digit Inc,25568,90,"[('Digit Inc', 90), ('TOU', 90), ('LDI Corporation', 90), ('Digital Security', 90), ('STO', 90), ('Corporation Holding', 90), ('Advanced Digital Health Mdcna Preventiva On', 86), ('AKB Corporation Holding', 86), ('AKG Holding', 86), ('B Digital', 86)]"
Lincoln Savings Bank,23522,Lincoln Savings Bank,66175,100,"[('Lincoln Savings Bank', 100), ('Security Bank', 90), ('COL', 90), ('Linc', 90), ('Security Bank', 90), ('Security Bank', 90), ('Savin', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
CARLYLE HOLDINGS FINANCE L.L.C.,23523,Car,24933,90,"[('Car', 90), ('Holdings', 90), ('Holdings', 90), ('INA', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Carlyle Capital', 90), ('S&F Capital', 90), ('Holdings', 90), ('E&H', 90)]"
Eagle Spinco Inc,23524,Eagle Trust,46752,90,"[('Eagle Trust', 90), ('GL', 90), ('GL', 90), ('SP', 90), ('Spin', 90), ('Eagle Trust', 90), ('Eagle Trust', 90), ('NC&', 90), ('SP', 90), ('Eagle IG', 86)]"
"AXALTA COATING SYSTEMS, LLC",23529,Axalta Coating Systems,133780,100,"[('Axalta Coating Systems', 100), ('Axalta Coating (BRN) Systems', 95), ('Axalta Coating Systems (Berlin)', 95), ('EMS', 90), ('TEM', 90), ('ATI', 90), ('PLC Systems', 90), ('AXA', 90), ('Alta', 90), ('PLC Systems', 90)]"
KKR GROUP FINANCE CO. II LLC,23531,Group,54856,90,"[('Group', 90), ('Group', 90), ('Group', 90), ('INA', 90), ('Adtrans Group', 86), ('Ale Property Group Stapled Units', 86), ('Allmine Group Limited', 86), ('Allmine Group Limited', 86), ('APA Sub Group', 86), ('APN European Retail Property Group', 86)]"
TALOS PRODUCTION LLC,23532,Ion,73918,90,"[('Ion', 90), ('Duc', 90), ('Ion', 90), ('UC Corporation', 90), ('OS', 90), ('Ta', 90), ('Capital Product', 90), ('CTI', 90), ('UC Corporation', 90), ('CTI', 90)]"
PENSKE TRUCK LEASING CANADA INC,23533,Security Leasing Corporation,113453,90,"[('Security Leasing Corporation', 90), ('Security Leasing Corporation', 90), ('ING Canada', 90), ('Canada Land Chess/Crest Depository Interest', 86), ('Fibra Leasing', 86), ('Altagas Canada', 86), ('Aquitaine Canada', 86), ('Aris Canada', 86), ('BAE Systems Canada', 86), ('Beamscope Canada', 86)]"
SUTHERLAND ASSET MANAGEMENT CORPORATION.,23535,Sutherland Asset Management,200919,95,"[('Sutherland Asset Management', 95), ('Sutherland Asset Management', 95), ('Management Trust', 90), ('Asset Capital', 90), ('Asset Capital', 90), ('Managem', 90), ('Asset Capital', 90), ('Balkan Progetti Management', 86), ('BKM Management', 86), ('Class Asset Holdings', 86)]"
"GeoEye, LLC",23537,Geoeye,60023,100,"[('Geoeye', 100), ('G Capital', 90), ('Geo', 90), ('G Capital', 90), ('Geoeye Warrants 3/31/2010', 90), ('Geoeye (Frankfurt)', 90), ('Geoeye (XETRA)', 90), ('Hagemeyer', 75), ('Hagemeyer 1/64 Stock', 75), ('Hagemeyer Scrips Dead', 75)]"
Lynx II Corp.,23540,Lynx Security,9795,90,"[('Lynx Security', 90), ('LY Corporation', 90), ('FI Imobiliario Tourmalet II Sen B', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('B Split II Cap Shares', 86), ('Canadian Resources Income Trust II Unit', 86), ('Connor Clark and Lunn Conservative Income Fund II Units', 86), ('Connor Clark and Lunn Global Financials Fund II', 86), ('Energy Split II Capital Yield Shares', 86), ('Excel Latin America Bond Fund II', 86)]"
LYNX I CORP.,23541,Lynx Security,9795,90,"[('Lynx Security', 90), ('LY Corporation', 90), ('Fabrika Otkovaka I Armature', 86), ('FIP EM Infu XP Omega I', 86), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('I D C', 86), ('Jelen I Staklorad DD', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86), ('Rio Bravo Credito Imobiliario I FII', 86), ('Unis Proizvodnja I Prerada Zice', 86)]"
Cielo USA Inc.,23543,El Corporation,1533,90,"[('El Corporation', 90), ('IE', 90), ('IEL', 90), ('Ciel', 90), ('Cielo', 90), ('Danske Invest USA', 86), ('Jyske Invest USA Aktier', 86), ('Nordea Invest USA', 86), ('Alon USA Partners Com Units', 86), ('Bank International Settlements BIZ USA Tranche (Limited Data)', 86)]"
"BURLINGTON HOLDINGS, LLC",23544,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('RLI', 90), ('Corporation Holding', 90), ('Holdings', 90), ('Billington Holdings', 89), ('3Q Holdings', 86)]"
"RSI HOME PRODUCTS, INC.",23545,Home Products,8719,95,"[('Home Products', 95), ('Duc', 90), ('Home Capital', 90), ('CTS', 90), ('CTS', 90), ('Capital Product', 90), ('Home Energy', 86), ('Abacus Health Products Subordinate', 86), (""Arbec Forest Products Subordinate Voting Shares 'A'"", 86), ('Brand Marvel Worldwide Consumer Products', 86)]"
Icon Brand Holdings LLC,23546,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('ICO', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Brand', 90), ('Holdings', 90), ('Icon', 90), ('Rand Capital', 90), ('Corporation Holding', 90)]"
"EZE CASTLE SOFTWARE, INC.",23548,AB Soft,14083,90,"[('AB Soft', 90), ('Cast', 90), ('CAS', 90), ('TWA', 90), ('Asset Management Software Systems', 86), ('AVI Software', 86), ('Cat Computer Assisted Software Suspended 26/03/92', 86), ('Cognoscente Software International', 86), ('Gemcom Software International', 86), ('MGI Software', 86)]"
WORLEY US FINANCE SUB LIMITED,23549,INA,65640,90,"[('INA', 90), ('Worley', 90), ('S&F Capital', 90), ('APA Sub Group', 86), ('Prime Finance', 86), ('Atlantis Communications Sub Voting Shares', 86), ('Cable Satisfaction International Sub Voting Shares', 86), (""Canadian Sub-Surface Energy Services 'A'"", 86), (""Central Capital 'A' Sub Voting Convertible"", 86), ('Curragh Resources Sub Voting Share', 86)]"
"ALEX ALPHA, LLC",23550,Alpha,177278,90,"[('Alpha', 90), ('PH Capital', 90), ('Alpha', 90), ('Alpha', 90), ('PHA', 90), ('Alpha', 90), ('Alpha Healthcare', 86), ('Alpha Technologies', 86), ('Alpha Exploration', 86), ('Alpha Group Industries', 86)]"
MCGRAW-HILL GLOBAL EDUCATION INTERMEDIATE HOLD,23552,Global Education,100788,90,"[('Global Education', 90), ('Global', 90), ('Global', 90), ('Interm', 90), ('Access MFS Global Equity', 86), ('ADG Global Supply', 86), ('Affinity Education Group', 86), ('Bluestone Global', 86), ('Broken Hill Holdings', 86), ('Broken Hill Metal', 86)]"
