Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Remgro Jersey GBP Limited,12482,remgro jersey gbp,remgro,Remgro,116073.0,Remgro (Non-NASDAQ OTC),239411.0,Remgro ADR 1:1,209242,99.58,Remgro,116073,99.52,Remgro Limited,180436,99.52,Remgro (Non-NASDAQ OTC),239411,99.52,Remgro (Non-NASDAQ OTC),248351,99.52,Remgro (Frankfurt),273949,99.52,Remgro (XETRA),315051,99.52,REM Group (Holdings),103906,99.3,MG,36938,99.21,MG International,94498,99.21
REN Finance B.V.,16349,ren b.v.,ren,Ren (XETRA),315054.0,Ren (Non-NASDAQ OTC),239413.0,Renk V (Munich),170045,99.71,Piren B,43372,99.67,Piren B,180195,99.67,Renova,107081,99.57000000000001,Renova (Stuttgart),281469,99.57000000000001,Renovo Group (XETRA),315065,99.57000000000001,Ameren BDR,148514,99.56,Ren (Non-NASDAQ OTC),239413,99.55,Ren (Frankfurt),273952,99.55,Ren (XETRA),315054,99.55
RENA GmbH,7700,rena gmbh,rena,Rena Karton,38640.0,,,Renard MFG,76453,99.63,Arena PL,107906,99.59,Arena PL (Frankfurt),267909,99.59,Arena,275,99.57000000000001,Arena,91227,99.57000000000001,Arena Group Holdings,135625,99.57000000000001,Renak Holdings,152594,99.57000000000001,Arena (Stuttgart),276730,99.57000000000001,Verena Multi Finance,105643,99.57000000000001,Renato,21526,99.53
RENAULT DO BRASIL S.A.,4399,renault do brasil,renault,Renault,87661.0,Renault (Non-NASDAQ OTC),248354.0,Renault ADR 5:1,190337,99.62,Renault ADR 5:1 (Frankfurt),259193,99.62,Renault ADR 5:1 (XETRA),292319,99.62,Fasa Renault Limited Data,17446,99.59,Renault Investment (United Kingdom),50105,99.58,Renault,87661,99.58,Renault (Mexico),218676,99.58,Renault (Swiss Stock Exchange),225561,99.58,Renault (Ireland),232728,99.58,Renault (Non-NASDAQ OTC),248354,99.58
RENEW AKSHAY URJA LIMITED,11744,renew akshay urja,renew,ERG Renew,17220.0,Renew Holdings (Non-NASDAQ OTC),248358.0,Renewagy,11693,99.56,Renewagy (Frankfurt),281468,99.56,Renewagy (XETRA),315062,99.56,Renewable Japan,113095,99.56,Via Renewables A,138719,99.55,Via Renewables A (Frankfurt),266935,99.55,Renewal Fuels,131636,99.53,Renewable Fuel,131635,99.52,Renew Energy Resources,57145,99.51,Renew Energy Resources (Berlin),302816,99.51
Renoir CDO B.V.,16231,renoir cdo b.v.,renoir,Ginza Renoir,109877.0,,,Ginza Renoir,109877,99.44,Ren (Non-NASDAQ OTC),239413,99.33,Ren (Frankfurt),273952,99.33,Ren (XETRA),315054,99.33,O-Bank,115989,99.12,Prenor Group,11361,90.57000000000001,Rexnord,67752,82.72,Rexnord,199939,82.72,Renovis,76455,82.62,Trencor,123679,82.62
Renova Eolica Participacoes S.A.,4360,renova eolica participacoes,renova,Renova,107081.0,,,Renova Energia PN Receipts,152601,99.64,Renova Energia PN Receipts,152602,99.64,Renova Energia Unit Receipts,152604,99.58,Renova Energia Unit Receipt,152603,99.56,Renova Energia Units,85780,99.55,Renova Energia On,149860,99.55,Renova Energia PN,149861,99.55,Renovacare,131639,99.54,Renovacor Equity Warrants,190341,99.54,Autorenova Paracka,32539,99.53
RenRe North America Holdings Inc.,22845,renre north america,renre,,,,,Renrenle Commercial Group 'A',95329,99.57000000000001,Renren Unlisted,160672,99.53,Renren ADR 1:45,141263,99.53,Renren ADR 1:45 (Frankfurt),273971,99.53,Renren Inc,11696,99.48,Renren,160670,99.48,Renren,160671,99.48,Renren Class A Sponsored (XETRA) ADR 1:3,315066,99.47,Ehrenreich Photo,64439,99.46,Ren (Non-NASDAQ OTC),239413,99.27
Renting Colombia S.A.,7319,renting colombia,renting,,,,,China Parenting Network Holdings,99633,99.46,ENT,1607,99.32,Ren (Non-NASDAQ OTC),239413,99.32,Ren (Frankfurt),273952,99.32,Ren (XETRA),315054,99.32,TI Group,183594,99.22,TI Group,201171,99.22,T Bank,22692,99.12,Tingo,127769,88.59,Perenti Global,85338,85.81
Repsol Europe Finance SARL,15347,repsol europe sarl,repsol,Repsol YPF,87481.0,Repsol YPF (Non-NASDAQ OTC),248368.0,Repsol ADR (London),242752,99.64,Repsol ADR (Frankfurt),259197,99.64,Repsol Acciones,170056,99.61,Repsol YPF,87481,99.57000000000001,Repsol YPF (Mexico),218682,99.57000000000001,Repsol YPF (BRN),225564,99.57000000000001,Repsol YPF (Ireland),232733,99.57000000000001,Repsol YPF (Non-NASDAQ OTC),248368,99.57000000000001,Repsol YPF (Frankfurt),273979,99.57000000000001,Repsol YPF (Milan),273981,99.57000000000001
