Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
LMIRT CAPITAL PTE. LTD.,17886,IRT Corporation,73943,90,"[('IRT Corporation', 90), ('Keppel DC REIT Managemen T PTE Limited', 86), ('Avago Technologies Finance PTE Limited', 86), ('R R Securities', 86), ('T T', 86), ('Re&S Holdings PTE', 86), ('Blockchain Cap Tokenhub PTE', 86), ('S A M Trade Asia PTE', 86), ('D A P P Digital Access Pass PTE Investments Public Company', 86), ('MIT A', 72)]"
First Gulf Bank PJSC,17887,First Gulf Bank,42144,95,"[('First Gulf Bank', 95), ('First', 90), ('Security Bank', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First', 90), ('Security Bank', 90), ('Security Bank', 90), ('Gulf', 90)]"
ASCENDAS HOSPITALITY TRUST MANAGEMENT PTE. LTD,17888,Management Trust,19747,90,"[('Management Trust', 90), ('Hospital Trust', 90), ('Hospitality Capital', 90), ('Managem', 90), ('BKM Management', 86), ('Global Funds Management', 86), ('Heine Management', 86), ('Litigation Capital Management', 86), ('Peppercorn Management', 86), ('Waste Management', 86)]"
AACI REIT MTN PTE. LTD.,17889,Agricultural Land Opportunity Fund MEL Invest REIT,107,86,"[('Agricultural Land Opportunity Fund MEL Invest REIT', 86), ('Australian Industrial REIT', 86), ('Generation Healthcare REIT', 86), ('Liam REIT', 86), ('Properties Civs Adsits Varna REIT', 86), ('Ulpina REIT', 86), ('Battle MTN CDA Exchangeable', 86), ('Maplewood International REIT Units', 86), ('Split REIT Opportunity Trust Units', 86), ('Axiare Patrimonio Socimi REIT', 86)]"
Far East Hospitality Trust,17890,Far East Hospitality Trust REIT,115610,95,"[('Far East Hospitality Trust REIT', 95), ('Hospital Trust', 90), ('Hospitality Capital', 90), ('Far', 90), ('Ali', 90), ('Australian Leisure and Hospitality Group', 86), ('BHG - Brazil Hospitality Group On', 86), ('ACM Middenstands East Opportunities No Par Value Class A (SICAV)', 86), ('East Coast Investment Grade Income Fund', 86), ('East Meuble Manufacturing Trade Ward', 86)]"
MAPLETREE COMMERCIAL TRUST TREASURY COMPANY PT,17891,Trust Company,4284,90,"[('Trust Company', 90), ('Mapletree Commercial Trust', 90), ('Arthur Yates and Company', 86), ('Bakixanov Company', 86), ('Burns Philp and Company', 86), ('Company On', 86), ('Contax Holding Company', 86), ('Faulding FH&Company', 86), ('Galata Investment Company', 86), ('Gem Commercial', 86)]"
RHT Health Trust,17893,RHT Health Trust,122130,100,"[('RHT Health Trust', 100), ('Health', 90), ('Health', 90), ('RH', 90), ('Advanced Digital Health Mdcna Preventiva On', 86), ('Australian Health', 86), ('Beauty Health Group', 86), ('Doctors Hospital Health System Limited', 86), ('Health and Life', 86), ('Health and Wellness REIT', 86)]"
KEPPEL LAND FINANCIAL SERVICES PTE. LTD.,17894,Financial Trust Corporation,195613,90,"[('Financial Trust Corporation', 90), ('Keppel Land', 90), ('Security Service', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Services', 90), ('Keppel', 90), ('Financial Trust Corporation', 90)]"
MICRON SEMICONDUCTOR ASIA PTE. LTD.,17895,Micron,36949,90,"[('Micron', 90), ('Asia Capital', 90), ('Asia Capital', 90), ('Semicon', 90), ('Micro', 90), ('Semicon', 90), ('Asia Capital', 90), ('Asia Capital', 90), ('On Semiconductor', 90), ('On Semiconductor', 90)]"
ALAM SYNERGY PTE. LTD.,17898,AM,14528,90,"[('AM', 90), ('ERG', 90), ('SY', 90), ('SY', 90), ('ERG', 90), ('ALA', 90), ('SYN', 90), ('ERG', 90), ('SY', 90), ('RG Securities', 90)]"
TBG GLOBAL PTE. LTD.,17899,GL,34874,90,"[('GL', 90), ('GL', 90), ('Globa', 90), ('Global', 90), ('Global', 90), ('Access MFS Global Equity', 86), ('Antipodes Global Investment Company', 86), ('Consolidated Global Investments', 86), ('European Investors Global Property Trust Dead', 86), ('Evans and Partners Global Distruption Fund', 86)]"
Keppel GMTN Pte Ltd,17900,El Corporation,1533,90,"[('El Corporation', 90), ('Keppel', 90), ('Keppel DC REIT Managemen T PTE Limited', 86), ('Keppel Integrated Engineering', 86), ('Keppel Offshore and Marine', 86), ('Keppel Philippines Marine', 86), ('Keppel Telecommunications and Transportation', 86), ('Avago Technologies Finance PTE Limited', 86), ('T T', 86), ('Keppel Philippines Holdings A', 86)]"
ABJA INVESTMENT CO. PTE. LTD.,17901,Investment Trust Corporation,48177,90,"[('Investment Trust Corporation', 90), ('ENT', 90), ('Trust Invest', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('INV', 90), ('NVE', 90), ('Antipodes Global Investment Company', 86), ('Armstrong Jones Investment Units Audi', 86)]"
OTTAWA HOLDINGS PTE. LTD.,17903,AWA,477,90,"[('AWA', 90), ('Holdings', 90), ('Holdings', 90), ('WA Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86)]"
PSA INTERNATIONAL PTE LTD,17907,Ion,73918,90,"[('Ion', 90), ('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('ONA', 90), ('National', 90), ('Tern', 90), ('ATI', 90), ('Ion', 90)]"
OSA GOLIATH PTE. LTD.,17908,At Trust,45099,90,"[('At Trust', 90), ('Go', 90), ('OS', 90), ('IA', 90), ('Chilge-OSA', 86), ('Emilia OSA', 86), ('Mains-OSA', 86), ('Marin-OSA', 86), ('Norteg OSA', 86), ('Keppel DC REIT Managemen T PTE Limited', 86)]"
SUNTEC REIT MTN PTE. LTD.,17913,Tec,39880,90,"[('Tec', 90), ('Sun', 90), ('Sun*', 90), ('Agricultural Land Opportunity Fund MEL Invest REIT', 86), ('Liam REIT', 86), ('Properties Civs Adsits Varna REIT', 86), ('Ulpina REIT', 86), ('Maplewood International REIT Units', 86), ('Axiare Patrimonio Socimi REIT', 86), ('Deutsche Industrie (XETRA) Grundbesitz REIT', 86)]"
PUMA ENERGY HOLDINGS PTE. LTD.,17914,Energy,79025,90,"[('Energy', 90), ('ERG', 90), ('Holdings', 90), ('Holdings', 90), ('Energy', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Energy', 90), ('Puma', 90), ('ERG', 90)]"
SABANA SUKUK PTE. LTD.,17915,S A S,29767,86,"[('S A S', 86), ('S E S', 86), ('Keppel DC REIT Managemen T PTE Limited', 86), ('Avago Technologies Finance PTE Limited', 86), ('T T', 86), ('S E', 86), ('Blockchain Cap Tokenhub PTE', 86), ('D A P P Digital Access Pass PTE Investments Public Company', 86), ('Albilad Saudi Sovereign Sukuk ETF', 86), ('SP Funds Dow Jones Global Sukuk ETF', 86)]"
GOLDEN LEGACY PTE. LTD.,17917,Capital Gold,59339,90,"[('Capital Gold', 90), ('Arizona Golden Pacific Resources', 86), ('Consolidated Golden Unicorn M', 86), ('Golden Terrace Resources Suspended 18/03/92', 86), ('Golden Bell', 86), ('Golden Fortune Investments', 86), ('Golden Hemlock Exploration', 86), ('Golden Lake Resources Merger 31/05/93', 86), ('Golden Moor', 86), ('Golden Queen Mining Consolidated', 86)]"
RH INTERNATIONAL (SINGAPORE) CORPORATION PTE.,17918,National,222336,90,"[('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('National', 90), ('Tern', 90), ('National', 90), ('Tern', 90), ('International', 90), ('National', 90)]"
GOLDEN ASSETS INTERNATIONAL INVESTMENT PTE.LTD,17919,Investment Trust Corporation,48177,90,"[('Investment Trust Corporation', 90), ('Trust Invest', 90), ('National', 90), ('Investment Trust Corporation', 90), ('National Investment Trust', 90), ('National', 90), ('International Capital Investment', 90), ('Investment Trust Corporation', 90), ('National Investment Trust', 90), ('National', 90)]"
EMIRATES NBD PJSC SINGAPORE BRANCH,17920,Emirates NBD,124484,90,"[('Emirates NBD', 90), ('Courts (Singapore)', 86), ('Insurance Corporation Singapore', 86), ('Lion Land (Singapore)', 86), ('Rotol Singapore', 86), ('Sime Singapore', 86), ('Singapore Airlines', 86), ('Singapore Land', 86), ('Singapore MRT', 86), ('Singapore O&G', 86)]"
PAKUWON PRIMA PTE. LTD.,17921,Prima,38344,90,"[('Prima', 90), ('Prim', 90), ('Rim', 90), ('Prima International Footwear', 86), ('Keppel DC REIT Managemen T PTE Limited', 86), ('Prima Toy and Leisure Group', 86), ('W-W Capital', 86), ('Avago Technologies Finance PTE Limited', 86), (""Sino Prima Gas Technology 'A'"", 86), ('Argha Karya Prima Industry', 86)]"
