Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
NII Capital Corp.,22894,NII Holdings,280603,86,"[('NII Holdings', 86), ('NII Holdings', 86), ('R R Securities', 86), ('NII Holdings Class B (Stuttgart)', 86), ('NII Holdings', 86), ('NII Holdings (XETRA)', 86), ('Electronic Corporate Filing Services', 79), ('Nusantara Inti Corpora', 79), ('Fsdevelopmentiicorp Class B', 79), ('Nicor', 77)]"
BANKFIRST,22896,Bankfirst Capital,128290,100,"[('Bankfirst Capital', 100), ('Bankfirst Capital', 100), ('Bank First', 95), ('First', 90), ('Security Bank', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First', 90), ('Security Bank', 90)]"
Deutsche Bank Capital Funding Trust XI,22897,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Deutsche Bank', 90), ('Deutsche Capital', 90), ('Security Bank', 90), ('Deutsche Bank', 90)]"
MILACRON LLC,22898,Milacron,56041,100,"[('Milacron', 100), ('Capital M', 90), ('Milacron Holdings', 90), ('CR Capital', 90), ('Capital A', 90), ('Lac', 90), ('Acron', 90), ('ILA', 90), ('Milacron Preferred 4%', 90), ('Milacron (Frankfurt)', 90)]"
HomeBanc,22899,Homebanc,73427,100,"[('Homebanc', 100), ('EB Inc', 90), ('EB Inc', 90), ('Home Capital', 90), ('OM', 90), ('Capital M', 90), ('EB Inc', 90), ('Security Banc', 90), ('Capital A', 90), ('NC&', 90)]"
IBERIABANK,22900,Iberiabank,60178,100,"[('Iberiabank', 100), ('Iberia', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Be', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), (': be AG', 90)]"
Standard Pacific Escrow LLC,22901,Standard Pacific,68348,95,"[('Standard Pacific', 95), ('Pacific', 90), ('Andar', 90), ('Standa', 90), ('Standard Capital', 90), ('Pacific', 90), ('Standard Capital', 90), ('Standard Capital', 90), ('Standard Capital', 90), ('Standard Capital', 90)]"
Capital One Capital III,22906,One,112488,90,"[('One', 90), ('One', 90), ('One North Entertainment', 86), ('Berlin III AS', 86), ('Entertainment One Income Fund', 86), ('Income Streams III Equity Dividend', 86), ('Lithium One', 86), ('Network One Holdings', 86), ('One Click Ventures', 86), ('Penfold Capital Acquisition III', 86)]"
"Midstates Petroleum Company, LLC.",22907,Trust Company,4284,90,"[('Trust Company', 90), ('Stat', 90), ('Petrol', 90), ('Petrol', 90), ('Midstates Petroleum', 90), ('African Petroleum', 86), ('Arrow Petroleum', 86), ('Bakixanov Company', 86), ('Black Star Petroleum', 86), ('Command Petroleum', 86)]"
"180 MEDICAL, INC.",22910,Ical,2166,90,"[('Ical', 90), ('Medica', 90), ('Medica', 90), ('IC', 90), ('ICA AB', 90), ('CA', 90), ('Medica', 90), ('Dic', 90), ('IC', 90), ('ICA AB', 90)]"
SOUTHERN BANCORP BANK,22911,Security Bank,200310,90,"[('Security Bank', 90), ('Southern', 90), ('Security Bank', 90), ('Security Bank', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Security Banc', 90)]"
Accretive Health Inc,22912,Accretive Health (XETRA),304226,95,"[('Accretive Health (XETRA)', 95), ('Accretive', 90), ('Health', 90), ('Re Capital', 90), ('CCR', 90), ('Re Capital', 90), ('ACC', 90), ('CR Capital', 90), ('Health', 90), ('Reti', 90)]"
UNITED AIRLINES SERIES 2009-A PASS THROUGH TRU,22913,United,114651,90,"[('United', 90), ('AB Airlines', 90), ('United', 90), ('United', 90), ('A C N 059 457 279', 86), ('A C N 603 323 182', 86), ('A N G Holdings (Australian)', 86), ('A P Group Taken Over 25/10/92', 86), ('A R C Industries', 86), ('A V Buildings', 86)]"
Pipeline Funding Company LLC,22914,Trust Company,4284,90,"[('Trust Company', 90), ('Line', 90), ('MPA', 90), ('IPE', 90), ('Arab International Insurance Company', 86), ('Ask Funding', 86), ('Barbados Shipping and Trading Company Limited', 86), ('Bulgarian Telecommunications Company', 86), ('Company On', 86), ('Prudential Investment Company of Australia', 86)]"
"SEAWORLD PARKS & ENTERTAINMENT, INC.",22915,Seaworld Entertainment,134995,95,"[('Seaworld Entertainment', 95), ('World', 90), ('Capital Park', 90), ('World', 90), ('World', 90), ('World', 90), ('Capital Park', 90), ('Barron Entertainment', 86), ('Media Entertainment', 86), ('MTM Entertainment Trust', 86)]"
Deutsche Bank Capital Trust III,22916,Deutsche Bank,166257,95,"[('Deutsche Bank', 95), ('Deutsche Bank', 95), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Deutsche Capital', 90), ('Security Bank', 90)]"
"CEQUEL COMMUNICATIONS HOLDINGS I, LLC",22917,Capital Communication,15640,90,"[('Capital Communication', 90), ('Holdings', 90), ('Holdings', 90), ('Unica', 90), ('Holdings', 90), ('Munic', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86)]"
Two Harbors Investment Corp,22919,Two Harbors Investment,135200,100,"[('Two Harbors Investment', 100), ('Two Harbors Investment Warrants', 95), ('Investment Trust Corporation', 90), ('ENT', 90), ('Trust Invest', 90), ('Investment Trust Corporation', 90), ('Bor', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Arbor', 90)]"
PROTEINSIMPLE,22920,NSI,94871,90,"[('NSI', 90), ('Einsi', 90), ('NSI', 90), ('Simple', 90), ('IMP', 90), ('TEI', 90), ('NSI', 90), ('Tein', 90), ('IM', 90), ('NS', 90)]"
QHP Royalty Sub LLC,22921,HP,133078,90,"[('HP', 90), ('Atlantis Communications Sub Voting Shares', 86), ('Cable Satisfaction International Sub Voting Shares', 86), (""Canadian Sub-Surface Energy Services 'A'"", 86), (""Central Capital 'A' Sub Voting Convertible"", 86), ('Curragh Resources Sub Voting Share', 86), ('Danier Leather Sub Voting Shares', 86), ('Danoil Energy Limited Sub Voting Class A', 86), (""Decoma International 'A' Sub Voting"", 86), (""Dia Met Minerals 'A' Sub Voting"", 86)]"
"STR HOLDINGS, INC.",22923,Star Holdings,30520,96,"[('Star Holdings', 96), ('GST Holdings', 92), ('Star Holding', 92), ('Astra Holdings', 92), ('CTR Holdings', 92), ('S&T Holdings', 92), ('SRA Holdings', 92), ('SRE Holdings', 92), ('SRS Holdings', 92), ('Tre Holdings', 92)]"
Capital One Capital VI,22926,One,112488,90,"[('One', 90), ('Chalone Vineyards', 90), ('One', 90), ('Cmistone Viet Nam', 90), ('Chalone Vineyards (Berlin)', 90), ('Cobalt One', 86), ('One North Entertainment', 86), ('Entertainment One Income Fund', 86), ('Lithium One', 86), ('Network One Holdings', 86)]"
ANTERO RESOURCES FINANCE CORPORATION,22927,ANT,44920,90,"[('ANT', 90), ('ERO', 90), ('INA', 90), ('ERO', 90), ('S&F Capital', 90), ('URC', 90), ('Antero Resources', 90), ('Source Capital', 90), ('Acacia Resources', 86), ('Adamus Resources', 86)]"
Cloud Peak Energy Resources LLC,22929,Energy,79025,90,"[('Energy', 90), ('Cloud Security', 90), ('Energy', 90), ('Energy Resources', 90), ('Energy', 90), ('Source Capital', 90), ('Acacia Resources', 86), ('Acer Energy', 86), ('Adamus Resources', 86), ('Adelaide Energy', 86)]"
ENGILITY CORPORATION,22930,IT,27121,90,"[('IT', 90), ('Engility Holdings', 90), ('G Capital', 90), ('G Capital', 90), ('Engil', 90), ('Engility Holdings (Frankfurt)', 90), ('T T', 86), ('Agility Capital', 80), ('Logility', 75), ('Engin', 72)]"
FIRST FEDERAL BANK OF FLORIDA,22931,First,186249,90,"[('First', 90), ('Security Bank', 90), ('Firs', 90), ('First', 90), ('Bank of Florida', 90), ('First', 90), ('First', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Federal', 90)]"
Gerdau Holdings Inc.,22932,Da Securities,25386,90,"[('Da Securities', 90), ('AU Holding', 90), ('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('EDU Holdings', 89)]"
SEMPRA TEXAS INTERMEDIATE HOLDING COMPANY LLC,22933,Trust Company,4284,90,"[('Trust Company', 90), ('Interm', 90), ('Sempra', 90), ('Corporation Holding', 90), ('AKB Corporation Holding', 86), ('AKG Holding', 86), ('Albena Invest Holding', 86), ('Arthur Yates and Company', 86), ('Bakixanov Company', 86), ('Bulgarian Transport Holding', 86)]"
