Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
XELO II PUBLIC LIMITED COMPANY,10948,xelo ii public,xelo,,,,,Exelon Infrastructure,25900,99.46,Exelon Brazilian Depositary Receipt,149056,99.45,Exelor GDR,139990,99.42,Exelon,133037,99.4,Exelon (Mexico),217617,99.4,Exelon (MIC),224498,99.4,Exelon (Frankfurt),263008,99.4,Exelon (Vienna Stock Exchange),263009,99.4,Exelon (XETRA),263010,99.4,El Company,109292,99.25
XELO III PUBLIC LIMITED COMPANY,10946,xelo iii public,xelo,,,,,Exelon Infrastructure,25900,99.44,Exelon Brazilian Depositary Receipt,149056,99.44,Exelor GDR,139990,99.4,Exelon,133037,99.38,Exelon (Mexico),217617,99.38,Exelon (MIC),224498,99.38,Exelon (Frankfurt),263008,99.38,Exelon (Vienna Stock Exchange),263009,99.38,Exelon (XETRA),263010,99.38,El Company,109292,99.24
XELO V PUBLIC LIMITED COMPANY,10960,xelo v public,xelo,,,,,Exelor GDR,139990,99.43,Exelon,133037,99.42,Exelon (Mexico),217617,99.42,Exelon (MIC),224498,99.42,Exelon (Frankfurt),263008,99.42,Exelon (Vienna Stock Exchange),263009,99.42,Exelon (XETRA),263010,99.42,Exelon Infrastructure,25900,99.41,Exelon Brazilian Depositary Receipt,149056,99.38,El Company,109292,99.27
XELO VI LIMITED,10984,xelo vi,xelo,,,,,Exelon,133037,99.62,Exelon (Mexico),217617,99.62,Exelon (MIC),224498,99.62,Exelon (Frankfurt),263008,99.62,Exelon (Vienna Stock Exchange),263009,99.62,Exelon (XETRA),263010,99.62,Exelor GDR,139990,99.59,El Company,109292,99.44,El Company,227555,99.44,Exelon Infrastructure,25900,99.43
XELO VII LIMITED,10982,xelo vii,xelo,,,,,Exelon,133037,99.57000000000001,Exelon (Mexico),217617,99.57000000000001,Exelon (MIC),224498,99.57000000000001,Exelon (Frankfurt),263008,99.57000000000001,Exelon (Vienna Stock Exchange),263009,99.57000000000001,Exelon (XETRA),263010,99.57000000000001,Exelor GDR,139990,99.56,Exelon Infrastructure,25900,99.41,El Company,109292,99.4,El Company,227555,99.4
Xenon Capital PLC,10929,xenon capital,xenon,Xenon Pharmaceuticals,135327.0,,,Xenon Pharmaceuticals,135327,99.59,Xenon Pharmaceuticals (Frankfurt),267197,99.59,Xenonics Holdings,132781,99.57000000000001,Xenonics Holdings (Berlin),290346,99.57000000000001,Xenonics Holdings (XETRA),309188,99.57000000000001,Company On,1218,99.27,X,13869,99.14,O-Bank,115989,99.14,Axeon Holdings,45164,88.55,Axeon Holdings (Berlin),284501,88.55
XHR LP,25053,xhr lp,xhr,,,,,X,13869,99.29,SMT Systemes EXH,170478,79.38000000000001,HRL Holdings,83709,67.0,Exor RSP,166768,66.9,Exor Spa,166770,66.9,Sharp,107149,66.88,Sharp (SEAQ International),222744,66.88,Aharp (Swiss Stock Exchange),227040,66.88,Sharp (Non-NASDAQ OTC),248709,66.88,Sharp (Frankfurt),274398,66.88
Xiamen Airlines Company Limited,6478,xiamen airlines,xiamen,Xiamen Tungsten 'A',90611.0,Xiamen International Port (Non-NASDAQ OTC) 'H',240991.0,Xiamen Anne 'A',96769,99.67,Xiamen Anne 'A' (SEC),214295,99.67,Xiamen Xinde 'A',96779,99.65,Xiamen Xinde 'A' (SEC),214311,99.65,Xiamen Bank 'A',90597,99.64,Xiamen Bank 'A' (SSE Connect Equities),214296,99.64,Xiamen Marine Industry (Group) 'A',13882,99.63,Xiamen International Port (XETRA),316795,99.62,Xiamen International Airport 'A',96774,99.61,Xiamen Wanli Stone Stock 'A',90612,99.6
Xiamen Yuzhou Hongtu Real Estate Development C,6934,xiamen yuzhou hongtu real estate development c,xiamen,Xiamen Tungsten 'A',90611.0,Xiamen International Port (Non-NASDAQ OTC) 'H',240991.0,Xiamen Port Development 'A',90609,99.63,Xiamen Port (SEC) Development 'A',214308,99.63,Xiamen Guang Pu Electronics,96771,99.52,Xiamen Overseas Chinese Electronic 'A',13883,99.5,Xiamen Sunrise Wheel Group 'A',96777,99.49,Xiamen Guang Pu Electronics 'A',96772,99.49,Xiamen Voke Mold and Plastic Engineering 'A',96778,99.47,Xiamen Tungsten 'A',90611,99.46,Xiamen Tungsten 'A' (SSE Connect Equities),214309,99.46,Xiamen Jihong Technology 'A',90604,99.46
"Xiamen Zhongjun Group Co., Ltd.",6931,xiamen zhongjun,xiamen,Xiamen Tungsten 'A',90611.0,Xiamen International Port (Non-NASDAQ OTC) 'H',240991.0,Xiamen International Port (XETRA),316795,99.62,Xiamen Xiangyu 'A',90614,99.61,Xiamen Xiangyu 'A' (SSE Connect Equities),214310,99.61,Xiamen Anne 'A',96769,99.6,Xiamen Anne 'A' (SEC),214295,99.6,Xiamen Tungsten 'A',90611,99.59,Xiamen Tungsten 'A' (SSE Connect Equities),214309,99.59,Xiamen Bank 'A',90597,99.56,Xiamen Bank 'A' (SSE Connect Equities),214296,99.56,Xiamen Jihong Technology 'A',90604,99.56
"Xi'an Construction Engineering Group Co., Ltd.",6905,xi'an construction engineering,xi'an,XI'An 38 Fule Health and Advisory,58737.0,,,XI'An 38 Fule Health and Advisory,58737,99.38,X,13869,99.06,Plexian,121785,88.33,Moxian,137529,88.33,Moxian (Berlin),264797,88.33,Plexian (Frankfurt),273638,88.33,XI 'An Catering 'A',96765,79.73,Mexican Gold Mining,84652,79.69,Mexican Gold Mining (Non-NASDAQ OTC),247241,79.69,Mexican Gold Mining (Frankfurt),264672,79.69
