Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Skandinaviska Enskilda Banken Ab (New York Bra,22869,Skandinaviska Enskilda Banken A,115141,92,"[('Skandinaviska Enskilda Banken A', 92), ('Skandinaviska Enskilda Banken C', 92), ('Beida New Energy', 86), ('Gibralta New', 86), ('Macquarie Office Trust New', 86), ('New Cap Reinsurance', 86), ('New Dhaka Refractories', 86), ('New Global Mining Limited', 86), ('New Hampton Goldfields', 86), ('New Opportunity', 86)]"
HELMERICH & PAYNE INTERNATIONAL DRILLING CO.,22870,National,222336,90,"[('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('National', 90), ('National', 90), ('National Drilling', 90), ('International', 90), ('National', 90), ('Air Change International', 86)]"
American Campus Communities Operating Partners,22871,American Capital,69924,90,"[('American Capital', 90), ('American Capital', 90), ('American Capital', 90), ('American Capital', 90), ('Artner', 90), ('Capital Partners', 90), ('American Campus Communities', 90), ('American Leasing On 1000', 86), ('American Pacific Borates', 86), (""American Plast 'B'"", 86)]"
IBL S.A.S.,22872,IBL,106653,100,"[('IBL', 100), ('IBL', 100), ('Invincible Gold', 90), ('Atco B Convertible', 90), ('Biomax Biocombustibles', 90), ('Niblack Mining', 90), ('Bibliothek Institut', 90), ('YD Ynvisible', 90), ('YD Ynvisible (XETRA)', 90), ('Copamex SA de Convertible', 90)]"
"ACADEMY, LTD.",22873,Delta Academy for Science,16470,90,"[('Delta Academy for Science', 90), ('PMD Academy', 90), ('CA', 90), ('Capital M', 90), ('Academy INS Group Merger 26/03/91', 90), ('La Petite Academy Merger', 90), ('ADE', 90), ('California Culinary Academy', 90), ('Kiddie Academy International', 90), ('Academy Metals', 90)]"
"JOSEPH T. RYERSON & SON, INC.",22874,Ryerson,200096,90,"[('Ryerson', 90), ('Boag J and Son', 86), ('E P T', 86), (""o'Connor T"", 86), ('P A T Foods Limited', 86), ('E T Canada', 86), ('K-T-V Invest', 86), ('P T P Resources', 86), ('Peat T', 86), ('Son-UGO-COR', 86)]"
Shinhan Bank (New York Branch),22875,Security Bank,200310,90,"[('Security Bank', 90), ('Shinhan Securities', 90), ('Shinhan Securities', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
United Overseas Bank Limited,22876,United Overseas Bank,181361,100,"[('United Overseas Bank', 100), ('United Overseas Bank', 100), ('United Overseas Bank', 100), ('United Overseas Bank (Thai)', 95), ('United Overseas (BRN) Bank', 95), ('United Overseas (London) Bank', 95), ('United Overseas Bank (XETRA)', 95), ('Unite Capital', 90), ('United', 90), ('Security Bank', 90)]"
WOORI BANK,22877,Woori Bank,40796,100,"[('Woori Bank', 100), ('Woori Bank', 100), ('Security Bank', 90), ('Woori Securities', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Chang Hwa Commercial Bank Ltd,22878,Chang Hwa Commercial Bank,115466,100,"[('Chang Hwa Commercial Bank', 100), (""Chang Hwa Commercial Bank 'A'"", 95), ('Security Bank', 90), ('Trust Commercial Bank', 90), ('A-Com', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
