Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Raiffeisen Switzerland B.V.,16451,raiffeisen switzerland b.v.,raiffeisen,Raiffeisen Participation Certificate,3510.0,Raiffeisen Bank (Non-NASDAQ OTC) International,248271.0,Raiffeisen Bank International ADR 4:1,190251,99.62,Raiffeisen Bank (Frankfurt) International ADR 4:1,259172,99.62,Raiffeisen Immobilien 1,21437,99.6,Raiffeisenbank,11568,99.59,Raiffeisen- Yevroobligatsii Bpifrfi,176129,99.56,Raiffeisen- Amerikanskiye Aktsii,176128,99.55,Raiffeisen- (MIC) Yevroobligatsii Bpifrfi,254095,99.55,Raiffeisen Bank International,89760,99.54,Raiffeisen Bank (Prague) International,213472,99.54,Raiffeisen Bank International (BRN),225535,99.54
Raiffeisen Versicherung AG,2872,raiffeisen versicherung,raiffeisen,Raiffeisen Participation Certificate,3510.0,Raiffeisen Bank (Non-NASDAQ OTC) International,248271.0,Raiffeisen Bank International,89760,99.61,Raiffeisen Bank (Prague) International,213472,99.61,Raiffeisen Bank International (BRN),225535,99.61,Raiffeisen Bank (Non-NASDAQ OTC) International,248271,99.61,Raiffeisen Bank (Frankfurt) International,273851,99.61,Raiffeisen Bank (XETRA) International,273852,99.61,Raiffeisen Immobilien 1,21437,99.61,Raiffeisen Bank D D Bosna I Hercegovina,3509,99.6,Raiffeisenbank,11568,99.59,Raiffeisen- Amerikanskiye Aktsii,176128,99.59
Raiffeisen Wohnbaubank Aktiengesellschaft,2859,raiffeisen wohnbaubank aktiengesellschaft,raiffeisen,Raiffeisen Participation Certificate,3510.0,Raiffeisen Bank (Non-NASDAQ OTC) International,248271.0,Raiffeisen- Amerikanskiye Aktsii,176128,99.56,Raiffeisen Zentralbank Participation Certificate / A,3508,99.56,Raiffeisen Zentralbank Participation Certificate / B,152560,99.56,Raiffeisen Sbalans Strateg Birzhev Fondov,176124,99.54,Raiffeisen Participation Certificate,3510,99.52,Raiffeisenbank,11568,99.51,Raiffeisen Bank D D Bosna I Hercegovina,3509,99.51,Raiffeisen Immobilien 1,21437,99.5,Raiffeisen-Fond Denezhnogo Rynka Bpifrfi,176130,99.49,Raiffeisen Solid Gold A ETF US Dollar,190253,99.49
RAIFFEISENLANDESBANK NIEDEROESTERREICH-WIEN AG,2863,raiffeisenlandesbank niederoesterreich wien,raiffeisenlandesbank,,,,,Raiffeisen Bank International,89760,99.38,Raiffeisen Bank (Prague) International,213472,99.38,Raiffeisen Bank International (BRN),225535,99.38,Raiffeisen Bank (Non-NASDAQ OTC) International,248271,99.38,Raiffeisen Bank (Frankfurt) International,273851,99.38,Raiffeisen Bank (XETRA) International,273852,99.38,Esbank,42044,99.24,Land Securities Group PLC,48475,99.17,Land,111227,99.17,Land Securities Group,124533,99.17
RAIN CII CARBON LLC,22057,rain cii carbon,rain,Rain Calcining,103764.0,,,Rain Calcining,103764,99.62,Rain Calcining (National India),222593,99.62,Rainbow Chicken (Berlin),302774,99.6,Rain City Resources,85678,99.59,Brain Scientific,128485,99.58,Braindock Com,45564,99.57000000000001,Raindance Communications,76338,99.56,Rainwire Partners,76340,99.56,Rainwire Partners,199772,99.56,Raindance Communications (Frankfurt),296709,99.56
Rainbow Hospital Partnership,5311,rainbow hospital partnership,rainbow,Rainbow,21439.0,African Rainbow Minerals (Non-NASDAQ OTC),234018.0,Rainbow Papers,103769,99.67,Rainbow Papers GDR,209141,99.61,Rainbow Rare Earths,126787,99.6,Rainbow Rare Earths (Non-NASDAQ OTC),248272,99.6,Rainbow Rare Earths (Stuttgart),273853,99.6,Rainbow Brothers (XETRA) Holdings,314971,99.59,Rainbow Tours PDA Series E,180399,99.59,Scurry Rainbow Oil (New York) Merger,200284,99.57000000000001,Rainbow Rentals,76336,99.56,Rainbow Rentals (Berlin),302775,99.56
RAKFUNDING CAYMAN LTD,14947,rakfunding cayman,rakfunding,,,,,AK Holdings,116653,99.21,RA International Group,126784,99.21,K Group Holdings,101827,99.11,F Investment Trust Group,125685,99.11,Ask Funding,318,79.84,Ask Funding (Berlin),284384,79.84,PRT Funding Corporation,67508,79.8,Orchard Funding Group,126536,79.76,Investors Funding A,65795,79.76,Asta Funding,59108,79.75
RAMIUS SPECIAL ALTERNATIVE PROGRAM SICAV,15310,ramius special alternative program sicav,ramius,,,,,AMI,116798,99.14,IUS,179191,99.14,Ram Holdings (Berlin),288787,99.14,AM,14528,99.1,IU International,65831,99.1,AM Group Holdings,98528,99.1,RA International Group,126784,99.1,IU International (London),232307,99.1,AM (Dutch Trading Service),293139,99.1,AM (Stuttgart),293140,99.1
RAMPER INVESTMENTS (JERSEY) LIMITED,12458,ramper investments,ramper,,,,,Amper,91137,99.43,Amper (Non-NASDAQ OTC),243657,99.43,Amper (Frankfurt),267781,99.43,Amper (XETRA),309763,99.43,Ramp,76346,99.36,Ramp (Berlin),302776,99.36,AMP,62539,99.29,AMP,80393,99.29,AMP (New Zealand),172882,99.29,AMP (New Zealand),227096,99.29
Rand Merchant Bank Ltd,25571,rand merchant,rand,Rand Worldwide,131562.0,Rand A Technology (Non-NASDAQ OTC),239331.0,Rand Merchant Insurance Holdings,116064,99.72,Rand Merchant Insurance Holdings (Berlin),288791,99.72,Grand Commercial Bank,42315,99.69,Foodbrands American,64909,99.69,Brandera (CDNX),216436,99.67,Brandera (Berlin),303901,99.67,Grand Perfecta,54787,99.67,Grand Metropolitan,47507,99.65,Grand Metropolitan (Frankfurt),221771,99.65,Grand Metropolitan (Paris-SBF),221772,99.65
