Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
ROCKIES EXPRESS PIPELINE LLC,22159,Line,27889,90,"[('Line', 90), ('Press Corporation', 90), ('S E', 90), ('Express', 90), ('Press Corporation', 90), ('Bill Express', 86), ('Network Express', 86), ('SOC Concesionaria Vespucio Norte Express', 86), ('Transmountain Pipeline Dead-Merger With BC Gas', 86), ('Amon Express', 86)]"
First Midwest Bank,22160,First Midwest,61948,95,"[('First Midwest', 95), ('T Bank', 90), ('First', 90), ('Security Bank', 90), ('Firs', 90), ('West', 90), ('First', 90), ('First', 90), ('First', 90), ('Security Bank', 90)]"
Landesbank Hessen-Thueringen Girozentrale,22161,Esbank,42044,90,"[('Esbank', 90), ('Landesbank Hessen-Thueringen Girozentrale Genussscheine 31/12/16', 90), ('Bayerische Landesbank', 86), ('Landesbank Berlin Holding', 86), ('Landesbank Schleswig', 86), ('Landesbank Stuttgart', 86), ('Landesbank Hessen-Thuringen', 86), ('Norddeutsche Landesbank AG', 86), ('Oldenburgische Landesbank', 86), ('T Bank', 86)]"
Regions Bank,22162,Ion,73918,90,"[('Ion', 90), ('Regio Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Re Capital', 90), ('Re Capital', 90), ('Ion', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Hancock Bank,22163,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('NC&', 90), ('NK', 90), ('Security Bank', 90)]"
ALLIANCE BANK,22164,Alliance Bank,172861,100,"[('Alliance Bank', 100), ('Alliance Bank', 100), ('Bank Alliance', 95), ('Bank Alliance', 95), ('All Corporation', 90), ('Security Bank', 90), ('Capital Alliance', 90), ('Carolina Alliance Bank', 90), ('Independent Alliance Banks', 90), ('Security Bank', 90)]"
"UMB Bank, n.a.",22165,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('NK', 90), ('MB Securities', 90), ('Security Bank', 90)]"
"Digital Realty Trust, L.P.",22166,Digital Realty Trust,133052,100,"[('Digital Realty Trust', 100), ('Digital Realty Trust BDR', 95), ('Digital Realty Trust (BRN)', 95), ('Digital Realty Trust (Pet)', 95), ('Real Security', 90), ('Digit Inc', 90), ('IT', 90), ('Re Capital', 90), ('Re Capital', 90), ('Digital Security', 90)]"
ING (US) Funding LLC,22167,Gregem Bond US Dollar Rise Cap,2003,86,"[('Gregem Bond US Dollar Rise Cap', 86), ('A&E Capital Funding Single Voting', 86), ('ING Berliner Handels Frankfurter-Bank', 86), ('ING Berliner Handels Frankfurter-Bank (XETRA)', 86), ('Funding Electric Vehicles', 86), ('D&D', 86), ('Pro-ING', 86), ('Aegis Consumer Funding Group', 86), ('Muni Funding Company of America 144A', 86), ('United Development Funding IV Common Shares of Beneficial Interest', 86)]"
Barclays US Funding LLC,22168,S&F Capital,113215,90,"[('S&F Capital', 90), ('Barclays', 90), ('S&U', 90), ('Ask Funding', 86), ('Barclays-Mirvac Property Trust Income Units', 86), ('Gregem Bond US Dollar Rise Cap', 86), ('Barclays Diversified Portuguese Bonds Fund', 86), ('BBVA Capital Funding', 86), ('Barclays Bank (ESP) Suspended 08/10/93', 86), ('D&D', 86)]"
