Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Scotiabanc Inc,22280,scotiabanc,scotiabanc,,,,,Scotia Holdings,50369,99.75,Scotia Holdings (Frankfurt),296986,99.75,Security Banc,76741,99.57000000000001,IAB Holdings,2161,99.46,SCO Group,57360,99.46,SCO Group (Frankfurt),296981,99.46,SCO Group (XETRA),308213,99.46,NC Holdings,112050,99.33,IA,119645,99.33,SC Holdings,131767,99.33
Scotland Gas Networks plc,9263,scotland gas networks,scotland,Mackinnon Scotland,48740.0,,,Scotland Bancorp,79914,99.7,Royal Bank of Scotland Warrants,183448,99.55,Royal Bank of Scotland AVS,183446,99.52,Royal Bank of Scotland AVS,183447,99.52,Bank of Scotland,45253,99.5,Bank of Scotland (VIRT-X),231646,99.5,Bank of Scotland (Frankfurt),293481,99.5,Royal Bank Scotland Group PLC SPN ADR Preferred Shares,200031,99.47,Royal Bank of Scotland (XETRA) Group Sponsored ADR 1:2,292336,99.46,Royal Bank of Scotland Group Exchangeable Capital Securities,200101,99.44
SCOTTISH MUTUAL ASSURANCE LIMITED,9115,scottish mutual assurance,scottish,Scottish Power,50380.0,,,Scottish Resources Group,76708,99.65,Scottish Cables S A,39010,99.64,Scottish Nuclear,50365,99.63,Scottish Agricultural Industries,50358,99.63,Scottish Assam A,183458,99.63,Scottish Re Group,57368,99.61,Scottish Re Group (Berlin),302974,99.61,Scottish and Newcastle,50378,99.6,Scottish and Newcastle (AMS),232810,99.6,Scottish and Newcastle (VIRT-X),232814,99.6
"SCOTTRADE FINANCIAL SERVICES, INC.",22485,scottrade financial services,scottrade,,,,,Trade Bank,31129,99.3,Trade Bank,40134,99.3,Scott (David) Group,50377,99.3,Cott (XETRA),311190,99.25,Rad,38512,99.19,SCO Group,57360,99.19,ADE,69625,99.19,ADE (Frankfurt),292962,99.19,SCO Group (Frankfurt),296981,99.19,ADE (XETRA),304264,99.19
SD International Sukuk II Limited,16022,sd sukuk ii,sd,SD-Scicon,50388.0,,,SD-Scicon,50388,99.5,SDS Optic,113435,99.5,SD Stand Drill,174176,99.48,Samsung SDI,115152,99.45,SDI Group,50389,99.43,SDI,86031,99.43,SDS Group,113433,99.43,SDS Holdings,113434,99.43,SDI,122460,99.43,SDI Group,126938,99.43
Sd International Sukuk Limited,16019,sd sukuk,sd,SD-Scicon,50388.0,,,SDS Group,113433,99.55,SDS Holdings,113434,99.55,SDS (Berlin),302977,99.55,DSD Misr,16695,99.5,SD-Scicon,50388,99.47,Sdisa,160925,99.46,SDM N,95492,99.46,SDM N (XETRA),95493,99.46,Asdf de Pnsi Cuprum,91247,99.44,Pasdec Resources,37944,99.42
SDG Finance I Limited,10604,sdg i,sdg,Shenzhen SDG Information 'A',90121.0,,,Shenzhen SDG Service 'A',90122,99.34,Gas Natural SDG (XETRA),286535,99.3,Gas Natural SDG (VIRT-X),294885,99.3,Shenzhen SDG Information 'A',90121,99.3,Shenzhen SDG (SEC) Information 'A',213816,99.3,Gas Natural SDG Bonus Rights,286536,99.3,Gas Natural SDG Bonus Rights 13/06/12,286537,99.24,TSD,31186,79.7,RSD Finance,104020,79.7,NSD,106985,79.7
SDG Finance Limited,10584,sdg,sdg,Shenzhen SDG Information 'A',90121.0,,,Gas Natural SDG (XETRA),286535,99.33,Gas Natural SDG (VIRT-X),294885,99.33,Shenzhen SDG Service 'A',90122,99.22,Shenzhen SDG Information 'A',90121,99.19,Shenzhen SDG (SEC) Information 'A',213816,99.19,Gas Natural SDG Bonus Rights,286536,99.19,Gas Natural SDG Bonus Rights 13/06/12,286537,99.15,TSD,31186,79.87,RSD Finance,104020,79.87,NSD,106985,79.87
"SE Green Energy Co., Ltd.",14612,se green energy,se,,,,,Seventh Energy,12111,99.76,Serinus Energy (Warsaw),113512,99.76,Serinus Energy (Toronto),216092,99.76,Serinus Energy,230478,99.76,Serinus Energy (Non-NASDAQ OTC),248684,99.76,Serinus Energy (Frankfurt),266014,99.76,Sea Dragon Energy (XETRA),315336,99.75,Senex Energy,3803,99.74,Misen Energy,121012,99.74,Senex Energy (Non-NASDAQ OTC),239704,99.74
SEACOAST NATIONAL BANK,22667,seacoast national,seacoast,Seacoast Holding,76723.0,,,Seacoast Capital Trust I,76721,99.74,Seacoast Holding,76723,99.67,Seacoast Financial Services,76722,99.64,Seacoast Financial Services (Berlin),302979,99.64,Seacoast Banking of Florida,134994,99.59,Seacoast Banking of (Pet) Florida,252311,99.59,Seacoast Banking of (Berlin) Florida,265971,99.59,Seacoast Commerce Banc Holdings,57379,99.56,First Seacoast Bancorp,136597,99.56,Seacoast Banking of Florida 'B',200292,99.54
Seagate HDD Cayman,14863,seagate hdd cayman,seagate,Seagate Technology,12032.0,,,Seagate Technology,12032,99.56,Seagate Technology,68022,99.56,Seagate Technology Holdings,133340,99.56,Seagate Technology,209584,99.56,Seagate Technology (Mexico) Holdings,218765,99.56,Seagate Technology (Pet) Holdings,252312,99.56,Seagate Technology (Frankfurt) Holdings,265973,99.56,Seagate Technology (Vienna Stock Exchange) Holdings,265974,99.56,Seagate Technology (XETRA),289133,99.56,Seagate Technology (Frankfurt),296991,99.56
Sealink Travel Group Ltd,3556,sealink travel,sealink,Sealink International,113442.0,,,Sealink International,113442,99.67,Sealink British Ferries,50397,99.59,Link Holdings,36554,99.44,Seal,68024,99.44,Link Holdings,102272,99.44,Seal,113441,99.44,Link Group,130496,99.44,Sea Holdings,104252,99.35,Ali,116711,99.35,Sea Limited,180654,99.35
Sealy Mattress Company,21339,sealy mattress,sealy,Sealy,61250.0,,,Sealy,61250,99.53,Sealy (Berlin),289134,99.53,Tempur Sealy International BDR,150033,99.47,Seal,68024,99.44,Seal,113441,99.44,Tempur Sealy International,135140,99.38,Tempur Sealy International (Pet),252435,99.38,Tempur Sealy International (Frankfurt),266492,99.38,Sea Holdings,104252,99.35,Sea Limited,180654,99.35
"SEATTLE SPINCO, INC.",24526,seattle spinco,seattle,Seattle Film Works,200306.0,,,Seattle Genetics (XETRA),308229,99.67,Seattle Film Works,200306,99.62,Seat,21974,99.44,Olympic Savings Bank Seattle,67056,99.38,Sea Holdings,104252,99.35,Sea Limited,180654,99.35,Sea Holdings (Berlin),289128,99.35,At-Group,24421,99.25,At Trust,45099,99.25,EA Holdings,109204,99.25
SECID - Sociedade Educacional Cidade de Sao Pa,4385,secid  sociedade educacional cidade de sao pa,secid,,,,,ECI,25698,99.12,CI Group,46079,99.09,CI Company SA,108653,99.09,CI Holdings,108655,99.09,ID Holdings,110369,99.09,CI Group,117805,99.09,C Holdings,24873,99.04,Anhembi Turismo Eventos Cidade Sao Paulo,150480,79.72,Cpad Eletrecidade do Esdo Da Bahia Coelba PN,148904,79.69,Cpad Eletrecidade do Esdo Da Bahia Coelba PN,148905,79.69
"Secil - Companhia Geral de Cal e Cimento, S.A.",17048,secil  companhia geral de cal e cimento,secil,,,,,CIL,15939,99.14,ECI,25698,99.14,CIL Holdings,99742,99.14,CIL Securities,99744,99.14,CIL Holdings (Berlin),300221,99.14,CI Group,46079,99.1,CI Company SA,108653,99.1,CI Holdings,108655,99.1,CI Group,117805,99.1,C Holdings,24873,99.05
"SECIL, BETOES E INERTES - SOCIEDADE GESTORA DE",17063,secil betoes e inertes  sociedade gestora de,secil,,,,,CIL,15939,99.13,ECI,25698,99.13,CIL Holdings,99742,99.13,CIL Securities,99744,99.13,CIL Holdings (Berlin),300221,99.13,CI Group,46079,99.09,CI Company SA,108653,99.09,CI Holdings,108655,99.09,CI Group,117805,99.09,C Holdings,24873,99.04
