Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
T.H.E. INSURANCE COMPANY,22483,Trust Company,4284,90,"[('Trust Company', 90), ('MPA', 90), ('Alper Consultoria E Corretora de Seguros', 86), ('Arab International Insurance Company', 86), ('Barbados Shipping and Trading Company Limited', 86), ('BS&C Empreendimentos E Participacoes', 86), ('Bulgarian Telecommunications Company', 86), ('Channel E', 86), ('Company On', 86), ('DZI Insurance', 86)]"
PrivateBancorp Capital Trust IV,22484,Privatebancorp,61053,95,"[('Privatebancorp', 95), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Security Banc', 90), ('RIV Capital', 90), ('Bancorp', 90), ('Bancorp', 90)]"
"SCOTTRADE FINANCIAL SERVICES, INC.",22485,Scott Corporation,3779,90,"[('Scott Corporation', 90), ('Financial Trust Corporation', 90), ('Security Service', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Services', 90), ('Financial Trust Corporation', 90), ('State Financial Services', 88)]"
ROBERT BOSCH FINANCE LLC,22486,Bosch,97385,90,"[('Bosch', 90), ('INA', 90), ('Ober', 90), ('Bosch', 90), ('BOS Securities', 90), ('Prime Finance', 86), ('Minerva Finance and Investment', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86), ('RCI Finance', 86)]"
"CAPELLA HEALTHCARE, INC.",22488,Car,24933,90,"[('Car', 90), ('Cape', 90), ('Health', 90), ('Cap', 90), ('HCA', 90), ('Healthcare', 90), ('Cap', 90), ('Health', 90), ('Cap', 90), ('Cap', 90)]"
Safety First Trust Series 2008-1,22489,First,186249,90,"[('First', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First', 90), ('First', 90), ('Safety First', 90), ('First', 90), ('First', 90), ('Safe', 90)]"
Bunge Asset Funding Corp.,22490,E&A,1481,90,"[('E&A', 90), ('Asset Capital', 90), ('Asset Capital', 90), ('SSE', 90), ('Bunge', 90), ('NGE Capital', 90), ('Asset Capital', 90), ('Ask Funding', 86), ('Bunge Alimentos', 86), ('First Asset Canadian Convertibles Units', 86)]"
State Bank Of India,22492,State Bank of India,170649,100,"[('State Bank of India', 100), ('State Bank of India', 100), ('Bank of India', 95), ('State Bank of India GDR', 95), ('Security Bank', 90), ('India Securities', 90), ('Stat', 90), ('Security Bank', 90), ('State Bank', 90), ('Security Bank', 90)]"
Union First Market Bank,22493,Ion,73918,90,"[('Ion', 90), ('Union', 90), ('T Bank', 90), ('First', 90), ('Security Bank', 90), ('Firs', 90), ('Union', 90), ('Ark', 90), ('First', 90), ('Unio', 90)]"
Bank of India,22496,Bank of India,97343,100,"[('Bank of India', 100), ('State Bank of India', 95), ('Union Bank of India', 95), ('State Bank of India', 95), ('Security Bank', 90), ('India Securities', 90), ('United Bank of India', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
COMERICA CAPITAL TRUST II,22497,Comerica,133386,95,"[('Comerica', 95), ('IC', 90), ('ICA AB', 90), ('OM', 90), ('CA', 90), ('IC', 90), ('ICA AB', 90), ('ICA AB', 90), ('FI Imobiliario Tourmalet II Sen B', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86)]"
Intesa Sanpaolo S.p.A.,22498,Intesa Sanpaolo,87397,100,"[('Intesa Sanpaolo', 100), ('Intesa Sanpaolo Banka', 95), ('Intesa Sanpaolo RSP', 95), ('Intesa Sanpaolo (XETRA)', 95), ('Intes', 90), ('AOL', 90), ('PA', 90), ('TES', 90), ('Intesa Sanpaolo (Mexico)', 90), ('Intesa Sanpaolo (Swiss Stock Exchange)', 90)]"
WEX Bank,22499,X,13869,90,"[('X', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Capital A', 90), ('NK', 90)]"
FAIRFAX (US) INC.,22500,AI,107553,90,"[('AI', 90), ('Fairfax and Roberts', 86), ('Gregem Bond US Dollar Rise Cap', 86), ('Fairfax Financial Holdings', 86), ('R R Securities', 86), ('F&F', 86), ('Fairfax India Holdings (United States Dollar)', 86), ('Helios Fairfax Partners', 86), ('Productive Business Solution US Dollar', 86), ('US Dollar Partners', 86)]"
PartnerRe Finance A LLC,22501,E&A,1481,90,"[('E&A', 90), ('Art', 90), ('Art', 90), ('Art', 90), ('INA', 90), ('Artner', 90), ('Art', 90), ('Partnerre', 90), ('A P Group Taken Over 25/10/92', 86), (""BTR 'A'"", 86)]"
"NRFC NNN Holdings, LLC",22502,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86), ('A N G Holdings (Australian)', 86), ('Action Holdings (Merg 21/07/93 SEE314292)', 86)]"
DASA Finance Corp.,22503,INA,65640,90,"[('INA', 90), ('Dasa', 90), ('China Finance Holding Company', 86), ('North Ryde Community Finance', 86), ('Minerva Finance and Investment', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86), ('RCI Finance', 86), ('3A Finance', 86), ('Arab Finance Exchange Company', 86)]"
Lion Biotechnologies Inc,22504,Ion,73918,90,"[('Ion', 90), ('Lion', 90), ('Tec', 90), ('Ion', 90), ('Lion', 90), ('Lion', 90), ('Otec', 90), ('ABL Biotechnologies', 87), ('Lion Nathan Limited', 86), ('Lion Nathan Limited', 86)]"
American Capital Agency Corp,22505,Agen,99,90,"[('Agen', 90), ('AM', 90), ('IC', 90), ('ICA AB', 90), ('American Capital', 90), ('CA', 90), ('AME', 90), ('American Capital', 90), ('American Capital', 90), ('American Capital', 90)]"
Inter-American Development Bank,22506,T Bank,22692,90,"[('T Bank', 90), ('Security Bank', 90), ('Inter', 90), ('Security Bank', 90), ('American Capital', 90), ('Security Bank', 90), ('American Capital', 90), ('American Capital', 90), ('American Capital', 90), ('Security Bank', 90)]"
International Bank for Reconstruction and Deve,22507,National,222336,90,"[('National', 90), ('National-Bank', 90), ('National', 90), ('NAL Bank', 90), ('Recons', 90), ('National', 90), ('National', 90), ('Construction Corporation', 90), ('Construction and', 90), ('Construction Corporation', 90)]"
State Bank Of India,22509,State Bank of India,170649,100,"[('State Bank of India', 100), ('State Bank of India', 100), ('Bank of India', 95), ('State Bank of India GDR', 95), ('Security Bank', 90), ('India Securities', 90), ('Stat', 90), ('Security Bank', 90), ('State Bank', 90), ('Security Bank', 90)]"
DnB NOR Bank ASA,22510,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('NK', 90), ('DNB Nor Bank ASA CA LL Brent Crude Oil Future 18OCT40', 90), ('DNB Nor Bank ASA Put Brent Crude Oil Future 18/10', 90)]"
SCB Bank,22511,CB Capital,6254,90,"[('CB Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Capital A', 90), ('NK', 90)]"
BANK OF HOPE,22512,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Hope', 90), ('NK', 90), ('Security Bank', 90)]"
AmTrust Capital Financing Trust II,22513,CIN,15946,90,"[('CIN', 90), ('Financing', 90), ('UST', 90), ('INA', 90), ('Amtrust Capital Corporation', 90), ('UST', 90), ('MTR', 90), ('UST', 90), ('NCI Inc', 90), ('FI Imobiliario Tourmalet II Sen B', 86)]"
"Scientific Games International, Inc.",22515,National,222336,90,"[('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('National', 90), ('Game', 90), ('Tern', 90), ('National', 90), ('Scient', 90), ('Tern', 90)]"
"Bresnan Broadband Holdings, LLC.",22519,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Broadband Security', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86), ('Acmex Holdings', 86), ('Aerosonde Holdings', 86)]"
"Alon Refining Krotz Springs, Inc.",22520,Aquifer Springs,5184,86,"[('Aquifer Springs', 86), ('Alexandria National Refining and Petrochemicals', 86), ('Pulai Springs', 86), ('Alon USA Energy', 86), ('CVR Refining', 86), ('Western Refining', 86), ('Clark Oil Refining', 86), ('Huntway Refining', 86), ('Springs Industries', 86), ('United Refining', 86)]"
Fifth Street Finance Corp.,22521,Treet Corporation,114503,90,"[('Treet Corporation', 90), ('2 Park Street Trust', 86), ('Dominant Finance Inc', 86), ('Hyundai Finance', 86), ('Prime Finance', 86), ('Front Street Performance Fund II Units', 86), ('Front Street Resource Performance Fund', 86), ('Front Street Strategic Yield Fund Shares', 86), ('Front Street Long Short Income Fund Trust Units', 86), ('Petrobras Inernational Finance Company', 86)]"
