Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
MUSEMENT S.P.A.,12362,musement,musement,,,,,Seme,39070,99.67,Palace Amusements,103286,99.64,Amusements International Warrants,156136,99.59,ENT,1607,99.55,Men Investment Group,2744,99.55,SEM Holdings,104276,99.55,Nan Ren Hu Leisure Amusement,121181,99.44,Amusement and Edutainment Technologies,128082,99.35,T Bank,22692,99.22,Qizilqumsement ao,49944,87.68
MUTUAL SECURITISATION PUBLIC LIMITED COMPANY,10918,mutual securitisation public,mutual,Mutual,111940.0,Old Mutual Limited (Non-NASDAQ OTC),247745.0,Mutual Savings Life,75062,99.6,Mutual Community Savings Bank,75060,99.58,Mutualize Corporation,94635,99.57000000000001,Mutual Resources,10340,99.55,Mutual Resources,10341,99.55,Massmutual Participation Investors,66341,99.55,Mutualista Pichincha,137543,99.54,Mutual Merchant Services,130829,99.54,Mutual Merchant Services (Frankfurt),280442,99.54,Mutual Merchant Services (XETRA),307189,99.54
Mylan Laboratories Inc,1537,mylan laboratories,mylan,Mylan Ventures,10343.0,,,Mylan Ventures,10343,99.62,Myland Developments,121144,99.54,Mylan (Tel Aviv),222332,99.43,La Holdings,111212,99.2,La Group,179478,99.2,La Group (Non-NASDAQ OTC),242241,99.2,Lans Holdings,55623,85.5,Lane Company,66061,85.5,Land Securities Group PLC,48475,85.41,Land,111227,85.41
Mylan Laboratories Limited,11260,mylan laboratories,mylan,Mylan Ventures,10343.0,,,Mylan Ventures,10343,99.62,Myland Developments,121144,99.54,Mylan (Tel Aviv),222332,99.43,La Holdings,111212,99.2,La Group,179478,99.2,La Group (Non-NASDAQ OTC),242241,99.2,Lans Holdings,55623,85.5,Lane Company,66061,85.5,Land Securities Group PLC,48475,85.41,Land,111227,85.41
Mylan N.V.,9721,mylan n.v.,mylan,Mylan Ventures,10343.0,,,Mylan (Tel Aviv),222332,99.67,Mylan Ventures,10343,99.58,Myland Developments,121144,99.48,La Holdings,111212,99.33,La Group,179478,99.33,La Group (Non-NASDAQ OTC),242241,99.33,Land Securities Group PLC,48475,85.57000000000001,Lans Holdings,55623,85.57000000000001,Lane Company,66061,85.57000000000001,Land,111227,85.57000000000001
"MYOJYO CEMENT CO.,LTD.",13656,myojyo cement co.ltd.,myojyo,,,,,J Trust,110632,99.09,J-Group Holdings,110634,99.09,J-Holdings,110635,99.09,O-Bank,115989,99.09,J Trust (Stuttgart),271481,99.09,Myojo Foods,28538,82.67,Oyco,56588,74.57,Oyco (Frankfurt),280882,74.57,Oyco (XETRA),307645,74.57,Myob,2941,74.49
MYRIAD CAPITAL PLC,9623,myriad capital,myriad,Myriad International,75071.0,Myriad Group 'R' (Non-NASDAQ OTC),238312.0,Myriad Metals,84836,99.74,Myriad International,75071,99.6,Myriad Group 'R',20339,99.58,Myriad Group 'R',228232,99.58,Myriad Group 'R' (Non-NASDAQ OTC),238312,99.58,Myriad Group 'R' (XETRA),313819,99.58,Myriad Genetics,134671,99.55,Myriad Genetics (BRN),225197,99.55,Myriad Genetics (Pet),252049,99.55,Myriad Genetics (Frankfurt),264826,99.55
MZ FUNDING LLC,24476,mz funding,mz,Beryslavskyi MZ,41423.0,,,MZT Pumpi,111951,99.53,SMZ BF,43817,99.5,Hamza Sugar,35098,99.48,SMZ Industrier B,180828,99.46,Thumzup Media,132260,99.43,MZT Energetika,37273,99.42,OMZ Preference,141090,99.42,Brandgamz Marketing,5832,99.41,Gorkovsky MZ Ordinary,60061,99.39,Amzel Automotive,24196,99.38
N.S.O.S.P.E. EMPREENDIMENTOS E PARTICIPACOES S,4276,n.s.o.s.p.e. empreendimentos e participacoes s,n.s.o.s.p.e.,,,,,O-Bank,115989,99.04,NSI,20644,66.45,NDS,28652,66.45,NTS,28929,66.45,SSP,30505,66.45,NSI,37621,66.45,OSI,37804,66.45,PME,38151,66.45,SNP,39358,66.45,NSM,49408,66.45
N.V. Eneco Beheer,16282,n.v. eneco beheer,n.v.,,,,,V Group,132515,99.11,NVC International Holdings,103121,66.63,NVR,133420,66.63,NVE,137680,66.63,NVR (Mexico),218478,66.63,NVR (MIC),225308,66.63,NVE (Frankfurt),265087,66.63,NVR (Frankfurt),265092,66.63,NVE (XETRA),307478,66.63,NVR (XETRA),307479,66.63
