Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
HICL Infrastructure Company Limited,10025,hicl infrastructure,hicl,,,,,NCI Vehicle Resource,49230,99.51,Vehicle Owners Federation,174412,99.45,Electric Vehicle Charging Infrstr Equity Ucits ETF ACC,162701,99.44,Electric Vehicle Charging (London) Infrstr Equity Ucits ETF ACC,230820,99.44,Electric Vehicle Charging (London) Infrstr Equity Ucits ETF ACC,252922,99.44,Electric Vehicle Charging (Milan) Infrstr Equity Ucits ETF ACC,255739,99.44,KSHS Electric Vehicles and Future Mobility,188760,99.39,KSHS Electric Vehicles and (Berlin) Future Mobility,258013,99.39,BTSH Electric Vehicles and Future Mobility ETF,148744,99.37,Adventure Vehicle Dynamics,155956,99.36
HICL Infrastructure Company Limited,9983,hicl infrastructure,hicl,,,,,NCI Vehicle Resource,49230,99.51,Vehicle Owners Federation,174412,99.45,Electric Vehicle Charging Infrstr Equity Ucits ETF ACC,162701,99.44,Electric Vehicle Charging (London) Infrstr Equity Ucits ETF ACC,230820,99.44,Electric Vehicle Charging (London) Infrstr Equity Ucits ETF ACC,252922,99.44,Electric Vehicle Charging (Milan) Infrstr Equity Ucits ETF ACC,255739,99.44,KSHS Electric Vehicles and Future Mobility,188760,99.39,KSHS Electric Vehicles and (Berlin) Future Mobility,258013,99.39,BTSH Electric Vehicles and Future Mobility ETF,148744,99.37,Adventure Vehicle Dynamics,155956,99.36
"Hidroelectrica Del Cantabrico, S.A.",7985,hidroelectrica del cantabrico,hidroelectrica,Hidroelectrica Cataluna,35227.0,,,Hidroelectrica Cataluna,35227,99.73,Hidroelectrica Piedra del 'A',2093,99.69,Hidroelectrica Piedra del 'B',151731,99.69,Hidroelectrica Piedra del 'C',151732,99.69,Hidroelectrica Boliviana S A,47820,99.67,Empresa Hidroelectrica Ribagorzana,17146,99.57000000000001,LEC,27836,99.19,ICA AB,42475,99.19,CTR Holdings,99935,99.19,LEC,111263,99.19
Hidrovias International Finance S.a r.l.,15374,hidrovias r.l.,hidrovias,Hidrovias do Brasil On,83654.0,,,Hidrovias do Brasil On,83654,99.67,Via Holdings,114753,99.35,Hi,26603,99.25,AS Company,91243,99.25,DR Finance,109161,99.25,ID Holdings,110369,99.25,IA,119645,99.25,O-Bank,115989,99.13,V Group,132515,99.13,Rovita,113180,82.67
High Grade Asset Backed S.A.,15186,high grade asset backed,high,High Gosforth,47822.0,High Fusion (Non-NASDAQ OTC),246154.0,High Grade Brick,125961,99.72,High Desert Gold,8660,99.62,High Desert Gold (Frankfurt),279271,99.62,High Desert Gold (XETRA),306317,99.62,Highwood Asset Management,83671,99.58,Highwood Asset (Frankfurt) Management,263713,99.58,High Desert Mineral,8661,99.57000000000001,High Street Filatex,101151,99.57000000000001,Mirae Asset High YIELD2,179780,99.57000000000001,Highlands Bancorp,55004,99.55
Highland Holdings S.a r.l.,15418,highland r.l.,highland,Highland Hospitality,65439.0,Highland Gold Mining (Non-NASDAQ OTC),237004.0,Highlands Gold (Australian),2097,99.74,Highland Ridge Inc,65441,99.74,Highlands REIT,129997,99.74,Highland Energy,8669,99.71,Highlands Prime,35243,99.71,Highland Timber,47831,99.71,Highland Copper Company,83666,99.71,Highland Copper Company (Non-NASDAQ OTC),246158,99.71,Highland Copper (Frankfurt),263708,99.71,Highland Copper (XETRA),286878,99.71
Hijrah Pertama Berhad,15861,hijrah pertama berhad,hijrah,,,,,Hi,26603,99.17,RA International Group,126784,99.17,J Trust,110632,99.09,J-Group Holdings,110634,99.09,J-Holdings,110635,99.09,J Trust (Stuttgart),271481,99.09,Rath,95291,85.46000000000001,Modaraba Al-Tijarah,145943,82.52,AHT,69723,79.45,AHP Group,91036,79.45
HIKMA FINANCE USA LLC,25023,hikma usa,hikma,Hikma Pharmaceuticals,124523.0,Hikma Pharmaceuticals (Non-NASDAQ OTC),246161.0,Hikma Pharmaceuticals,124523,99.53,Hikma (Mexico) Pharmaceuticals,221847,99.53,Hikma Pharmaceuticals (Non-NASDAQ OTC),246161,99.53,Hikma Pharmaceuticals (Frankfurt),270985,99.53,Hikma Pharmaceuticals (XETRA),312535,99.53,Hikma Pharmaceuticals GDR,187232,99.47,Hikma Pharmaceuticals GDR (Frankfurt),283431,99.47,Hikma Pharmaceuticals GDR (XETRA),317244,99.47,Hikma Pharmaceuticals Sponsored ADR 1:2,187233,99.38,Hi,26603,99.36
Hill Valley Participacoes S.A.,4382,hill valley participacoes,hill,Hill Hire,47838.0,William Hill (Non-NASDAQ OTC),240895.0,Hillestad Pharmaceuticals,8683,99.56,Cahill May Roberts,24894,99.56,Cahill May Roberts (London),231755,99.56,Phillips 66 Partners,60979,99.53,Phillips 66 Partners (Frankfurt),281081,99.53,Achillion Pharmaceuticals,58882,99.52,Achillion Pharmaceuticals (Frankfurt),276320,99.52,Achillion Pharmaceuticals (XETRA),304233,99.52,Devonhill Technology Partners,16547,99.52,Devonhill Technology (XETRA) Partners,311398,99.52
"Hillbrook Insurance Company, Inc.",23007,hillbrook insurance,hillbrook,,,,,Hill (H and J) Group,47836,99.35,Broo,81889,99.35,Hill International,136908,99.35,Hill International,206072,99.35,Hill International (Berlin),263715,99.35,Hill International (XETRA),306324,99.35,Hi,26603,99.19,LB Finance,120537,99.19,K Group Holdings,101827,99.1,O-Bank,115989,99.1
