Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Midas Gold Corp,5214,midas gold corp,midas,Midas,36953.0,Midas Holdings (Non-NASDAQ OTC),238138.0,Midasco Gold Warrants,159673,99.67,Midastrade Com,56022,99.62,Midasco Capital,84665,99.6,Midasco Capital (Non-NASDAQ OTC),238140,99.6,Midasco Capital (Berlin),287892,99.6,Midas Capital Corporation,145879,99.6,Midas Medici Group Holdings,56020,99.59,Midas Growth Fund 1 Common,36959,99.59,Midas-PDA,179745,99.58,Midas-PDA,179746,99.58
"MID-ATLANTIC INTERSTATE TRANSMISSION, LLC",24521,mid atlantic interstate transmission,mid,Mid Allegheny,74840.0,Mid REIT (Non-NASDAQ OTC),238137.0,Mid-Atlantic Centers Limited Partnership,79520,99.71,Mid-Atlantic Realty Trust,66534,99.58,Mid Atlantic Realty (Berlin),302068,99.58,Mid Atlantic Medical Services,66527,99.58,Mid Atlantic Medical Services (Frankfurt),295963,99.58,Midlantic Corporation,66545,99.56,Mideast Integrated Steels,102641,99.56,Mid-Atlantic Home Health Network,130734,99.56,Midland Enterprises,66540,99.55,Midland States Bancorp,137466,99.55
MIDCITI RESOURCES SDN. BHD.,15812,midciti resources sdn. bhd.,midciti,,,,,CIT,15964,99.2,ITI,65830,99.2,IDC Holdings,73556,99.2,ITI,97755,99.2,CIT Group,194081,99.2,CIT Group,203975,99.2,CIT (Non-NASDAQ OTC),235399,99.2,CIT Group (Frankfurt),283283,99.2,CIT Group (Berlin),303916,99.2,CIT Group (XETRA),309280,99.2
MIDCITI SUKUK BERHAD,15973,midciti sukuk berhad,midciti,,,,,CIT,15964,99.26,ITI,65830,99.26,IDC Holdings,73556,99.26,ITI,97755,99.26,CIT Group,194081,99.26,CIT Group,203975,99.26,CIT (Non-NASDAQ OTC),235399,99.26,CIT Group (Frankfurt),283283,99.26,CIT Group (Berlin),303916,99.26,CIT Group (XETRA),309280,99.26
MIDCONTINENT EXPRESS PIPELINE LLC,22453,midcontinent express pipeline,midcontinent,,,,,Continent (Bermuda),25272,99.47,ENT,1607,99.19,IDC Holdings,73556,99.19,Company On,1218,99.13,DC International,1362,99.13,DC,25491,99.13,ID Holdings,110369,99.13,TI Group,183594,99.13,TI Group,201171,99.13,DC Holdings (Frankfurt),269501,99.13
Midea Investment Development Company Limited,25350,midea development,midea,Midea Group 'A',87381.0,,,Mideast (India),102640,99.5,Mideast (India),169234,99.5,Mideast Integrated Steels,102641,99.48,Midea Real Estate Holding,97869,99.48,Midea Real Estate (HKSE Connect Equity) Holding,218344,99.48,Midea Real Estate (SZS) Holding,218345,99.48,Midea Real Estate (Frankfurt) Holding,272679,99.48,Midea Group 'A',87381,99.46,Midea Group 'A' (SEC),213235,99.46,Gold Midea Holding 'A',8152,99.41
"Midway S.A. - Credito, Financiamento e Investi",4564,midway  credito financiamento e investi,midway,Midway,84672.0,Midway Energy (Non-NASDAQ OTC),238142.0,Midway Airlines,74857,99.48,Midway Airlines,74858,99.48,Midway Airlines (Berlin),302075,99.48,Midway Resources,10124,99.47,Midway Gold Warrants,159677,99.47,Midway Holding A Unit,179749,99.47,Midway National Bank,74859,99.44,Midway Games,56030,99.43,Midway Games (Frankfurt),280305,99.43,Midway Games (XETRA),307092,99.43
MIDWEST CONNECTOR CAPITAL COMPANY LLC,24806,midwest connector capital,midwest,Midwest,215725.0,Midwest (Non-NASDAQ OTC),56031.0,Midwestone Financial Group Inc,74864,99.67,Midwestone Financial Group,137468,99.67,Midwestone Financial Group (Berlin),302078,99.67,Midwestern Financial,66547,99.62,Midwest Energy Companies,74861,99.61,Midwest Communications,74860,99.6,Midwest Federal Financial,79527,99.6,Midwest Iron and Steel,28299,99.6,Midwestern Dist 'A',66548,99.59,Midwest Explorations,74862,99.58
"Midwest Generation, LLC.",21638,midwest generation llc.,midwest,Midwest,215725.0,Midwest (Non-NASDAQ OTC),56031.0,Midwest Explorations,74862,99.7,Midwest Energy Company,79526,99.65,Midwest Grain Processors,56034,99.64,Midwest Energy Emissions,130738,99.64,Midwest Banc Holdings,56032,99.63,Midwest Gold,102647,99.63,Midwest Communications,74860,99.62,Midwest Federal Financial,79527,99.62,Midwest Trust Inter Government C,79532,99.61,Midwest Energy Companies,74861,99.6
"MILEAGE PLUS HOLDINGS, LLC",25019,mileage plus,mileage,American Aadvantage Mileage Smaller Capital Value Fund,142369.0,,,LEA Bank,111255,99.4,American Aadvantage Mileage Smaller Capital Value Fund,142369,99.33,American Beacon Municipal Money Market Mileage Fund Platinum Class,142392,99.31,EA Holdings,109204,99.29,Eagle Holdings,41930,88.58,Eagle,46749,88.58,Eagle Trust,46752,88.58,Eagle (Non-NASDAQ OTC),236004,88.58,Eagle (Berlin),300647,88.58,Agen,99,85.52
Miller Brewing Company,21810,miller brewing,miller,Miller Shoes,66554.0,,,Miller Building (Berlin),302091,99.76,Miller R W (Holdings),2806,99.75,Miller Brothers,66552,99.69,Freymiller Trucking,72812,99.67,Brenmiller Energy,99269,99.65,Brenmiller Energy (Nasdaq Non-National),251165,99.65,Miller Shoes,66554,99.62,Miller Exploration,74888,99.62,Miller Exploration (Berlin),302092,99.62,Miller F Textile,49039,99.6
MILLER HOMES GROUP HOLDINGS PLC,9843,miller homes,miller,Miller Shoes,66554.0,,,Miller Shoes,66554,99.92,Millers,36994,99.74,Miller Brothers,66552,99.74,Miller Fisher (Irish),20047,99.72,Miller Fisher Group PLC,49040,99.72,Miller Fisher,232486,99.72,Miller H and Sons,66553,99.69,Miller R W (Holdings),2806,99.64,Miller Stanley,49042,99.62,Miller Industries,56052,99.62
Millicom Inc.,21190,millicom,millicom,Millicom International Cellular,134638.0,Millicom International Cellular (Non-NASDAQ OTC) SDR,250604.0,Millicom International (XETRA),313643,100.0,Icom,110363,99.67,Millicom International Cellular,134638,99.64,Millicom International Cellular (Luxembourg),238153,99.64,Millicom International Cellular (Hamburg),272691,99.64,LIC,27863,99.55,ICO,60180,99.55,ICO Group,101322,99.55,ICO Group (Temp),167451,99.55,ICO (Berlin),287025,99.55
Mind Medicine (MindMed) Inc,5201,mind medicine,mind,Mind,43049.0,Mind Cure Health (Non-NASDAQ OTC),247266.0,Clearmind Medicine,82233,99.84,Clearmind Medicine (Non-NASDAQ OTC),244729,99.84,Clearmind Medicine (Frankfurt),262233,99.84,Minds Machines Group (Berlin),287912,99.74,Mindray Medical International,159689,99.71,Mindray Medical International,216532,99.71,Minds + Machines Group,49053,99.69,Minds + Machines Group (Non-NASDAQ OTC),247267,99.69,Mind Medicine EQY Warrant,159687,99.68,Camindex Mines,6011,99.67
Minera Barrick Misquichilca S.A.,16821,minera barrick misquichilca,minera,Minera 'A1',173886.0,Minera Alamos (Non-NASDAQ OTC),247271.0,Minera Michilla SA,10158,99.67,Minera Rayrock Sub Voting Share,159693,99.59,Minera Yanacocha,37020,99.56,Mineral and Mech,126368,99.56,Minera Rayrock Multiple Voting,159692,99.56,Minera Frisco,106869,99.55,Minera Autlan,111738,99.55,Minera Frisco,172268,99.55,Minera Frisco (BRN),228185,99.55,Minera Frisco (Non-NASDAQ OTC),247272,99.55
"Minera Mexico, S.A. de C.V.",15572,minera mexico de c.v.,minera,Minera 'A1',173886.0,Minera Alamos (Non-NASDAQ OTC),247271.0,Minera Milpo (Non-NASDAQ OTC),242479,99.61,Minera Frisco,106869,99.59,Mineral Midrange,111739,99.59,Minera Frisco,172268,99.59,Minera Frisco (BRN),228185,99.59,Minera Frisco (Non-NASDAQ OTC),247272,99.59,Mineralico,37022,99.58,Mineraux Manic,10161,99.57000000000001,Minera Michilla SA,10158,99.56,Minera Gold (Non-NASDAQ OTC),238165,99.56
Minerva Luxembourg S.A.,15236,minerva luxembourg,minerva,Minerva,49056.0,Minerva On (Non-NASDAQ OTC),238170.0,Minerva Resources,49057,99.69,Minerva Resources (Berlin),287916,99.69,Minerva Surgical,137480,99.65,Minerva On,80693,99.64,Minerva On (Non-NASDAQ OTC),238170,99.64,Minerva Minerals Limited,10164,99.59,Minerva Knitwear,94521,99.59,Minerva Insurance Company,94520,99.57000000000001,Minerva Holdings,28323,99.56,Minerva,49056,99.56
Minnesota Bank & Trust,23502,minnesota &,minnesota,Minnesota Gas,66568.0,,,Minnesota Gas,66568,99.83,Minnesota Fabrics,66591,99.71,Minnesota Municipal Term Trust,145939,99.57000000000001,Minnesota Municipal Term Trust II,198182,99.53,Minnesota Mining Manufacturing (Tokyo),222273,99.49,Minnesota Mining Manufacturing (AMS),238175,99.49,Minnesota Mining Manufacturing (SEAQ International),238176,99.49,Redwood Financial Minnesota,131603,99.47,Consolidated African Minnesota,33563,99.44,Minnesota EDL Computing Corporation,66567,99.43
Mirant JPSCO Finance Ltd.,25217,mirant jpsco,mirant,Mirant,60617.0,,,Mirant,60617,99.67,Mirant,198184,99.67,Mirant (Frankfurt),280340,99.67,Mirant (Frankfurt),298855,99.67,Mirant (XETRA),307107,99.67,Mirant (XETRA),309353,99.67,Mirant Warrants Series A,198185,99.44,Mirant Warrants Series B,198186,99.44,Mirant Trust I Preferred 6.25 'A',145921,99.41,ANT,44920,99.4
"Mirant Mid-Atlantic, LLC",21671,mirant mid atlantic,mirant,Mirant,60617.0,,,Mirant Warrants Series A,198185,99.56,Mirant Warrants Series B,198186,99.56,Mirant,60617,99.48,Mirant,198184,99.48,Mirant (Frankfurt),280340,99.48,Mirant (Frankfurt),298855,99.48,Mirant (XETRA),307107,99.48,Mirant (XETRA),309353,99.48,Mirant Trust I Preferred 6.25 'A',145921,99.48,FI Imobiliario - FII Torre Almirante,83031,99.41
"Mirant Trinidad Investments, LLC",21667,mirant trinidad investments,mirant,Mirant,60617.0,,,Mirant Warrants Series A,198185,99.51,Mirant Warrants Series B,198186,99.51,Mirant Trust I Preferred 6.25 'A',145921,99.41,Mirant,60617,99.36,Mirant,198184,99.36,Mirant (Frankfurt),280340,99.36,Mirant (Frankfurt),298855,99.36,Mirant (XETRA),307107,99.36,Mirant (XETRA),309353,99.36,FDO Deinvt Imobiliario Edificio Almirante Barro,80329,99.35
