Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
"ARAI&CO., LTD",13645,arai&co.,arai&co.,,,,,ARA (Non-NASDAQ OTC),243726,99.55,ARA (Frankfurt),267877,99.55,ARA (XETRA),309844,99.55,AR,24258,99.4,AI,107553,99.4,AI Holdings,107555,99.4,RA International Group,126784,99.4,C Holdings,24873,99.22,O-Bank,115989,99.22,Arico,24298,79.97
Araucaria Saneamento S.A.,4275,araucaria saneamento,araucaria,,,,,Aria International Holdings,52375,99.33,Ucar,96454,99.33,Car,24933,99.26,ARI Holdings,62641,99.26,Car (HKSE Connect Equity),221329,99.26,Car (SZS),221330,99.26,Car (Non-NASDAQ OTC),235105,99.26,ARA (Non-NASDAQ OTC),243726,99.26,ARA (Frankfurt),267877,99.26,Car (Munich),285027,99.26
Arcelor SA,1019,arcelor,arcelor,Arcelor Rodange,14702.0,,,Arcelor (Paris-SBF),14701,100.0,Arcelor (AMS),293253,100.0,Arcelor (Brussels),293254,100.0,Arcelor (Frankfurt),293255,100.0,Arcelor (Luxembourg),293256,100.0,Arcelor (Madrid),293257,100.0,Arcelor (Paris-SBF),293258,100.0,Arcelor (VIRT-X),293259,100.0,Arcelor (XETRA),309861,100.0,Arcelormittal,87493,99.7
"Arch Western Finance, LLC",21833,arch western,arch,Arch Equity,32347.0,Peace Arch Entertainment Group (Non-NASDAQ OTC) Sub Voting 'B',131246.0,March-West Resources,9880,99.69,Archer Group,44974,99.67,Archer,107888,99.67,Archer,172900,99.67,Archer (Stockholm),227127,99.67,Archer (Non-NASDAQ OTC),243738,99.67,Archer (Frankfurt),267894,99.67,Archer (XETRA),309863,99.67,Monarch West Ventures,84759,99.67,Search Energy,12036,99.64
ARCOUR S.A.,8635,arcour,arcour,,,,,Parcours,20912,99.86,Harcourt Group,47674,99.86,Arco Limited,44980,99.8,RCO Holdings,50042,99.67,Arc Group,52363,99.67,Arc International (Non-NASDAQ OTC),52364,99.67,Arc Finance,98656,99.67,Arc International,231567,99.67,Arc International (VIRT-X),231568,99.67,Arc International (Frankfurt),276713,99.67
ARCOVERDE TRANSMISSAO DE ENERGIA S.A.,4472,arcoverde transmissao de energia,arcoverde,,,,,Arco Limited,44980,99.22,RCO Holdings,50042,99.17,Arc Group,52363,99.17,Arc International (Non-NASDAQ OTC),52364,99.17,Arc Finance,98656,99.17,RDE,131576,99.17,Arc International,231567,99.17,Arc International (VIRT-X),231568,99.17,Arc International (Frankfurt),276713,99.17,Arc International (XETRA),309856,99.17
ARES FINANCE CO. II LLC,24205,ares ii,ares,Groupe Ares,18152.0,Ares Strategic (Non-NASDAQ OTC) Mining,234322.0,Ares Asia,98668,99.75,Ares International,116928,99.73,Ares (Brussels),216416,99.73,Careside,52965,99.67,Careside (Frankfurt),293815,99.67,Careside (XETRA),305000,99.67,Antares Vision,91183,99.67,Antares Mining (Berlin),284275,99.67,Salares Lithium,11932,99.64,Salares Lithium (Frankfurt),281635,99.64
ARES FINANCE CO. LLC,24008,ares,ares,Groupe Ares,18152.0,Ares Strategic (Non-NASDAQ OTC) Mining,234322.0,Ares International,116928,100.0,Ares (Brussels),216416,100.0,Marest,2655,99.8,Aresco,14716,99.8,Shares Holdings (Stuttgart),281785,99.8,Novares Group (WI) (Withdrawn),20627,99.73,Caressa,63323,99.73,Mutares,94633,99.73,Mutares (XETRA),94634,99.73,Carestel Group,15657,99.67
Argo Mortgage S.r.l.,12187,argo mortgage s.r.l.,argo,Argo Exploration,278.0,Argo Blockchain (Non-NASDAQ OTC),243759.0,W Fargo Mortgage Equity,69215,99.65,Argonaut Games,44990,99.53,Argonaut Games (Non-NASDAQ OTC),234327,99.53,Argo Properties NV,98673,99.53,Argo Pantes,98672,99.52,Argosy Research,116931,99.51,Argos Resources (Depository Interest),125051,99.51,Argosy Minerals (Non-NASDAQ OTC),202778,99.51,Argosy Minerals,216417,99.51,Argos Resources (Non-NASDAQ OTC),243764,99.51
ARKEA HOME LOANS SFH S.A.,8521,arkea home loans sfh,arkea,,,,,Ark,32366,99.26,AR,24258,99.18,EA Holdings,109204,99.18,KE Holdings Inc,159254,99.18,KE Holdings,163280,99.18,K Group Holdings,101827,99.1,Marka,111485,88.43,Clarke,78870,88.42,Clarke,82220,88.42,Clarke (Non-NASDAQ OTC),244718,88.42
ARKEA PUBLIC SECTOR SCF S.A.,8546,arkea public sector scf,arkea,,,,,Ark,32366,99.23,AR,24258,99.16,EA Holdings,109204,99.16,KE Holdings Inc,159254,99.16,KE Holdings,163280,99.16,K Group Holdings,101827,99.08,Basil Starke Holdings,32700,88.45,Basil Starke Holdings,177559,88.45,Marka,111485,88.4,Clarke,78870,88.39
ARKLE MASTER ISSUER PLC,9311,arkle master issuer,arkle,Arkle Resources,125055.0,,,Arkle Resources,125055,99.59,Arkle Resources (Stuttgart),267933,99.59,Sparkle Roll Group (Berlin),303177,99.45,New Sparkle Roll International Group,102999,99.4,Ark,32366,99.27,AR,24258,99.19,K Group Holdings,101827,99.1,The Searle Company,114275,88.52,Clarke,78870,88.43,Clarke,82220,88.43
ARMAZEM MATEUS S.A.,4325,armazem mateus,armazem,,,,,Arm Holdings,45002,99.35,Arm Holdings (Swiss Stock Exchange),227132,99.35,Arm Holdings (VIRT-X),231575,99.35,Arm Holdings (Non-NASDAQ OTC),234333,99.35,Arm Holdings (Frankfurt),276745,99.35,Arm Holdings (XETRA),284340,99.35,AR,24258,99.25,RM,126826,99.25,RM Group Holdings (Temp),170105,99.25,RM (Stuttgart),274035,99.25
ARQIVA BROADCAST FINANCE PLC,9569,arqiva broadcast,arqiva,,,,,AR,24258,99.22,Q Group,49941,99.12,V Group,132515,99.12,Q (XETRA),314901,99.12,Ivax,79307,85.44,Ivax (Turin),215583,85.44,Ivax (Warsaw),227950,85.44,Ivax (Frankfurt),295498,85.44,Ivax (XETRA),306616,85.44,Carnival Resources,6199,82.76
