Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
LEBUHRAYA DUKE FASA 3 SDN. BHD.,15992,lebuhraya duke fasa 3 sdn. bhd.,lebuhraya,Projek Lebuhraya,29441.0,,,Projek Lebuhraya,29441,99.38,HRA,8772,99.18,Ray,113041,99.18,Ray,122049,99.18,Ray (Non-NASDAQ OTC),239344,99.18,EB Inc,64420,99.12,RA International Group,126784,99.12,Burad Holdings International,45727,79.48,Raypak,67642,79.47,Middlebury Natl,130735,77.57
LECTA S.A.,15175,lecta,lecta,,,,,Selecta,43693,99.83,Delecta,82481,99.83,Selecta AG (SEAQ International),228638,99.83,Delecta (Frankfurt),269520,99.83,Selecta (Frankfurt),297018,99.83,Delecta (XETRA),311363,99.83,Selecta Group (XETRA),315373,99.83,LEC,27836,99.75,CTA,71644,99.75,LEC,111263,99.75
Legacy Vulcan Corp,19086,legacy vulcan corp,legacy,Legacy Housing,137276.0,Legacy Iron Ore (Non-NASDAQ OTC),237727.0,Legacy Bancorp,60420,99.81,Legacy Iron Ore,84284,99.67,Legacy Iron Ore (Non-NASDAQ OTC),237727,99.67,Legacy Iron Ore (Berlin),287506,99.67,Legacy Ventures International,130442,99.61,Legacy Education Alliance,130440,99.6,Legacy Bank NA,74297,99.59,Legacyxchange,130443,99.58,Legacy Technology Holdings,130441,99.57000000000001,Legacy Holding,55659,99.56
Legend Fortune Limited,25405,legend fortune,legend,Legend,2532.0,Legend Gold (Non-NASDAQ OTC),237731.0,Legend Sports,74302,99.74,Legend Properties,74301,99.71,Legend Properties,237733,99.71,Legend Strategy International Holdings Group,102225,99.69,Legend Corporation (Berlin),287507,99.69,Legends Business Group,130445,99.67,Legend Mobile (Berlin),301813,99.67,Legend Power Systems,84287,99.65,Legend Power Systems (Non-NASDAQ OTC),246871,99.65,Legend Power Systems (Frankfurt),264281,99.65
LEGENDRE HOLDING 27 S.A.S.,8570,legendre holding 27,legendre,,,,,Legend,2532,99.48,Legend International Holdings,55664,99.48,Legend International Holdings (Berlin),287508,99.48,Legend International Holdings (XETRA),306785,99.48,DR Finance,109161,99.19,EG,118501,99.19,Legendary Group - New N1,102226,87.68,Legendary Group (Temp),163317,87.62,Legendary Investments (Berlin),287511,87.62,X Legend Entertainment,124220,87.56
Leicester Securities 2014 Limited,11048,leicester 2014,leicester,Leicester City,48552.0,,,Leicester City,48552,99.71,Leicester City (Frankfurt),295692,99.71,Leicester City (XETRA),313259,99.71,Ester Investment,1637,99.53,Alliance and Leicester,44812,99.5,Alliance and Leicester,44813,99.5,Alliance and Leicester (VIRT-X),231505,99.5,Alliance and Leicester (Frankfurt),293093,99.5,Alliance and Leicester (XETRA),309685,99.5,CES International,53090,99.35
LEMS I LLC,24886,lems i,lems,,,,,EMS,7594,99.67,MS Group Holdings,102814,99.5,MS Holdings,121104,99.5,MS International,126395,99.5,MS International (Frankfurt),272833,99.5,Ales (1000),135485,85.74,Eles (Frankfurt),269813,85.74,Coles Group,1194,85.69,Salem,79885,85.69,Coles Group,80320,85.69
LENOVO PERPETUAL SECURITIES LIMITED,14999,lenovo perpetual,lenovo,Lenovo Group,97226.0,Lenovo Group (Non-NASDAQ OTC),246877.0,Lenovo Group,97226,99.55,Lenovo Group (HKSE Connect Equity),218180,99.55,Lenovo Group (SZS),218181,99.55,Lenovo Group (SEAQ International),222142,99.55,Lenovo Group (Swiss Stock Exchange),224997,99.55,Lenovo Group (Non-NASDAQ OTC),246877,99.55,Lenovo Group (Frankfurt),271935,99.55,Lenovo Group (XETRA),287516,99.55,Lenovo Group Sponsored ADR 1:20,188878,99.54,Lenovo Group Sponsored ADR (Frankfurt) 1:20,258130,99.54
Leonard Wood Family Communities LLC,23169,leonard wood family communities,leonard,Saint Leonard M&O,22467.0,,,Leonardo DRS,94207,99.47,Leonardo Venture GMBH and Company,19492,99.43,Leonardo Venture GMBH and (XETRA) Company,19493,99.43,Saint Leonard M&O,22467,99.42,Leonardo,89407,99.41,Leonardo (Non-NASDAQ OTC),246884,99.41,Leonardo (Frankfurt),271943,99.41,Leonardo (Vienna Stock Exchange),271944,99.41,Leonardo Save Prosper A Unsponsored ADR 2:1,188882,99.41,Leonardo Save Prosper A (Frankfurt) Unsponsored ADR 2:1,258131,99.41
LET'S RENT A CAR S/A,4337,let's rent a car s/a,let's,,,,,T Bank,22692,99.1,Enablets,54034,88.4,Enablets (Frankfurt),278436,88.4,Enablets (XETRA),305733,88.4,Hamburger Hamlets,65307,88.38,Komsomolets,60384,88.37,Mandovi Pellets,102447,88.34,Lets Talk Cellular (Berlin),301822,79.78,Wheeler's Restaurants,51662,79.74000000000001,People's Garment Foreign Board,230364,79.72
"LEVEL 3 ESCROW II, INC.",23973,level 3 escrow ii,level,Level Biotechnology,120580.0,,,Level 3 Communications,58833,99.62,Level 3 Communications (Frankfurt),279940,99.62,Level 3 Communications (EASDAQ),295695,99.62,Level 3 Communications (XETRA),306793,99.62,Level X Media,74317,99.6,Level Vision Electronics,130453,99.59,Level Vision Electronics (Frankfurt),295696,99.59,Level 8 Systems (XETRA),306794,99.56,Level Best Golf CMT,130452,99.56,Level One Communications,74316,99.54
"Level 3 Financing, Inc.",21819,level 3 financing,level,Level Biotechnology,120580.0,,,Level Jump Financial Group,74314,99.76,Cleveland Mining,1162,99.67,Cleveland Mining (Non-NASDAQ OTC),235433,99.67,Cleveland Mining (Berlin),285347,99.67,Level 3 Communications,58833,99.62,Level 3 Communications (Frankfurt),279940,99.62,Level 3 Communications (EASDAQ),295695,99.62,Level 3 Communications (XETRA),306793,99.62,Level Jump Financial Group Florida,74315,99.62,Level X Media,74317,99.6
"LEVEL 3 PARENT, LLC",24586,level 3 parent,level,Level Biotechnology,120580.0,,,Level 14 Ventures,84299,99.65,Cleveland Trust,46146,99.61,Level X Media,74317,99.59,Level One Bancorp,60426,99.58,Level One Bancorp (Frankfurt),279941,99.58,Level 3 Communications,58833,99.56,Level 3 Communications (Frankfurt),279940,99.56,Level 3 Communications (EASDAQ),295695,99.56,Level 3 Communications (XETRA),306793,99.56,Level 8 Systems (XETRA),306794,99.55
Leviathan Bond LTD,11187,leviathan bond,leviathan,Leviathan Resources,2541.0,Leviathan Gold (Non-NASDAQ OTC),246893.0,Leviathan Gold,84301,99.86,Leviathan Gold (Non-NASDAQ OTC),246893,99.86,Leviathan Gold (Frankfurt),264303,99.86,Leviathan Resources,2541,99.67,Leviathan Resources (Frankfurt),295697,99.67,Leviathan Resources (XETRA),313269,99.67,Leviathan Natural Products,84302,99.6,Leviathan Natural (Non-NASDAQ OTC) Products,246894,99.6,Leviathan Natural (Frankfurt) Products,264304,99.6,Evia,17383,99.44
LGE HoldCo VI B.V.,16361,lge holdco vi b.v.,lge,Powershares Dynamic LGE (Mexico),223457.0,,,Intelgenx Technologies,130206,99.45,Intelgenx Technologies,212893,99.45,Intelgenx Technologies (Frankfurt),263948,99.45,Allgemeine Gold and Silber (XETRA),14458,99.45,Algemene Bank Nederland Non Voting,182401,99.43,Algeco,14432,99.42,Retinalgenix Technologies,131658,99.42,Welgene Biotechnology,124095,99.41,Welgene Biotechnology,233161,99.41,Royale Belge VVPR,152643,99.4
LGT Bank AG,15074,lgt,lgt,,,,,GT Group Holdings,100967,99.8,LG,115261,99.8,GT Group Holdings (Temp),167158,99.8,T Bank,22692,99.5,TLG,51113,79.87,WLG,58666,79.87,ILG,60192,79.87,GLG,83325,79.87,BLG,117350,79.87,JLG Group,163244,79.87
LHR AIRPORTS LIMITED,9003,lhr airports,lhr,,,,,LH Group,102245,99.29,DLH Holdings,136342,79.47,DLH Holdings (Frankfurt),262648,79.47,ILH Group (Berlin),287053,79.47,Alpha Airports,44836,67.17999999999999,Alpha Airports (Berlin),299478,67.17999999999999,Harbrew Imports,54916,67.0,Johor Port,27294,66.97,Haria Exports,101080,66.97,PH Resorts Group Holdings,112737,66.97
"Lianfa Group Co., Ltd.",6921,lianfa,lianfa,Jiangsu Lianfa Textile 'A',93870.0,,,NF Holdings,112106,99.5,IA,119645,99.5,Jiangsu Lianfa Textile 'A',93870,99.38,F Investment Trust Group,125685,99.29,Esso Italiana,17261,90.62,Santa Emiliana,95443,90.59,Alianza CP,24088,82.79,Aeolian Investment Fund,14215,82.73,Bank Libanaise GDR (Luxembourg),234548,82.7,Bank Libanaise GDR (Frankfurt),293639,82.7
"Liaoning Zhongwang Group Co., Ltd.",6415,liaoning zhongwang,liaoning,Liaoning Chengda 'A',89417.0,Liaoning Port 'H' (Non-NASDAQ OTC),246903.0,Liaoning Chengda 'A',89417,99.68,Liaoning Cheng Da (SSE Connect Equities) 'A',213144,99.67,Liaoning Shenhua Holdings 'A',89422,99.63,Liaoning Port 'A',155138,99.63,Liaoning Port 'A' (SSE Connect Equities),214793,99.63,Liaoning Shidai Wanheng 'A',94228,99.62,Liaoning Chengda Biotechnology 'A',89418,99.58,Liaoning Port 'H',102248,99.57000000000001,Liaoning Port 'H' (HKSE Connect Equity),218192,99.57000000000001,Liaoning Port 'H' (SZS),218193,99.57000000000001
Liberty Interactive LLC,21498,liberty interactive,liberty,Liberty,48581.0,Liberty Gold (Non-NASDAQ OTC),246906.0,Liberty International Entertainments,55643,99.73,Liberty Term Trust,66151,99.71,Liberty Mint,74340,99.71,Liberty Alliance,74334,99.69,Liberty Alliance,197569,99.69,Liberty Mines (XETRA),313280,99.69,Liberty Energy A,134544,99.69,Liberty Diversified (Berlin) Holdings,301829,99.68,Liberty Life Insurance,19522,99.68,Liberty Investors,36529,99.67
Libertyville Bank & Trust Company,22687,libertyville &,libertyville,,,,,Liberty,27858,99.67,Liberty Bank,36526,99.67,Liberty Group,36527,99.67,Liberty Holdings,36528,99.67,Liberty,48580,99.67,Liberty,48581,99.67,Liberty International PLC,48583,99.67,Liberty Group Holdings,55689,99.67,Liberty,66143,99.67,Liberty Investment Trust,145605,99.67
