Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
CPUK FINANCE LIMITED,12459,cpuk,cpuk,,,,,International CPU,18877,99.86,C Holdings,24873,99.4,K Group Holdings,101827,99.4,UKF,51313,79.77000000000001,UKO International,51314,79.77000000000001,Epunk,54125,74.92,Epunk Inc,72316,74.92,Kaucuk Group,9379,74.85,Caputo,82053,74.85,Chukyo Bank,108641,74.85
CPV Power Plant No. 1 Bond SPV (RF) Ltd,25615,cpv power plant no. 1 bond spv,cpv,,,,,CPVC Tremblant,6903,99.41,CPVC Financial,6902,99.27,CPVC Financial (Non-NASDAQ OTC),235641,99.27,Icpv,35447,99.18,C Holdings,24873,99.06,V Group,132515,99.06,Al Salam Group Holding KSCP,24049,79.55,Delta United States CP,64204,79.55,Al Salam Group (DFM) Holding KSCP,229846,79.55,Shin Dong Bang CP,39145,79.54
CREAMLINE DAIRY PRODUCTS LTD.,12034,creamline dairy products,creamline,,,,,Amlin,44885,99.34,Amlin (Non-NASDAQ OTC),234217,99.34,Amlin (Frankfurt),276611,99.34,Amlin (XETRA),309761,99.34,Line,27889,99.29,Crea Holdings (Non-NASDAQ OTC),235650,99.29,Line (Non-NASDAQ OTC),237786,99.29,Line (Frankfurt),279989,99.29,Rea Group,80360,99.22,CRE,108852,99.22
Credemvita S.p.A.,12342,credemvita,credemvita,,,,,Vita Group,86996,99.57000000000001,Vita Group (Berlin),290139,99.57000000000001,ITA Holdings,73961,99.46,CRE,108852,99.46,CRE (Non-NASDAQ OTC),235649,99.46,IT,27121,99.33,Ta Holdings,50943,99.33,IT Group,55439,99.33,IT Group Holdings,55440,99.33,Ta,123225,99.33
Credila Financial Services Private Limited,11646,credila financial services private,credila,,,,,CRE,108852,99.16,ILA,126066,99.16,CRE (Non-NASDAQ OTC),235649,99.16,La Holdings,111212,99.11,La Group,179478,99.11,La Group (Non-NASDAQ OTC),242241,99.11,C Holdings,24873,99.06,Creditaccess Grameen,97524,85.66,Creditanstalt Participation Certificate,151229,85.66,Creditanstalt SIF VP,178060,85.66
Crediop Overseas Bank Limited,14665,crediop overseas,crediop,,,,,CRE,108852,99.32,DIO,118257,99.32,CRE (Non-NASDAQ OTC),235649,99.32,Company-OP AG,16021,99.22,C Holdings,24873,99.12,O-Bank,115989,99.12,Credimo-Invest,16264,85.81,Credito Bergamasco,16280,85.79,Credito Predial,16281,85.79,Credito A,157526,85.78
CREDIT MUTUEL ARKEA S.A.,8461,credit mutuel arkea,credit,Credit General,1295.0,Credit Agricole (Non-NASDAQ OTC),244878.0,Credit Suisse R Dead,227470,99.67,Credit Suisse R Dead,227471,99.67,Credit Store,53579,99.65,Credit Clear,82369,99.65,Credit Store (Berlin),300409,99.65,Credit Universel Limited Data,16277,99.65,Credit Bureau Asia,117985,99.65,Credit Suisse R (Ireland),231889,99.65,Credit Universal,165966,99.63,Credit du Maroc STE,106443,99.63
Credit Mutuel-CIC Home Loan SFH,8486,credit mutuel cic home loan sfh,credit,Credit General,1295.0,Credit Agricole (Non-NASDAQ OTC),244878.0,CR Credit Agricole Mutuel Loire HTE Loir,92078,99.59,Credit Suisse ETF (IE) On FED (Milan),290834,99.58,Credit Commercial de France CCF (Frankfurt),294152,99.58,Credit Agricole An,165947,99.57000000000001,Credit Suisse ETF (IE) On MSCI (Milan),290841,99.57000000000001,Credit Agricole Oise,16270,99.55,Credit Management Solutions,71603,99.55,Credit Agricole Morbihan,92079,99.55,Credit Agricole Toulouse,92091,99.55,Credit Agricole Touraine,165946,99.55
"Cree, Inc.",19396,cree,cree,,,,,Creed,25331,99.89,CRE,108852,99.86,CRE (Non-NASDAQ OTC),235649,99.86,Creeks,16284,99.8,Creeks SA,16285,99.8,Screen Holdings,107130,99.8,Creema,108863,99.8,Screen Holdings (BRN),228617,99.8,Screen Holdings (Non-NASDAQ OTC),248635,99.8,Screen Holdings (Frankfurt),274289,99.8
CREIXENT SPECIAL STEELS LIMITED,11854,creixent special steels,creixent,,,,,ENT,1607,99.23,CRE,108852,99.23,CRE (Non-NASDAQ OTC),235649,99.23,IX,27142,99.16,Ei Group,46815,99.16,Ei Group (Frankfurt),278368,99.16,X,13869,99.08,T Bank,22692,99.08,C Holdings,24873,99.08,Entu (United Kingdom),46926,85.36
CRESCOM BANK,22621,crescom,crescom,,,,,Cresco,108873,99.92,Cresco International,143665,99.92,Cresco (Munich),294165,99.92,Cresco (XETRA),311211,99.92,Escom,17242,99.83,Escom (XETRA),17243,99.83,Resco AB,180441,99.83,Escom Inc (Berlin),300823,99.83,SCO Group,57360,99.6,CRE,108852,99.6
CROWLEY BLUE WATER PARTNERS LLC,24353,crowley blue water partners,crowley,Crowley Maritime,53592.0,,,Crowley Milner,53593,99.59,Crowley Maritime,53592,99.56,Crowley Maritime 'N',204297,99.55,Crowley Financial,64033,99.45,Crowley Foods,64034,99.45,Crowley Financial Services Preferred 'E' Convertible 8%,204296,99.44,Crowley Financial Services Preferred E 8% Expired 20/05/93,194627,99.4,C Holdings,24873,99.07,O-Bank,115989,99.07,Harrison Cowley,47691,85.43
Crown European Holdings S.A.,8447,crown european,crown,Crown,151239.0,Crown Resorts (Non-NASDAQ OTC),244897.0,Crown Leisure,46429,99.74,Crown Andersen,53595,99.71,Crown Andersen (Berlin),300422,99.71,Crown Brands,64036,99.69,Crown Resources,71627,99.69,Crown Cement,82388,99.69,Crown Resources,204302,99.69,Crown Resources (Toronto),215224,99.69,Crown Resources,235682,99.69,Crown Resources (Berlin),300426,99.69
"Crystal Lake Bank & Trust Company, N.A.",22139,crystal lake & n.a.,crystal,Bohemia Crystal,5745.0,Siward Crystal (Non-NASDAQ OTC) Technology,239844.0,Crystal Peak (Stuttgart) Minerals,278017,99.65,Crystalate Holdings,46439,99.62,Crystallex International (Non-NASDAQ OTC),53611,99.62,Crystallex International,215230,99.62,Crystallex International (United States Dollar),235688,99.62,Crystallex International (Frankfurt),278019,99.62,Crystallex International (XETRA),311234,99.62,Crystal Brands,53607,99.61,Crystal International Travel Group,53609,99.61,Crystal International Travel (Berlin),300435,99.61
CS BRASIL FROTAS LTDA,4517,cs brasil frotas ltda,cs,CS,118004.0,CS Loxinfo (Non-NASDAQ OTC),235690.0,RCS Capital Class A,57094,99.55,Icsglobal Rights DEF,151765,99.54,CSX Transportation,64056,99.51,Sera Prognostics A,138224,99.51,Silk Road Logistics Holdings,104538,99.5,Silk Road Logistics Holdings (Temp),170423,99.5,Silk Road Logistics (Frankfurt) Holdings,281809,99.5,CS Shortdax ETF (London),298382,99.5,CS Physical BTC ETP,139694,99.5,CS Physical ETH ETP,174877,99.5
CS BRASIL HOLDING E LOCACAO S.A.,4556,cs brasil holding e locacao,cs,CS,118004.0,CS Loxinfo (Non-NASDAQ OTC),235690.0,CSS Holding Stock,165999,99.64,SCS Holding A/S,12020,99.57000000000001,CSG Holding 'A',88456,99.57000000000001,PCS Machine Group Holding,121687,99.57000000000001,CSG Holding 'A' (SEC),212265,99.57000000000001,PCS Machine Group Holding (Berlin),288497,99.57000000000001,TCS Group Holding PLC Class B,183563,99.57000000000001,CS Holding B,178066,99.56,SCS Holding B,12021,99.55,Csepel Holding,25351,99.54
CS Brasil Transportes de Passageiros e Servico,4518,cs brasil transportes de passageiros e servico,cs,CS,118004.0,CS Loxinfo (Non-NASDAQ OTC),235690.0,ACS Actividades de (Vienna Stock Exchange) Construccion y Servicios,267456,99.54,STE Francs Transport Entrepot,22506,99.53,Sai GON Port Logistics and Services,126865,99.52,Dongbang Transport and Logistics,118314,99.51,CS Real Estate Fund Property Plus,143686,99.51,Unified Transport and Logistics,31291,99.49,Bollore Transport Logistics Cote,125215,99.49,Skil Ports and (XETRA) Logistics,315588,99.49,ACS Actividades Construccion y Servicios,87879,99.49,Dongbang Transport and Logistics 1PB,178203,99.49
CSBI Capital Trust I,21510,csbi capital i,csbi,,,,,SBI Securities,29959,99.35,SBI Securities,29960,99.35,CSB Bank,99929,99.35,SBI Holdings,107124,99.35,SBI Holdings (Non-NASDAQ OTC),248611,99.35,SBI Holdings (Frankfurt),274238,99.35,SBI Holdings (XETRA),315311,99.35,Bi Group,45410,99.25,CS Group,92112,99.25,CS,118004,99.25
