Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
MOSELLE CLO S.A.,15166,moselle clo,moselle,Rhin et Moselle,170074.0,,,Rhin et Moselle,170074,99.54,Rhin et Moselle Limited Data,21583,99.52,MOS Holdings Inc,74987,99.43,MOS Holdings Inc,238270,99.43,Mo,60623,99.31,El Company,109292,99.31,OS,112545,99.31,El Company,227555,99.31,O-Bank,115989,99.17,Ellen Group,46846,88.61
"MoSys, Inc.",19003,mosys,mosys,Mosys (XETRA),307160.0,,,Mosys (XETRA),307160,100.0,MOS Holdings Inc,74987,99.75,MOS Holdings Inc,238270,99.75,SY,39777,99.57000000000001,SY,39778,99.57000000000001,Mo,60623,99.57000000000001,SY Holdings Group,98102,99.57000000000001,OS,112545,99.57000000000001,SY,123167,99.57000000000001,SY Holdings Group (SZS),218977,99.57000000000001
Motability Operations Group Plc,9374,motability operations,motability,,,,,Ability,127820,99.5,Ability (Tel Aviv),216632,99.5,Ability (Stuttgart),276302,99.5,Abilit,23889,99.44,Abilit (Frankfurt),276301,99.44,Abilit (XETRA),309462,99.44,Abil Holdings,14104,99.32,Tab,4106,99.25,Tab,96207,99.25,BIL International (Australian),215033,99.25
Motion Bondco DAC,11083,motion bondco dac,motion,Silicon Motion,43763.0,Motion Display (Non-NASDAQ OTC) Scandinavia,238278.0,Motion Media,183253,99.62,Motion Play,20259,99.57000000000001,Motion Control Technology,66663,99.57000000000001,ACS Motion Control,127840,99.57000000000001,ACS Motion Control (Berlin),299337,99.57000000000001,Art in Motion Income Fund,5246,99.57000000000001,Motion Network Holding (XETRA),20257,99.56,Motion Network Holding,20258,99.56,Motion Works,10287,99.55,Dynamotion / ATI,72027,99.55
Motion Finco S.a r.l.,15397,motion finco r.l.,motion,Silicon Motion,43763.0,Motion Display (Non-NASDAQ OTC) Scandinavia,238278.0,Motion Picture Group,130800,99.65,Motion Picture Group (Frankfurt),296040,99.65,ACS Motion Control,127840,99.63,ACS Motion Control (Berlin),299337,99.63,Motion Works,10287,99.62,Netmotion Wireless Inc,10434,99.57000000000001,Motion Play,20259,99.57000000000001,Art in Motion Income Fund,5246,99.57000000000001,Motion Network Holding (XETRA),20257,99.56,Motion Network Holding,20258,99.56
MOTIVA ENTERPRISES LLC,21730,motiva enterprises,motiva,,,,,Motivating the Masses,130801,99.62,Link and Motivation,111309,99.43,Min Lokomotiva,37000,99.38,Mo,60623,99.2,TI Group,183594,99.2,TI Group,201171,99.2,T Bank,22692,99.11,O-Bank,115989,99.11,V Group,132515,99.11,SNT Motiv,122860,90.46000000000001
MOUNTAIN CAPITAL CLO IV LTD.,14859,mountain capital clo iv,mountain,Mountain Services,56143.0,Birch Mountain Resources (Non-NASDAQ OTC),52702.0,Rainy Mountain Capital,11573,99.71,Green Mountain Capital,73168,99.71,High Mountain 2 Capital,83658,99.7,Mountain Cap,10209,99.69,Mountain Oil Income,75007,99.67,Mountain National Bank,75006,99.65,Mountain Alliance (XETRA),94601,99.65,Mountain Crest Acquisition IV,137523,99.65,Mountain Valley MD Holdings,84799,99.63,Mountain Valley MD (Non-NASDAQ OTC) Holdings,238281,99.63
MOUNTAIN MERGER SUB CORPORATION,24715,mountain merger sub corporation,mountain,Mountain Services,56143.0,Birch Mountain Resources (Non-NASDAQ OTC),52702.0,North Mountain Merger Corporation Class B,198643,99.75,South Mountain Merger Corporation Class B,200547,99.75,Intermountain Energy Corporation Com,65736,99.72,Mountain Frontier Explorations,10210,99.69,Mountain Communication Bancorporation,130805,99.68,Goldmountain Exploration,54770,99.65,Goldmountain Exploration (Berlin),286661,99.65,Goldmountain Exploration (XETRA),306161,99.65,Intermountain Exploration,196912,99.64,Cedar Mountain Exploration (XETRA),310690,99.63
Movida Europe S.A.,15412,movida europe,movida,Movida Participacoes On,80698.0,,,Movida Participacoes On,80698,99.56,Movida (BSP) Participacoes On,149677,99.56,Movida Participacoes On,216537,99.56,Movida Participacoes On RCPTS,152240,99.48,Vida,13559,99.47,Da Securities,25386,99.27,Da Group,46473,99.27,Mo,60623,99.27,ID Holdings,110369,99.27,Da Group (Frankfurt),294221,99.27
Movida Locacao de Veiculos S.A.,4442,movida locacao de veiculos,movida,Movida Participacoes On,80698.0,,,Movida Participacoes On,80698,99.57000000000001,Movida (BSP) Participacoes On,149677,99.57000000000001,Movida Participacoes On,216537,99.57000000000001,Movida Participacoes On RCPTS,152240,99.55,Vida,13559,99.27,Da Securities,25386,99.14,Da Group,46473,99.14,Mo,60623,99.14,ID Holdings,110369,99.14,Da Group (Frankfurt),294221,99.14
MOY PARK (BONDCO) PLC,9658,moy park,moy,Kattakurgon EG-MOY ao,48348.0,,,Moyop,37218,99.62,Moya Holdings Asia,121096,99.59,Moya Asia (Berlin),288005,99.59,Samoyed Energy,76642,99.45,Mo,60623,99.4,Moydow Mines International,10304,99.4,Moydow Mines International (London),232516,99.4,Talleres Moyopampa,181048,99.38,Amoy Diagnostics 'A',87928,99.36,Amoy Diagnostics (SEC) 'A',211695,99.36
MP ENVIRONMENTAL FUNDING LLC,22371,mp environmental funding,mp,MP DZU,20277.0,,,Olympic Environmental,75557,99.71,Olympic Environmental,208358,99.71,SA Empowerment Fund Investment,146984,99.65,Symphony Environmental Technologies,127122,99.64,Symphony Environmental Technologies (Berlin),274926,99.64,Comprehensive Environmental,63803,99.63,Trumps Castle Funding,68835,99.58,Compland Development and INV,25236,99.58,Templeton Income Fund SBI,68720,99.57000000000001,Imperial Mining Group,83811,99.56
MPG HOLDCO I INC.,24006,mpg holdco i,mpg,MPG Investment,159767.0,,,MPG Office Trust,60656,99.55,MPG Office Trust (Frankfurt),280416,99.55,MPG Office Trust (XETRA),307170,99.55,PMPG Polskie Media,112824,99.53,MPG Investment,159767,99.4,MPG Investment 'B' Series 1985,159764,99.39,MPG Office Trust Preferred Series A,198339,99.39,CMPG des Etablissements Mich,87468,99.35,CMPG des Etablissements Mich (Mexico),217349,99.35,CMPG des Etablissements Mich (Swiss Stock Exchange),224167,99.35
MPS BancaVerde S.p.A.,12276,mps bancaverde,mps,MPS,102807.0,MPS Bioceutical (Non-NASDAQ OTC),238284.0,Oamps BNS DEF,152318,99.59,Hempsana Holdings,83631,99.55,Oamps Bonus DEF,152319,99.55,Impsat Fiber (Madrid),298588,99.54,Impsat Fiber (XETRA),309334,99.54,THOMPS0N Land,4192,99.52,Oamps New,152320,99.52,New Hampshire Thrift Bancshares (Berlin),288267,99.49,New Hampshire Thrift Bancshares (XETRA),307481,99.49,MPS Bioceutical (Non-NASDAQ OTC),238284,99.48
MPT Finance Corp,23490,mpt corp,mpt,Etfis Isectors Post-MPT Growth ETF,205081.0,,,Comptoir Group,125389,99.62,Comptoir Group (Frankfurt),269259,99.62,Jumptv Incorporation,9324,99.57000000000001,Brampton Crest International,52787,99.55,Hampton Trust,47651,99.53,Hampton Trust,47652,99.53,Comptris,33513,99.5,Brompton Holdings,45676,99.5,Crompton,71615,99.5,MPTV,75021,99.5
"MPT Operating Partnership, L.P.",22230,mpt operating partnership,mpt,Etfis Isectors Post-MPT Growth ETF,205081.0,,,Hampton Court Resources,8569,99.5,Copper Parisienne Reescompt (Frankfurt),294151,99.5,Jumptv Incorporation,9324,99.49,Copper Parisienne Reescompte,143643,99.49,Brompton Property Group,5887,99.48,Com Hem Holdings Redemption Shares,227443,99.48,Brompton Oil Split Corporation Preference,153670,99.48,Hampton Australian,2041,99.47,Comptoirs Modernes,16106,99.47,Hampton Healthcare,65315,99.47
MPX Energia S.A.,4053,mpx energia,mpx,MPX Bioceutical,10308.0,MPX International (Non-NASDAQ OTC),247381.0,MPX Bioceutical,10308,99.54,MPX Bioceutical (Stuttgart),280420,99.54,Compx International 'A',136180,99.5,MPX International,84806,99.43,MPX International (Non-NASDAQ OTC),247381,99.43,MPX International (Stuttgart),264798,99.43,Compx International 'B',194376,99.4,X,13869,99.17,Generation Hemp,129652,79.58,Quadra- Generiruyushchaya KMP,121995,79.56
MRCB SOUTHERN LINK BERHAD,15872,mrcb southern link berhad,mrcb,,,,,RC Group,50039,99.15,C Holdings,24873,99.08,WMRC,51731,85.35,CBI,6258,79.41,CBR,15707,79.41,CBS (AMS),15710,79.41,CBS,63378,79.41,CBT,63379,79.41,CBT Group,63380,79.41,CBK Holdings,99388,79.41
MRH Capital Trust III,3880,mrh capital iii,mrh,,,,,RH,134945,99.24,RH (Mexico),218690,99.24,RH (Pet),252275,99.24,RH (Frankfurt),265794,99.24,RH (XETRA),265795,99.24,Talsu MR,22718,79.55,Talsu MR (Stuttgart),282262,79.55,CMR,6598,79.42,LMR,27919,79.42,SMR,39350,79.42
MS Deutschland Beteiligungsgesellschaft mbH,7711,ms deutschland beteiligungsgesellschaft mbh,ms,MS International,126395.0,Vanv MS Developed Markets Dividend (Non-NASDAQ OTC) Lead,250819.0,Amundi ETF MSCI (London) Netherlands Sterling,233275,99.46,KSM ETF (E) MSCI Emerging Markets Dollar HGD (4A),171941,99.46,American Defense Systems,128027,99.45,American Defense Systems (Berlin),284198,99.45,American Defense Systems (XETRA),304435,99.45,iShares MSCI Netherlands Investable M,188156,99.45,iShares MSCI Netherlands (Santiago) Investable M,253513,99.45,CMS CSI Overseas Mainland Enterprises ETF,165766,99.45,Underbalanced Drilling Systems,13335,99.44,Maestros Mediline Systems,27995,99.44
MTBC FINANCE (ARUBA) AEC,3705,mtbc aec,mtbc,,,,,TBC,77442,99.55,TBC Bank Group,124847,99.55,TBC Bank Group (Non-NASDAQ OTC),249221,99.55,TBC (Berlin),303336,99.55,TBC (Berlin),303337,99.55,TB Group,114157,99.4,T Bank,22692,99.22,C Holdings,24873,99.22,SMTC,61325,85.64,BMTC Group,81801,85.64
