Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"MB Financial Bank, N.A.",22099,Financial Trust Corporation,195613,90,"[('Financial Trust Corporation', 90), ('Security Bank', 90), ('Financial Trust Corporation', 90), ('Security Bank', 90), ('Security Bank', 90), ('MB Financial', 90), ('Financial Trust Corporation', 90), ('INA', 90), ('Financial Trust Corporation', 90), ('Security Bank', 90)]"
Countrywide Bank FSB,22100,Security Bank,200310,90,"[('Security Bank', 90), ('Countrywide', 90), ('Countrywide', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Country', 90)]"
Svenska Handelsbanken Delaware Inc,22101,Andelsbanken,5104,90,"[('Andelsbanken', 90), ('Security Bank', 90), ('Sbanken', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Svenska Handelsbanken A', 90)]"
Edgen Murray Corporation,22102,Ray,122049,90,"[('Ray', 90), ('Ray', 90), ('Murray Goulburn Coop Company Limited', 86), ('Murray River Development', 86), ('D&D', 86), ('Murray and Roberts', 86), ('Day and Meyer Murray and Young', 86), ('Edgen Group Class A', 86), ('Murray Ohio Manufacturing', 86), ('Murray Income Properties Units Interest II', 86)]"
Trustmark National Bank,22103,Ion,73918,90,"[('Ion', 90), ('National', 90), ('National-Bank', 90), ('Security Bank', 90), ('National', 90), ('Ark', 90), ('NAL Bank', 90), ('ONA', 90), ('National', 90), ('Security Bank', 90)]"
Credit Industriel Et Commercial (NY Branch),22104,Credit Industriel et Commercial,165963,95,"[('Credit Industriel et Commercial', 95), ('CB Corporate Commercial Bank', 86), ('Credit General', 86), ('Credit Suisse PL100 Emerging Markets Infrastructure Development Trust', 86), ('Gem Commercial', 86), ('Holiday Coast Credit Union Limited', 86), ('Midland Commercial', 86), ('National Commercial Union', 86), ('Paladin Commercial Trust', 86), ('Prime Credit Property', 86)]"
Fortis Bank SA/NV,22105,Fortis,80304,90,"[('Fortis', 90), ('Security Bank', 90), ('Fortis Bank', 90), ('RTI', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Fortis', 90), ('Security Bank', 90), ('K&S', 90)]"
Stifel Financial Capital Trust II,22106,Stifel Financial,135092,95,"[('Stifel Financial', 95), ('Stifel Financial', 95), ('Financial Trust Corporation', 90), ('IFE', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('INA', 90), ('Financial Trust Corporation', 90), ('STI', 90), ('CIA', 90)]"
ILFC E-Capital Trust II,22107,Cap,156961,90,"[('Cap', 90), ('Cap', 90), ('Cap', 90), ('Capita', 90), ('Capita', 90), ('Cap', 90), ('Alper Consultoria E Corretora de Seguros', 86), ('BS&C Empreendimentos E Participacoes', 86), ('Cemig Geracao E Transmissao SA', 86), ('Channel E', 86)]"
SUNOCO LOGISTICS PARTNERS OPERATIONS L.P.,22108,Sunoco,135108,90,"[('Sunoco', 90), ('Artner', 90), ('Capital Partners', 90), ('Sunoco', 90), ('Opera Limited', 90), ('Contango Capital Partners', 86), ('Eyecare Partners', 86), ('Gold Partners DEF Sett', 86), ('Print Mail Logistics', 86), ('Raw Capital Partners', 86)]"
BVBC CAPITAL TRUST III,22109,VBC Capital I Securities,148103,90,"[('VBC Capital I Securities', 90), ('Berlin III AS', 86), ('Income Streams III Equity Dividend', 86), ('Penfold Capital Acquisition III', 86), ('R Split III Class A', 86), ('Leopold III-Laan', 86), ('IPF III Spor VSZ IF', 86), ('American Tax Credit Properties Units Limited Partnership III', 86), ('United Development Funding III Unit', 86), ('BBC Capital Trust II', 86)]"
First Southern Bank,22110,Southern Bank,30437,95,"[('Southern Bank', 95), ('First Southern Bank GA', 95), ('First', 90), ('Security Bank', 90), ('Firs', 90), ('First', 90), ('Southern', 90), ('First', 90), ('First', 90), ('Security Bank', 90)]"
"FIRST SENTRY BANK, INC.",22111,ENT,1607,90,"[('ENT', 90), ('First', 90), ('Security Bank', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First', 90), ('Security Bank', 90), ('Security Bank', 90), ('First', 90)]"
The Washington Trust Company of Westerly,22112,Trust Company,4284,90,"[('Trust Company', 90), ('Washington Corporation', 90), ('Bakixanov Company', 86), ('Bank of Melbourne', 86), ('Company On', 86), ('Contax Holding Company', 86), ('Faulding FH&Company', 86), ('Insurance of Barbados', 86), ('King Island Company', 86), ('Over the Wire Holdings', 86)]"
E*TRADE Bank,22113,Trade Bank,40134,95,"[('Trade Bank', 95), ('Trade Bank', 95), ('Security Bank', 90), ('Rad', 90), ('Security Bank', 90), ('Security Bank', 90), ('ADE', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Hartford Life Institutional Funding,22114,Aeyna Life and Casualty,81,86,"[('Aeyna Life and Casualty', 86), ('Ask Funding', 86), ('Colonial Mutual Life', 86), ('Fai Life', 86), ('Health and Life', 86), ('Life Tel On', 86), ('Afexa Life Sciences', 86), ('Avapecia Life Sciences', 86), ('Clarica Life', 86), ('Cobequid Life Sciences', 86)]"
Sovereign Capital Trust VI,22115,Sovereign Capital Trust V,209926,96,"[('Sovereign Capital Trust V', 96), ('Sovereign', 95), ('Sovereign', 95), ('EIG', 90), ('Re Capital', 90), ('Re Capital', 90), ('Sovereign Oil', 88), ('Sovereign Capital Trust III', 88), ('Sovereign Property Merger With 132034', 86), ('Perpetual Growth Fund VI Mutual', 86)]"
Hinsdale Bank & Trust Company,22116,Trust Company,4284,90,"[('Trust Company', 90), ('SDA', 90), ('Security Bank', 90), ('Dale', 90), ('MPA', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
"Duke Energy Carolinas, LLC",22117,Energy,79025,90,"[('Energy', 90), ('Car', 90), ('ERG', 90), ('ARO', 90), ('Energy', 90), ('INA', 90), ('Energy', 90), ('ERG', 90), ('Linas', 90), ('ERG', 90)]"
"THE HILLMAN GROUP, INC.",22118,Capital Hill,15644,90,"[('Capital Hill', 90), ('Man AG', 90), ('Man AG', 90), ('Group', 90), ('Group', 90), ('Group', 90), ('E&H', 90), ('Man Group', 90), ('Man AG', 90), ('A P Group Taken Over 25/10/92', 86)]"
BNP Paribas SA,22119,Riba,11746,90,"[('Riba', 90), ('Paribas', 90), ('AR', 90), ('Ariba', 90), ('PA', 90), ('Bas', 90), ('Paribas', 90), ('Banque Paribas Belges Paricor Parfixi 2000 Capital', 86), ('Banque Nationale de Paris Paribas', 86), ('Compagnie Benelux Paribas SA', 86)]"
SILVERGATE BANK,22120,GA Capital,8102,90,"[('GA Capital', 90), ('Security Bank', 90), ('ERG', 90), ('At Trust', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('ERG', 90)]"
First American Bank,22121,First American,61917,95,"[('First American', 95), ('First of American Bank', 95), ('First American Bank Rosemead', 95), ('First American Bank Illinois', 95), ('First', 90), ('Security Bank', 90), ('Firs', 90), ('First', 90), ('ICA AB', 90), ('First', 90)]"
BANK OF NORTH CAROLINA,22122,Bank of South Carolina,135763,91,"[('Bank of South Carolina', 91), ('North', 90), ('Car', 90), ('Security Bank', 90), ('North', 90), ('Security Bank', 90), ('Security Bank', 90), ('ARO', 90), ('INA', 90), ('Security Bank', 90)]"
Peoples State Bank,22123,People,112700,90,"[('People', 90), ('Security Bank', 90), ('Stat', 90), ('Security Bank', 90), ('State Bank', 90), ('Security Bank', 90), ('State Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Israel Discount Bank of New York,22124,Disco,151297,90,"[('Disco', 90), ('T Bank', 90), ('Security Bank', 90), ('Disc', 90), ('Security Bank', 90), ('Security Bank', 90), ('Isco', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Banco Popular North America,22125,North,28907,90,"[('North', 90), ('North', 90), ('Security Banc', 90), ('Banco Popular', 90), ('Banco Popular', 90), ('Popular', 90), ('Banco CMF SA', 86), ('Banco do Brasil SA', 86), ('Banco Solidario', 86), ('BCR Banco On Int', 86)]"
Spansion LLC,22126,Spansion 'A',209937,95,"[(""Spansion 'A'"", 95), (""Spansion 'A'"", 95), (""Spansion 'B'"", 95), (""Spansion 'C'"", 95), (""Spansion 'D'"", 95), ('Ion', 90), ('NSI', 90), ('NSI', 90), ('SP', 90), ('Ans', 90)]"
Bank of Clark County,22127,Security Bank,200310,90,"[('Security Bank', 90), ('Ark', 90), ('Security Bank', 90), ('Security Bank', 90), ('Clark', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
