Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
"MIRROR MERGER SUB 2, LLC",25146,mirror merger sub 2,mirror,Mirror Group,49067.0,Trinity Mirror (Non-NASDAQ OTC),240511.0,Mirror Technologies,66577,99.58,Times Mirror Company Service A,201189,99.54,Times Mirror Company Preferred B Percs,201188,99.53,Mirror Group,49067,99.48,Mirror Group (Berlin),302108,99.48,Times Mirror New Peps 031501,68710,99.47,Sunmirror,96139,99.43,Sunmirror (XETRA),96140,99.43,Sunmirror (Vienna Stock Exchange),274868,99.43,Mirro,66576,99.42
MISC Capital Ltd.,15825,misc capital,misc,Misc Berhad,106872.0,,,Misc Berhad,106872,99.52,Amisco Industries,5081,99.48,Misc Foreign Board,173891,99.47,Miscor Group,56068,99.44,Mischer,66578,99.42,MIS,20079,99.4,MIS (XETRA),20080,99.4,ISC,119894,99.4,Chemische Fabriken Oker,15898,99.4,Govett Miscellaneous Cash,47486,99.38
Mississagi Power Trust,5093,mississagi power,mississagi,,,,,ISS Group,2311,99.32,MIS,20079,99.32,MIS (XETRA),20080,99.32,AGI,41121,99.32,SSI International,57696,99.32,SIS,68181,99.32,ISS,89131,99.32,SIS,98056,99.32,SIS International Holdings,104610,99.32,SSI Group,113844,99.32
MITSUI LIFE INSURANCE COMPANY LIMITED,13541,mitsui life insurance,mitsui,Mitsui,106126.0,Mitsui (Non-NASDAQ OTC),247310.0,Mitsui Sumitomo Insurance Company (SEAQ International),222292,99.78,Mitsui Fudosan,106162,99.63,Mitsui Fudosan (SEAQ International),222290,99.63,Mitsui Fudosan (BRN),228201,99.63,Mitsui Fudosan (Non-NASDAQ OTC),247313,99.63,Mitsui Fudosan (Frankfurt),272745,99.63,Mitsui Fudosan (XETRA),313715,99.63,Mitsui Sugar (Non-NASDAQ OTC),238203,99.61,Mitsui Knowledge Industry,28378,99.61,Mitsui Knowledge (Munich) Industry,287938,99.61
"Miwa Electric Medical Co., Ltd.",13643,miwa electric medical,miwa,,,,,IW Bank,19009,99.17,WA Holdings,51528,99.17,WA,114815,99.17,Zalakeramia,31767,85.58,Wermia,44437,85.58,Zalakeramia (Vienna Stock Exchange),171567,85.58,Zalakeramia (London),243318,85.58,Zalakeramia (Frankfurt),298018,85.58,Zalakeramia (New Europe),298019,85.58,Zalakeramia (XETRA),316874,85.58
MIZZEN MEZZCO LIMITED,9650,mizzen mezzco,mizzen,,,,,Zen Holdings (Berlin),303828,99.38,Z Group PLC,51849,99.14,Z Holdings,106153,99.14,Z Holdings (Non-NASDAQ OTC),250027,99.14,Z Holdings (Frankfurt),276205,99.14,Zeno,78516,85.61,Zeni,23812,85.49,Maizena GMBH,19722,82.73,Foruminzenjering,34684,82.58,Inzen,35780,79.64
MKB Bank Zrt.,10676,mkb zrt.,mkb,MKB Nedsense,94550.0,,,KB,27481,99.4,MKB Nedsense,94550,99.4,MKB Nedsense (Stuttgart),272754,99.4,MKB Vezeto Olajvallalatok,140930,99.36,MKB Rossiyskiye Dividendnyye Aktsii,175881,99.28,MKB Mdcna Tokevedett SZMT BA Closed,102716,99.28,MKB Alpesi HRZT Tokevedett Szarm BEF,102715,99.27,MKB Otvozet Tokevedett SZMT BA Closed,140928,99.27,MKB Hozamdoktor SZMT Bfktsi Alap Closed Fund,140924,99.27,MKB Vilaghalo Tokevedett SZMT BA Closed,102717,99.26
MKB Unionbank AD,3819,mkb unionbank ad,mkb,MKB Nedsense,94550.0,,,MKB Nedsense,94550,99.43,MKB Nedsense (Stuttgart),272754,99.43,MKB Mdcna Tokevedett SZMT BA Closed,102716,99.39,MKB Kelet-Europai Negyes Tokevedett Szarm,145934,99.39,MKB Megujulo Energia Plusz Tokevedett Szarm,140926,99.37,MKB Vilaghalo Tokevedett SZMT BA Closed,102717,99.36,MKB Feltorekvo Kina 3 Tokevedett SZMT BA,140923,99.36,MKB Rossiyskiye Dividendnyye Aktsii,175881,99.35,MKB Alpesi HRZT Tokevedett Szarm BEF,102715,99.35,MKB Triumviratus Plusz Tokevedett SZMT BA,140929,99.35
MKHK EUROCHEM AO,17227,mkhk eurochem ao,mkhk,,,,,MKH,111796,99.32,KH Group Holdings,101977,99.22,KH Investment Holdings (Berlin),287391,99.22,K Group Holdings,101827,99.12,Makhteshim Works,28044,74.75,Mikkelservice,36979,74.73,Nakhkodka Sea Trade Port,79574,74.7,Nakhkodka Sea Trade Port,207934,74.7,Kazakhskiy Respubtorgov Dom Zangar ao,27476,74.7,Khoom Khao Insurance,42706,74.69
ML UK Capital Holdings,9190,ml uk capital,ml,ML System,111798.0,AI-ML Innovations (Non-NASDAQ OTC),243502.0,ML Capital Group,130761,99.87,CML Global Capital,6591,99.71,Capital MLB,6155,99.58,Mlinpek Zitac,84734,99.54,MLK Finans,20145,99.52,Mladina,10201,99.5,Mljekara,20144,99.48,ML Media,74925,99.48,MLK Gold,84735,99.48,Mlin Kanjiza Kanjiza,37092,99.48
MMC FINANCE LIMITED,11028,mmc,mmc,MMC Corporation,28406.0,MMC Corporation (Non-NASDAQ OTC),247324.0,MMC (Berlin),287947,100.0,MC Group,120833,99.8,Cimmco,99747,99.67,Summcorp,77267,99.55,Summcorp,200851,99.55,Commcept Trust (XETRA),311101,99.55,Commcept Trust (XETRA),311102,99.55,C Holdings,24873,99.5,Commcenter,92000,99.46,MMC Energy,56081,99.46
MMC International Finance (Netherlands) B.V.,16168,mmc b.v.,mmc,MMC Corporation,28406.0,MMC Corporation (Non-NASDAQ OTC),247324.0,MMC (Berlin),287947,99.55,Cimmco Birla,165735,99.5,MMC Energy,56081,99.44,MMC Energy (Frankfurt),280357,99.44,MMC Energy (XETRA),307117,99.44,Cimmco,99747,99.43,MMC Network,74927,99.42,MMC Netorks (Frankfurt),296002,99.42,MMC San TIC,121036,99.42,MC Group,120833,99.4
MMK INTERNATIONAL CAPITAL DESIGNATED ACTIVITY,11077,mmk capital designated activity,mmk,MMK-Metiz,137494.0,,,MMK Standard AD Niksic,94561,99.49,MMK-Metiz,137494,99.35,Stagecoach Foods TRY MMK A Dmin,79989,99.29,K Group Holdings,101827,99.06,MK Capital Management,28404,66.91,Summit Real Estate Invest Trust Unit,12670,66.89,Capitaland Integrated Commercial Trust,115235,66.87,Capitaland Integrated Commercial Trust,174735,66.87,Capitaland Integrated (Non-NASDAQ OTC) Commercial Trust,244440,66.87,Capitaland Integrated (Berlin) Commercial Trust,268777,66.87
"MMS USA FINANCING, INC.",24853,mms usa financing,mms,MMS Petroleum,49077.0,,,MMS Ventures,111807,99.41,Commscope Holding Company,133974,99.41,Commscope Holding Company (Berlin),262324,99.41,MMS Infrastructure MMS Infrastructure,28409,99.41,Immsi,93622,99.36,Immsi (Stuttgart),271216,99.36,Nynex Cablecomms Units,49428,99.36,Emmsons International,100337,99.33,Cammsys,117518,99.33,MMS Petroleum,49077,99.33
MMX Porto Sudeste LTDA,4302,mmx porto sudeste ltda,mmx,MMX Mineracao E Metalicos,149656.0,MMX Miner On NM (Non-NASDAQ OTC),238213.0,MMX Mineracao E Metalicos,149656,99.47,MMX Mineracao E (Non-NASDAQ OTC) Metalicos,238214,99.47,MMX Mineracao E Metalicos On,84738,99.44,MMX Mineracao E (Frankfurt) Metalicos Sponsored GDR,292103,99.43,MMX Mineracao E (Non-NASDAQ OTC) Metalicos SA Sponsored GDR 1:1,207783,99.4,MMX Mineracao E Metalicos SA Sponsored GDR 1:1,216534,99.4,MMX Miner On NM (Non-NASDAQ OTC),238213,99.38,X,13869,99.09,MSM Corporation International Deferred,152243,66.9,Immotrust Anlagen,18681,66.84
"Mobile Energy Services Holdings, Inc.",21246,mobile energy services,mobile,Mobile Communications,2858.0,Mobile Streams (Non-NASDAQ OTC),238223.0,Mobile Gas Services,74929,99.83,Mobile Industries,37113,99.67,Mobile Telesystems,115264,99.65,Zmfy Automobile Glass Services,106073,99.65,Mobile Entertainment,56087,99.62,Mobile Streams,126382,99.61,Mobile Streams (Non-NASDAQ OTC),238223,99.61,Mobile Streams (Stuttgart),272763,99.61,Mobile Embrace (XETRA),313726,99.61,Automobile Reseau Tunisien et Service,117083,99.61
Mobile Telephone Networks Holdings (Proprietar,25578,mobile telephone networks (proprietar,mobile,Mobile Communications,2858.0,Mobile Streams (Non-NASDAQ OTC),238223.0,Mobile Area Networks,56086,99.6,Mobile Telesystems OJSC (XETRA) Sponsored ADR 1:2,292104,99.56,Mobile Telesystems Cedear,149658,99.55,Korea Mobile Telephone Goods REP 1/30 Common Shares,207019,99.55,Mobile Telesystems OJSC GDR Registered Share (SEAQ International),242497,99.54,Mobile Telesystems Public Joint ADR 1:2,189202,99.53,Mobile Telesystems (Mexico) Public Joint ADR 1:2,220416,99.53,Mobile Telesystems (Pet) Public Joint ADR 1:2,242495,99.53,Mobile Telesystems (Frankfurt) Public Joint ADR 1:2,283567,99.53,Mobile Telecommunications,102730,99.52
