Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Northern Natural Gas Company,21466,northern natural gas,northern,Northern Leisure,49370.0,Northern Uranium (Non-NASDAQ OTC),247652.0,Northern Minerals,10630,99.76,Northern Minerals,85032,99.76,Northern Minerals (Non-NASDAQ OTC),247647,99.76,Northern Minerals (Frankfurt),273170,99.76,Northern Minerals (XETRA),314158,99.76,Northern Star Investment A,137651,99.74,Northern Data,94847,99.73,Northern Data (XETRA),94848,99.73,Northern Data (Non-NASDAQ OTC),247643,99.73,Northern Final,159985,99.71
NORTHERN SOLAIRE PRAKASH PRIVATE LIMITED,11745,northern solaire prakash private,northern,Northern Leisure,49370.0,Northern Uranium (Non-NASDAQ OTC),247652.0,Northern Star Investment IV A,137653,99.64,Northern Leisure PLC A Ordinary,183307,99.64,Northern Islami Insurance,85028,99.63,Northern Air Freight,66956,99.62,Northern Empire Bancshares,75405,99.62,Northern Empire Bancshares (Berlin),302330,99.62,Northern Border Partners Limited Partnership,198645,99.62,Northern Graphite,85027,99.61,Northern Graphite (Non-NASDAQ OTC),247644,99.61,Northern Graphite (Frankfurt),265024,99.61
Northern Telephone Limited,5039,northern telephone,northern,Northern Leisure,49370.0,Northern Uranium (Non-NASDAQ OTC),247652.0,Northern Telecom (SEAQ International),215833,99.82000000000001,Northern Telecom (London),232574,99.82000000000001,Northern Textile,126501,99.76,Northern Tier Energy,60776,99.74,Northern Energy,3043,99.73,Northern Energy (Suspended 23/10/89),3044,99.73,Northern Cement,112324,99.73,Northern Energy (Berlin),288223,99.73,Northern Energy (XETRA),314149,99.73,Northern Technologies International,137654,99.72
Northgate PLC,228,northgate,northgate,Northgate Minerals,10638.0,Northgate (Non-NASDAQ OTC),238528.0,Northgate (Non-NASDAQ OTC),238528,100.0,Northgate (Non-NASDAQ OTC),238529,100.0,Redde Northgate,124814,99.75,Redde Northgate (Frankfurt),273918,99.75,North,3036,99.71,North,28907,99.71,North Bank,75386,99.71,North Bank,103078,99.71,North (London),232567,99.71,North Limited (Frankfurt),296236,99.71
Northgroup Preferred Capital Corporation,22333,northgroup preferred capital corporation,northgroup,,,,,North,3036,99.22,North,28907,99.22,North Bank,75386,99.22,North Bank,103078,99.22,North (London),232567,99.22,North Limited (Frankfurt),296236,99.22,North (XETRA),314128,99.22,THG,124850,99.14,Ort (Non-NASDAQ OTC),238861,99.14,THG (Non-NASDAQ OTC),249336,99.14
NORTHSTAR ASSET MANAGEMENT GROUP INC.,23796,northstar asset management,northstar,Canadian Northstar,6296.0,Northstar Aerospace (Non-NASDAQ OTC),56397.0,Northstar Aerospace (Non-NASDAQ OTC),56397,99.62,Northstar Realty Finance,60779,99.62,Northstar Energy,160003,99.62,Northstar Aerospace,215819,99.62,Northstar Realty Finance (Frankfurt),280676,99.62,Northstar Realty Finance (XETRA),307430,99.62,Northstar Healthcare (XETRA),314171,99.61,Northstar Realty Europe,60778,99.61,Northstar Network,75419,99.6,Northstar Healthcare Income,131013,99.6
"NORTHWEST FLORIDA TIMBER FINANCE, LLC",23930,northwest florida timber,northwest,Northwest Resources,3049.0,Northwest Copper (Non-NASDAQ OTC),247657.0,Northwest Drug Merger,10653,99.67,Northwest Copper,85039,99.65,Northwest Copper (Non-NASDAQ OTC),247657,99.65,Northwest Copper (Frankfurt),265037,99.65,Northwest Capital Trust I,75421,99.65,Northwest Commercial Bank,56400,99.64,Northwest Oil and Gas Trading,20607,99.64,Northwest Oil and Gas Trading (XETRA),307435,99.64,Northwest Pipe,137658,99.63,Northwest Pipe (Berlin),265039,99.63
"NORTHWESTERN ENERGY, L.L.C.",21048,northwestern energy,northwestern,Northwestern,134729.0,,,Northwestern,134729,99.77,Northwestern,208209,99.77,Northwestern (Pet),252105,99.77,Northwestern (Frankfurt),265040,99.77,Northwestern (Berlin),304073,99.77,Northwestern Bancorp,56401,99.77,Northwestern Warrants,208211,99.7,Northwestern Steel and Wire,75484,99.7,Northwestern Steel and Wire,198814,99.7,Northwestern State PCM,67008,99.68
"Northwind Holdings, LLC",22656,northwind,northwind,,,,,North,3036,99.71,North,28907,99.71,North Bank,75386,99.71,North Bank,103078,99.71,North (London),232567,99.71,North Limited (Frankfurt),296236,99.71,North (XETRA),314128,99.71,Win International,31634,99.5,Win,51715,99.5,Ort (Non-NASDAQ OTC),238861,99.5
NORWEGIAN FINANS HOLDING ASA,16593,norwegian finans holding asa,norwegian,Bank Norwegian,32676.0,Bank Norwegian (Non-NASDAQ OTC),234550.0,Norwegian Cruise Line Holdings,133551,99.65,Norwegian Cruise (BRN) Line Holdings,225290,99.65,Norwegian Cruise (Vienna Stock Exchange) Line Holdings,265045,99.65,Norwegian Cruise Li (Mexico),218460,99.64,Norwegian Air Shuttle,106982,99.57000000000001,Norwegian Air (BRN) Shuttle,225289,99.57000000000001,Norwegian Air (Stockholm) Shuttle,228322,99.57000000000001,Norwegian Air (Non-NASDAQ OTC) Shuttle,247660,99.57000000000001,Norwegian Air (Frankfurt) Shuttle,273177,99.57000000000001,Norwegian Air (XETRA) Shuttle,314175,99.57000000000001
