Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Segari Energy Ventures Sdn. Bhd.,15815,segari energy ventures sdn. bhd.,segari,,,,,Sega,29995,99.22,Sega (Frankfurt),297006,99.22,Sega (XETRA),315361,99.22,Gar,8132,99.17,ARI Holdings,62641,99.17,SEG International,113461,99.17,AR,24258,99.12,GA Holdings,100637,99.12,EG,118501,99.12,GA Holdings (Berlin),286512,99.12
SEGI ASTANA SDN. BHD.,15922,segi astana sdn. bhd.,segi,Segi Recycling Technology Company,39043.0,,,Segipar,79923,99.36,Segi Recycling Technology Company,39043,99.35,Segic,21999,99.31,SEG International,113461,99.25,EG,118501,99.17,La Latinoam SEG,111213,85.53,Aronkasei,24315,85.41,C I Kasei,24875,85.41,Yusei Holdings,106018,85.37,Kosei Securities,111094,85.37
SELECT ACCESS NEW ZEALAND LIMITED,16699,select access new zealand,select,Select Medical,68055.0,Uni Select (Non-NASDAQ OTC),249591.0,Select Vaccines (Berlin),289155,99.6,Select Sands,86051,99.59,Selectcore Warrants,160942,99.59,Select Sands (Non-NASDAQ OTC),248664,99.59,Select Sands (Frankfurt),265990,99.59,Select Managed Funds,3797,99.58,Select Managed Funds (Berlin),302996,99.58,Select Harvests,86050,99.55,Selectis Health,131811,99.55,Select Harvests (Non-NASDAQ OTC),248663,99.55
Select Comfort Corporation,20532,select comfort corporation,select,Select Medical,68055.0,Uni Select (Non-NASDAQ OTC),249591.0,Selectcore Warrants,160942,99.62,Select Income REIT,61255,99.59,F&F Select Nuovi Mercati,25911,99.56,Select Media Communication Unit,200328,99.56,Select Bancorp,61254,99.55,Select Bancorp (Berlin),289154,99.55,Select Nutricomb Crevedia,39337,99.55,Nuveen Select Tax Free Income Portfolio,141064,99.55,Nuveen Select Tax Free Income Portfolio Nav,238691,99.55,Select Vaccines (Berlin),289155,99.54
Seller Note LLC,24091,seller note,seller,,,,,Sellersville Savings and Loans A,68061,99.42,El Company,109292,99.31,El Company,227555,99.31,Moiselle International Holdings,102767,90.62,Moiselle International Holdings (Berlin),287964,90.62,Rhin et Moselle,170074,90.47,Sheller Globe,68119,82.92,Ellerine,34275,82.91,Stellent,77184,82.91,Stellent (Frankfurt),297256,82.91
SEMBCORP ENERGY INDIA LIMITED,11762,sembcorp energy india,sembcorp,Sembcorp Logistics,39069.0,Sembcorp Industries (Non-NASDAQ OTC),248665.0,Sembcorp Marine,116136,99.67,Sembcorp Marine (London),228645,99.67,Sembcorp Marine (ZRH),228646,99.67,Sembcorp Marine (Non-NASDAQ OTC),248666,99.67,Sembcorp Marine (Hamburg),274332,99.67,Sembcorp Marine (XETRA),315381,99.67,Sembcorp Industries,116135,99.65,Sembcorp Industries (BRN),228642,99.65,Sembcorp Industries (London),228643,99.65,Sembcorp Industries (Non-NASDAQ OTC),248665,99.65
Sembcorp Financial Services Pte Ltd.,17839,sembcorp financial services pte,sembcorp,Sembcorp Logistics,39069.0,Sembcorp Industries (Non-NASDAQ OTC),248665.0,Sembcorp Industries,116135,99.64,Sembcorp Industries (BRN),228642,99.64,Sembcorp Industries (London),228643,99.64,Sembcorp Industries (Non-NASDAQ OTC),248665,99.64,Sembcorp Industries (Frankfurt),274331,99.64,Sembcorp Industries (XETRA),315380,99.64,Sembcorp Industries 10,228641,99.64,Sembcorp Logistics 10,228644,99.58,Sembcorp Industries ADR 1:10,209614,99.58,Sembcorp Logistics,39069,99.57000000000001
SEMBCORP GAYATRI POWER LIMITED,11615,sembcorp gayatri power,sembcorp,Sembcorp Logistics,39069.0,Sembcorp Industries (Non-NASDAQ OTC),248665.0,Sembcorp Salalah Power,113494,99.77,Sembcorp Marine,116136,99.7,Sembcorp Marine (London),228645,99.7,Sembcorp Marine (ZRH),228646,99.7,Sembcorp Marine (Non-NASDAQ OTC),248666,99.7,Sembcorp Marine (Hamburg),274332,99.7,Sembcorp Marine (XETRA),315381,99.7,Sembcorp Industries,116135,99.63,Sembcorp Industries (BRN),228642,99.63,Sembcorp Industries (London),228643,99.63
Sempra Energy Employee Stock Ownership Plan &,21678,sempra energy employee stock ownership plan &,sempra,Sempra,133032.0,,,Sempra Energy Capital Trust I Quips A 8.90%,147131,99.56,Sempra Energy 6 Mandatory Convertible Preference Series A,200337,99.55,Sempra Energy BDR,149923,99.48,Sempra 6 75 Mandatory Convertible Preference Series B,200336,99.45,Sempra,133032,99.24,Sempra (Mexico),218776,99.24,Sempra (MIC),225676,99.24,Sempra (Frankfurt),265998,99.24,Sempra (Vienna Stock Exchange),265999,99.24,Sempra (XETRA),266000,99.24
SEMPRA TEXAS HOLDINGS CORP.,23741,sempra texas corp.,sempra,Sempra,133032.0,,,Sempra Energy BDR,149923,99.57000000000001,Sempra,133032,99.5,Sempra (Mexico),218776,99.5,Sempra (MIC),225676,99.5,Sempra (Frankfurt),265998,99.5,Sempra (Vienna Stock Exchange),265999,99.5,Sempra (XETRA),266000,99.5,Sempra Energy Capital Trust I Quips A 8.90%,147131,99.44,Sempra 6 75 Mandatory Convertible Preference Series B,200336,99.37,Sempra Energy 6 Mandatory Convertible Preference Series A,200337,99.37
