Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
"Otkrytoe aktsionernoe obshchestvo ""Sankt-Peter",17264,"otkrytoe aktsionernoe obshchestvo ""sankt peter",otkrytoe,,,,,KR,36305,99.08,KR Investment,84215,99.08,TK Group (Holdings),105296,99.08,To Holdings,114306,99.08,TK,123575,99.08,T Bank,22692,99.04,K Group Holdings,101827,99.04,O-Bank,115989,99.04,Otkrytie-Aktsii Evropy Bpifrfi,176020,87.65,Otkrytie-Aktsii Azii Bpifrfi,176019,87.61
"Otkrytoe aktsionernoe obshchestvo ""Vimm-Bill'-",17209,"otkrytoe aktsionernoe obshchestvo ""vimm bill'",otkrytoe,,,,,KR,36305,99.09,KR Investment,84215,99.09,TK Group (Holdings),105296,99.09,To Holdings,114306,99.09,TK,123575,99.09,T Bank,22692,99.04,K Group Holdings,101827,99.04,O-Bank,115989,99.04,Otkrytie-Aktsii Evropy Bpifrfi,176020,87.65,Otkrytie-Aktsii Azii Bpifrfi,176019,87.61
Otokoc Otomotiv Ticaret ve Sanayi Anonim Sirke,18261,otokoc otomotiv ticaret ve sanayi anonim sirke,otokoc,,,,,Toko,31027,99.16,Toko (Munich),297520,99.16,To Holdings,114306,99.08,T Bank,22692,99.04,C Holdings,24873,99.04,K Group Holdings,101827,99.04,O-Bank,115989,99.04,Tsubakimoto Kogyo,114539,82.42,Yoshimoto Kogyo,31740,82.4,Tokyo Finance,105303,79.4
OTP Jelzalogbank Zartkoruen Mukodo Rt.,10679,otp jelzalogbank zartkoruen mukodo rt.,otp,OTP Bank,97229.0,OTP Bank (Non-NASDAQ OTC),238874.0,OTP Banka Slovensko,20833,99.49,OTP Real Globalis Top Nyilvan TOK Zartv,146431,99.49,OTP Banka SLOVENSKO2,169687,99.48,OTP Banka SLOVENSKO3,169688,99.48,OTP Real Globalis III Nyilv Hozam Zart,169690,99.47,OTP Real Futam Nyilvanos Tokev Zartv,141108,99.46,OTP Real Globalis IV Nyilv Hozam Zart Szarm A,141109,99.46,OTP Real Fokusz Nyilanos Hozamv Zartv,169689,99.45,OTP Global Mix Tokevedett Zartvegu Alap,141103,99.44,OTP Real Alfa Plusz II Zartvegu Alap Closed,163752,99.44
OUTDOOR INC.,23806,outdoor,outdoor,Ocean Outdoor,60817.0,Ocean Outdoor (Non-NASDAQ OTC),238761.0,Outdoorzy,112567,99.88,APN Outdoor Group,250,99.78,APN Outdoor Group (Frankfurt),276678,99.78,Ocean Outdoor,60817,99.7,Vista Outdoor,135274,99.7,Fenix Outdoor AB,178493,99.7,Fenix Outdoor AB,178494,99.7,Fenix Outdoor AB,178495,99.7,Ocean Outdoor (Non-NASDAQ OTC),238761,99.7,Vista Outdoor (Frankfurt),266980,99.7
OvaScience Inc,23470,ovascience,ovascience,,,,,AB Science,90932,99.82000000000001,Science Group,126933,99.82000000000001,AB Science (Non-NASDAQ OTC),243363,99.82000000000001,AB Science (Frankfurt),267393,99.82000000000001,AB Science (XETRA),309450,99.82000000000001,ASC Trust,304,99.46,SCI,29968,99.46,SCI,95486,99.46,SCI,126931,99.46,IE,35464,99.33
OVPH LIMITED,14978,ovph,ovph,,,,,PH Group,75939,99.67,VP Bank,124043,99.67,VP,127609,99.67,VP Bank (Non-NASDAQ OTC),249782,99.67,VP Bank (Frankfurt),275669,99.67,O-Bank,115989,99.4,V Group,132515,99.4,PHS Group,49709,79.77000000000001,PHS Group,49710,79.77000000000001,PHC Holdings,107036,79.77000000000001
Owens-Brockway Glass Container Inc.,21697,owens brockway glass container,owens,Owens Group,20846.0,,,Owens Realty Mortgage,60889,99.55,Owens-Corning,75690,99.51,Owens Corning,134784,99.51,Owens Corning (Toronto),215869,99.51,Owens Corning (BRN),225381,99.51,Owens Corning (Pet),252151,99.51,Owens Corning (Frankfurt),265255,99.51,Owens Corning (XETRA),265256,99.51,Owens Corning (Frankfurt),296373,99.51,Owens-Corning (Frankfurt),296374,99.51
OXFORD STREET FINANCE LIMITED,12420,oxford street,oxford,Oxford Industries,134785.0,Oxford Biomedica (Non-NASDAQ OTC),247861.0,Oxford Instruments,124617,99.77,Oxford Instruments (Non-NASDAQ OTC),247863,99.77,Oxford Instruments (Berlin),273417,99.77,Oxford Instruments (XETRA),314449,99.77,Oxford Asymtry International (Frankfurt),296375,99.74,Oxford Industries,103250,99.73,Oxford Industries,134785,99.73,Oxford Industries (Berlin),265258,99.73,Oxford Industries (XETRA),307639,99.73,Oxford First,67137,99.72
OXLEY MTN PTE. LTD.,17950,oxley mtn pte.,oxley,Oxley Printing,49536.0,,,Oxley Printing,49536,99.57000000000001,Loxley NVDR,175672,99.56,Loxley NVDR (Frankfurt),258161,99.56,Oxley Holdings,121599,99.53,Oxley Holdings (Frankfurt),273420,99.53,Oxley Holdings 100,228403,99.52,Loxley,120685,99.5,Loxley (Berlin),272342,99.5,Loxley Foreign Board,230252,99.47,Loxley Public Company Limited NVDR (XETRA),317357,99.44
