Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
"Shanghai Port Group (BVI) Development 2 Co., L",10638,shanghai port development 2 l,shanghai,Shanghai Yanzhong,12151.0,Shanghai Zendai Property (Non-NASDAQ OTC),239738.0,Shanghai Pudong Development Bank 'A',87439,99.8,Shanghai Pudong (SSE Connect Equities) Development Bank 'A',213681,99.8,Shanghai Industrial Development 'A',89969,99.72,Shanghai Industrial (SSE Connect Equities) Development 'A',213652,99.72,Shanghai Ace Investment and Development 'A',95545,99.72,Shanghai Waigaoqiao (SSE Connect Equities) FTZ Development 'A',213581,99.71,Shanghai Prosolar Resources Development 'A',95670,99.69,Shanghai Prosolar (SSE Connect Equities) Resources Development 'A',213574,99.69,Shanghai Kindly Enterprise Development Group 'A',89875,99.68,Shanghai Industrial Urban Development Group,104343,99.67
"Shanghai Port Group (BVI) Development Co.,Limi",25419,shanghai port development co.limi,shanghai,Shanghai Yanzhong,12151.0,Shanghai Zendai Property (Non-NASDAQ OTC),239738.0,Shanghai Pudong Development Bank 'A',87439,99.75,Shanghai Pudong (SSE Connect Equities) Development Bank 'A',213681,99.75,Shanghai Industrial Development 'A',89969,99.68,Shanghai Industrial (SSE Connect Equities) Development 'A',213652,99.68,Shanghai Ace Investment and Development 'A',95545,99.68,Shanghai Waigaoqiao (SSE Connect Equities) FTZ Development 'A',213581,99.67,Shanghai Prosolar Resources Development 'A',95670,99.66,Shanghai Prosolar (SSE Connect Equities) Resources Development 'A',213574,99.66,Shanghai Kindly Enterprise Development Group 'A',89875,99.64,Shanghai Port Containers,12146,99.63
"SHANGHAI PORT GROUP (BVI) HOLDING CO., LIMITED",25382,shanghai port holding,shanghai,Shanghai Yanzhong,12151.0,Shanghai Zendai Property (Non-NASDAQ OTC),239738.0,Shanghai International Port Group,160996,99.76,Shanghai Port Containers,12146,99.76,Shanghai SMI (SSE Connect Equities) Holding 'A',213692,99.76,Shanghai Forte Land Company,160991,99.75,Shanghai International Port Group 'A',87569,99.74,Shanghai Chengtou Holding 'A',89862,99.72,Shanghai International Port (SSE Connect Equities) (Group) 'A',213565,99.72,Shanghai Xing,12150,99.71,Shanghai Qiangsheng Holding,160974,99.71,Shanghai Belling Company,160986,99.7
Shanghai Powerlong Industrial Development (Gro,6964,shanghai powerlong industrial development (gro,shanghai,Shanghai Yanzhong,12151.0,Shanghai Zendai Property (Non-NASDAQ OTC),239738.0,Shanghai Industrial Development 'A',89969,99.79,Shanghai Industrial (SSE Connect Equities) Development 'A',213652,99.79,Shanghai Lingyun Industries Development,161001,99.78,Shanghai Lingyun Industries Development 'B',138237,99.76,Shanghai Industrial Urban Development Group,104343,99.75,Shanghai Industrial (HKSE Connect Equity) Urban Development Group,218795,99.75,Shanghai Industrial (SZS) Urban Development Group,218797,99.75,Shanghai Industrial Urban Development (Non-NASDAQ OTC) Group,248700,99.75,Shanghai Industrial Urban Development (Berlin) Group,289210,99.75,Shanghai Industrial Urban Development (XETRA) Group,315406,99.75
Shanghai Securities Company Limited,6391,shanghai,shanghai,Shanghai Yanzhong,12151.0,Shanghai Zendai Property (Non-NASDAQ OTC),239738.0,1 Shanghai Investment,69464,99.89,Bank of Shanghai Company Limited,5477,99.84,Shanghai XNG Holdings,104348,99.8,Shanghai Xing,12150,99.76,Shanghai Land Holdings,30078,99.76,Shanghai Asia Holdings,39140,99.76,Shanghai International Port Group,160996,99.76,Shanghai Land Holdings (Frankfurt),297048,99.76,Shanghai Land Holdings (XETRA),315419,99.76,Shanghai Fudan,160993,99.73
"Shanghai Shimao Construction Co., Ltd",6925,shanghai shimao construction,shanghai,Shanghai Yanzhong,12151.0,Shanghai Zendai Property (Non-NASDAQ OTC),239738.0,Shanghai Construction Group 'A',89949,99.79,Shanghai (SSE Connect Equities) Construction Group 'A',213620,99.79,Shanghai Geoharbour Construction Group 'A',95635,99.78,Shanghai Pudong Construction 'A',89993,99.77,Shanghai Pudong (SSE Connect Equities) Construction 'A',213680,99.77,Shanghai Smart Control 'A',95677,99.7,Shanghai Shimao 'A',89999,99.68,Shanghai Shimao 'A' (SSE Connect Equities),213688,99.68,Shanghai Port Containers,12146,99.65,Shanghai Gench Education Group,104339,99.65
"Shanghai Star Group Co.,Ltd.",6793,shanghai star co.ltd.,shanghai,Shanghai Yanzhong,12151.0,Shanghai Zendai Property (Non-NASDAQ OTC),239738.0,Shanghai Smart Control 'A',95677,99.68,Shanghai Fairtrade,22065,99.67,Shanghai Fairtrade (XETRA),315416,99.67,Shanghai New World,160973,99.67,Shanghai Land Holdings,30078,99.65,Shanghai Asia Holdings,39140,99.65,Shanghai Industrial Holdings,98024,99.65,Shanghai International Port Group,160996,99.65,Shanghai Industrial (HKSE Connect Equity) Holdings,218794,99.65,Shanghai Industrial (SZS) Holdings,218796,99.65
Shanks Group PLC,1716,shanks,shanks,Armitage Shanks,45004.0,,,Armitage Shanks,45004,99.57000000000001,SH Group,104306,99.5,NK,121377,99.5,KS International Holdings,130398,99.5,K Group Holdings,101827,99.29,NKSJ Holdings (XETRA),314081,85.74,Karlshamns,42665,82.79,Karlshamns AB,42666,82.79,Harte-Hanks,136863,82.76,Harte-Hanks (Frankfurt),263624,82.76
SHANXI SECURITIES INTERNATIONAL FINANCIAL HOLD,10607,shanxi financial hold,shanxi,Shanxi Guanlu,161005.0,,,Shanxi Guanlu,161005,99.59,Shanxi Antai Group 'A',95696,99.59,Shanxi Tond Chemical 'A',95700,99.58,Shanxi Blue Flame Holding 'A',90022,99.56,Shanxi Blue Flame (SEC) Holding 'A',213713,99.56,Shanxi Xishan C and Ely Power 'A',90035,99.56,Shanxi Huaxiang Group 'A',90027,99.55,Shanxi Coking 'A',90024,99.53,Shanxi Coking 'A' (SSE Connect Equities),213715,99.53,Shanxi Taigang Steel 'A',90034,99.53
SHAREKHAN BNP PARIBAS FINANCIAL SERVICESLIMITE,11917,sharekhan bnp paribas financial serviceslimite,sharekhan,,,,,Share,50465,99.2,AR,24258,99.08,KH Group Holdings,101977,99.08,SH Group,104306,99.08,KH Investment Holdings (Berlin),287391,99.08,K Group Holdings,101827,99.04,Shares Holdings (Stuttgart),281785,82.4,Sabre Group,3680,79.4,Ekran,25738,79.4,Spare,30451,79.4
