Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Termobahia S/A,4182,termobahia s/a,termobahia,,,,,Ermo,17234,99.44,MOB,43066,99.35,HIA,73371,99.35,Hi,26603,99.25,Mo,60623,99.25,IA,119645,99.25,RM,126826,99.25,RM Group Holdings (Temp),170105,99.25,RM (Stuttgart),274035,99.25,RM (XETRA),315133,99.25
TERMOPERNAMBUCO S/A,4160,termopernambuco s/a,termopernambuco,,,,,Ermo,17234,99.35,UCO,4312,99.27,UCO SA,23123,99.27,RNA Holdings,29699,99.27,AMB,32252,99.27,UCO Bank,98148,99.27,UCO SA,171045,99.27,UCO Bank (National India),223017,99.27,RNA Holdings,239492,99.27,RNA Holdings (Stuttgart),296815,99.27
Terra Mississippi Holdings Corporation,21313,terra mississippi corporation,terra,Terra,39972.0,Terra Payments (Non-NASDAQ OTC),240287.0,Terrapin 4 Acquisition Corporation,68648,99.7,Terrapin 3 Acquisition Corporation,210421,99.7,Terra Mines and Exploration,12926,99.64,Terraquest Energy Corporation,12938,99.62,Priveterra Acquisition Corporation Class B,199452,99.62,Enterra Communications,7651,99.55,Skyterra Communications,76932,99.54,Terra Telecommunications,77543,99.53,Fonterra Cooperative Group,106523,99.53,Genterra Capital Class A Subscription Voting,158376,99.52
TESCO PERSONAL FINANCE GROUP PLC,9739,tesco personal,tesco,Tesco,30911.0,Tesco (Non-NASDAQ OTC),249294.0,Tesco Corporation,12947,99.65,Tesco American,68649,99.64,Tesco ADR,201109,99.61,Tescon,30913,99.6,Tescorp,210426,99.57000000000001,Tesco Sponsored ADR 1:3 (Mexico),223541,99.54,Tesco,30911,99.53,Tesco,61556,99.53,Tesco,124451,99.53,Tesco,216219,99.53
Tesco Personal Finance PLC,9388,tesco personal,tesco,Tesco,30911.0,Tesco (Non-NASDAQ OTC),249294.0,Tesco Corporation,12947,99.65,Tesco American,68649,99.64,Tesco ADR,201109,99.61,Tescon,30913,99.6,Tescorp,210426,99.57000000000001,Tesco Sponsored ADR 1:3 (Mexico),223541,99.54,Tesco,30911,99.53,Tesco,61556,99.53,Tesco,124451,99.53,Tesco,216219,99.53
Tesco Stores (Malaysia) Sdn Bhd.,15859,tesco stores sdn bhd.,tesco,Tesco,30911.0,Tesco (Non-NASDAQ OTC),249294.0,Tesco Sponsored ADR 1:3 (Mexico),223541,99.59,Vitesco Technologies Group N,90507,99.56,Vitesco (XETRA) Technologies Group N,96619,99.56,Vitesco (Non-NASDAQ OTC) Technologies Group N,249744,99.56,Vitesco (Vienna Stock Exchange) Technologies Group N,275618,99.56,Vitesco Technologies Group ADR 5:1,191911,99.53,Vitesco Technologies Group (Frankfurt) ADR 5:1,260392,99.53,Ever-Gotesco Resources,109446,99.51,Gotesco Land 'B',178744,99.49,Tesco Corporation,12947,99.47
Tesoro Corporation,20620,tesoro corporation,tesoro,Tesoro Gold,86575.0,Tesoro Gold (Non-NASDAQ OTC),249295.0,Tesoro Petroleum Corporation (London),232984,99.78,Tesoro Logistics (XETRA),308682,99.59,Tesoro Gold,86575,99.55,Tesoro Minerals,86576,99.55,Tesoro Gold (Non-NASDAQ OTC),249295,99.55,Tesoro Minerals (Non-NASDAQ OTC),249296,99.55,Tesoro Minerals (Frankfurt),282376,99.55,Tesoro (XETRA),308681,99.5,Tesoro Logistics Subordinated Units,201110,99.49,Tesoro Petroleum Pies Convertible 1/100S,201111,99.45
Tessera Holding Corporation,24422,tessera holding corporation,tessera,Tessera Technologies,210429.0,,,Tessera Technologies,210429,99.55,Tesseract Group,57997,99.5,Tess Holdings,114243,99.26,Era Group,46948,99.2,TES,123442,99.2,SSE,124455,99.2,SSE (BRN),225790,99.2,SSE (Non-NASDAQ OTC),249001,99.2,SSE (Frankfurt),274738,99.2,SSE (XETRA),274739,99.2
TESSERACT IMAGING LIMITED,11986,tesseract imaging,tesseract,Tesseract Group,57997.0,,,Tesseract Group,57997,99.69,Serac Holdings,76781,99.45,Tess Holdings,114243,99.38,ACT Group,44676,99.3,Era Group,46948,99.3,RAC,49978,99.3,TES,123442,99.3,SSE,124455,99.3,SSE (BRN),225790,99.3,SSE (Non-NASDAQ OTC),249001,99.3
TEXAS COMPETITIVE ELECTRIC HOLDINGS COMPANY LL,21805,texas competitive electric ll,texas,Texas Equipment,77548.0,,,Texas Utilities Electric Preferred$ 8.2,201127,99.62,Texas Utilities Certificate (AMS),170850,99.57000000000001,Texas Petrochemical Holdings,68860,99.54,Texas Utilities Preferred $4.5,210437,99.54,Texas Petrochemicals,68665,99.53,Texas Commerce Bancshares,68655,99.52,Texas Capital Bancorp (XETRA),308686,99.52,Texas Sweet Crude Oil,58002,99.52,Texas South Energy,58001,99.51,Texas Pacific Land Trust,133577,99.51
