Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
GREAT WESTERN BANK,25183,Security Bank,200310,90,"[('Security Bank', 90), ('West', 90), ('Tern', 90), ('Security Bank', 90), ('Security Bank', 90), ('West', 90), ('West', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Nuevo Banco Comercial S.A.,25186,Security Banc,76741,90,"[('Security Banc', 90), ('CIA', 90), ('Banco CMF SA', 86), (""Banco de Galicia Buenos Aires 'C'"", 86), ('Banco Shaw', 86), (""Sniafa Comercial Financiera Inmobiliaria 'A'"", 86), ('Sociedad Matriz Banco de Chile B', 86), ('Banco BPI', 86), ('Banco Internacional de Credito (BIC)', 86), ('Banco Mello', 86)]"
HRU S.A.,25187,Thrust Capital,12996,90,"[('Thrust Capital', 90), ('Shruti Synthetics', 90), ('Persha Financial Hrupa', 90), ('Sungei Bahru Rubber', 90), ('Korea Thrunet Company', 90), ('Overthrust Resources', 90), ('Narayana Hrudayalaya', 90), ('Dhruv Estates', 90), ('Dhruv Wellness', 90), ('Dhruva Capital Services', 90)]"
NAVIOS SOUTH AMERICAN LOGISTICS INC.,25188,Navios South American Logistics Inc,75149,100,"[('Navios South American Logistics Inc', 100), ('Avio', 90), ('American Capital', 90), ('Avio', 90), ('American Capital', 90), ('American Capital', 90), ('American Capital', 90), ('Avio', 90), (""American Plast 'B'"", 86), ('Print Mail Logistics', 86)]"
UNIDAD PUNTA DE RIELES SOCIEDAD ANONIMA,25190,Astra Sociedad,332,86,"[('Astra Sociedad', 86), ('CIA Brasiliana de Energia', 86), ('De Witte-Lietaer', 86), ('Docas de Santos', 86), ('Forno de Minas Alimentos', 86), ('Gral de Fostoros', 86), ('Itapebi Geracao de Energia SA', 86), (""Telefonica Holding de 'B'"", 86), ('Banco de Costa Rica', 86), ('Banco de Caldas', 86)]"
Cledinor S.A.,25191,D&D,33713,86,"[('D&D', 86), ('R R Securities', 86), ('Nora', 77), ('Nord', 77), ('Nord', 77), ('Clinicor', 75), ('ORH', 72), ('Cedip', 72), ('Cedis', 72), ('Indor', 72)]"
"INVERSIONES SELVA, C.A.",25192,Ion,73918,90,"[('Ion', 90), ('One', 90), ('Ion', 90), ('INV', 90), ('One', 90), ('Iones', 90), ('NVE', 90), ('Inversiones SA', 90), ('A V Buildings', 86), (""Banco de Galicia Buenos Aires 'C'"", 86)]"
"Petroleos de Venezuela, S.A.",25195,LEO,179510,90,"[('LEO', 90), ('Pet', 90), ('Petrol', 90), ('Petrol', 90), ('ZUE', 90), ('S&D', 90), ('EOS', 90), ('LEO', 90), ('Alper Consultoria E Corretora de Seguros', 86), ('Cetip Balcao Organizado de Ativos On', 86)]"
Corporacion Andina de Fomento SA,25196,Dina,25579,90,"[('Dina', 90), ('De Witte-Lietaer', 86), ('Docas de Santos', 86), ('Gral de Fostoros', 86), (""Hawker de Havilland 'Taken Over by BTR Pylex'"", 86), ('Andina Development', 86), ('Andina Minerals', 86), ('Banco de Costa Rica', 86), ('Banco de Caldas', 86), ('Banco de Colombia', 86)]"
Phoenix Group Holdings,25199,Phoenix Group Holdings,288574,100,"[('Phoenix Group Holdings', 100), ('Phoenix Group Holdings', 100), ('Phoenix Group Holdings (XETRA)', 95), ('Phoenix Capital', 90), ('Phoenix Capital', 90), ('Group', 90), ('Group', 90), ('Holdings', 90), ('Holdings', 90), ('Group', 90)]"
