Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Prosperity Statutory Trust IV,21910,prosperity statutory iv,prosperity,Prosperity Resources,3411.0,Prosperity Resources (Non-NASDAQ OTC),239221.0,Prosperity Real Estate Investment Trust,103634,99.67,Prosperity Real Estate Investment (Non-NASDAQ OTC) Trust,248169,99.67,Prosperity Resources,3411,99.65,Prosperity Bank and Trust,76214,99.65,Prosperity Resources (Non-NASDAQ OTC),239221,99.65,Prosperity Resources (Berlin),288699,99.65,Prosperity Bancshares,132948,99.64,Prosperity Bancshares (Pet),252228,99.64,Prosperity Bancshares (Frankfurt),265577,99.64,Prosperity Bancshares (XETRA),307923,99.64
Protecta S.A. Compania de Seguros,16824,protecta compania de seguros,protecta,,,,,Protectaire Systems,67492,99.6,Protec,49909,99.35,Protec,121936,99.35,Protec (Berlin),302715,99.35,Otec,112560,99.25,Otec (Non-NASDAQ OTC),238872,99.25,Tec,39880,99.19,CTA,71644,99.19,Ta Holdings,50943,99.13,CT Holdings,53615,99.13
PROTEINSIMPLE,22920,proteinsimple,proteinsimple,,,,,Simple,39218,99.63,Einsi,34194,99.56,Tein,114195,99.47,NSI,20644,99.38,NSI,37621,99.38,IMP,55191,99.38,NSI International,75448,99.38,TEI,77475,99.38,NSI,94871,99.38,NSI (Non-NASDAQ OTC),247685,99.38
"PROTEOSTASIS THERAPEUTICS, INC.",24275,proteostasis therapeutics,proteostasis,,,,,Proteo,131448,99.39,Proteo,208989,99.39,Proteo (Frankfurt),281265,99.39,Proteo (XETRA),307929,99.39,Stas,39565,99.28,STA Group,43876,99.21,ASI,62670,99.21,SIS,68181,99.21,SIS,98056,99.21,SIS International Holdings,104610,99.21
PROVEN GLORY CAPITAL LIMITED,25367,proven glory capital,proven,Proven Investments,190109.0,,,Provenance Gold,85576,99.57000000000001,Proventure Gold,95201,99.57000000000001,Provenance Gold (Non-NASDAQ OTC),248176,99.57000000000001,Provenance Gold (Frankfurt),281267,99.57000000000001,Provencocadmus,38430,99.53,Provencocadmus (Berlin),302721,99.53,Provention Bio,137966,99.53,Provention Bio (Frankfurt),265588,99.53,Company Provenc de Transport Automatic,16026,99.52,Proventec,232689,99.48
Proven Honour Capital Limited,10478,proven honour capital,proven,Proven Investments,190109.0,,,Provention Bio,137966,99.57000000000001,Provention Bio (Frankfurt),265588,99.57000000000001,Proventure Gold,95201,99.56,Company Provenc de Transport Automatic,16026,99.55,Provena Foods,79799,99.53,Provencocadmus,38430,99.51,Provencocadmus (Berlin),302721,99.51,Provenance Gold,85576,99.5,Provenance Gold (Non-NASDAQ OTC),248176,99.5,Provenance Gold (Frankfurt),281267,99.5
PROVIDENCE BANK,22732,providence,providence,Providence Innovations,11453.0,Providence Resources (Non-NASDAQ OTC),239227.0,Providence Gas,67498,99.83,Providence Energy,67497,99.74,Providence Journal,67500,99.71,Providence Diamond,76221,99.71,Providence Service (XETRA),307933,99.71,Providence Resources,11454,99.67,Providence Resources,95202,99.67,Providence Resources,131458,99.67,Providence Resources (London),230398,99.67,Providence Resources (Non-NASDAQ OTC),239227,99.67
PROVIDENCE ST. JOSEPH HEALTH,24611,providence st. joseph health,providence,Providence Innovations,11453.0,Providence Resources (Non-NASDAQ OTC),239227.0,Providence Journal,67500,99.65,Providence Service (XETRA),307933,99.61,Providence Journal 'B',199553,99.6,Providence Resources,11454,99.58,Providence Energy,67497,99.58,Providence Resources,95202,99.58,Providence Resources,131458,99.58,Providence Resources (London),230398,99.58,Providence Resources (Non-NASDAQ OTC),239227,99.58,Providence Resources (Non-NASDAQ OTC),248177,99.58
Provinsbankernes Reallaanefond,7896,provinsbankernes reallaanefond,provinsbankernes,,,,,Anker,44915,99.29,Anker (Berlin),299583,99.29,Kern,2420,99.24,NS Group,66949,99.12,ES Group (Holdings),118639,99.12,NK,121377,99.12,NS,121444,99.12,KE Holdings Inc,159254,99.12,KE Holdings,163280,99.12,NS Group (Berlin),302348,99.12
Proyectos de Infraestructura S.A.,7333,proyectos de infraestructura,proyectos,Informes y Proyectos,168156.0,,,Proyectos Inmobiliarios Carne Mart,112940,99.55,Informes y Proyectos,168156,99.38,CTO,16324,99.19,CTO (Berlin),300441,99.19,CTO (XETRA),311244,99.19,CT Holdings,53615,99.13,OS,112545,99.13,To Holdings,114306,99.13,T Bank,22692,99.07,C Holdings,24873,99.07
