Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"Northfield Bancorp, Inc.",18975,Northfield Bancorp,75409,100,"[('Northfield Bancorp', 100), ('North', 90), ('Northfield', 90), ('North', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Security Banc', 90)]"
Quidel Corporation,18979,El Corporation,1533,90,"[('El Corporation', 90), ('Q Capital', 90), ('Quidelortho', 90), ('Quidel Warrants', 90), ('Quidelortho (Mexico)', 90), ('Quidelortho (BRN)', 90), ('Quidelortho (MIC)', 90), ('Quidelortho (Pet)', 90), ('Quidelortho (Frankfurt)', 90), ('Quidel (XETRA)', 90)]"
"Mitcham Industries, Inc.",18983,Mitcham Industries Unit,198204,95,"[('Mitcham Industries Unit', 95), ('Mitcham Industries (XETRA)', 95), ('ITC', 90), ('Capital Industries', 90), ('Capital Industries', 90), ('UST', 90), ('Capital Industries', 90), ('ITC', 90), ('UST', 90), ('ITC', 90)]"
Nanometrics Incorporated,18988,IC,110344,90,"[('IC', 90), ('ICS', 90), ('ICS', 90), ('OM', 90), ('IC', 90), ('CS', 90), ('Nano', 90), ('Nanometrics (XETRA)', 90), ('R R Securities', 86), ('T T', 86)]"
Synta Pharmaceuticals Corp.,18999,Ical,2166,90,"[('Ical', 90), ('Allelix Bio Pharmaceuticals Exchangeable Shares', 86), ('Shrishma Fine Chemicals and Pharmaceuticals', 86), ('Tribute Pharmaceuticals (Non-NASDAQ OTC)', 86), ('RA Pharmaceuticals', 86), ('ICN Pharmaceuticals Dead-Merger With 134733', 86), ('3D Pharmaceuticals', 86), (""Zhangzhou Pientzehuang Pharmaceuticals 'A'"", 86), ('Arab Drug Company for Pharmaceuticals and Chemical Industries Sae', 86), ('Egyptian International Pharmaceuticals Industries Sae', 86)]"
"MoSys, Inc.",19003,SY,123167,90,"[('SY', 90), ('SY', 90), ('Capital M', 90), ('Mo', 90), ('OS', 90), ('SY', 90), ('Mosys (XETRA)', 90), ('Imsys', 80), ('Ojsys', 80), ('Misys', 80)]"
STONEMOR PARTNERS L.P.,19009,Stonemor Partners,210087,100,"[('Stonemor Partners', 100), ('One', 90), ('Art', 90), ('Art', 90), ('EMO Capital', 90), ('Art', 90), ('EMO Capital', 90), ('Artner', 90), ('Capital Partners', 90), ('One', 90)]"
TICC Capital Corp.,19013,ICC,232234,90,"[('ICC', 90), ('IC', 90), ('C-COR', 90), ('IC', 90), ('ICC', 90), ('T P T', 86), ('R R Securities', 86), ('T T', 86), ('Diplomatic Corps Servicing Department', 80), (""Corts Trust General Electric Capital Corporate Backed Trust Securities 'A'"", 80)]"
Inteliquent,19015,Inteliquent,60235,100,"[('Inteliquent', 100), ('El Corporation', 90), ('ENT', 90), ('Liquent', 90), ('Intel', 90), ('Inteliquent (Frankfurt)', 90), ('T T', 86), ('Intequest', 80), ('Lirquen', 77), ('Intelis', 77)]"
"Vasco Data Security International, Inc.",19023,International Data,2259,95,"[('International Data', 95), ('Data International', 95), ('Vasco Data Security International (EASDAQ)', 95), ('Vasco Data Security (XETRA) International', 95), ('ASC Trust', 90), ('Ion', 90), ('I-Data International', 90), ('National', 90), ('Terna', 90), ('Inter', 90)]"
