Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
SU Toll Road Private Limited,11900,su toll road private,su,Su Kwang,39684.0,,,Sutl Enterprise,123141,99.57000000000001,Sutl Enterprise (Frankfurt),282195,99.57000000000001,Sun Oil and Gas,77291,99.57000000000001,Summit Hotel Properties LLC,77277,99.56,Sun Vacation Properties,77293,99.56,Summit Hotel Properties,135102,99.56,Summit Hotel Properties (Frankfurt),266352,99.56,Sun Life and Provincial Holdings,50871,99.56,Sumitomo Certificate (Frankfurt),170720,99.55,Sumitomo Certificate (XETRA),317615,99.55
Suam Finance B.V.,7372,suam b.v.,suam,,,,,AM,14528,99.36,UA Group,51292,99.36,AM Group Holdings,98528,99.36,AM (Dutch Trading Service),293139,99.36,AM (Stuttgart),293140,99.36,Elosua,17109,85.54,Wensum Company,51618,85.54,Pensum Group,103411,85.54,Raysum,113043,85.54,Raysum (Non-NASDAQ OTC),239346,85.54
SUEDWESTBANK Aktiengesellschaft,7592,suedwestbank aktiengesellschaft,suedwestbank,Suedwestbank Genussscheine 6.00% 31/12/08,147541.0,,,Suedwestbank Genussscheine 2 31/12/02,170703,99.56,Suedwestbank Genussscheine 5% 31/12/2015,170706,99.54,Suedwestbank Genussscheine 1 7.5% 12/98,170702,99.54,Suedwestbank Genussscheine 6.00% 31/12/08,147541,99.53,Suedwestbank Genussscheine 6.50% 31/12/11,170707,99.53,Suedwestbank Genussscheine 6.5% 31/12/2012,170705,99.52,Westbank,78290,99.41,Westbank (Berlin),303719,99.41,West,31609,99.23,West Group International,51625,99.23
Sumitomo Finance (Asia) Limited,10324,sumitomo,sumitomo,Sumitomo,106174.0,Sumitomo (Non-NASDAQ OTC),249096.0,Sumitomo,106174,100.0,Sumitomo (BRN),228808,100.0,Sumitomo Bank (London),232935,100.0,Sumitomo Trust (London),232936,100.0,Sumitomo (Non-NASDAQ OTC),249096,100.0,Sumitomo (Frankfurt),274833,100.0,Sumitomo Bank (Paris-SBF),297296,100.0,Sumitomo (XETRA),315832,100.0,Sumitomo (XETRA),315833,100.0,Sumitomo MTI Trust (Non-NASDAQ OTC) Holdings,249102,99.8
Sun Canada Financial Co.,21764,sun canada financial,sun,Sun,113944.0,Sun (Non-NASDAQ OTC),249112.0,Sunshine Financial,57818,99.74,Sun Life Financial,80309,99.74,Sun Life Financial (Philippine Stock Exchange),225825,99.74,Sun Life Financial (BRN),228819,99.74,Sun Life Financial (New York),252405,99.74,Sun Life Financial (Frankfurt),266357,99.74,Sun Life Financial (XETRA),315849,99.74,Glory Sun Financial Group,100819,99.67,Glory Sun Financial (HKSE Connect Equity) Group,217775,99.67,Glory Sun Financial (SZS) Group,217776,99.67
Sun Capital Trust V,21884,sun capital v,sun,Sun,113944.0,Sun (Non-NASDAQ OTC),249112.0,Munsun Capital Group (Temp),169373,99.81,Tsunami Capital,77782,99.79,Sungold Capital,104928,99.79,Sunshine Capital,22628,99.76,Sunshine Capital,80021,99.76,Sunshine Capital,104942,99.76,Sunshine Capital,147577,99.76,Sun Life Capital Trust,147564,99.76,Easun Capital Markets,100244,99.71,Sunset Capital Assets,132116,99.71
SUN DREAMS S.A.,5785,sun dreams,sun,Sun,113944.0,Sun (Non-NASDAQ OTC),249112.0,Sundaram Finance,98088,99.78,Sundaram Finance Holdings,104919,99.78,Sundaram Finance (National India),222864,99.78,Sun Team Group,30616,99.78,Sunbeam,77295,99.71,Sunbeam,200877,99.71,Sun Metals,12679,99.7,Sun Retail,104910,99.7,Sun Metals (Non-NASDAQ OTC),240098,99.7,Sunam,123082,99.67
Sun Group Finance Pty Limited,3596,sun pty,sun,Sun,113944.0,Sun (Non-NASDAQ OTC),249112.0,Sunpot,30633,99.77,Sunity,50879,99.77,Sunpot (Berlin),303262,99.77,Suncity,30620,99.71,Suncity Group,104915,99.71,Sunopta (Nasdaq Non-National),135109,99.71,Sunopta,213995,99.71,Suncity Group (SZS),218958,99.71,Suncity (Non-NASDAQ OTC),240102,99.71,Sunopta (Frankfurt),266363,99.71
Sun Hydraulics Corp,20588,sun hydraulics corp,sun,Sun,113944.0,Sun (Non-NASDAQ OTC),249112.0,Sunrise Bancorp,68489,99.65,Sunrise Bancorp,200884,99.65,Sun American Bancorp,57795,99.62,Sun American (Berlin) Bancorp,289523,99.62,Sun Bancorp,61458,99.6,Sun Bancorp,77284,99.6,Sun Bancorp (Berlin),289524,99.6,Sun Bancorp (Berlin),303255,99.6,Sundaram Multi Pap,104920,99.59,Sunshine Bancorp,61466,99.57000000000001
Sun Interbrew Limited,2081,sun interbrew,sun,Sun,113944.0,Sun (Non-NASDAQ OTC),249112.0,Sun Interbrew Ukraine,183546,99.76,Sun Inter Ciskei,39714,99.69,Sun Inter Ciskei,228818,99.69,Sunterra,200898,99.67,Sunterra,210164,99.67,Sunterra,210165,99.67,Sunterra (Berlin),304137,99.67,Taisun Enterprise,123279,99.67,Sun Brewing (Luxembourg),240093,99.67,Sun Interbrew GDR 'A' 144A,210133,99.67
SUN PHARMA LABORATORIES LIMITED,11728,sun pharma laboratories,sun,Sun,113944.0,Sun (Non-NASDAQ OTC),249112.0,Sunpharm Warrants,210151,99.7,Sun Harbor Finance Resources,77289,99.65,Sun Pharma Advanced Research,98085,99.63,Sun Pharma Advanced Research,170727,99.63,Chosun Refractories,117775,99.62,Sun Pharmaceutical Industries,97132,99.62,Sun Pharmaceutical Industries (National India),222860,99.62,Redsun Properties Group,97991,99.6,Redsun Properties (SZS) Group,218666,99.6,Redsun Properties (Frankfurt) Group,273925,99.6
