Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
"TEL FSI, INC.",18606,tel fsi,tel,Pegasus Tel,131254.0,Digital Tel (Non-NASDAQ OTC),53781.0,Telfos,51023,99.77,Telfos,152971,99.77,Telesis Investment Bank,22825,99.71,Telesia,96271,99.71,Telos,68632,99.67,Telus,80300,99.67,Telia Company,115219,99.67,Ntels,121452,99.67,Telus,161444,99.67,Telos,201090,99.67
TELECOM PERSONAL SOCIEDAD ANONIMA,2789,telecom personal sociedad anonima,telecom,Allegiance Telecom,69790.0,Cellnex Telecom (Non-NASDAQ OTC),244519.0,Rostelecom Sponsored ADR 1:6,190424,99.59,Rostelecom Sponsored ADR (Frankfurt) 1:6,283670,99.59,Rostelecom Sponsored ADR (XETRA) 1:6,292334,99.59,SK Telecom Sponsored ADR (XETRA) 9:1,317581,99.59,Telecom Service One Holdings,105166,99.58,Telecom Service One (Berlin) Holdings,289678,99.58,Esat Telecom Group Sponsored ADR,205056,99.58,Telecom Italia Media,22806,99.57000000000001,Telecom Italia Media (Ireland),232973,99.57000000000001,Telecom Italia Media (Non-NASDAQ OTC),240245,99.57000000000001
Telekom Finanzmanagement GmbH,2874,telekom finanzmanagement gmbh,telekom,Telekom Austria,225893.0,Deutsche Telekom (Non-NASDAQ OTC),245047.0,Telekom Advanced Systems,13043,99.53,Telekom Austria Agency (Frankfurt) ADR 1:2,299105,99.51,Telekom Malaysia,107237,99.49,Telekom Malaysia,174308,99.49,Telekom Malaysia (Non-NASDAQ OTC),249253,99.49,Telekom Malaysia (Munich),297433,99.49,Telekomunikasi Indonesia Foreign Board,222934,99.48,Telekomunikacja Polska GDR (SEAQ International),210370,99.47,Telekomunikasyon Technologies Foreign Board,230608,99.47,Eesti Telekom Tuiendav Aktsia 2,166544,99.47
TELEMAR PARTICIPACOES SA,4108,telemar participacoes,telemar,Telemar PN,147723.0,,,Telemar PN,147723,99.58,Telemar On,152940,99.58,Telemar N L PNA,147722,99.56,Telemar Norte Leste On,152939,99.56,Telemar N L PNB,152938,99.5,D&M Telemarketing,16367,99.47,Cheers International Telemarketing,71084,99.44,Sparebanken Telemark,39457,99.34,Tele Group,132203,99.32,AR,24258,99.17
Telenet Finance Luxembourg Notes S.a r.l,15371,telenet luxembourg notes r.l,telenet,Telenet,77500.0,Telenet Group Holding (Non-NASDAQ OTC),249255.0,Telenetics Units 07/92,201072,99.52,Telenet Group Holding VVPR,170836,99.5,Telenetics Warrants 07/92,201073,99.49,Telenet Group Holding,90371,99.47,Telenet Group (BRN) Holding,225894,99.47,Telenet Group Holding (Non-NASDAQ OTC),249255,99.47,Telenet Group (Vienna Stock Exchange) Holding,275047,99.47,Telenet Group Holding (Frankfurt),275048,99.47,Telenet Group Holding (XETRA),316053,99.47,Telenet Group Holding NV Unsponsored Belgium ADR 2:1,191258,99.43
Telenet Finance VI Luxembourg S.C.A.,15326,telenet vi luxembourg s.c.a.,telenet,Telenet,77500.0,Telenet Group Holding (Non-NASDAQ OTC),249255.0,Telenetics,57960,99.47,Telenetics (Berlin),303362,99.47,Telenet Group Holding,90371,99.47,Telenet Group (BRN) Holding,225894,99.47,Telenet Group Holding (Non-NASDAQ OTC),249255,99.47,Telenet Group (Vienna Stock Exchange) Holding,275047,99.47,Telenet Group Holding (Frankfurt),275048,99.47,Telenet Group Holding (XETRA),316053,99.47,Telenet Group Holding VVPR,170836,99.46,Telenetics Units 07/92,201072,99.44
TELENOR EAST HOLDING II AS,16605,telenor east holding ii as,telenor,Telenor,106176.0,Telenor (Non-NASDAQ OTC),249256.0,Telenor ASA ADR 1:1,191259,99.58,Telenor ASA ADR 1:1 (Frankfurt),259745,99.58,Telenor Sponsored ADR (Frankfurt),299107,99.55,Telenorma GMBH,22818,99.5,Telenor,106176,99.42,Telenor (Swiss Stock Exchange),225895,99.42,Telenor (Stockholm),228878,99.42,Telenor (VIRT-X),228879,99.42,Telenor (Non-NASDAQ OTC),249256,99.42,Telenor (Frankfurt),275049,99.42
Telereal Secured Finance PLC,9603,telereal secured,telereal,,,,,Real,21480,99.4,Real (XETRA),21481,99.4,Real Security,131585,99.4,Tele Group,132203,99.4,Rea Group,80360,99.32,Rea Holdings,126801,99.32,Rea Finance,183407,99.32,Rea Group (Non-NASDAQ OTC),248305,99.32,Rea Group (Frankfurt),273882,99.32,Al Group,98448,99.22
TELEREAL SECURITISATION PLC,9131,telereal securitisation,telereal,,,,,Real,21480,99.3,Real (XETRA),21481,99.3,Real Security,131585,99.3,Tele Group,132203,99.3,Rea Group,80360,99.23,Rea Holdings,126801,99.23,Rea Finance,183407,99.23,Rea Group (Non-NASDAQ OTC),248305,99.23,Rea Group (Frankfurt),273882,99.23,Al Group,98448,99.16
TELESONIC NETWORKS LIMITED,12040,telesonic networks,telesonic,,,,,Sonic,61346,99.43,Sonic (Frankfurt),281956,99.43,Sonic (XETRA),308376,99.43,Tele Group,132203,99.36,Eles (Frankfurt),269813,99.36,NIC,28718,99.29,NIC,60749,99.29,ONI International,75591,99.29,NIC (Non-NASDAQ OTC),238449,99.29,NIC (Frankfurt),280596,99.29
