Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
ALLEGIANCE BANK,23778,Alliance Bank,172861,93,"[('Alliance Bank', 93), ('Alliance Bank', 93), ('All Corporation', 90), ('Security Bank', 90), ('Allegiance Bank of North America', 90), ('Security Bank', 90), ('Security Bank', 90), ('Allegiance', 90), ('Security Bank', 90), ('Security Bank', 90)]"
"AVALANCHE BIOTECHNOLOGIES, INC.",23782,Otec,112560,90,"[('Otec', 90), ('Avance Technologies', 86), ('SD Biotechnologies', 86), ('Avaxetc - Physical (XETRA) Avalanche ETP', 86), ('Vaneck Avalanche Exchange-Traded Note ETP', 86), (""Beijing Strong (SEC) Biotechnologies 'A'"", 86), ('Vaneck Avalanche (Swiss Stock Exchange) Exchange-Traded Note ETP', 86), ('21SHARES Avalanche (Swiss Stock Exchange) ETP', 86), ('21SHARES Avalanche (Swiss Stock Exchange) ETP', 86), ('Avaxetc - Physical (Swiss Stock Exchange) Avalanche ETP', 86)]"
NCR Escrow Corp.,23783,NCR,133546,90,"[('NCR', 90), ('NCR', 90), ('CR Capital', 90), ('NC&', 90), ('NCR', 90), ('NCR Japan', 86), ('W-W Capital', 86), ('R R Securities', 86), ('NCR Certificate (Swiss Stock Exchange)', 86), ('NCR 5.5 Conversion Preference', 86)]"
ARCH CAPITAL GROUP (U.S.) INC,23784,Group,54856,90,"[('Group', 90), ('AR', 90), ('Group', 90), ('Up', 90), ('Group', 90), ('Arch Capital Group', 90), ('A P Group Taken Over 25/10/92', 86), ('Advance Healthcare Group', 86), ('Affinity Education Group', 86), ('Air International Group', 86)]"
Agrium U.S. Inc,23785,AGR Limited,44747,90,"[('AGR Limited', 90), ('Agri', 90), ('Agrium', 90), ('Bakic Foca U Stecaju', 86), ('Banco BTG Pactual S A', 86), ('Banco Estado Pernambuco S/A', 86), ('Belira U Stecaju', 86), ('Bisina NVJ U Stecaju', 86), ('Borja Teslic U Stecaju', 86), ('Bosanka Doboj U Stecaju', 86)]"
Endo Finance Co.,23786,INA,65640,90,"[('INA', 90), ('NC&', 90), ('ONO Finance', 87), ('Neo Finance', 87), ('Geo Finance', 87), ('Allco Finance Group', 86), ('Beneficial Finance', 86), ('China Finance Holding Company', 86), ('Ding Sheng XIN Finance', 86), ('Intermills (Finance)', 86)]"
"BRIGHTVIEW LANDSCAPES, LLC",23787,NDS,28652,90,"[('NDS', 90), ('Cape', 90), ('TVI', 90), ('Cap', 90), ('Cap', 90), ('Cap', 90), ('Land', 90), ('DSC Securities', 90), ('Cap', 90), ('D&D', 86)]"
"CAMERON LNG, LLC",23788,AM,14528,90,"[('AM', 90), ('CA', 90), ('AME', 90), ('ERO', 90), ('ERO', 90), ('AME', 90), ('Cameron International', 86), ('Cameron International', 86), ('Cameron Ashley Building Products', 86), ('Cameron Iron Works', 86)]"
NATIXIS US MEDIUM-TERM NOTE PROGRAM LLC,23789,Natixis,20404,90,"[('Natixis', 90), ('Credit Organization of Small and Medium Sized Enterprises', 86), ('Liec Term Kup', 86), ('Long Term Venture', 86), ('Pomoravlje Term', 86), ('Unioninvest Term', 86), ('Mariup Term Zav', 86), ('Banque Nationale de Paris Paribas Absolute Program Fund', 86), ('Program and Systems', 86), ('Merrill Lynch Medium Term NT E Series C S and P500 Market Index', 86)]"
NORTHSTAR ASSET MANAGEMENT GROUP INC.,23796,North,28907,90,"[('North', 90), ('Management Trust', 90), ('Group', 90), ('North', 90), ('Group', 90), ('Asset Capital', 90), ('Group', 90), ('Asset Capital', 90), ('Star', 90), ('Managem', 90)]"
Lightship Tankers IV LLC,23799,Light,151993,90,"[('Light', 90), ('HTS', 90), ('Anker', 90), ('Lightship', 90), ('Hip', 90), ('TSH Corporation', 90), ('SHI', 90), ('Tanke', 90), ('Light', 90), ('Gadot Tankers', 86)]"
"EarthLink, LLC",23804,AR,24258,90,"[('AR', 90), ('Art', 90), ('Art', 90), ('Art', 90), ('Earthlink Holdings', 90), ('Earthlink Network', 90), ('Earth', 90), ('NK', 90), ('Art', 90), ('Earthlink Holdings (Frankfurt)', 90)]"
OUTDOOR INC.,23806,APN Outdoor Group,250,90,"[('APN Outdoor Group', 90), ('Outdoorpartner Media', 90), ('Universal Outdoor Group', 90), ('Nur Outdoor Advertising', 90), (""Fenix Outdoor 'B'"", 90), ('Sports and Outdoor Media International', 90), ('Ocean Outdoor', 90), ('Outdoor Channel Holdings', 90), ('Outdoor Systems', 90), ('Simmons Outdoor', 90)]"
CBS Outdoor Americas Capital LLC,23809,ICA AB,178995,90,"[('ICA AB', 90), ('AME', 90), ('CBS', 90), ('CAS', 90), ('ICA AB', 90), ('ICA AB', 90), ('AME', 90), ('CBS', 90), ('Companhia de Locacao Das Americas On', 86), ('CBS Corporation (AMS)', 86)]"
Verizon Virginia LLC,23811,Verizon Virginia,69127,100,"[('Verizon Virginia', 100), ('Verizon West Virginia', 95), ('Inia', 90), ('RGI', 90), ('IRG', 90), ('IA', 90), ('RG Securities', 90), ('Virginia Gold Mines Income', 86), ('Misr San Paolo West Virginia Mahala Kobra', 86), ('Societa Virginia Mecanique Limited Data', 86)]"
FWCT-2 Escrow Corporation,23817,CR Capital,92076,90,"[('CR Capital', 90), ('Australian Masters Corporate Bond Fund Number 2', 86), ('Australian Masters Yield Fund Number 2', 86), ('Holland Beton Groep 2 1/2% S', 86), ('Krasnapolsky 2% Stock', 86), ('MTC Mortgage Investment No 2', 86), ('Nijverdal Ten Cate 21/2% Stock', 86), ('Rood Testhouse 2 1/2% Saint', 86), ('Starlight United States Multi-Family (Number 2) Core Fund Class A Units', 86), ('Terratech Resources Income 2', 86)]"
Starwood Waypoint Residential Trust,23820,Star,122998,90,"[('Star', 90), ('Capital Point', 90), ('Star', 90), ('Residentia', 90), ('United States Residential Fund Stapled Units', 86), ('Residential Equity Real Estate Investment Trust Units', 86), ('Allied Residential', 86), ('CW Residential', 86), ('Oasis Residential', 86), ('Nippon Residential Investment (Non-NASDAQ OTC)', 86)]"
CROSSFIRST BANK,23822,Cros,16298,90,"[('Cros', 90), ('Cros', 90), ('T Bank', 90), ('First', 90), ('Security Bank', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First', 90), ('Security Bank', 90)]"
"PARSLEY ENERGY, LLC",23825,Energy,79025,90,"[('Energy', 90), ('AR', 90), ('ERG', 90), ('Parsley Energy Class A', 90), ('Energy', 90), ('Energy', 90), ('ERG', 90), ('ERG', 90), ('PA', 90), ('SL', 90)]"
Coupons.com Incorporated,23828,Up,31359,90,"[('Up', 90), ('OM', 90), ('NS', 90), ('FDO International Petroleum Com CI', 86), ('Onthehouse Com AU Pty Limited', 86), ('Pinchme Com Chess Depository Interest', 86), ('Seafood Online Com', 86), ('Wotif Com Holdings', 86), ('Alta-KOR Income Com', 86), ('ASP132 Com Systems', 86)]"
New Media Investment Group Inc.,23829,Investment Trust Corporation,48177,90,"[('Investment Trust Corporation', 90), ('Trust Invest', 90), ('Media Capital', 90), ('Group', 90), ('Investment Trust Corporation', 90), ('Group', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Media Capital', 90), ('Group', 90)]"
Rubicon Project Inc,23830,Project Corporation,3397,90,"[('Project Corporation', 90), ('IC', 90), ('ICO', 90), ('BIC', 90), ('Rubicon', 90), ('Bico', 90), ('Bico', 90), ('BIC', 90), ('IC', 90), ('Icon', 90)]"
BANCFIRST,23835,Bancfirst,133798,100,"[('Bancfirst', 100), ('CFI', 90), ('First', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First', 90), ('First Banc Securities', 90), ('Bancfirst Zanesville', 90), ('First', 90)]"
GRUBHUB HOLDINGS INC.,23844,Grubhub,18186,90,"[('Grubhub', 90), ('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Hub', 90), ('Holdings', 90), ('BH', 90), ('Corporation Holding', 90), ('Holdings', 90)]"
MPH ACQUISITION HOLDINGS LLC,23848,SP Acquisition Holdings,200576,94,"[('SP Acquisition Holdings', 94), ('Ion', 90), ('UIS', 90), ('Holdings', 90), ('Holdings', 90), ('ITI', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Ion', 90), ('Sit', 90)]"
GYP HOLDINGS III CORP.,23849,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86), ('Acmex Holdings', 86), ('Action Holdings (Merg 21/07/93 SEE314292)', 86)]"
"Mine Safety Appliances Company, LLC",23857,Trust Company,4284,90,"[('Trust Company', 90), ('Mine SA', 90), ('Safe', 90), ('Bakixanov Company', 86), ('Company On', 86), ('Faulding FH&Company', 86), ('King Island Company', 86), ('Roc Oil Company', 86), ('Sigma Company', 86), ('TL Property Company', 86)]"
