Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
SAP Ireland US-Financial Services Ltd,11011,sap ireland us financial services,sap,SAP,222696.0,SAP (Non-NASDAQ OTC),248583.0,Chesapeake Financial Shares,128712,99.67,Sapphire Industrials Units,61225,99.54,Sapphire Industrials,200208,99.53,Sapphire Industrials (Berlin),292350,99.53,Saptak Chem and Business,104172,99.53,Sapphire Industrials Warrants,200207,99.52,First Chesapeake Financial,72565,99.51,Sapphire Fibres,113359,99.5,Sapphire Foods India,98010,99.49,Sapura-Kencana Petroleum (Non-NASDAQ OTC),239620,99.49
Sappi Papier Holding GmbH,2864,sappi papier holding gmbh,sappi,Sappi,116108.0,Sappi (Non-NASDAQ OTC),239617.0,Sappi Ehingen,21848,99.58,Sappi Ehingen (XETRA),21849,99.58,Sappi Certificate (Frankfurt),170226,99.43,Sappi Certificate (XETRA),317542,99.43,Sappi 1:1,190504,99.35,Sappi 1:1 (Berlin),259260,99.35,Sappi,116108,99.33,Sappi (London),228598,99.33,Sappi (Non-NASDAQ OTC),239617,99.33,Sappi (SEAQ International),239618,99.33
Sappi Southern Africa (Proprietary) Limited,25586,sappi southern africa,sappi,Sappi,116108.0,Sappi (Non-NASDAQ OTC),239617.0,Sappi Certificate (Frankfurt),170226,99.63,Sappi Certificate (XETRA),317542,99.63,Sappi Ehingen,21848,99.53,Sappi Ehingen (XETRA),21849,99.53,Sappi 1:1,190504,99.4,Sappi 1:1 (Berlin),259260,99.4,Sappi,116108,99.38,Sappi (London),228598,99.38,Sappi (Non-NASDAQ OTC),239617,99.38,Sappi (SEAQ International),239618,99.38
SAPPI SOUTHERN AFRICA LIMITED,25643,sappi southern africa,sappi,Sappi,116108.0,Sappi (Non-NASDAQ OTC),239617.0,Sappi Certificate (Frankfurt),170226,99.63,Sappi Certificate (XETRA),317542,99.63,Sappi Ehingen,21848,99.53,Sappi Ehingen (XETRA),21849,99.53,Sappi 1:1,190504,99.4,Sappi 1:1 (Berlin),259260,99.4,Sappi,116108,99.38,Sappi (London),228598,99.38,Sappi (Non-NASDAQ OTC),239617,99.38,Sappi (SEAQ International),239618,99.38
Saraiva Educacao Ltda.,4463,saraiva educacao ltda.,saraiva,Saraiva PN,141364.0,,,Saraiva On,149908,99.56,Saraiva Livr PNA,152697,99.53,Saraiva PN,141364,99.5,Saraiva SA Livreiros Editores,152699,99.5,Saraiva On Nil Paid 03/04/20,214812,99.48,Saraiva Livr PNB,152698,99.47,Sara,126921,99.31,ARA (Non-NASDAQ OTC),243726,99.24,ARA (Frankfurt),267877,99.24,ARA (XETRA),309844,99.24
SARENS BESTUUR N.V.,3796,sarens bestuur n.v.,sarens,,,,,Ren (Non-NASDAQ OTC),239413,99.27,Ren (Frankfurt),273952,99.27,Ren (XETRA),315054,99.27,AR,24258,99.19,NS Group,66949,99.19,NS,121444,99.19,NS Group (Berlin),302348,99.19,Ensr,64550,85.49,iShares International Treasury B (Mexico),220079,82.76,iShares Europe Deve (Mexico),223340,82.75
SARENS FINANCE COMPANY NV,3797,sarens nv,sarens,,,,,Ren (Non-NASDAQ OTC),239413,99.5,Ren (Frankfurt),273952,99.5,Ren (XETRA),315054,99.5,AR,24258,99.36,NS Group,66949,99.36,NS,121444,99.36,NS Group (Berlin),302348,99.36,Ensr,64550,85.6,Arenson Group,44986,82.92,Shares Holdings (Stuttgart),281785,82.84
Sasol Financing (Pty) Ltd.,25562,sasol financing,sasol,Sasol,115211.0,Sasol (Non-NASDAQ OTC),248593.0,Sasol Inzalo,38955,99.67,Sasol,115211,99.5,Sasol (Paris-SBF),170231,99.5,Sasol (Non-NASDAQ OTC),248593,99.5,Sasol (Frankfurt),274223,99.5,Sasol (XETRA),315301,99.5,Sasol Sponsored ADR (Frankfurt),259264,99.47,Sasol Sponsored ADR (XETRA),317543,99.47,DB Sasol 7000 C Junoo,33820,99.44,Casasold,91755,99.43
Sasol Financing International Plc,11195,sasol financing,sasol,Sasol,115211.0,Sasol (Non-NASDAQ OTC),248593.0,Sasol Inzalo,38955,99.67,Sasol,115211,99.5,Sasol (Paris-SBF),170231,99.5,Sasol (Non-NASDAQ OTC),248593,99.5,Sasol (Frankfurt),274223,99.5,Sasol (XETRA),315301,99.5,Sasol Sponsored ADR (Frankfurt),259264,99.47,Sasol Sponsored ADR (XETRA),317543,99.47,DB Sasol 7000 C Junoo,33820,99.44,Casasold,91755,99.43
Sasol Financing USA LLC,24730,sasol financing usa,sasol,Sasol,115211.0,Sasol (Non-NASDAQ OTC),248593.0,Sasol Inzalo,38955,99.58,Sasol Sponsored ADR (Frankfurt),259264,99.47,Sasol Sponsored ADR (XETRA),317543,99.47,DB Sasol 7000 C Junoo,33820,99.45,Sasol Sponsored ADR 1:1,190515,99.43,Sasol Sponsored ADR 1:1 (Mexico),223493,99.43,Sasol,115211,99.42,Sasol (Paris-SBF),170231,99.42,Sasol (Non-NASDAQ OTC),248593,99.42,Sasol (Frankfurt),274223,99.42
