Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
ETC - EMPRESA TRANSMISSORA CAPIXABA S.A.,4433,etc  empresa transmissora capixaba,etc,ETC Technologies,72354.0,ETFS Grains ETC (Non-NASDAQ OTC),236248.0,ETC 6 Meridian Small Cap Equity ETF,186016,99.52,ETC 6 Meridian Mega Cap Equity ETF,186014,99.5,Atometc - Physical (XETRA) Cosmos ETP,139300,99.45,Atometc - Physical Cosmos ETP,139301,99.45,Atometc - Physical (Swiss Stock Exchange) Cosmos ETP,229893,99.45,ETC Gavekal Asia Pacific GBD ETF,186018,99.45,Ketch Resources Trust Units,9412,99.44,Petcohealthand Wellnesscomp Class B,199164,99.43,Petco Health and Wellness Company A,134836,99.43,Petco Health and (Mexico) Wellness Company A,218572,99.43
ETHIAS N.V.,3782,ethias n.v.,ethias,,,,,HIA,73371,99.43,Hi,26603,99.31,TH Group,30936,99.31,AS Company,91243,99.31,IA,119645,99.31,T Bank,22692,99.17,Netia Holdings S A,179928,82.77,Bioethics,128375,82.67,Promethian Technologies,11434,82.58,Intelligentias,130207,82.57000000000001
Etiqa Insurance Berhad,15887,etiqa insurance berhad,etiqa,,,,,ETI International,54157,99.24,IQ Investment,18932,99.17,IQ Investment (XETRA),18933,99.17,QA,49943,99.17,IQ International,93778,99.17,IQ International (XETRA),93779,99.17,IQ Group Holdings,110567,99.17,IQ International,162967,99.17,IQ International (XETRA),162968,99.17,TI Group,183594,99.17
ETIQA TAKAFUL BERHAD,15968,etiqa takaful berhad,etiqa,,,,,ETI International,54157,99.26,IQ Investment,18932,99.18,IQ Investment (XETRA),18933,99.18,QA,49943,99.18,IQ International,93778,99.18,IQ International (XETRA),93779,99.18,IQ Group Holdings,110567,99.18,IQ International,162967,99.18,IQ International (XETRA),162968,99.18,TI Group,183594,99.18
Etraveli AB,17602,etraveli,etraveli,,,,,El Company,109292,99.4,RA International Group,126784,99.4,El Company,227555,99.4,T Bank,22692,99.22,V Group,132515,99.22,Onetravel Holdings,56517,92.89,Onetravel Holdings (Frankfurt),296328,92.89,Onetravel Holdings (XETRA),307565,92.89,Velti (Non-NASDAQ OTC),58416,88.73,Velti,233122,88.73
ETSA UTILITIES FINANCE PTY LTD,3280,etsa utilities pty,etsa,,,,,Metsae Tissue,20002,99.52,Metsae - Botnia OY AB,20001,99.51,Metsa-Serla 'B' (London),222260,99.42,Metsa Pohja,20000,99.41,Metsa Board B,89501,99.39,Metsa Board A,163654,99.39,Metsa Board B (Non-NASDAQ OTC),247239,99.39,Metsa Board B (Frankfurt),272657,99.39,Metsa Board 'A' (Berlin),292079,99.36,Detsa,7185,99.35
EURO BANK SPOLKA AKCYJNA,16998,euro spolka akcyjna,euro,Euro,144394.0,Euro Ressources (Non-NASDAQ OTC),245401.0,Euro Solar Parks,129356,99.69,Europolitan Holdings (VIRT-X),227610,99.6,Europolitan (Ireland),232050,99.6,Europolitan Holdings (Stuttgart),300844,99.6,Europlan Holdings,47001,99.59,Eurospan Holdings,109443,99.59,Europlan,205102,99.59,Europlast India,25882,99.59,Euromark Polska,34417,99.59,Europa Oil and Gas (Holdings),125673,99.59
EURO SECURED NOTES ISSUER SAS,8598,euro secured notes issuer sas,euro,Euro,144394.0,Euro Ressources (Non-NASDAQ OTC),245401.0,Europe Sector Trend Ucits ETF I,298497,99.57000000000001,Euro Ressources,92613,99.55,Euro Ressources (Toronto),215334,99.55,Euro Ressources (Non-NASDAQ OTC),236274,99.55,Euro Ressources (Non-NASDAQ OTC),245401,99.55,Euro Ressources (Berlin),270036,99.55,Euro Disney SCA,17308,99.55,Euro Disney SCA (London),182809,99.55,Euro Disney SCA (London),223273,99.55,Euro Disney SCA (Non-NASDAQ OTC),236273,99.55
EUROCHEM FINANCE DESIGNATED ACTIVITY COMPANY,11070,eurochem designated activity,eurochem,,,,,Euro Holdings,109432,99.25,Euro,144394,99.25,C Holdings,24873,99.07,O-Bank,115989,99.07,Cheam Group,46011,88.35,Metrochem Industries,28263,87.66000000000001,CVO Petrochemical Refinery,82425,87.60000000000001,Korea Petrochemical Industry,120342,87.58,Union Petrochemical Conversion Second Year of Conversion,44300,87.57000000000001,Energochemica,7616,87.56
EUROCHEM GLOBAL INVESTMENTS DESIGNATED ACTIVIT,11014,eurochem global investments designated activit,eurochem,,,,,Euro Holdings,109432,99.16,Euro,144394,99.16,C Holdings,24873,99.04,O-Bank,115989,99.04,Cheam Group,46011,88.31,Southern Petrochemical Industries GDR 144A,210067,87.60000000000001,Union Petrochemical Conversion Second Year of Conversion,44300,87.59,E Fund CSI Petrochemical Industry Stimulus Index ETF,154208,87.59,Union Petrochemicals Conversion CER First Year of Conversion,44299,87.57000000000001,Zhenhai Petrochemical Engineering 'A',97023,87.55000000000001
EuroChem Group AG,5644,eurochem,eurochem,,,,,Euro Holdings,109432,99.67,Euro,144394,99.67,C Holdings,24873,99.22,O-Bank,115989,99.22,Cheam Group,46011,88.73,Energochemica,7616,87.79,LG Petrochemical,36513,87.7,Keyuan Petrochemicals,55546,87.67,Thai Petrochemical,181114,87.66000000000001,I G Petrochemicals,101307,87.66000000000001
EURO-DM SECURITIES LIMITED,12386,euro dm,euro,Euro,144394.0,Euro Ressources (Non-NASDAQ OTC),245401.0,Neuroderm,60726,99.75,Neuroderm (Frankfurt),280534,99.75,Euro Daus,7725,99.75,Euro Fond,139976,99.75,Euro Holdings,109432,99.73,Euro,144394,99.73,International Euromin,9039,99.71,Euroman,17335,99.71,Euromed,17338,99.71,Euromed (XETRA),17339,99.71
Eurogrid GmbH,7696,eurogrid gmbh,eurogrid,,,,,Euro Holdings,109432,99.47,Euro,144394,99.47,OG International,75533,99.27,ID Holdings,110369,99.27,O-Bank,115989,99.14,Ride,209316,85.49,Eutro Group,205108,79.64,Euroz (Berlin),286237,79.64,IDM,18605,79.58,IDB Holdings,26850,79.58
EUROHOME UK MORTGAGES 2007 - 1 PLC,9340,eurohome uk mortgages 2007  1,eurohome,,,,,Home Security International,55037,99.24,Home Holdings,65490,99.24,Euro Holdings,109432,99.24,Euro,144394,99.24,OM Holdings,3117,99.13,OM,43231,99.13,OM Group,60832,99.13,OM Holdings,85128,99.13,OM Holdings International,131092,99.13,OM Holdings (Kuala Lumpur),218498,99.13
EUROHOME UK MORTGAGES 2007-2 PLC,9342,eurohome uk mortgages 2007 2,eurohome,,,,,Home Security International,55037,99.25,Home Holdings,65490,99.25,Euro Holdings,109432,99.25,Euro,144394,99.25,OM Holdings,3117,99.13,OM,43231,99.13,OM Group,60832,99.13,OM Holdings,85128,99.13,OM Holdings International,131092,99.13,OM Holdings (Kuala Lumpur),218498,99.13
EUROVITA ASSICURAZIONI S.p.A.,12306,eurovita assicurazioni,eurovita,,,,,Rovita,113180,99.43,Vita Group,86996,99.31,Euro Holdings,109432,99.31,Euro,144394,99.31,Vita Group (Berlin),290139,99.31,ITA Holdings,73961,99.24,IT,27121,99.17,Ta Holdings,50943,99.17,IT Group,55439,99.17,IT Group Holdings,55440,99.17
Eutelsat S.A.,8404,eutelsat,eutelsat,Eutelsat Communications,88589.0,Eutelsat Communications (Non-NASDAQ OTC),245421.0,Elsa,17111,99.67,Elsa (XETRA),17112,99.67,Sat,21856,99.55,Sat (XETRA),315303,99.55,Eutelsat Communications,88589,99.52,Eutelsat (Mexico) Communications,217605,99.52,Eutelsat Communications (Non-NASDAQ OTC),245421,99.52,Eutelsat (XETRA) Communications,270067,99.52,Eutelsat Communications (Frankfurt),270068,99.52,Eutelsat Communications ADR 4:1,186047,99.41
Ever Sunshine Lifestyle Services Group Ltd,7131,ever sunshine lifestyle services,ever,Ever,17378.0,,,Cifi Ever Sunshine Services Group,97495,99.75,Cifi Ever Sunshine (HKSE Connect Equity) Services Group,217298,99.75,Cifi Ever Sunshine (SZS) Services Group,217299,99.75,Evergrande Property Services Group,100437,99.63,Evergrande Property (HKSE Connect Equity) Services Group,217610,99.63,Evergrande Property (SZS) Services Group,217611,99.63,Evergrande Property (Non-NASDAQ OTC) Services Group,245429,99.63,Ever Shine Textile Industry,100430,99.61,Ever Shine Textile Foreign Board,173335,99.56,China Lifestyle Food and Beverages Group,227395,99.55
EverBank,22346,everbank,everbank,Everbank Financial,59848.0,,,Ever,17378,99.67,Everbank Financial,59848,99.62,Everbank Financial (Frankfurt),278614,99.62,RBA Holdings,38581,99.55,EVE Group,47011,99.55,NK,121377,99.4,K Group Holdings,101827,99.22,V Group,132515,99.22,AB Banka,4729,88.73,Banka (India),24603,88.73
"Everest Reinsurance Holdings, Inc.",21902,everest reinsurance,everest,Everest Medical,79043.0,Everest International Investments (Non-NASDAQ OTC),236290.0,Everest Financial Group,1656,99.72,Everest Infra Energy Limited,25884,99.72,Everest Industries,100434,99.7,Everest Industries (National India),221633,99.7,Everest Organics,100436,99.69,Everest Re Group,133514,99.69,Everest Re Group (Pet),251456,99.69,Everest Re Group (Frankfurt),262980,99.69,Everest Re Group (XETRA),305840,99.69,Everest Medicines,97586,99.67
"EVERETT SPINCO, INC.",24471,everett spinco,everett,,,,,Ever,17378,99.44,ETT Limited,1641,99.35,ETT,34404,99.35,EVE Group,47011,99.35,ETT,100414,99.35,TT International,123721,99.25,TT International (Munich),289888,99.25,T Bank,22692,99.13,V Group,132515,99.13,Retty,113110,88.53
