Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Aber Diamond Corp.,1327,aber diamond corp.,aber,,,,,Habersham Bancorp,129896,99.63,Habersham Bancorp (Berlin),286764,99.63,Abera Bioscience,116445,99.53,Abera Bioscience (Frankfurt),267403,99.53,Aberdeen Construction,44642,99.51,Abercrombie and Fitch (Frankfurt),260875,99.51,Aberdeen Emerging Econ Investment Trust PLC,44643,99.5,Saber Software Corporation,67877,99.5,Aberdeen Scots Trust Unit,4736,99.49,Aberdeen Indonesia Fund,142194,99.49
ABHA SOLARFARMS LIMITED,11783,abha solarfarms,abha,,,,,Rabha Plastics,169967,99.55,Prabhat Dairy,29382,99.5,Prabhav Industries,103548,99.48,Ambalal Sarabhai Enterprises,98537,99.47,Jayabharat Credit,101688,99.44,DR Sabharwals Manufacturing Labs,25624,99.43,Vishvprabha Ventures,105719,99.4,Tungabhadra Machinery,31213,99.39,Prabhat Technologies India,103547,99.39,BH,117270,99.24
ABHIRAJ REAL ESTATE PRIVATE LIMITED,11979,abhiraj real estate private,abhiraj,,,,,BHI Holdings,108275,99.2,BHI,117277,99.2,BHI Holdings,227252,99.2,Hi,26603,99.14,BH,117270,99.14,BH Bank,117272,99.14,RA International Group,126784,99.14,J Trust,110632,99.07,J-Group Holdings,110634,99.07,J-Holdings,110635,99.07
ABIGROVE LIMITED,7388,abigrove,abigrove,,,,,Grove,136825,99.77,Grove (Frankfurt),263563,99.77,Big Group (Berlin),299841,99.55,Bi Group,45410,99.4,IG Group,48013,99.4,IG Group Holdings,124602,99.4,IG Group Holdings (Non-NASDAQ OTC),246298,99.4,IG Group Holdings (Frankfurt),271181,99.4,IG Group Holdings (XETRA),312682,99.4,O-Bank,115989,99.22
ABJA INVESTMENT CO. PTE. LTD.,17901,abja pte.,abja,,,,,Abjac Mazal,23890,99.5,J Trust,110632,99.2,J-Group Holdings,110634,99.2,J-Holdings,110635,99.2,J Trust (Stuttgart),271481,99.2,Vaba,13430,85.6,Gaba,26150,85.6,Futaba,109756,85.54,Futaba (Non-NASDAQ OTC),245675,85.54,Futaba (Berlin),301051,85.54
ABK Bank SCRL,3800,abk scrl,abk,,,,,Abko,116452,99.5,Abkco Industries,61987,99.5,Cabka,91706,99.46,Cabka (Frankfurt),268715,99.46,Zabkowice ERG Series D PDA,181586,99.35,K Group Holdings,101827,99.22,DAB,1334,79.56,IAB Holdings,2161,79.56,Tab,4106,79.56,FAB,7818,79.56
ABP FINANCE PLC,9512,abp,abp,Birka Line ABP,165308.0,,,BP International,52780,99.8,BP,124430,99.8,BP (Tokyo),221286,99.8,BP (Swiss Stock Exchange),224005,99.8,BP (VIRT-X),231719,99.8,BP (Non-NASDAQ OTC),244273,99.8,BP (Frankfurt),268594,99.8,BP (XETRA),268595,99.8,BP (Paris-SBF),284851,99.8,Abpro,69554,99.75
Absan Proprietary Limited,25575,absan proprietary,absan,,,,,Absa Group,115302,99.38,Absa Group (Non-NASDAQ OTC),243385,99.38,Absa Group (Frankfurt),267415,99.38,Absa Group (XETRA),309468,99.38,BSA International,24841,99.3,San Holdings,57309,99.3,BSA,81897,99.3,San Holdings,113293,99.3,BSA (Berlin),284901,99.3,San Holdings (Berlin),302934,99.3
"AC Bebidas, S. de R.L. de C.V.",15677,ac bebidas s. de r.l. de c.v.,ac,AC Energy,4751.0,AC Energy (Non-NASDAQ OTC) Corporation,243387.0,Acosta Verde B de C V,107448,99.52,Acerias Paz del Rio,90953,99.5,Acerias Paz del Rio,155929,99.5,Actividades de Const SV (Ireland),231459,99.5,Acencia Debt Strategies C,182366,99.48,Banco Nacional de Credito CA,125108,99.47,Banco Nacional de Credito CA,181650,99.47,Tamsa - Tubos de Acero de Mexico SA,174294,99.47,Tamsa - Tubos de Acero de Mexico SA,174295,99.47,Acencia Debt Strategies 'C',182367,99.46
"ACADEMY, LTD.",22873,academy,academy,PMD Academy,38150.0,Academy Metals (Non-NASDAQ OTC),243388.0,Cadem,33058,99.83,PMD Academy,38150,99.78,Academy Press,107432,99.7,Kiddie Academy International,74138,99.67,Academy Metals,80950,99.67,Waseda Academy,114836,99.67,Academy Metals (Non-NASDAQ OTC),243388,99.67,Academy Metals (Frankfurt),260888,99.67,ADE,69625,99.6,ADE (Frankfurt),292962,99.6
ACE Capital Trust II,21613,ace capital ii,ace,Ace Bed,116478.0,Ace Aviation Holdings (Non-NASDAQ OTC),243397.0,Acer Capital,4774,99.85,Grace Capital,144816,99.81,Palace Capital,126552,99.79,Gracefield Capital,8396,99.69,Ace Aviation Holdings,80959,99.62,Ace Aviation Holdings (Non-NASDAQ OTC),243397,99.62,Ace Aviation Holdings (Berlin),260900,99.62,Ace Ethanol Unit,127833,99.6,Pace Pakistan,112581,99.59,Sacer Limited Data,21737,99.58
