Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
KTZ FINANCE OOO,17287,ktz ooo,ktz,,,,,TZ,86800,99.44,KT,115853,99.44,KT (Non-NASDAQ OTC),237655,99.44,TZ (Non-NASDAQ OTC),240558,99.44,TZ (Non-NASDAQ OTC),249573,99.44,TZ (Berlin),289922,99.44,T Bank,22692,99.25,Z Group PLC,51849,99.25,K Group Holdings,101827,99.25,Z Holdings,106153,99.25
KUANTAN PORT CONSORTIUM SDN. BHD.,15889,kuantan port consortium sdn. bhd.,kuantan,,,,,Anta,62581,99.22,ANT,44920,99.17,ANT (Berlin),284274,99.17,Ta Holdings,50943,99.11,UA Group,51292,99.11,KU Holdings,111127,99.11,Ta,123225,99.11,T Bank,22692,99.06,K Group Holdings,101827,99.06,Kunstanstalten May,19355,85.53
KUBC Preferred Capital Cayman Limited,14857,kubc preferred capital cayman,kubc,,,,,KU Holdings,111127,99.13,C Holdings,24873,99.07,K Group Holdings,101827,99.07,BCA,15131,79.39,BCA (XETRA),15132,79.39,BCI SA,15150,79.39,BCP Finance (Frankfurt),15151,79.39,BCP SA,15152,79.39,BCI,32720,79.39,BCN,32724,79.39
Kudgi Transmission Ltd,11739,kudgi transmission,kudgi,,,,,KU Holdings,111127,99.2,K Group Holdings,101827,99.11,Kurdistan Investment Bank,102133,79.72,Hokugin Financial Group,173560,79.66,Pudgies Chicken Warrants,209048,79.63000000000001,Pudgies Chicken,56997,79.62,Dudigital Global,100186,79.61,Mijnbouwkundige Werken,10129,79.55,GIM,17974,79.49000000000001,GIM (Berlin),301128,79.49000000000001
KUHN DO BRASIL S/A - IMPLEMENTOS AGRICOLAS,4352,kuhn do brasil s/a  implementos agricolas,kuhn,,,,,Kuhns Big K Stores,66024,99.44,Kuhne and Heitz 1/26 Share,9515,99.42,Kuhne + Nagel International,179449,99.37,Kuhne and Heitz,19350,99.32,KU Holdings,111127,99.09,K Group Holdings,101827,99.05,Jiankun International,110727,85.26,HNB Finance,119459,79.34,HNO International,130007,79.34,HNI,134366,79.34
Kuntarahoitus Oyj,8204,kuntarahoitus oyj,kuntarahoitus,,,,,ARA (Non-NASDAQ OTC),243726,99.3,ARA (Frankfurt),267877,99.3,ARA (XETRA),309844,99.3,AR,24258,99.21,IT,27121,99.21,Ta Holdings,50943,99.21,IT Group,55439,99.21,IT Group Holdings,55440,99.21,Tu International,58193,99.21,KU Holdings,111127,99.21
KUVEYT TURK KATILIM BANKASI ANONIM SIRKETI,18248,kuveyt turk katilim bankasi anonim sirketi,kuveyt,,,,,KU Holdings,111127,99.09,T Bank,22692,99.05,K Group Holdings,101827,99.05,V Group,132515,99.05,YTN,124336,79.33,Uvre,86882,74.42,Vyta (Frankfurt),282884,74.42,Vyta (XETRA),309049,74.42,Luve,94323,74.38,Kuze,111171,74.38
KUWAIT PROJECTS CO SPC LIMITED,2729,kuwait projects co spc,kuwait,Kuwait Resorts,111168.0,,,Kuwait Investment Projects,106793,99.81,Kuwait Investment Projects,173777,99.81,Kuwait Resorts,111168,99.67,Kuwait Investment Company KPSC,111161,99.61,Kuwait Metal Collecting,27730,99.58,Kuwait Commercial Markets Complex,27724,99.58,Kuwait Commercial Markets Complex (DFM),232366,99.58,Kuwait Hotels,111159,99.57000000000001,Kuwait Food Company (Americana),27725,99.55,Kuwait Reinsurance,111166,99.55
KUWAIT PROJECTS CO. (CAYMAN),14779,kuwait projects,kuwait,Kuwait Resorts,111168.0,,,Kuwait Investment Projects,106793,100.0,Kuwait Investment Projects,173777,100.0,Kuwait Resorts,111168,99.76,Kuwait Hotels,111159,99.71,Kuwait Investment Company KPSC,111161,99.69,Kuwait Finance House,106141,99.67,Kuwait Invest,27727,99.64,Kuwait Cement,111155,99.64,Kuwait Food Company (Americana),27725,99.62,Kuwait Reinsurance,111166,99.61
KVB Kunlun Financial Group Limited,10499,kvb kunlun financial,kvb,Srab Shipping KVB,43869.0,,,Industrivarden KVB A,179077,99.3,Industrivarden KVB C,179078,99.3,Hebi Health Care KVB,178880,99.3,Srab Shipping KVB,43869,99.22,VB Holdings Limited,51406,99.18,K Group Holdings,101827,99.1,V Group,132515,99.1,IF Uniprim Likv,35509,79.54,IF Real Fond Likv,35500,79.52000000000001,IF Elan Likv,35477,79.51
