Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Digicel Limited,3876,digicel,digicel,Digicel Group Class A,64269.0,,,Digi International,134066,99.73,Digi International (Frankfurt),262619,99.73,Digi International (XETRA),305552,99.73,Digicel Group Class A,64269,99.64,Digicel Group Limited Class B,204580,99.64,Cel,24987,99.6,IGI Investment Bank,35519,99.6,Cel,108537,99.6,IGI Holdings,110391,99.6,Cel (Frankfurt),277482,99.6
Digital Dutch Finco B.V.,16466,digital dutch finco b.v.,digital,Digital Brothers,92275.0,Eplay Digital (Non-NASDAQ OTC),245360.0,Digital China Holdings,97556,99.65,Digital China Holdings (HKSE Connect Equity),217502,99.65,Digital China Holdings (SZS),217503,99.65,Digital China Holdings (Non-NASDAQ OTC),245079,99.65,Digital China Holdings (XETRA),311419,99.65,Digital China Group 'A',88503,99.63,Digital China Holdings TDR,174925,99.63,Digital China Group (SEC) 'A',212309,99.63,International Digital Technology (Berlin),301586,99.62,Digital Youth Network,53783,99.62
"DIGITAL EURO FINCO, LLC",24310,digital euro finco,digital,Digital Brothers,92275.0,Eplay Digital (Non-NASDAQ OTC),245360.0,Digitale Com,106471,99.73,Digital Turbine,133504,99.73,Digitale Com (Non-NASDAQ OTC),245077,99.73,Digital Turbine (Pet),251371,99.73,Digital Turbine (Frankfurt),262623,99.73,B2DIGITAL Income (Berlin),14948,99.71,Digital Electronics,25569,99.7,Digital Electronics,25570,99.7,Digital Performance Group (Berlin),285744,99.7,Digital Rooster Com,215269,99.7
Digital Intrepid Holding B.V.,16468,digital intrepid holding b.v.,digital,Digital Brothers,92275.0,Eplay Digital (Non-NASDAQ OTC),245360.0,Digital Recordings,71874,99.64,China Digital Television Holding,6459,99.62,International Digital Technology (Berlin),301586,99.6,Digital Media Solutions A,136333,99.59,Digital Imaging Technology,118241,99.58,International Digital Technologies,55377,99.57000000000001,Digital Dictation,71873,99.57000000000001,Digital Marketing Group,182741,99.57000000000001,Digital Illusion 'B',178173,99.57000000000001,Digital Avenue PDA B,33897,99.57000000000001
DINAMICA DIREITOS CREDITORIOS S.A.,4377,dinamica direitos creditorios,dinamica,Organization Dinamica Saeca,49510.0,,,Organization Dinamica Saeca,49510,99.39,Amica,107766,99.29,Amica (Frankfurt),267774,99.29,Dina,25579,99.24,Nami,130843,99.24,INA - (Istituto Nazionale Assicurazioni),18701,99.19,ICA AB,42475,99.19,INA,65640,99.19,AMI,116798,99.19,ICA AB,178994,99.19
DIR INDUSTRIAL PROPERTIES INC.,5264,dir industrial properties,dir,DIR BG,1414.0,,,Dirui Industrial 'A',92291,99.67,Music Industrial Direct Company,198382,99.67,Dirui Industrial (SEC) 'A',212313,99.67,Music Industrial Direct 'A',134659,99.62,Music Industrial Direct 'A' (Pet),252044,99.62,Music Industrial Direct 'A' (Frankfurt),264801,99.62,Music Industrial Direct 'A' (XETRA),307174,99.62,Direct Capital Partners,143884,99.58,China Direct Industries (XETRA),305120,99.58,Adirondack Financial Services,69635,99.56
DISH DBS Corporation,21325,dish dbs corporation,dish,Dish Television India,100126.0,Dish Television India (Non-NASDAQ OTC) Sponsored India GDR,250212.0,Swedish Stirling Conversion,180972,99.55,Swedish Stirling Conversion,180973,99.55,Swedish Stirling,123157,99.5,Swedish Stirling (Stuttgart),274910,99.5,Swedish Orphan Biovitrum,116221,99.5,Swedish Orphan (Mexico) Biovitrum,218971,99.5,Swedish Orphan Biovitrum (Non-NASDAQ OTC),249151,99.5,Swedish Orphan (Frankfurt) Biovitrum,274909,99.5,Swedish Orphan (XETRA) Biovitrum,315886,99.5,Redishred Capital,85747,99.49
Distribuidora de Agua de Camacari S.A.,4309,distribuidora de agua de camacari,distribuidora,Sendas Distribuidora On,80792.0,Distribuidora (Non-NASDAQ OTC) Internacional de Amen,245100.0,Distribuidora de Gas Cuyana 'C',151296,99.75,Distribuidora Internacional de Alimentacion,88506,99.68,Distribuidora Internacional de (BRN) Amen,224335,99.68,Distribuidora (Non-NASDAQ OTC) Internacional de Amen,245100,99.68,Distribuidora (Frankfurt) Internacional de Amen,269624,99.68,Distribuidora Internacional de (Vienna Stock Exchange) Amen,285753,99.68,Distribuidora Internacional de Amen ADR 1:2,185739,99.66,Distribuidora Internacional de (Munich) Amen ADR 1:2,255684,99.66,EMG Distribuidora Denga PN Receipts,151404,99.65,Distribuidora de Electricidad La Paz,82540,99.64
DIVA Systems Corporation,21367,diva systems corporation,diva,Diva Trade,33925.0,,,Divall Insured Income Properties II,235890,99.51,Diva Laboratories,118267,99.49,Medivation,60550,99.47,Medivation (Frankfurt),280227,99.47,Medivation (XETRA),307033,99.47,Diva Trade,33925,99.47,Divall Insured Income Properties 2 Limited Partnership,71922,99.46,Medivators Income,66431,99.44,Medivation 'B' Warrants,207582,99.43,Vadivarhe Speciality Chemicals,105568,99.41
DKT Finance ApS,7921,dkt aps,dkt,,,,,Dkti,7263,99.55,KT,115853,99.44,KT (Non-NASDAQ OTC),237655,99.44,T Bank,22692,99.25,K Group Holdings,101827,99.25,KDK,27485,79.60000000000001,VDK Bank,96560,79.60000000000001,TDK,106247,79.60000000000001,FDK,109526,79.60000000000001,TDK (SEAQ International),222923,79.60000000000001
DKT Holdings ApS,7920,dkt aps,dkt,,,,,Dkti,7263,99.55,KT,115853,99.44,KT (Non-NASDAQ OTC),237655,99.44,T Bank,22692,99.25,K Group Holdings,101827,99.25,KDK,27485,79.60000000000001,VDK Bank,96560,79.60000000000001,TDK,106247,79.60000000000001,FDK,109526,79.60000000000001,TDK (SEAQ International),222923,79.60000000000001
DLF Aspinwal Hotels Private Limited,12004,dlf aspinwal hotels private,dlf,DLF,97212.0,,,DLF Trifolium 'A',7265,99.41,DLF Trifolium 'B',157716,99.36,DLF,97212,99.2,DLF (National India),221546,99.2,DL Holdings Group,100139,99.14,DL,115546,99.14,F Investment Trust Group,125685,99.07,Excem Capns Soce Inversion RSDL,92644,79.58,SSPDL,104797,79.39,KDL (Belgian Franc),2417,79.33
DLJ Cayman Islands LDC,14712,dlj cayman islands ldc,dlj,DLJ Capital Touche Remnant I Touche Remnant Preferred Securities,143899.0,,,DLJ Capital Touche Remnant I Touche Remnant Preferred Securities,143899,99.4,LJ International,60447,99.17,DL Holdings Group,100139,99.17,DL,115546,99.17,LJ International (Berlin),287603,99.17,LJ International (XETRA),306851,99.17,J Trust,110632,99.09,J-Group Holdings,110634,99.09,J-Holdings,110635,99.09,J Trust (Stuttgart),271481,99.09
DLR KREDIT A/S,7891,dlr kredit a/s,dlr,,,,,DL Holdings Group,100139,99.25,DL,115546,99.25,KDL (Belgian Franc),2417,79.44,QDL,3459,79.44,FDL,17469,79.44,PDL Holdings,37971,79.44,ADL,44698,79.44,RDL Group,50046,79.44,SDL,50390,79.44,SDL,76715,79.44
DnB Boligkreditt AS,16557,dnb boligkreditt as,dnb,DNB (BRN),227526.0,DNB (Non-NASDAQ OTC),235900.0,DNB Holding (VIRT-X),227527,99.53,DNB Norda Banka,25595,99.53,DNB Nor OBX (Stockholm) Derivat Bear,229317,99.51,DNB Nor OBX,171732,99.47,DNB Nor OBX (Stockholm),226247,99.47,DNB Nor OBX (London),229316,99.47,DNB Nor OBX (Berlin),255687,99.47,DNB OBX Derivat Bear ETF,173266,99.47,DNB Nor OBX (Stockholm) Derivat Bull,229318,99.47,DNB Nor (Stockholm),227528,99.46
Docelar Alimentos e Bebidas S.A.,4293,docelar alimentos e bebidas,docelar,,,,,Elar,34225,99.26,OCE,20685,99.2,Cel,24987,99.2,Cel,108537,99.2,OCE (Swiss Stock Exchange),228347,99.2,Cel (Frankfurt),277482,99.2,OCE (Frankfurt),280746,99.2,Cel (Madrid),285104,99.2,OCE (Dutch Trading Service),296289,99.2,OCE (VIRT-X),296290,99.2
