Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Deutsche Bank Capital Finance Trust I,22934,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('INA', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Deutsche Bank', 90), ('Deutsche Capital', 90), ('Security Bank', 90)]"
"CEDC Finance Corporation International, Inc.",22935,International Finance Corporation,60266,95,"[('International Finance Corporation', 95), ('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('National', 90), ('Tern', 90), ('National', 90), ('Tern', 90), ('International', 90)]"
"Acuity Brands Lighting, Inc.",22938,Light,151993,90,"[('Light', 90), ('Lighting', 90), ('NDS', 90), ('Brand', 90), ('Acuity Brands', 90), ('Rand Capital', 90), ('Light', 90), ('Animoca Brands', 86), ('Pacific Brands', 86), ('Acuity Focused Total Return Trust Units', 86)]"
QUINTILES TRANSNATIONAL HOLDINGS INC.,22939,Quintiles Transnational,76310,95,"[('Quintiles Transnational', 95), ('Transnational', 90), ('National', 90), ('Inti', 90), ('National', 90), ('Quin Corporation', 90), ('National', 90), ('Holdings', 90), ('Holdings', 90), ('National Holdings', 90)]"
INCITEC PIVOT FINANCE LLC,22940,Incitec,2191,90,"[('Incitec', 90), ('CIT', 90), ('Tec', 90), ('INA', 90), ('Incitec Pivot', 90), ('Itec', 90), ('PIV', 90), ('NCI Inc', 90), ('Pivot Group', 86), ('Prime Finance', 86)]"
Cemex Finance LLC,22941,CEM,91787,90,"[('CEM', 90), ('INA', 90), ('CEM', 90), ('Emex', 90), ('CEM', 90), ('NC&', 90), ('China Finance Holding Company', 86), ('Ding Sheng XIN Finance', 86), ('North Ryde Community Finance', 86), ('Minerva Finance and Investment', 86)]"
"TCM Sub, LLC",22942,TCM,30850,90,"[('TCM', 90), ('Capital M', 90), ('APA Sub Group', 86), ('Sub-Sahara Resources', 86), ('Atlantis Communications Sub Voting Shares', 86), ('Cable Satisfaction International Sub Voting Shares', 86), (""Canadian Sub-Surface Energy Services 'A'"", 86), (""Central Capital 'A' Sub Voting Convertible"", 86), ('Curragh Resources Sub Voting Share', 86), ('Danier Leather Sub Voting Shares', 86)]"
"GXS Worldwide, Inc.",22945,World,124206,90,"[('World', 90), ('DWI', 90), ('World', 90), ('World', 90), ('S&W', 90), ('WI', 90), ('World', 90), ('Brand Marvel Worldwide Consumer Products', 86), ('Carnegie Worldwide / Oesteuropa', 86), ('Carnegie Worldwide / Dansk / Danske Aktier', 86)]"
"DuPont Fabros Technology, L.P.",22946,Dupont Fabros Technology,59726,100,"[('Dupont Fabros Technology', 100), ('Dupont Fabros Technology (Frankfurt)', 95), ('Dupont Fabros Technology (XETRA)', 95), ('FAB', 90), ('Tec', 90), ('S&T Corporation', 90), ('S-Technology', 90), ('Dupont Fabros Technology 6.75% Cumulative Redeemable Perpetual Preferred Series C', 90), ('Australian Pacific Technology Dead-Merger 600818', 86), ('Barrack Technology (Suspended 02/09/91)', 86)]"
Harrahs Operating Escrow LLC,22947,ATI,133754,90,"[('ATI', 90), ('ATI', 90), ('Opera Limited', 90), ('W-W Capital', 86), ('AMFM Operating', 86), ('R R Securities', 86), ('T T', 86), ('HLI Operating Preferred Series A Exchangeable', 86), ('Ratin B', 77), ('Ratin A', 77)]"
"Clear Channel Worldwide Holdings, Inc.",22948,World,124206,90,"[('World', 90), ('Worldwide Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Lear', 90), ('Channel', 90), ('Holdings', 90), ('World', 90), ('World', 90)]"
"Cobalt International Energy, Inc.",22949,Cobalt International Energy,277826,100,"[('Cobalt International Energy', 100), ('Cobalt International Energy', 100), ('International Cobalt', 95), ('Cobalt International Energy (XETRA)', 95), ('NAL Energy', 90), ('National', 90), ('Energy', 90), ('Terna', 90), ('Inter', 90), ('National', 90)]"
OZARK CAPITAL STATUTORY TRUST V,22952,Stat,30528,90,"[('Stat', 90), ('Ark', 90), ('K&S', 90), ('Econocom International N V New', 86), ('V Technology Diagnostics Canada', 86), ('Delta Lloyd Jade Fonds N V', 86), ('Metris N V', 86), ('V M I Limited Data', 86), ('Grupo Salinas y Rocha SA de C V', 86), ('S K S', 86)]"
Northstar Realty Finance Trust IV,22953,Northstar Realty Finance,60779,95,"[('Northstar Realty Finance', 95), ('North', 90), ('Real Security', 90), ('North', 90), ('Star', 90), ('Star', 90), ('Real Security', 90), ('Northstar Realty Finance (Frankfurt)', 89), ('Northstar Realty Finance (XETRA)', 89), ('Beneficial Finance', 86)]"
Wisconsin Michigan Investment Corp,22954,Investment Trust Corporation,48177,90,"[('Investment Trust Corporation', 90), ('Trust Invest', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Isco', 90), ('Audant Investment', 86), ('Bounty Investment', 86), ('Brick Securities Investment Trust', 86), ('Chatham Investment', 86)]"
TRUSTMARK PREFERRED CAPITAL TRUST I,22955,Ark,32366,90,"[('Ark', 90), ('UST', 90), ('UST', 90), ('D I', 90), ('UST', 90), ('Trustmark', 90), ('Red Capital', 90), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('I D C', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86)]"
Crystal River Preferred Trust I,22956,Crystal Trust,33681,90,"[('Crystal Trust', 90), ('Crystal River Capital', 90), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('I D C', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86), ('Robe River', 86), ('Bohemia Crystal', 86), ('Buchans River', 86), ('C I L', 86), ('Eagle I Capital', 86)]"
Sterling Capital Trust VII,22957,Sterling Capital,147501,90,"[('Sterling Capital', 90), ('RLI', 90), ('Sterling Capital', 90), ('Sterling Plantations', 86), ('Cimber Sterling Group', 86), ('Hedley Sterling Exploration', 86), ('International Sterling Holdings Suspended 13/03/92', 86), ('Perpetual Growth Fund VII Mutual Fund', 86), ('Sterling Leaf Income Trust', 86), ('Independent Newspapers (Sterling E)', 86)]"
CAMDEN CAPITAL TRUST A,22958,AM,14528,90,"[('AM', 90), ('CA', 90), ('Capital M', 90), ('Capital A', 90), ('A C N 059 457 279', 86), ('A C N 603 323 182', 86), ('A N G Holdings (Australian)', 86), ('A P Group Taken Over 25/10/92', 86), ('A R C Industries', 86), ('A V Buildings', 86)]"
Stifel Financial Capital Trust III,22959,Stifel Financial,135092,95,"[('Stifel Financial', 95), ('Stifel Financial', 95), ('Financial Trust Corporation', 90), ('IFE', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('INA', 90), ('Financial Trust Corporation', 90), ('STI', 90), ('CIA', 90)]"
"SUMMIT MATERIALS, LLC",22961,Summit Material LLC,77279,97,"[('Summit Material LLC', 97), (""Summit Materials 'A'"", 95), ('MMI', 90), ('IT', 90), ('Summit Securities Incorporated', 90), ('At Trust', 90), ('ALS', 90), ('Summit Securities Incorporated', 90), ('LS', 90), (""Summit Materials 'A' Limited Partnership"", 90)]"
The Madison Square Garden Co,22965,Madison Securities,27984,90,"[('Madison Securities', 90), ('Square', 90), ('Arden Capital', 90), ('Boyd Group Inc (the)', 86), ('Jack the Ripper', 86), ('Madison Companies', 86), ('The Atis Group Inc', 86), ('The Follard Group', 86), ('The Stars Group', 86), ('Madison Property', 86)]"
"Severstal Columbus, LLC",22966,Ever,17378,90,"[('Ever', 90), ('COL', 90), ('Columbus', 90), ('Severstal', 90), ('Columbus Geographic Systems', 86), ('Columbus Southern Power Company Defr A8 375% 25', 86), ('R R Securities', 86), ('T T', 86), ('FIS Knights of Columbus Global Belief ETF', 86), ('Public Joint Stock Company Severstal GDR', 86)]"
"Elm Road Generating Station Supercritical, LLC",22967,Genera,8175,90,"[('Genera', 90), ('Country Road', 86), ('Champion Road Machy Limited', 86), ('Silk Road Finance', 86), ('West Dynamics Toll Road', 86), ('Elm Leblanc Limited Data', 86), ('55 Station', 86), ('Maeda Road Construction', 86), ('Obayashi Road', 86), ('Road Builder Holdings', 86)]"
GRAHAM PACKAGING COMPANY INC.,22969,Packaging Company,112592,95,"[('Packaging Company', 95), ('Trust Company', 90), ('AGI', 90), ('Graham Packaging', 90), ('Pack', 90), ('Graham', 90), ('Arab International Insurance Company', 86), ('Barbados Shipping and Trading Company Limited', 86), ('Bulgarian Telecommunications Company', 86), ('Company On', 86)]"
"Burlington Northern Santa Fe, LLC",22973,North,28907,90,"[('North', 90), ('North', 90), ('Anta', 90), ('Northern Trust', 90), ('Burlington Northern Santa Far East C', 89), ('Burlington Northern Santa Far East (XETRA)', 89), ('Northern Energy', 86), ('Northern Gold', 86), ('Northern Mining', 86), ('Northern Star', 86)]"
China Construction Bank Corporation,22974,China Construction Bank 'H',97079,95,"[(""China Construction Bank 'H'"", 95), (""China Construction Bank 'A'"", 95), ('China Construction Bank ADR 1:20', 95), (""China Construction Bank 'H' (SZS)"", 95), (""China Construction Bank 'H' (XETRA)"", 95), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('INA', 90), ('Security Bank', 90)]"
"FLORIDA COMMUNITY BANK, NATIONAL ASSOCIATION",22975,National,222336,90,"[('National', 90), ('National', 90), ('National', 90), ('Community Bank', 90), ('Community Capital', 90), ('Florida Capital', 90), ('Community Bank', 90), ('National', 90), ('Unity Bank', 90), ('National', 90)]"
