Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"Teledyne FLIR, LLC",25166,El Corporation,1533,90,"[('El Corporation', 90), ('DY', 90), ('Teledyne', 90), ('D&D', 86), ('R R Securities', 86), ('T T', 86), ('F&F', 86), ('Teledyne Technologies', 86), ('Teledyne Preferred Service E', 86), ('Teledyne Technologies (MIC)', 86)]"
"GENWORTH HOLDINGS, INC.",25168,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Worth', 90), ('Holdings', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86), ('A N G Holdings (Australian)', 86)]"
"DIRECTV FINANCING, LLC",25170,Direct Financing,100122,97,"[('Direct Financing', 97), ('Directv Financing Company Inc', 95), ('CTV', 90), ('Financing', 90), ('Directv', 90), ('INA', 90), ('V F', 90), ('NCI Inc', 90), ('Advanced Equity (XETRA) Financing', 86), ('Yule Financing and Leasing', 86)]"
Skyline Strategies II LLC,25171,Line,27889,90,"[('Line', 90), ('Sky', 90), ('Skyline', 90), ('FI Imobiliario Tourmalet II Sen B', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('Asian Resource Global Strategies Inc', 86), ('Berkeley Capital II', 86), ('Canadian Resources Income Trust II Unit', 86), ('Connor Clark and Lunn Conservative Income Fund II Units', 86), ('Connor Clark and Lunn Global Financials Fund II', 86)]"
"PREMIER ENTERTAINMENT SUB, LLC",25172,Remi Securities,29638,90,"[('Remi Securities', 90), ('Mier', 90), ('Premier', 90), ('Premier', 90), ('APA Sub Group', 86), ('Atlantis Communications Sub Voting Shares', 86), ('BIL Taiwan Premier No Par Value (SICAV)', 86), ('Cable Satisfaction International Sub Voting Shares', 86), (""Canadian Sub-Surface Energy Services 'A'"", 86), ('Craig Music and Entertainment Subscription Voting Shares', 86)]"
MITSUBISHI HC FINANCE AMERICA LLC,25174,Mitsubishi,106115,90,"[('Mitsubishi', 90), ('Mitsubishi', 90), ('Mitsubishi HC Capital', 90), ('Allco Finance Group', 86), ('Beneficial Finance', 86), ('Dominant Finance Inc', 86), ('Hyundai Finance', 86), ('Intermills (Finance)', 86), ('Mitsubishi Motors', 86), ('Palm Beach Finance', 86)]"
DZ Bank AG (New York Branch),25176,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('NCH', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('DZ Bank', 90), ('Security Bank', 90)]"
API ESCROW CORP.,25177,AP,14627,90,"[('AP', 90), ('CR Capital', 90), ('API Invest and Finanz (XETRA)', 86), ('API Group', 86), ('W-W Capital', 86), ('R R Securities', 86), ('API Group', 86), ('API Fund', 86), ('API Group Equity Warrants EXP 7 September 2027', 86), ('API Nanotronics (TSX Venture)', 86)]"
TSMC ARIZONA CORPORATION,25178,AR,24258,90,"[('AR', 90), ('ONA', 90), ('SMC', 90), ('SMC', 90), ('TS', 90), ('Arizona Golden Pacific Resources', 86), ('Arizona Star Resource', 86), ('A&T', 86), ('Arizona Public Service Company', 86), ('Muniyield Arizona Fund', 86)]"
"GRAY ESCROW II, INC.",25179,CR Capital,92076,90,"[('CR Capital', 90), ('Ray', 90), ('Ray', 90), ('FI Imobiliario Tourmalet II Sen B', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('B Split II Cap Shares', 86), ('Canadian Resources Income Trust II Unit', 86), ('Connor Clark and Lunn Conservative Income Fund II Units', 86), ('Connor Clark and Lunn Global Financials Fund II', 86), ('Energy Split II Capital Yield Shares', 86)]"
"CBL & ASSOCIATES HOLDCO II, LLC",25181,AG Associates,69709,90,"[('AG Associates', 90), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('Berkeley Capital II', 86), ('Bisset and Associates Invest Management', 86), ('Connor Clark and Lunn Conservative Income Fund II Units', 86), ('Connor Clark and Lunn Global Financials Fund II', 86), ('CRA Phase II', 86), ('Global Diversified Investment Grade Income Trust II', 86), ('Gluskin Sheff Associates Subordinate Voting Shares', 86), ('R Split II', 86)]"
