Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"UDR, Inc.",18700,UDR,133350,100,"[('UDR', 100), ('Aludra', 90), ('Audrey Resources', 90), ('Gaudriot', 90), ('Stavoudrzba', 90), ('Bahtera Adimina Samudra', 90), ('Daya Guna Samudra', 90), ('Olaines Kudra', 90), ('Audrey Capital', 90), ('Unis Udruzena Metalna', 90)]"
"TAL International Group, Inc.",18703,AB International Group,127814,95,"[('AB International Group', 95), ('Tal International Group (XETRA)', 95), ('RA International Group', 93), ('Crystal International Group', 92), ('Regal International Group', 92), ('Air International Group', 91), ('TFG International Group', 91), ('ASA International Group', 91), ('FBA International Group', 91), ('Day International Group', 91)]"
Structured Products Corp.,18704,Structured Products,200837,95,"[('Structured Products', 95), ('Structured Products', 95), ('Structured Products', 95), ('Structured Products', 95), ('Duc', 90), ('CTS', 90), ('CTS', 90), ('Red Capital', 90), ('Capital Product', 90), (""Arbec Forest Products Subordinate Voting Shares 'A'"", 86)]"
"LEE ENTERPRISES, INCORPORATED",18705,Lee Enterprises,137274,100,"[('Lee Enterprises', 100), ('Lee Chi Enterprises', 95), (""Lee Enterprises 'B'"", 95), ('Lee Enterprises (XETRA)', 95), ('ENT', 90), ('ISE', 90), ('Enterprise', 90), ('Here Enterprises', 90), ('ERP', 90), ('Rise', 90)]"
"NOBLE INTERNATIONAL, LTD.",18708,Noble International,56368,100,"[('Noble International', 100), ('International', 95), ('Noble International (Berlin)', 95), ('Noble International (XETRA)', 95), ('Ion', 90), ('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('Jobline International', 90)]"
Pennsylvania Real Estate Investment Trust,18710,Pennsylvania Real Estate Investment,137840,100,"[('Pennsylvania Real Estate Investment', 100), ('Pennsylvania Real Estate Investment Trust 11% Preferred', 95), ('Pennsylvania Real Estate Investment (Frankfurt)', 95), ('Pennsylvania Real Estate Investment (XETRA)', 95), ('R&R Real Estate Investment Trust', 91), ('Investment Trust Corporation', 90), ('Real Estate', 90), ('Trust Invest', 90), ('E-Invest', 90), ('Investment Trust Corporation', 90)]"
"Network Equipment Technologies, Inc.",18711,Network Equipment Technologies,60725,100,"[('Network Equipment Technologies', 100), ('Network Security', 90), ('Network-1 Technologies', 90), ('Alpha Technologies', 86), ('CDS Technologies', 86), ('King Equipment', 86), ('KTL Technologies', 86), ('Network Foods', 86), ('QM Technologies', 86), ('Resource Equipment', 86)]"
Loral Space & Communications Ltd.,18716,Loral Space and Communications,207284,95,"[('Loral Space and Communications', 95), ('Pace', 90), ('Capital Communication', 90), ('Pace', 90), ('Unica', 90), ('Loral', 90), ('Munic', 90), ('Space', 90), ('Macquarie Communications Infrastructure Group', 86), ('PPC Communications', 86)]"
"RESTORATION HARDWARE, INC.",18721,Restoration Hardware,76483,100,"[('Restoration Hardware', 100), ('Restoration Hardware (Berlin)', 95), ('Ion', 90), ('ATI', 90), ('Ion', 90), ('STO', 90), ('ATI', 90), ('D&D', 86), ('Vietnam Restoration Monuments and Cultural', 86), ('W-W Capital', 86)]"
Quality Systems Inc,18726,Quality Quest Systems,11516,95,"[('Quality Quest Systems', 95), ('Quality Systems (XETRA)', 95), ('EMS', 90), ('SQS Software Quality Systems', 90), ('IT', 90), ('SY', 90), ('SY', 90), ('Iquity Systems', 90), ('TEM', 90), ('PLC Systems', 90)]"
QuickLogic Corp,18727,Quicklogic,137996,100,"[('Quicklogic', 100), ('UIC', 90), ('IC', 90), ('IC', 90), ('Quick', 90), ('ICK', 90), ('Quick', 90), ('Quicklogic (Frankfurt)', 90), ('Quicklogic (XETRA)', 90), ('Logica', 82)]"
"Rubicon Technology, Inc.",18729,Rubicon Technology,138131,100,"[('Rubicon Technology', 100), ('Rubicon Technology (XETRA)', 95), ('Tec', 90), ('ICO', 90), ('BIC', 90), ('Rubicon', 90), ('Bico', 90), ('Bico', 90), ('BIC', 90), ('Icon', 90)]"
"ParkerVision, Inc.",18731,Parkervision,131220,100,"[('Parkervision', 100), ('Ion', 90), ('Vision', 90), ('AR', 90), ('Ark', 90), ('Ion', 90), ('Visio', 90), ('VIS', 90), ('Vision', 90), ('Capital Park', 90)]"
THE PROVIDENCE SERVICE CORPORATION,18732,Security Service,50414,90,"[('Security Service', 90), ('Caswan Environmental Service Class A', 86), ('Dalmacija Cement Over the Counter', 86), ('Fletcher Challenge Investment Service 1 Expired 24/09/93', 86), (""Progress Energy Exchangeable Shares Service 'A'"", 86), ('The Atis Group Inc', 86), ('Tvornica Cementa Over the Counter', 86), ('Arab Contractors Service and Maintenance', 86), ('Roeder Zeltsysteme and Service (XETRA)', 86), ('Speed Service', 86)]"
"Spartan Stores, Inc.",18739,AR,24258,90,"[('AR', 90), ('Art', 90), ('Art', 90), ('SP', 90), ('Art', 90), ('Re Capital', 90), ('Re Capital', 90), ('Sparta', 90), ('Sparta', 90), ('Sparta', 90)]"
"Stratasys, Inc.",18745,Stratasys,135097,100,"[('Stratasys', 100), ('SY', 90), ('SY', 90), ('At Trust', 90), ('SY', 90), ('ATA Inc', 90), ('Stratasys (Mexico)', 90), ('Stratasys (BRN)', 90), ('Stratasys (Frankfurt)', 90), ('Stratasys (XETRA)', 90)]"
