Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
"GTP ACQUISITION PARTNERS I, LLC",23246,gtp acquisition partners i,gtp,,,,,GTPL Hathway PVT Limited,26428,99.43,GTPL Hathway,100974,99.37,GT Group Holdings,100967,99.14,TP Group,127306,99.14,GT Group Holdings (Temp),167158,99.14,TP Group (Non-NASDAQ OTC),240456,99.14,TP Group (Berlin),275283,99.14,T Bank,22692,99.07,Nexon GT,37453,79.44,DGT Holdings,53756,79.34
Guacolda Energia S.A.,5795,guacolda energia,guacolda,,,,,UAC,31234,99.32,COL,41718,99.32,ACO Group,107447,99.32,UAC (Singapore OTC),228983,99.32,Da Securities,25386,99.22,Da Group,46473,99.22,UA Group,51292,99.22,LD Holdings,55647,99.22,AC Holdings,107431,99.22,LD Holdings (Berlin),287488,99.22
Guagdong Datang Internat ional Chaozhou Power,6686,guagdong datang internat ional chaozhou power,guagdong,Guagdong Adway Construct Group Holdings Limited,167159.0,,,Guagdong Adway Construct Group Holdings Limited,167159,99.46,Don,25606,99.12,Don Group,33963,99.12,ONG Holdings,75588,99.12,Don Group,178199,99.12,Company Don (Non-NASDAQ OTC),235461,99.12,Company On,1218,99.09,UA Group,51292,99.09,O-Bank,115989,99.04,Guangdong Tengen Industrial Group 'A',93148,87.7
"Guangdong Giant Leap Construction Co., Ltd.",6892,guangdong giant leap construction,guangdong,Guangdong Investment,97656.0,Guangdong (Non-NASDAQ OTC) Investment,246012.0,Guangdong Adway Construction 'H' (Group),100978,99.77,Guangdong Liantai Environmental Protection 'A',92992,99.63,Guangdong NNY Logistics,158580,99.61,Guangdong NNY Logistics,205866,99.61,Guangdong PAK Corporation 'A',92993,99.61,Guangdong Qtone (SEC) Education 'A',212570,99.61,Guangdong Anda Automation Solutions 'A',93105,99.61,Guangdong Zianglu Tungsten 'A',93001,99.6,Guangdong Wanlima Industry 'A',93154,99.6,Guangdong Create Century Inteq Group 'A',88713,99.6
"Guangxi Construction Engineering Group Co., Lt",6704,guangxi construction engineering lt,guangxi,Guangxi Hechi Chemical 'A',93160.0,,,Guangxi RD&Television Innt 'A',88811,99.55,Guangxi Wuzhou Zhongheng 'A',88812,99.54,Guangxi Wuzhou (SSE Connect Equities) Zhongheng Group 'A',212592,99.54,Guangxi Liugong Machinery 'A',88808,99.53,Guangxi Liugong (SEC) Machinery 'A',212588,99.53,Guangxi Guidong (SSE Connect Equities) Electric Power 'A',212586,99.52,Guangxi Fenglin Woiy Group 'A',93159,99.51,Guangxi Wuzhou Communication 'A',93161,99.51,Guangxi Wuzhou (SSE Connect Equities) Communications 'A',212591,99.5,Guangxi Nanning Waterworks 'A',88810,99.49
Guangyuan City Construction Investment Group C,7072,guangyuan city construction c,guangyuan,,,,,UA Group,51292,99.13,Yu Group,127684,99.13,Lanzhou Zhuangyuan Pasture Company Limited,168751,88.55,Lanzhou Zhuangyuan Pasture 'H',102192,88.55,Lanzhou Zhuangyuan Pasture 'A',155133,88.55,Lanzhou Zhuangyuan (SEC) Pasture 'A',214792,88.55,Lanzhou Zhuangyuan (HKSE Connect Equity) Pasture 'H',218160,88.55,Lanzhou Zhuangyuan (SZS) Pasture 'H',218161,88.55,Shandong Bailong Chuangyuan Bio Technology 'A',95577,88.54,Sanyuan Group,29900,85.47
"Guangzhou Asset Management Co., Ltd.",7125,guangzhou asset management,guangzhou,Guangzhou Pharmaceutical,8519.0,Guangzhou Shipyard (Non-NASDAQ OTC) International 'H',241852.0,Guangzhou Restaurant Group 'A',88835,99.64,Guangzhou (SSE Connect Equities) Restaurant Group 'A',212594,99.64,Guangzhou Baiyun (SSE Connect Equities) Electric Equipment,212595,99.62,Guangzhou Yuetai 'A',93180,99.61,Guangzhou Yuetai (SSE Connect Equities) Group 'A',212612,99.61,Guangzhou Hexin Instrument 'A',93170,99.61,Guangzhou Pharmaceutical,8519,99.6,Guangzhou Pharmaceutical Company Limited,158586,99.6,Guangzhou KDT Machinery 'A',88829,99.6,Guangzhou KDT (SEC) Machinery 'A',212605,99.6
"Guangzhou City Construction & Development Co.,",6771,guangzhou city construction & development,guangzhou,Guangzhou Pharmaceutical,8519.0,Guangzhou Shipyard (Non-NASDAQ OTC) International 'H',241852.0,Guangzhou Baiyun (SSE Connect Equities) Electric Equipment,212595,99.63,Guangzhou Baiyun Electric Equipment 'A',93163,99.6,Guangzhou Development Gpin 'A',88865,99.59,Guangzhou Hexin Instrument 'A',93170,99.59,Guangzhou Development Gpin 'A' (SSE Connect Equities),212639,99.59,Guangzhou Haige Communications Group 'A',88822,99.56,Guangzhou Jet Biofiltration 'A',88826,99.56,Guangzhou Haige (SEC) Communications Group 'A',212599,99.56,Guangzhou Jet (SSE Connect Equities) Biofiltration 'A',212604,99.56,Guangzhou Holike Creative Home 'A',93171,99.56
Guangzhou Hejing Real Estate Development Limit,6947,guangzhou hejing real estate development limit,guangzhou,Guangzhou Pharmaceutical,8519.0,Guangzhou Shipyard (Non-NASDAQ OTC) International 'H',241852.0,Guangzhou Development Gpin 'A',88865,99.61,Guangzhou Development Gpin 'A' (SSE Connect Equities),212639,99.61,Guangzhou Baiyun (SSE Connect Equities) Electric Equipment,212595,99.59,Guangzhou Baiyun Electric Equipment 'A',93163,99.59,Guangzhou Hexin Instrument 'A',93170,99.58,Guangzhou Holike Creative Home 'A',93171,99.57000000000001,Guangzhou Holike (SSE Connect Equities) Creative Home 'A',212603,99.57000000000001,Guangzhou Tongda Auto Electric 'A',93178,99.55,Guangzhou Pearl River Devgp 'A',93213,99.55,Guangzhou Pearl River Devgp (SSE Connect Equities) 'A',212643,99.55
"Guangzhou Panyu Agile Realty Development Co.,",6958,guangzhou panyu agile realty development,guangzhou,Guangzhou Pharmaceutical,8519.0,Guangzhou Shipyard (Non-NASDAQ OTC) International 'H',241852.0,Guangzhou Baiyun (SSE Connect Equities) Electric Equipment,212595,99.64,Guangzhou Baiyun Electric Equipment 'A',93163,99.61,Guangzhou Development Gpin 'A',88865,99.6,Guangzhou Development Gpin 'A' (SSE Connect Equities),212639,99.6,Guangzhou Holike Creative Home 'A',93171,99.59,Guangzhou Pearl River Devgp 'A',93213,99.59,Guangzhou Holike (SSE Connect Equities) Creative Home 'A',212603,99.59,Guangzhou Pearl River Devgp (SSE Connect Equities) 'A',212643,99.59,Guangzhou Baiyun International Airport 'A',88815,99.56,Guangzhou Haoyang Electronic 'A',88823,99.56
