Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"Strayer Education, Inc.",20581,Strayer Education (XETRA),308499,95,"[('Strayer Education (XETRA)', 95), ('Ion', 90), ('Duc', 90), ('ATI', 90), ('Ion', 90), ('Ray', 90), ('Ray', 90), ('ATI', 90), ('Access International Education', 86), ('Chess Depository Interest Education', 86)]"
Student Loan Corporation,20582,Student Loan,61447,100,"[('Student Loan', 100), ('ENT', 90), ('T&L', 90), ('Ude', 90), ('Student Loan Marketing A Warrants Expired 11/02/93', 90), ('Student Loan Marketing A Warrants Expired 16/02/93', 90), ('Student Loan Warrants 7/92 Expired 05/06/92', 90), ('Student Loan Marketing A Preferred', 90), ('Student Loan Marketing A Warrants 7 / Expired 22/06/92', 90), ('Student Loan Marketing Assets', 90)]"
"Sun Bancorp, Inc.",20585,Sun Bancorp,77284,100,"[('Sun Bancorp', 100), ('Sun Bancorp', 100), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Rising Sun Bancorp Maryla', 90), ('Security Banc', 90), ('Sun', 90)]"
"Sun Healthcare Group, Inc.",20587,Sun Healthcare Group,210132,100,"[('Sun Healthcare Group', 100), ('Sun Healthcare Group', 100), ('Sun Healthcare Group (XETRA)', 95), ('DS Healthcare Group', 92), ('Group', 90), ('Car', 90), ('Group', 90), ('Group', 90), ('Health', 90), ('HCA', 90)]"
Sun Hydraulics Corp,20588,LIC,27863,90,"[('LIC', 90), ('IC', 90), ('ICS', 90), ('ICS', 90), ('IC', 90), ('Sun', 90), ('Sun*', 90), ('CS', 90), (""Hunan China Sun Pharmaceutical Machinery 'A'"", 86), ('Sun Entertainment Holdings', 86)]"
SUNOCO LOGISTICS PARTNERS L.P.,20590,Sunoco,135108,90,"[('Sunoco', 90), ('Artner', 90), ('Capital Partners', 90), ('Sunoco', 90), ('Sunoco Logistics Partners (XETRA) Limited Partnership', 90), ('Evans and Partners Global Distruption Fund', 86), ('Eyecare Partners', 86), ('Raw Capital Partners', 86), ('TDG Logistics', 86), ('Global Strategy Master Limited Partnership Unit Partners', 86)]"
"Sybase, Inc.",20598,Sybase,61483,100,"[('Sybase', 100), ('SY', 90), ('SY', 90), ('SYB', 90), ('Base', 90), ('Base', 90), ('Capital A', 90), ('Bas', 90), ('SY', 90), ('Sybase (Frankfurt)', 90)]"
ENTERPRISE TE PARTNERS L.P.,20602,ENT,1607,90,"[('ENT', 90), ('ISE', 90), ('Art', 90), ('Art', 90), ('Art', 90), ('Enterprise', 90), ('ERP', 90), ('Artner', 90), ('Capital Partners', 90), ('Rise', 90)]"
"Targacept, Inc.",20607,GA Capital,8102,90,"[('GA Capital', 90), ('AR', 90), ('CEP', 90), ('Ta', 90), ('RG Securities', 90), ('Targacept (XETRA)', 90), ('R R Securities', 86), ('T T', 86), ('Target', 80), ('Target', 80)]"
Techne Corporation,20611,Tec,39880,90,"[('Tec', 90), ('Bio-Techne', 90), ('Bio Techne Corporation BDR', 90), ('Bio-Techne (Mexico)', 90), ('Bio-Techne (BRN)', 90), ('Bio-Techne (Pet)', 90), ('Bio Techne (Frankfurt)', 90), ('Techne (XETRA)', 90), ('Technest Holdings (XETRA)', 90), ('T T', 86)]"
"Terremark Worldwide, Inc.",20618,Terremark Worldwide,61554,100,"[('Terremark Worldwide', 100), ('Terremark Worldwide (Berlin)', 95), ('Terremark Worldwide (XETRA)', 95), ('World', 90), ('Ark', 90), ('DWI', 90), ('World', 90), ('World', 90), ('World', 90), ('Brand Marvel Worldwide Consumer Products', 86)]"
Tesoro Corporation,20620,Esor,34387,90,"[('Esor', 90), ('Tesoro Gold', 90), ('Tesoro Minerals', 90), ('Oro', 90), ('SOR', 90), ('TES', 90), ('Tesoro Logistics Subordinated Units', 90), ('Tesoro Petroleum Pies Convertible 1/100S', 90), ('Tesoro Petroleum Corporation (London)', 90), ('Tesoro Gold (Non-NASDAQ OTC)', 90)]"
"Tessera Technologies, Inc.",20621,Tessera Technologies,210429,100,"[('Tessera Technologies', 100), ('A&T', 90), ('Tec', 90), ('TES', 90), ('SSE', 90), ('Tetra Technologies', 89), ('Visera Technologies', 87), ('Tessco Technologies', 87), ('Art Advanced Research Technologies', 86), ('Boswell International Technologies', 86)]"
TEXAS PACIFIC LAND TRUST,20626,Texas Pacific Land Trust,133577,100,"[('Texas Pacific Land Trust', 100), ('Texas Pacific Land (BRN)', 95), ('Texas Pacific Land (BRN)', 95), ('Pacific', 90), ('Pacific', 90), ('EXA', 90), ('Land', 90), ('Texas Pacific Land (Frankfurt)', 90), ('Agricultural Land Opportunity Fund MEL Invest REIT', 86), ('Australian Pacific Technology Dead-Merger 600818', 86)]"
"Tower Group, Inc.",20639,Tower Group,13123,100,"[('Tower Group', 100), ('Group', 90), ('Group', 90), ('Up', 90), ('Tower', 90), ('Group', 90), ('Tower Group International', 90), ('Winning Tower Group Holdings', 90), ('Tow', 90), ('Tower', 90)]"
"Transatlantic Holdings, Inc.",20645,Transatlantic Holdings,61607,100,"[('Transatlantic Holdings', 100), ('Transatlantic Holdings (Berlin)', 95), ('Transatlantic Holdings (XETRA)', 95), ('Security Capital Atlantic', 90), ('Sat', 90), ('C Holdings', 90), ('Holdings', 90), ('Ans', 90), ('Holdings', 90), ('LDI Corporation', 90)]"
TRAVELCENTERS OF AMERICA LLC,20646,Travelcenters of America,138572,100,"[('Travelcenters of America', 100), ('Travelcenters of (XETRA) America', 95), ('ENT', 90), ('ICA AB', 90), ('LCE', 90), ('AME', 90), ('Center Trust', 90), ('ICA AB', 90), ('ICA AB', 90), ('AME', 90)]"
Travelzoo Inc,20647,Travelzoo,138573,100,"[('Travelzoo', 100), ('El Corporation', 90), ('Travelzoo (Frankfurt)', 90), ('Travelzoo (XETRA)', 90), ('R R Securities', 86), ('T T', 86), ('Zoom', 77), ('Truvel Corporation', 75), ('Travelzest', 74), ('Travelodge', 74)]"
Triangle Capital Corporation,20650,Golden Triangle Mining Exploration,8356,90,"[('Golden Triangle Mining Exploration', 90), ('GL', 90), ('GL', 90), ('Triangle Pete', 90), ('Neutral Triangle L L C', 90), ('Triangle Bancorp', 90), ('Triangle Industries', 90), ('Triangle Microwave', 90), ('Triangle Pacific', 90), ('Triangle Home Products', 90)]"
TRONOX INCORPORATED,20655,Tronox,201362,100,"[('Tronox', 100), ('X', 90), ('Tronox Holdings', 90), (""Tronox 'A'"", 90), (""Tronox 'B'"", 90), ('Tronox Series A Warrants', 90), ('Tronox Series B Warrants', 90), ('Tronox Holdings (Stuttgart)', 90), (""Tronox 'A' (Berlin)"", 90), (""Tronox 'B' (Berlin)"", 90)]"
Trustco Bank Corp,20656,Security Bank,200310,90,"[('Security Bank', 90), ('STC', 90), ('STC', 90), ('Security Bank', 90), ('Security Bank', 90), ('UST', 90), ('UST', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
"UMH PROPERTIES, INC.",20661,UMH Properties,135208,100,"[('UMH Properties', 100), ('Capital Properties', 95), ('Capital Properties', 95), ('IE', 90), ('RTI', 90), ('Roper', 90), ('UMH Properties Preferred 6.75% Series C', 90), ('UMH Properties 8.0 Cumulative Redeemable Preference Series B', 90), ('UMH Properties (Tel Aviv)', 90), ('UMH Properties (Frankfurt)', 90)]"
USEC Inc.,20664,Housecall Medical Resources,73471,90,"[('Housecall Medical Resources', 90), ('Housecom', 90), ('Usec (XETRA)', 90), ('USC', 86), ('Baron House', 77), ('Charterhouse', 77), ('Fimeuse', 77), ('Franklin House', 77), ('Trud AD-Rouse', 77), ('Craighouse', 77)]"
Unilife Corp,20670,Unilife,201466,100,"[('Unilife', 100), ('Unilife', 100), ('Life', 90), ('IFE', 90), ('Life', 90), ('Life', 90), ('Life', 90), ('Unilife Chess/Crest Depository Interest', 90), ('Unilife Medical Solutions', 90), ('Unilife Chess/Crest Depository Interest (Non-NASDAQ OTC)', 90)]"
Union First Market Bankshares Corporation,20671,Union,123832,90,"[('Union', 90), ('T Bank', 90), ('First', 90), ('Security Bank', 90), ('Firs', 90), ('Union', 90), ('First', 90), ('Unio', 90), ('Share', 90), ('Union', 90)]"
UnionBanCal Corporation,20672,Unionbancal,68920,100,"[('Unionbancal', 100), ('Ion', 90), ('Union', 90), ('Union', 90), ('Unio', 90), ('Union', 90), ('CA', 90), ('NCA', 90), ('Union', 90), ('Unionbancal Finance Trust I Capital Securities 7:375%', 90)]"
