Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
Powerlinks Transmission Limited,11734,powerlinks transmission,powerlinks,,,,,Power International,3350,99.36,Power,29373,99.36,International Power,48141,99.36,Power Holdings,85609,99.36,Power Finance,97963,99.36,Securities Power,104250,99.36,International Power Group,130229,99.36,Power Finance (National India),222551,99.36,International Power (VIRT-X),232274,99.36,International Power (Frankfurt),279552,99.36
PPL Electric Utilities Corporation,20914,ppl electric utilities corporation,ppl,PPL,133278.0,,,Applied Micro Circuits Corporation,192936,99.71,PPL Electric Utilities Preferred 4.5%,146651,99.7,PPL Electric Utilities Preferred 4.4%,199388,99.7,PPL Electric Utilities Preferred 3.35%,208896,99.69,Science Applications International Corporation,67985,99.64,Pineapple Power Corporation,126682,99.59,Pineapple Power (Frankfurt) Corporation,273605,99.59,Pineapple Corporation,126681,99.58,Timberjack Sporting Supplies Incorporation,77606,99.58,Orchard Supply Hardware Stores Corporation,208440,99.55
"PPL Montana, LLC",21661,ppl montana,ppl,PPL,133278.0,,,PPL Units,199389,99.6,Applied Botanics,44944,99.59,Applovin A,133471,99.57000000000001,Applovin A (Pet),251034,99.57000000000001,Applovin A (Frankfurt),261307,99.57000000000001,Supplements,50724,99.55,Applied Imaging,70069,99.54,Applied Imaging (Frankfurt),293225,99.54,Applied Imaging (XETRA),304535,99.54,Appleton,32311,99.53
PQ CORPORATION,21989,pq corporation,pq,,,,,HPQ-Silicon Resources,83708,99.46,HPQ Silicon Resources (Non-NASDAQ OTC),246223,99.46,HPQ Silicon Resources (Frankfurt),263768,99.46,APQ Global,125034,99.42,APQ Global (Stuttgart),267863,99.42,Umpqua Holdings,135209,99.3,Umpqua Holdings (Frankfurt),266762,99.3,Umpqua Holdings (XETRA),308854,99.3,GPQ 'B',26359,99.29,Mapquest,74537,99.27
PQ GROUP HOLDINGS INC.,24540,pq,pq,,,,,Q Group,49941,99.67,Q (XETRA),314901,99.67,Umpqua Holdings,135209,99.5,Umpqua Holdings (Frankfurt),266762,99.5,Umpqua Holdings (XETRA),308854,99.5,GPQ 'B',26359,99.44,Mapquest,74537,99.4,Mapquest (Frankfurt),295815,99.4,APQ Global,125034,99.33,APQ Global (Stuttgart),267863,99.33
Prai Power Sdn. Bhd.,15811,prai power sdn. bhd.,prai,,,,,Prairie Producing,67420,99.49,Prairie Downs (XETRA) Metals,314799,99.45,Prairie West Oil and Gas,21243,99.45,Prairie West Oil and (XETRA) Gas,314800,99.45,Prairie Provident Resources,85498,99.43,Prairie Provident (Non-NASDAQ OTC) Resources,248127,99.43,Prairie Provident Resources (Frankfurt),265524,99.43,Prairie Storm Resources,11330,99.42,Prairie Energy,56884,99.41,Prairie Fire Oil and Gas,11327,99.41
PRATHAMESH SOLARFARMS LIMITED,11833,prathamesh solarfarms,prathamesh,,,,,Mesh Holdings,48964,99.32,Rath,95291,99.32,AME,62317,99.25,PRA International,76093,99.25,PRA Group,134869,99.25,AME,214916,99.25,PRA Group (Pet),252210,99.25,PRA Group (Berlin),265523,99.25,PRA International (Berlin),302652,99.25,AM,14528,99.17
PRAYATNA DEVELOPERS PRIVATE LIMITED,11795,prayatna developers private,prayatna,,,,,ATN,14830,99.2,PRA International,76093,99.2,ATN International,98838,99.2,Ray,113041,99.2,Ray,122049,99.2,ATN International,133760,99.2,PRA Group,134869,99.2,Ray (Non-NASDAQ OTC),239344,99.2,ATN International (Pet),251064,99.2,PRA Group (Pet),252210,99.2
PREMIER AIRCRAFT LEASING (EXIM) 1 LIMITED,10990,premier aircraft leasing 1,premier,Premier,103579.0,Premier Investment (Non-NASDAQ OTC),239179.0,Premier Leasing and Finance,85510,99.71,Premier Anti-Aging,112869,99.68,Premier Marketing,121870,99.65,Premier African Minerals,126718,99.64,Premier African (Frankfurt) Minerals,273703,99.64,Premier International Far Eastern Fund,79788,99.64,Premier Trading,21259,99.63,Premier Trading (XETRA),21260,99.63,Premier Class A,134871,99.63,Premier Inc Class B,208915,99.63
"PREMIER ENTERTAINMENT SUB, LLC",25172,premier entertainment sub,premier,Premier,103579.0,Premier Investment (Non-NASDAQ OTC),239179.0,Premier Enterprise,43425,99.7,Premier Breweries,112870,99.67,Premier Paints,112873,99.67,Premier Cement Mills,85506,99.67,Premier Enterprise NVDR,180296,99.67,Premier Trading,21259,99.65,Premier Trading (XETRA),21260,99.65,Premier Industries,29401,99.65,Premier Industries,38326,99.65,Premier Veterinary Group,49832,99.65
PRICOA Global Funding I,21801,pricoa global funding i,pricoa,,,,,Icoa,35439,99.3,Icoa,130092,99.3,Icoa (Berlin),301426,99.3,PRI Group,49854,99.23,ICO,60180,99.23,ICO Group,101322,99.23,ICO Group (Temp),167451,99.23,ICO (Berlin),287025,99.23,IC Group,8836,99.16,OA Group,10759,99.16
