Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
ISOBEL FINANCE NO. 2 PLC,9695,isobel no. 2,isobel,,,,,Bel,15171,99.4,Bel (Munich),284686,99.4,Be,70427,99.29,El Company,109292,99.29,Be Group,117225,99.29,El Company,227555,99.29,Be Group (Frankfurt),268357,99.29,Be (Frankfurt),293552,99.29,Be (XETRA),304738,99.29,Be Group (XETRA),310228,99.29
ISS Finance B.V.,7926,iss b.v.,iss,ISS,89131.0,ISS (Non-NASDAQ OTC),246482.0,Swiss Bank Company B,43970,99.67,Swiss Bank Company B (Tokyo),222886,99.67,Nisses B,43171,99.62,Swiss Bank Company 'B' (London),228836,99.59,ISS Group,2311,99.55,ISS,89131,99.55,ISS,159160,99.55,ISS (VIRT-X),215576,99.55,ISS International (London),232301,99.55,ISS Group (Non-NASDAQ OTC),237395,99.55
ISS GLOBAL A/S,7898,iss global a/s,iss,ISS,89131.0,ISS (Non-NASDAQ OTC),246482.0,Swiss Global Moneycare,22663,99.67,Swiss Global (XETRA) Moneycare,315891,99.67,Renaissance Global,103911,99.62,Gissa A,173441,99.57000000000001,Swiss Far East Group,22660,99.57000000000001,Swiss Far East Group (XETRA),22661,99.57000000000001,Mission Gold Warrants,159712,99.57000000000001,Swiss Far East Group (BRN),228837,99.57000000000001,ISS AS Class B,159161,99.57000000000001,Swiss Small Cap (Berlin),289579,99.55
Istituto Nazionale di Credito Edilizio,12194,istituto nazionale di credito edilizio,istituto,Istituto Commonwealth New,73958.0,,,IPI Istituto Piemontese Immobiliare,18927,99.52,Istituto Commonwealth New,73958,99.51,IST Group,35820,99.15,STI,77206,99.15,IST Limited,101603,99.15,STI Group,132060,99.15,Tu International,58193,99.1,To Holdings,114306,99.1,TI Group,183594,99.1,TI Group,201171,99.1
"Istrobanka, a.s.",18011,istrobanka a.s.,istrobanka,,,,,AB Banka,4729,99.5,Banka (India),24603,99.5,IST Group,35820,99.33,IST Limited,101603,99.33,NK,121377,99.24,T Bank,22692,99.12,K Group Holdings,101827,99.12,O-Bank,115989,99.12,Bankia,15038,90.57000000000001,Bankia,165116,90.57000000000001
Itau Administradora General de Fondos S.A.,5798,itau administradora general de fondos,itau,Itau Corpbanca,89134.0,Banco Itau (Non-NASDAQ OTC),241236.0,Itau Unibanco Holding On,149506,99.49,Itau Unibanco Holding PN,138894,99.46,Itausa Investimentos Itau On,151879,99.46,Itausa Investimentos Itau SA No Par Value BRL,151880,99.46,Itausa Preferred Shares (Receipts June 2008),151885,99.43,Itausa Investimentos Itau PN,138913,99.43,Itau Unibanco Holding Cedear,149505,99.43,Itau Asset Rural Fiagro Imobiliario Imobiliario,83969,99.43,Itau Corpbanca Registered Share ADR 1:1500,188348,99.43,Itau Corpbanca Registered (Frankfurt) S ADR 1:1500,257694,99.43
ITAU BBA COLOMBIA S.A CORPORACION FINANCIERA,7346,itau bba colombia corporacion financiera,itau,Itau Corpbanca,89134.0,Banco Itau (Non-NASDAQ OTC),241236.0,Itau Unibanco Holding Cedear,149505,99.5,Itau Corpbanca,89134,99.48,Itau Unibanco Holding PN,138894,99.47,Itau Unibanco Holding On,149506,99.47,Itau Unibanco Banco Holding ADR 1:1,188349,99.46,Itau Unibanco (Mexico) Holding ADR 1:1,220326,99.46,Itau Unibanco Banco (Frankfurt) Holding ADR 1:1,257695,99.46,Itau Unibanco Banco (XETRA) Holding ADR 1:1,317296,99.46,Itau Asset Rural Fiagro Imobiliario Imobiliario,83969,99.46,Itau Corpbanca Registered (Frankfurt) S ADR 1:1500,257694,99.41
ITAU BBA INTERNATIONAL PLC,9565,itau bba,itau,Itau Corpbanca,89134.0,Banco Itau (Non-NASDAQ OTC),241236.0,Banco Itau 4,150701,99.71,Banco Itau (Non-NASDAQ OTC),241236,99.67,Itau Corpbanca,89134,99.64,Itausa Investment On,149507,99.59,ITA Holdings,73961,99.55,Bitauto Holdings Limited,5689,99.53,Bitauto Holdings ADR 1:1,142785,99.52,Bitauto Holdings (Mexico) ADR 1:1,221256,99.52,Bitauto Holdings ADR 1:1 (Frankfurt),277125,99.52,Qualitau,103709,99.5
ItauBank Leasing Arrendamento Mercantil SA,4123,itaubank leasing arrendamento mercantil,itaubank,,,,,Banco Itau (Non-NASDAQ OTC),241236,99.19,ITA Holdings,73961,99.14,AUB Group,80410,99.14,AUB Group (Frankfurt),268068,99.14,IT,27121,99.1,Ta Holdings,50943,99.1,IT Group,55439,99.1,IT Group Holdings,55440,99.1,NK,121377,99.1,Ta,123225,99.1
ITC Midwest LLC,22440,itc midwest,itc,ITC,9217.0,ITC Properties Group (Non-NASDAQ OTC),237405.0,ITC Deltacom,60294,99.61,ITC Deltacom (Frankfurt),295491,99.61,ITC Deltacom (Berlin),301623,99.61,ITC Deltacom (XETRA),306608,99.61,ITC Hotels,27131,99.57000000000001,Nitches,130971,99.56,Nitches (Berlin),302307,99.56,Nitches (XETRA),307397,99.56,ITC Properties Group,101605,99.56,ITC GDR,188351,99.56
ITIQUIRA ENERGETICA S/A,4207,itiquira energetica s/a,itiquira,Itiquira Acquisition A,137103.0,,,Itiquira Acquisition A,137103,99.58,Itiquira Acquisition Units,188357,99.53,Itiquira Acquisition Corporation Class B,197137,99.51,Itiquira Acquisition Equity Warrant EXP 03 February 2026,188356,99.38,ITI,65830,99.23,ITI,97755,99.23,IQ Investment,18932,99.16,IQ Investment (XETRA),18933,99.16,IT,27121,99.16,IT Group,55439,99.16
ITK Holding Zartkoruen Mukodo Reszvenytarsasag,10694,itk holding zartkoruen mukodo reszvenytarsasag,itk,ITK Triko Gradiska,2317.0,,,ITK Triko Gradiska,2317,99.41,CHR Bank OG Kreditkasse,33342,99.38,Pitkit Self-Adhevsive,29319,99.36,Hitkari Industries,26696,99.34,SAP Aitken Gesellschaft Sponsored ADR 1 ADR = 1/3 Share,209515,99.34,Aitken Spence Hotels,177216,99.33,Roundhill Bitkraft (Munich) Esports and Digital Entertainment ETF,259227,99.33,Vitkovci Vitkovci,87003,99.32,Aitken Spence,116644,99.31,Aitken Spence Hotel Holdings,116645,99.31
ITT Industries Luxembourg S.ar.l.,15385,itt industries luxembourg s.ar.l.,itt,ITT,134453.0,,,ITT Industries,197141,99.6,Litton Industries Certificates (Frankfurt),168825,99.57000000000001,Litton Industries (AMS),79425,99.56,Litton Industries (Swiss Stock Exchange),228092,99.56,Litton Industries,237805,99.56,Litton Industries (Berlin),301859,99.56,Schmitt Industries,138173,99.55,Schmitt Industries (TSX Venture),216069,99.55,Schmitt Industries (Frankfurt),265947,99.55,Schmitt Industries (XETRA),308203,99.55
ITW Finance Europe S.A.,15182,itw europe,itw,ITW Signode,27138.0,,,ITW Signode,27138,99.57000000000001,International Knitwear,110517,99.56,Kitwave Group,126185,99.47,Kitwave Group (Frankfurt),271736,99.47,LWS Knitwear,102337,99.45,Whitworth Electric,51675,99.43,Jet Knitwears,101715,99.43,Meritwise Group,140824,99.42,Sajib Knitwear,3697,99.42,Creditwest,25330,99.4
IVL SINGAPORE PTE. LTD.,17936,ivl singapore pte.,ivl,,,,,Bajo Pivljanin,14970,99.31,V Group,132515,99.11,Vortiv,87041,79.53,Sumco Techxiv,30586,79.52000000000001,SNT Motiv,122860,79.5,Targets Trust XIV,147672,79.48,Aptiv,133191,79.46000000000001,Aptiv (Mexico),216771,79.46000000000001,Aptiv (BRN),223830,79.46000000000001,Aptiv (Pet),251036,79.46000000000001
