Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Sparkle Assets Limited,25270,E&A,1481,90,"[('E&A', 90), ('AR', 90), ('Ark', 90), ('SP', 90), ('Asset Capital', 90), ('Asset Capital', 90), ('Capital Park', 90), ('PA', 90), ('SP', 90), ('TS', 90)]"
COSCO Pacific Finance (2013) Company Limited,25271,Pacific,37846,90,"[('Pacific', 90), ('Trust Company', 90), ('Pacific', 90), ('Cosco Capital', 90), ('Accor Asia Pacific', 86), ('Allco Finance Group', 86), ('American Pacific Borates', 86), ('Arthur Yates and Company', 86), ('Asia Pacific Digital', 86), ('Asia Pacific Special', 86)]"
"Sinochem CP Co., Ltd.",25272,M&C,19658,90,"[('M&C', 90), ('Inoc', 90), ('Sino', 90), ('Canadian Splitshare CP Thoms Peacs-PMT Cap', 86), ('CP Prima Foreign Board', 86), ('Sinochem Hong Kong Holdings', 86), ('L&CP', 86), ('Shin Dong Bang CP', 86), ('CP Gold', 86), ('Delta United States CP', 86)]"
CITIC Telecom International Finance Limited,25273,National,222336,90,"[('National', 90), ('IC Telecom', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('National Finance', 90), ('National', 90), ('International Finance Corporation', 90), ('National', 90), ('Citic', 90)]"
JOYOUS GLORY GROUP LIMITED,25274,Joyou,19078,90,"[('Joyou', 90), ('Joyou', 90), ('Group', 90), ('Group', 90), ('Group', 90), ('Glory', 90), ('OYO', 90), ('A P Group Taken Over 25/10/92', 86), ('Ale Property Group Stapled Units', 86), ('APN European Retail Property Group', 86)]"
Melco Finance Limited,25275,El Corporation,1533,90,"[('El Corporation', 90), ('INA', 90), ('Elco', 90), ('NC&', 90), ('LC Corporation', 90), ('China Finance Holding Company', 86), ('Ding Sheng XIN Finance', 86), ('North Ryde Community Finance', 86), ('Melco Publishing Entertainment', 86), ('Minerva Finance and Investment', 86)]"
PCCW-HKT Capital No. 5 Limited,25276,KT,115853,90,"[('KT', 90), ('T&N', 90), ('T&N', 90), ('T&N', 90), ('PCCW', 90), ('KT', 90), ('Australian Masters Corporate Bond Fund Number 5', 86), ('Australian Masters Yield Fund Number 5', 86), ('ACM Middenstands East Opportunities No Par Value Class A (SICAV)', 86), ('Adig Investment Fondir Units No Par Value', 86)]"
Bestgain Real Estate Limited,25277,Real Estate,3531,90,"[('Real Estate', 90), ('Real Security', 90), ('Best', 90), ('Capital Estate', 90), ('Best', 90), ('STG', 90), ('Real Security', 90), ('Macarthurcook Asian Real Estate Securities Fund', 86), ('Real Energy Corporation', 86), ('Real On', 86)]"
Studio City Company Limited,25278,Trust Company,4284,90,"[('Trust Company', 90), ('CIT', 90), ('MPA', 90), ('DIO', 90), ('City', 90), ('City', 90), ('Antipodes Global Investment Company', 86), ('Arab International Insurance Company', 86), ('Barbados Shipping and Trading Company Limited', 86), ('Bulgarian Telecommunications Company', 86)]"
TSMC Global Ltd.,25279,TSM Global,31187,95,"[('TSM Global', 95), ('SMC Global Securities', 95), ('GL', 90), ('GL', 90), ('Globa', 90), ('SMC', 90), ('Global', 90), ('SMC', 90), ('Global', 90), ('TS', 90)]"
SmarTone Finance Limited,25280,One,112488,90,"[('One', 90), ('AR', 90), ('Art', 90), ('Art', 90), ('Art', 90), ('INA', 90), ('Smart', 90), ('One', 90), ('Tone', 90), ('NC&', 90)]"
YUEXIU REIT MTN COMPANY LIMITED,25281,Trust Company,4284,90,"[('Trust Company', 90), ('MPA', 90), ('UEX', 90), ('UEX', 90), ('Agricultural Land Opportunity Fund MEL Invest REIT', 86), ('Agroenergy REIT', 86), ('Antipodes Global Investment Company', 86), ('Arab International Insurance Company', 86), ('Barbados Shipping and Trading Company Limited', 86), ('Bulgarian Telecommunications Company', 86)]"
Yingde Gases Investment Limited,25282,Investment Trust Corporation,48177,90,"[('Investment Trust Corporation', 90), ('ENT', 90), ('Trust Invest', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('INV', 90), ('NVE', 90), ('Antipodes Global Investment Company', 86), ('Armstrong Jones Investment Units Audi', 86)]"
FPC Treasury Limited,25283,Re Capital,67648,90,"[('Re Capital', 90), ('Re Capital', 90), ('Tre', 90), ('FP', 90), ('C C T', 86), ('Regal Treasury Bank', 86), ('Treasury International', 86), ('FPC Capital I Quips A 7.10%', 86), ('American Performance Foods United States Treasury Fund Dead', 86), ('Delaware Treasury Reserves Investments Series', 86)]"
Sinopec Capital (2013) Limited,25284,Nopec,37528,90,"[('Nopec', 90), ('Sino', 90), ('PEC', 90), ('DZ Bank AG-Deutsche Zentral-Genossenschaftsbank Genussscheine 31/12/2013', 86), (""Sinopec Beijing Yanhua 'H'"", 86), (""Sinopec Zhenhai Refining 'H'"", 86), (""Sinopec Oilfield Equipment 'A'"", 86), (""Sinopec Oilfield Service 'A'"", 86), (""Sinopec Shanghai Petrochemical 'A'"", 86), ('Sinopec Kantons Holdings', 86)]"
Minmetals Land Capital Limited,25285,Minmetals Land,102682,100,"[('Minmetals Land', 100), ('Capital Metals', 90), ('Meta Corporation', 90), ('Minmet', 90), ('ALS', 90), ('Metal', 90), ('Land', 90), ('LS', 90), ('Meta Corporation', 90), ('Ta', 90)]"
AGEAS CAPITAL (ASIA) LIMITED,25286,GEA,17838,90,"[('GEA', 90), ('Asia Capital', 90), ('Asia Capital', 90), ('ASI', 90), ('Asia Capital', 90), ('Asia Capital', 90), ('IA', 90), ('Accor Asia Pacific', 86), ('Asia Growth Convertible Class Swiss Franc (CFC)', 86), ('Asia Oil and Minerals', 86)]"
"CITIC Securities Finance 2013 Co., Ltd",25287,CIT,15964,90,"[('CIT', 90), ('INA', 90), ('ITI', 90), ('Citic', 90), ('ITI', 90), ('China Finance Holding Company', 86), ('North Ryde Community Finance', 86), ('Minerva Finance and Investment', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86)]"
Beijing Enterprises Water Capital Management L,25288,Management Trust,19747,90,"[('Management Trust', 90), ('Enterprise', 90), ('Managem', 90), ('Enterprise', 90), ('BKM Management', 86), ('Cleland Enterprises', 86), ('Global Funds Management', 86), ('Goddard Enterprises', 86), ('Heine Management', 86), ('Litigation Capital Management', 86)]"
Want Want China Finance Limited,25289,ANT,44920,90,"[('ANT', 90), ('INA', 90), ('China Finance', 90), ('Angy (China) Medical Chess Depository Interest', 86), ('Boeblingen Investment Hong Kong and China', 86), ('China Dairy Chess/Crest Depository Interest', 86), ('China Education', 86), ('China JXY Group', 86), ('China Magnesium Corporation', 86), ('China Puda High-Technology Holdings', 86)]"
CNOOC Finance (2013) Limited,25290,INA,65640,90,"[('INA', 90), ('CNOOC', 90), ('China Finance Holding Company', 86), ('Minerva Finance and Investment', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86), ('RCI Finance', 86), ('3A Finance', 86), ('Arab Finance Exchange Company', 86), ('Compagnie Finance des Cardans SA', 86)]"
Cheung Kong Bond Securities (02) Limited,25291,Cheung Capital,25062,90,"[('Cheung Capital', 90), ('Bond', 90), ('Australian Masters Corporate Bond Fund Number 2', 86), ('Australian Masters Corporate Bond Fund Number 3', 86), ('Australian Masters Corporate Bond Fund Number 4', 86), ('Australian Masters Corporate Bond Fund Number 5', 86), ('Australian Master Corporation Bond FND NO4 Limited', 86), ('Australian Masters Corporate Bond Fund Number 1', 86), ('Barrack Technology (Suspended 02/09/91)', 86), ('Boeblingen Investment Hong Kong and China', 86)]"
