Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
CDW ESCROW CORPORATION,23173,CDW,133239,90,"[('CDW', 90), ('CR Capital', 90), ('CDW', 90), ('CDW International', 86), ('D&D', 86), ('W-W Capital', 86), ('R R Securities', 86), ('Escrow Agent Japan', 86), ('CDW Computer Centers Income', 86), ('CDW Holding (Non-NASDAQ OTC)', 86)]"
MUTUALBANK,23174,Mutual Trust Bank,84826,95,"[('Mutual Trust Bank', 95), ('Alba', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Alba', 90), ('Security Bank', 90)]"
"COSO GEOTHERMAL POWER HOLDINGS, LLC",23176,Capital Power,156967,90,"[('Capital Power', 90), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Capital Power', 90), ('Power Holdings', 90), ('Capital Power', 90), ('Holdings', 90), ('Capital Power', 90), ('Corporation Holding', 90)]"
UOB Funding LLC,23178,B F,91340,90,"[('B F', 90), ('A&E Capital Funding Single Voting', 86), ('Funding Electric Vehicles', 86), ('D&D', 86), ('UOB Apartment Property I (Leasehold)', 86), ('UOB Freehold Eight Thonglor Property Fund', 86), ('UOB Radanasin Bank', 86), ('Aegis Consumer Funding Group', 86), ('Four Crystal Funding', 86), ('Muni Funding Company of America 144A', 86)]"
Acquisition Co. Lanza Parent,23179,ENT,1607,90,"[('ENT', 90), ('Ion', 90), ('UIS', 90), ('Parent Capital', 90), ('ITI', 90), ('Anza Capital', 90), ('Ion', 90), ('Parent Capital', 90), ('Sit', 90), ('ITI', 90)]"
"CVR Partners, LP",23187,CVR Partners,134040,95,"[('CVR Partners', 95), ('AR', 90), ('Art', 90), ('Art', 90), ('Art', 90), ('Artner', 90), ('Capital Partners', 90), ('PA', 90), ('RS', 90), ('Art', 90)]"
"SURGERY CENTER HOLDINGS, INC.",23191,ENT,1607,90,"[('ENT', 90), ('Holdings', 90), ('Holdings', 90), ('Center Trust', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86)]"
BANK OF MARIN,23192,AR,24258,90,"[('AR', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('F&M', 90), ('NK', 90)]"
"New Albertson's, Inc.",23197,Albert,107680,90,"[('Albert', 90), ('Be', 90), (': be AG', 90), ('Albert', 90), ('TS', 90), ('Australia New Agribusiness and Chemical Group', 86), ('Australian Coachlines Holdings (New Europe)', 86), ('Banco Estado Pernambuco S/A', 86), ('Euromayor S A de Inversiones', 86), (""Gibson's"", 86)]"
"SHEA HOMES LIMITED PARTNERSHIP, A CALIFORNIA L",23198,Incorporated Homes,73620,90,"[('Incorporated Homes', 90), ('Artner', 90), ('Capital Partners', 90), ('A C N 059 457 279', 86), ('A C N 603 323 182', 86), ('A R C Industries', 86), ('A V Buildings', 86), ('A-Cap Development', 86), (""BA Embotteladora 'A'"", 86), ('Banco BTG Pactual S A', 86)]"
Chrysler Group LLC,23200,Group,54856,90,"[('Group', 90), ('Group', 90), ('Up', 90), ('Group', 90), ('Chrysler', 90), ('SL', 90), ('A P Group Taken Over 25/10/92', 86), ('Advance Healthcare Group', 86), ('Affinity Education Group', 86), ('Air International Group', 86)]"
Abbey National Treasury Services PLC (Stamford,23202,National,222336,90,"[('National', 90), ('National', 90), ('National', 90), ('Abbey National', 90), ('Security Service', 90), ('National', 90), ('National', 90), ('Ausnet Services', 86), ('Barbados National Bank', 86), ('Fiducian Portfolio Services', 86)]"
CapitalSource Bank,23206,Capitalsource,59341,95,"[('Capitalsource', 95), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Cap', 90), ('Security Bank', 90), ('ALS', 90), ('Security Bank', 90), ('Security Bank', 90), ('Cap', 90)]"
Cumulus Media Holdings Inc.,23207,Media Capital,94425,90,"[('Media Capital', 90), ('Holdings', 90), ('Media Capital', 90), ('Media Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Media Capital', 90), ('Media Capital', 90), ('Media Capital', 90), ('Edia', 90)]"
"FTS INTERNATIONAL, INC.",23208,FTS International,59980,100,"[('FTS International', 100), ('International', 95), ('CFS International', 94), ('Fas International', 94), ('FSI International', 94), ('TGS International', 94), ('ETS International', 94), ('Toys International', 91), ('JT International', 91), ('JT International', 91)]"
HOUGHTON MIFFLIN HARCOURT PUBLISHERS INC.,23210,Harcourt Corporation,35163,90,"[('Harcourt Corporation', 90), ('Houghton Mifflin', 90), ('Harcourt Irish', 86), ('Elite Publishers', 86), ('Harcourt Group', 86), ('Publishers Equipment New', 86), ('Houghton Mifflin Harct', 86), ('Harcourt General', 86), ('Appletree Art Publishers Incorporated', 86), ('Quaker Houghton', 86)]"
Banco do Brasil S.A.,23211,Banco do Brasil SA,659,100,"[('Banco do Brasil SA', 100), ('Banco do Brasil On', 95), ('RAS', 90), ('ASI', 90), ('Security Banc', 90), ('Bras', 90), ('NC&', 90), ('Banco do Brasil ADR 1:1', 90), ('Banco do Brasil ADR (Frankfurt) 1:1', 90), ('Zinco do Brasil', 87)]"
"The Chiba Bank, Ltd.",23212,Chiba Bank,106405,95,"[('Chiba Bank', 95), ('Security Bank', 90), ('Hi', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('NK', 90)]"
Banco Bradesco S.A.,23213,Banco Bradesco PN,138898,95,"[('Banco Bradesco PN', 95), ('Banco Bradesco On', 95), ('Rad', 90), ('ADE', 90), ('Security Banc', 90), ('NC&', 90), ('Banco Bradesco ADR 1:1', 90), ('Banco Bradesco Preferred Sponsored ADR 1:1', 90), ('Banco Bradesco ADR (Mexico) 1:1', 90), ('Banco Bradesco American Depository Share (Berlin) 1:1', 90)]"
CUMBERLAND BANK & TRUST,23215,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Be', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), (': be AG', 90), ('D B Corporation', 90), ('Security Bank', 90)]"
