Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
CAS Capital No. 1 Limited,10644,cas capital no. 1,cas,CAS,117547.0,,,Castlebar Capital,82099,99.65,Castlecap Capital,139580,99.65,Cascal NV,52990,99.62,Caspian Holdings (Berlin),285062,99.58,Caspian International Oil,52998,99.57000000000001,Casa Anglo On 1000,1012,99.57000000000001,Cash - Croatia Kuna,6219,99.57000000000001,Casa Anglo PN 1000,150991,99.57000000000001,Cascadia Brands,6216,99.56,Castello Casino,6231,99.56
"CATALUNYA BANC, S.A.",8109,catalunya banc,catalunya,,,,,Atal,108041,99.44,Atal (Frankfurt),268038,99.44,Tal Holdings,4114,99.35,UNY Group Holdings,31356,99.35,ATA Holdings,70199,99.35,ATA Inc,156273,99.35,UNY (Paris-SBF),223040,99.35,UNY Group Holdings (Non-NASDAQ OTC),240622,99.35,UNY Group Holdings (Frankfurt),282672,99.35,ATA Holdings (Berlin),299679,99.35
CATALYST HOUSING LIMITED,9848,catalyst housing,catalyst,Catalyst Recruitment,1020.0,Catalyst Copper (Non-NASDAQ OTC),235154.0,International Catalysts,27054,99.72,Catalyst Biosciences,136019,99.72,Catalyst Biosciences (Frankfurt),262027,99.72,Catalyst Energy,63362,99.71,Catalyst Resources Group (Berlin),285071,99.71,Catalyst Health Solutions,59373,99.68,Catalyst Health (Frankfurt) Solutions,277445,99.68,Catalyst Health (XETRA) Solutions,305018,99.68,Catalyst International,70933,99.67,Catalyst International (Berlin),300080,99.67
CAYMADRID INTERNATIONAL LTD.,14669,caymadrid,caymadrid,,,,,DRI,53853,99.5,DRI (Frankfurt),278257,99.5,DRI (XETRA),305612,99.5,CA,59309,99.36,DR Finance,109161,99.36,ID Holdings,110369,99.36,CA (Frankfurt),277291,99.36,CA (Vienna Stock Exchange),284948,99.36,CA (XETRA),304927,99.36,C Holdings,24873,99.2
CB ESCROW CORP.,24565,cb escrow corp.,cb,CB Australia,1022.0,CB Industrial Product Holdings (Non-NASDAQ OTC),244499.0,Cbes Bancorp,70949,99.67,Cbes Bancorp (Berlin),300093,99.67,CBBC Bancorp,53017,99.59,CB Bancorp,78830,99.56,CBM Bancorp,53019,99.54,FCB Bancorp,54256,99.54,OCB Bancorp,56459,99.54,ECB Bancorp,59748,99.54,FCB Bancorp,72478,99.54,CBB Bancorp,128646,99.54
CBA CAPITAL AUSTRALIA LIMITED,3351,cba capital australia,cba,CBA Florida,53016.0,,,CBA Florida,53016,99.5,Bicbanco Units,150830,99.4,First Republicbank Preferred Adjustable Dividend,192287,99.38,First Republicbank,61956,99.36,Cbarka B,173097,99.34,Cbak Energy Technology,136026,99.33,Cbak Energy (Frankfurt) Technology,262039,99.33,Cbarka 'O',24967,99.32,Mcilwraith Mcbacharin Dead- 27/08/93,2703,99.32,Cbaysystems Holdings (Regs),45927,99.31
CBOM FINANCE PUBLIC LIMITED COMPANY,10961,cbom public,cbom,,,,,BOM,41493,99.43,BOM,45511,99.43,BOM Holdings,45512,99.43,OM Holdings,3117,99.31,OM,43231,99.31,OM Group,60832,99.31,OM Holdings,85128,99.31,OM Holdings International,131092,99.31,OM Holdings (Kuala Lumpur),218498,99.31,OM Holdings (Non-NASDAQ OTC),247749,99.31
Cbpo Engenharia Ltda.,4101,cbpo engenharia ltda.,cbpo,,,,,BP International,52780,99.17,BP,124430,99.17,BP (Tokyo),221286,99.17,BP (Swiss Stock Exchange),224005,99.17,BP (VIRT-X),231719,99.17,BP (Non-NASDAQ OTC),244273,99.17,BP (Frankfurt),268594,99.17,BP (XETRA),268595,99.17,BP (Paris-SBF),284851,99.17,C Holdings,24873,99.09
CBQ FINANCE LIMITED,3889,cbq,cbq,,,,,C Holdings,24873,99.5,Q Group,49941,99.5,Q (XETRA),314901,99.5,ECB,16803,79.87,PCB,20970,79.87,UCB,23120,79.87,NCB Group,28647,79.87,NCB Holdings,28648,79.87,TCB Holdings,30846,79.87,ACB International Bank,31915,79.87
CCBL (CAYMAN) 1 CORPORATION LIMITED,14985,ccbl 1 corporation,ccbl,,,,,NCCBL Mutual Fund 1 CF,140963,99.4,BL (Berger-Levrault),15318,99.2,CC International,108522,99.2,BL,117343,99.2,C Holdings,24873,99.11,BLP Group,45481,79.49000000000001,BLC Bank,135873,79.49000000000001,BLS,41479,79.39,BLS AG,41480,79.39,BLG,117350,79.39
