Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
"CSCEC Strait Construction and Development Co.,",6835,cscec strait construction and development,cscec,Cscec Scimee SCI and Technology 'A',92114.0,,,Cscec Scimee SCI and Technology 'A',92114,99.53,CEC Group,1033,99.14,SCE,39000,99.14,CSC Holdings,64048,99.14,CEC International Holdings,99397,99.14,CSC Holdings,118009,99.14,CEC Group (Berlin),285100,99.14,CEC International Holdings (Berlin),285101,99.14,CS Group,92112,99.09,CE Holdings,108530,99.09
CSCEC Xinjiang Construction & Engineering (Gro,6617,cscec xinjiang construction & engineering (gro,cscec,Cscec Scimee SCI and Technology 'A',92114.0,,,Cscec Scimee SCI and Technology 'A',92114,99.42,CEC Group,1033,99.12,SCE,39000,99.12,CSC Holdings,64048,99.12,CEC International Holdings,99397,99.12,CSC Holdings,118009,99.12,CEC Group (Berlin),285100,99.12,CEC International Holdings (Berlin),285101,99.12,CS Group,92112,99.08,CE Holdings,108530,99.08
CSCI Finance (2015) Co. Ltd,25344,csci,csci,,,,,SCI,29968,99.86,CSC Holdings,64048,99.86,SCI,95486,99.86,CSC Holdings,118009,99.86,SCI,126931,99.86,CI Group,46079,99.67,CS Group,92112,99.67,CI Company SA,108653,99.67,CI Holdings,108655,99.67,CI Group,117805,99.67
CSCIF ASIA LIMITED,25424,cscif asia,cscif,,,,,SCI,29968,99.46,CSC Holdings,64048,99.46,SCI,95486,99.46,CSC Holdings,118009,99.46,SCI,126931,99.46,CI Group,46079,99.33,CS Group,92112,99.33,CI Company SA,108653,99.33,CI Holdings,108655,99.33,CI Group,117805,99.33
CSI FINANCIAL PRODUCTS LIMITED,10529,csi financial products,csi,CSI Technologies,64052.0,CSI Properties (Non-NASDAQ OTC),244905.0,Harvest CSI Financials Index ETF,154666,99.59,Penghua CSI 800 Financials (ex Banks) Index et,155342,99.56,Csop CSI 300 Index Daily (-1X) Inverse Product,162589,99.55,Csop CSI 300 Index Daily (2X) Leveraged Product,162590,99.53,China Universal CSI Financials Index ETF,153864,99.52,iShares CSI A-Share Financials Index ETF,168286,99.52,DB X-Trackers CSI300 (Hong Kong) Financials Index ETF,166123,99.51,CSI Properties,99930,99.5,CSI Properties (Non-NASDAQ OTC),235692,99.5,CSI Properties (Non-NASDAQ OTC),244905,99.5
CSJ INFRASTRUCTURE PRIVATE LIMITED.,11570,csj infrastructure private limited.,csj,,,,,CS Group,92112,99.11,CS,118004,99.11,CS Holdings,118006,99.11,SJ Group,122797,99.11,CS Holdings (Tokyo),221467,99.11,CS Group (Frankfurt),269390,99.11,C Holdings,24873,99.06,J Trust,110632,99.06,J-Group Holdings,110634,99.06,J-Holdings,110635,99.06
CSLB HOLDINGS INC.,23352,cslb,cslb,,,,,CSL,80271,99.86,CSL Limited,204326,99.86,CSL (Mexico),217431,99.86,CSL (BRN),224248,99.86,CSL (Non-NASDAQ OTC),244906,99.86,CSL (Frankfurt),269399,99.86,CSL (XETRA),311239,99.86,CS Group,92112,99.67,SL,116188,99.67,CS,118004,99.67
CSN Resources S.A.,4231,csn resources,csn,CSN Mineracao On,80527.0,,,CSN Mineracao On,80527,99.48,Bricsnet (Berlin),299934,99.38,Bricsnet NV,165442,99.33,Bricsnet NV,165443,99.33,Bricsnet N V (EASDAQ),15480,99.32,Teleindustria Ericsn MEX Class A,240251,99.31,Empowerment and Icsn Capital I Corporation Class B,195273,99.29,KSHS Bloomberg China Bond Icsn,188752,99.28,KSHS Bloomberg (Berlin) China Bond Icsn,258008,99.28,CS Group,92112,99.27
"CSOB Leasing, a.s.",7406,csob leasing a.s.,csob,,,,,CS Group,92112,99.21,CS,118004,99.21,CS Holdings,118006,99.21,CS Holdings (Tokyo),221467,99.21,CS Group (Frankfurt),269390,99.21,C Holdings,24873,99.11,O-Bank,115989,99.11,Acsb (XETRA),309492,85.43,OBN Holdings,56457,79.5,OBJ (Non-NASDAQ OTC),238757,79.4
"CSOB Leasing, a.s.",18010,csob leasing a.s.,csob,,,,,CS Group,92112,99.21,CS,118004,99.21,CS Holdings,118006,99.21,CS Holdings (Tokyo),221467,99.21,CS Group (Frankfurt),269390,99.21,C Holdings,24873,99.11,O-Bank,115989,99.11,Acsb (XETRA),309492,85.43,OBN Holdings,56457,79.5,OBJ (Non-NASDAQ OTC),238757,79.4
C-SQUARE INFO-SOLUTIONS PRIVATE LIMITED,12027,c square info solutions private,c,Gfnorte C,173433.0,Industrivarden C (Non-NASDAQ OTC),250322.0,FCS Software Solutions GDR,205199,99.63,Securize IT Solutions,95499,99.62,Creative Solutions With Art,41766,99.62,Ecare Solutions,129193,99.61,Secure Solutions Holdings,57397,99.6,Jcurve Solutions,84014,99.6,Jcurve Solutions (Berlin),287292,99.6,FCS Software Solutions,100484,99.6,Capital Solutions I (Berlin),300034,99.6,Asseco Business Solutions Series AB,108020,99.6
CSR Finance Limited,3259,csr,csr,CSR,46444.0,CSR (Non-NASDAQ OTC),235693.0,CSR,46444,100.0,CSR,80528,100.0,CSR (London),231897,100.0,CSR (Non-NASDAQ OTC),235693,100.0,CSR (Non-NASDAQ OTC),244908,100.0,CSR (Frankfurt),269401,100.0,CSR (Frankfurt),278022,100.0,CSR (XETRA),311241,100.0,CSR (XETRA),317104,100.0,Csra,59615,99.86
CT PREFERRED TRUST II,22675,ct preferred ii,ct,CT Beteiligungen,16319.0,CT Environmental Group (Non-NASDAQ OTC),235697.0,International Verifact Preferred,159069,99.73,Activcard Preferred,202263,99.71,AGV Products Preferred,177209,99.65,CTBI Preferred Capital Trust II 8.25%,143701,99.65,Yamalelectros Preferred,211548,99.63,Omsk Electric Preferred,208368,99.63,Orel Electric Preferred,208444,99.63,Tver Electros Preferred,210720,99.63,Kursk Electric Preferred,145508,99.62,LG Electronics Preferred,175658,99.62
"CTBC BANK CO., LTD",17870,ctbc,ctbc,CTBC Financial Holding,115195.0,,,CTB International,71645,99.86,TBC,77442,99.86,TBC Bank Group,124847,99.86,TBC Bank Group (Non-NASDAQ OTC),249221,99.86,TBC (Berlin),303336,99.86,TBC (Berlin),303337,99.86,CT Holdings,53615,99.67,TB Group,114157,99.67,T Bank,22692,99.4,C Holdings,24873,99.4
CTC Beaver Valley Funding Corporation,21127,ctc beaver valley funding corporation,ctc,CTC Media,59618.0,,,CTC Crown Technology Corporation,6974,99.61,CTC Communications Group,71646,99.47,CTC Communications (Frankfurt),294187,99.47,CTC Union Technologies,41775,99.44,Actcelerate International Group,80970,99.38,Selectcore Warrants,160942,99.36,CTC Media,59618,99.35,CTC Media,71648,99.35,CTC Media (Frankfurt),278024,99.35,CTC Media (XETRA),305417,99.35
"CTR PARTNERSHIP, L.P.",23920,ctr partnership,ctr,CTR Holdings,99935.0,,,Spectra Energy Partners,61376,99.63,Spectra Energy Partners (Frankfurt),282003,99.63,Spectra Energy Partners (XETRA),308417,99.63,Electro-Protective (London),46833,99.55,Electro-Protective,64459,99.55,Electronic Arts,133076,99.53,Electronic Arts (Mexico),217560,99.53,Electronic Arts (BRN),224411,99.53,Electronic Arts (MIC),224412,99.53,Electronic Arts (Ireland),232008,99.53
CUMBERLAND BANK & TRUST,23215,cumberland &,cumberland,Cumberland Pharmaceuticals,136261.0,,,Cumberland Gold Group,64078,99.81,Cumberland Gold Group,71668,99.81,Cumberland Resources,6992,99.69,Cumberland Resources (American),235703,99.69,Cumberland Resources (Frankfurt),294190,99.69,Cumberland Resources (XETRA),311256,99.69,Cumberland Technology (Berlin),300444,99.67,Cumberland MTN Bancorp,71669,99.65,Cumberland Oil and Gas,6991,99.65,Cumberland Technologies,71670,99.63
Cumbernauld Funding No.3 plc,9273,cumbernauld funding no.3,cumbernauld,,,,,RNA Holdings,29699,99.22,RNA Holdings,239492,99.22,RNA Holdings (Stuttgart),296815,99.22,LD Holdings,55647,99.15,Be,70427,99.15,Be Group,117225,99.15,MB Securities,126319,99.15,Be Group (Frankfurt),268357,99.15,LD Holdings (Berlin),287488,99.15,Be (Frankfurt),293552,99.15
CURTIS PALMER LLC,21923,curtis palmer,curtis,Curtis Publishing,64084.0,,,Curtis Mathes,128998,99.69,Curtis Banks Group,125447,99.64,Curtis International,78938,99.63,Curtis International (Berlin),300449,99.63,Curtis Publishing,64084,99.6,Curtiss Wright,134032,99.59,Curtiss Wright (Pet),251345,99.59,Curtiss Wright (Frankfurt),262497,99.59,Curtiss Wright (XETRA),305429,99.59,Curtis 1000 Europe,16337,99.58
CUSTODIAN REIT PLC,9639,custodian reit,custodian,Custodian Sunbury Syndicate Limited,1325.0,,,Custodian Sunbury Syndicate Limited,1325,99.63,Custodian and Allied Insurance,108905,99.55,Tod,51119,99.35,UST,61692,99.35,STO,123037,99.35,UST,123911,99.35,UST (Frankfurt),297712,99.35,UST (XETRA),308924,99.35,To Holdings,114306,99.25,IA,119645,99.25
Cutia Empreendimentos Eolicos SPE S.A.,4487,cutia empreendimentos eolicos spe,cutia,,,,,UTI,77998,99.17,UTI,123916,99.17,IA,119645,99.11,TI Group,183594,99.11,TI Group,201171,99.11,T Bank,22692,99.06,C Holdings,24873,99.06,Tina,40038,85.3,Scotia Prime Minerals,12016,79.72,Pharmaceutical Productions Development,199192,79.71000000000001
