Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
IDFC FIRST BHARAT LIMITED,11581,idfc first bharat,idfc,IDFC,97711.0,,,IDFC First Bank,97712,99.74,IDFC Nifty 50 ETF,162909,99.53,IDFC Standard and Poor's BSE Sensex ETF,162910,99.39,IDFC Bank,26855,99.38,IDFC,97711,99.38,ID Holdings,110369,99.21,C Holdings,24873,99.11,F Investment Trust Group,125685,99.11,Aidc,130,85.43,Tidc (BOG),216230,85.43
If Skadeforsakring AB (publ),17548,if skadeforsakring,if,Kosicky IF,36277.0,,,Alif Manufacturing Company,81109,99.56,Aquifer Springs,5184,99.55,IF Investing,35482,99.53,Lifestar Holding,94234,99.53,Life Storage,133538,99.53,Life Storage,149574,99.53,Life Storage (BRN),225007,99.53,Life Storage (Frankfurt),264326,99.53,IF Stavoinduster INV,35505,99.53,Life USA Holding,74346,99.53
If Skadeforsakring Holding AB (publ),17542,if skadeforsakring holding,if,Kosicky IF,36277.0,,,Lifestar Holding,94234,99.67,Trifork Holding,96417,99.63,Shifang Holding,104403,99.63,Shifang Holding (Temp),170380,99.63,Shifang Holding (Frankfurt),281763,99.63,Trifork Holding (Frankfurt),282552,99.63,Shifang Holding (XETRA),315442,99.63,Life USA Holding,74346,99.62,Fifth Avenue Holding,31856,99.61,Llifeline Holding,74395,99.6
If Vahinkovakuutusyhtioe Oy,8211,if vahinkovakuutusyhtioe oy,if,Kosicky IF,36277.0,,,IFS Industries,65617,99.49,IFB Industries,101335,99.49,IFB Industries,167457,99.49,IFB Industries,167458,99.49,Alif Industries,81108,99.48,ZIF Invest Nova,148415,99.48,ZIF Jahorina KOI CF,148416,99.48,SIFCO Industries,138264,99.47,SIFCO Industries (Frankfurt),266059,99.47,SIFCO Industries (Berlin),289255,99.47
"IH MERGER SUB, LLC",24592,ih merger sub,ih,,,,,Nihon Kentetsu,28755,99.52,IHS Markit BDR,151774,99.52,EIH GDR Registered 'S',204824,99.51,EIH GDR Registered 'S' (Non-NASDAQ OTC),241652,99.51,Jih Sun Securities Limited,42619,99.5,IHS Nigeria,110396,99.5,Jih Sun International Bank,179220,99.5,EIH GDR,204822,99.5,EIH Limited GDR (Berlin),303941,99.5,Sihma-Rezerv CF,43760,99.5
"IHEARTCOMMUNICATIONS, INC.",19398,iheartcommunications,iheartcommunications,,,,,Communications Group,82286,99.82000000000001,Unica,61662,99.4,Munic,94628,99.4,Munic (Frankfurt),272853,99.4,Unica (Frankfurt),282639,99.4,Unica (XETRA),308855,99.4,Art,24322,99.26,NIC,28718,99.26,Art,32382,99.26,ICA AB,42475,99.26
IHO Verwaltungs GmbH,7761,iho verwaltungs gmbh,iho,,,,,Nihon Flush,112147,99.52,Nihon Kenshi,28754,99.5,Nihon Ceratec,28747,99.48,Nihon Inter Electronics,28752,99.47,Nihon Seikan KK,112156,99.46,Nihon Jumbo,28753,99.45,Nihon Dengi,112143,99.45,Nihon Integround Holdings,28751,99.44,Nihon Nirman,28757,99.44,Nihon Falcom,112146,99.44
"IHOP IP, LLC.",22789,ihop ip llc.,ihop,Liv Ihop,120643.0,,,Liv Ihop,120643,99.4,Company-OP AG,16021,99.29,O-Bank,115989,99.15,Yiho International,124296,85.52,Daiho,108952,85.49,Meiho Holdings,111628,85.49,Takachiho,114070,85.43,Tokyo Kiho,31038,85.41,OPD Group,49487,79.47,IF Polnohosp Ipel,35495,74.8
IIB Capital Plc,10940,iib capital,iib,,,,,Moiibus Environmental,10221,99.5,Giib Holdings,109872,99.4,DB X-Trackers Iiibx (Singapore) US Dollar TRS ETF (DR) 1D,241511,99.24,PLM Transn Equip Partners Units Limited Partnership VIIB85,208814,99.2,IUB Capital Trust (Berlin),301628,67.24,Trimin Capital,13227,67.13,Gemini Capital,65038,67.13,Elixir Capital,100312,67.13,Kibush Capital,130360,67.13,NAU IB Capital,140960,67.13
"IIP OPERATING PARTNERSHIP, LP",24799,iip operating partnership lp,iip,,,,,Piippo,95084,99.29,Bluechiip,81790,99.22,Bluechiip (Frankfurt),268524,99.22,IP Group,124605,99.13,IP Group (Mexico),222000,99.13,IP Group (Non-NASDAQ OTC),246456,99.13,IP Group (Stuttgart),271411,99.13,IP Group (Berlin),287218,99.13,Property Partnership,49899,67.08,Petrotx-Limited Partnership Par,103437,67.03999999999999
IK FREEDOM FINANS OOO,17288,ik freedom finans ooo,ik,IK Enterprises,35527.0,,,Viktoriya-Finans,23452,99.54,Koike Sanso Kogyo,111058,99.53,Ikena Oncology,136979,99.51,Nikko Sanso,28773,99.5,Bank Pikko Foreign Board,221189,99.5,Iktisat Finansal,42489,99.49,Aik Premium Fond,142280,99.49,Kafr El Sheikh National Food,19119,99.49,Turk Telekomunikasyon,116305,99.48,Turk Telekomunikasyon (Non-NASDAQ OTC),240547,99.48
ILFC E-Capital Trust I,22055,ilfc e capital i,ilfc,,,,,C Holdings,24873,99.12,F Investment Trust Group,125685,99.12,Silc,95924,85.44,FCA International,7872,79.52000000000001,FCT,25935,79.52000000000001,FCM,25934,79.41,FCX International,47095,79.41,FCX International PLC,72480,79.41,FCW Holdings,109524,79.41,FCG,129430,79.41
ILFC E-Capital Trust II,22107,ilfc e capital ii,ilfc,,,,,C Holdings,24873,99.11,F Investment Trust Group,125685,99.11,Silc,95924,85.43,FCA International,7872,79.5,FCT,25935,79.5,FCM,25934,79.4,FCX International,47095,79.4,FCX International PLC,72480,79.4,FCW Holdings,109524,79.4,FCG,129430,79.4
ILLINOIS BANK & TRUST,22777,illinois &,illinois,Owens-Illinois,180071.0,,,Illinois Power Company,196728,99.75,Titan International Illinois,135164,99.67,Owens-Illinois,180071,99.67,Owens-Illinois,198980,99.67,Titan International Illinois (Frankfurt),266579,99.67,Titan International Illinois (XETRA),308734,99.67,Ameren Illinois Company,69913,99.64,Ameren Illinois Company,202563,99.64,Owens Illinois New (XETRA),307636,99.64,Illinois Tool Works,132999,99.62
"IM CEDULAS 1 GRUPO BANCO POPULAR, Fondo de Tit",8022,im cedulas 1 grupo popular fondo de tit,im,IM,119718.0,IM Medical (Non-NASDAQ OTC),237164.0,AIM Eastern Europe Fund SH Ben Int,62108,99.52,Pimco Investment Grade Corporate Bond Index ETF,189834,99.51,Pgim Ultra Short Bond ETF,189803,99.5,Guggenheim Bulletshares 2012 Corporate Bond ETF,196319,99.49,Guggenheim Bulletshares 2013 Corporate Bond ETF,196321,99.49,Guggenheim Bulletshares 2014 Corporate Bond ETF,196323,99.49,Guggenheim Bulletshares 2015 Corporate Bond ETF,196325,99.49,Guggenheim Bulletshares 2016 Corporate Bond ETF,196327,99.49,Guggenheim Bulletshares 2011 Corporate Bond ETF,205872,99.49,Guggenheim Bulletshares 2011 Corporate Bond ETF,241860,99.49
"IM CEDULAS 4, Fondo de Titulizacion de Activos",8041,im cedulas 4 fondo de titulizacion de activos,im,IM,119718.0,IM Medical (Non-NASDAQ OTC),237164.0,Kinea Creditas FDO Deinvt Imobiliario Closed Fund,84127,99.53,Maxi Renda FDO Deinvt Imobiliario- FII,84526,99.51,Timefolio Timefolio Carbon Zero Active ETF,176730,99.51,Marimo Regional Revitalization REIT,111482,99.5,Kinea Securities FDO Deinvt Imobiliario CF,140565,99.5,Vinci Credit Securities FDO Deinvt Imobiliario CEF,86974,99.5,Tim Hellas Telecommunications (AMS),22945,99.49,Timefolio Timefolio Innovation Active ETF,176731,99.49,Bluemacaw Offe FDO Deinvt Imobiliario Closed,139470,99.49,Technology Fundo de Investimento EM Acoes IE,86523,99.49
Imexsa Export Trust No. 96-1,15573,imexsa export no. 96 1,imexsa,,,,,Exsa,34450,99.31,Exsa,178455,99.31,IM,119718,99.17,X,13869,99.09,Simesa,12264,90.45,Valores Simesa,96533,90.37,Garmex Saigon Corporation,125765,82.64,Cadovimex Seafood Import-Export and Processing,125253,82.64,Cemex SAB de Convertible,148804,82.60000000000001,Thaimex Finance and Securities Foreign Board,233019,82.60000000000001
IMF BENTHAM LIMITED,3027,imf bentham,imf,IMF (Australia) (XETRA),312703.0,,,Medimfarm,36823,99.5,Aimfinity Investment I Subunit,184044,99.47,Aimflex,107574,99.44,Rimfire Minerals,11768,99.44,Rimfire Minerals (Non-NASDAQ OTC),239471,99.44,Rimfire Minerals (Berlin),288948,99.44,IMF (Australia) (XETRA),312703,99.43,Trimfast Group New,210644,99.43,Aimfinity Investment I Units,135460,99.43,Trimfast Group (Berlin),222998,99.42
IMMO-BANK Aktiengesellschaft,2853,immo aktiengesellschaft,immo,Immo Helvetic,115765.0,,,BA Immobilien Genussscheine 'A',165039,99.52,Immo Antares,18661,99.51,Immobiliere Marseillaise,18671,99.51,Simmons Airlines,68170,99.51,Immobiliere Dassault,93616,99.51,Immorente Invest,110422,99.51,Immobiliere (Frankfurt) Dassault,271213,99.51,Immomentum Aktien 2 Handelslinie,179022,99.51,Simmons Continent,22138,99.5,BA Immobilien Genussscheine 1,142564,99.5
Immobiliare Dinamico,12346,immobiliare dinamico,immobiliare,Immobiliare Lombarda,18673.0,Immobiliare Grande (Non-NASDAQ OTC) Distribuzione,237175.0,Immobiliare Lombarda,18673,99.7,Immobiliare Metanopoli,18674,99.67,Immobiliare Lombard (Stuttgart),295284,99.67,Immobiliare Grde DTBZ,167487,99.63,Immobiliare Grande (Non-NASDAQ OTC) Distribuzione,237175,99.62,Immobiliare Grande (Berlin) Distribuzione,271212,99.62,Mobilia Holdings,111818,99.52,Immobiliare Grde DTBZ Societa di Investimento Immb,93615,99.49,Immobiliare Grde (Non-NASDAQ OTC) DTBZ Societa di Investimento Immb,246328,99.49,Mobil (Toronto),159717,99.4
IMMOCAP S.A.,15349,immocap,immocap,,,,,MOC,28413,99.6,OCA,75508,99.6,Cap,88209,99.6,Cap,108464,99.6,Cap,156961,99.6,OCA (Frankfurt),296288,99.6,OCA (XETRA),307499,99.6,AP,14627,99.44,CA,59309,99.44,Mo,60623,99.44
