Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
ADIB CAPITAL INVEST 2 LTD.,15019,adib capital invest 2,adib,,,,,Padiberas Nasional,29132,99.46,Ryane Adibusana,29762,99.33,ADI,41102,99.25,Al Hammadi Company,115328,85.46000000000001,Sasbadi Holdings,113374,85.43,Ganca-Qannadi,1830,85.43,Dadi International Group,99964,85.38,Tradi,114472,85.37,Takoradi,4112,85.35,Takoradi (Non-NASDAQ OTC),240190,85.35
Adif Alta Velocidad,8124,adif alta velocidad,adif,,,,,Luks Kadife,120700,99.33,ADI,41102,99.27,F Investment Trust Group,125685,99.1,Alter Abadi,24123,85.54,Davomas Abadi,25485,85.52,Takoradi,4112,85.51,Takoradi (Non-NASDAQ OTC),240190,85.51,Takoradi (Berlin),289619,85.51,Takoradi (XETRA),315943,85.51,Binakarya Jaya Abadi,99158,85.5
ADM AG Holding Limited,25425,adm holding,adm,ADM,23957.0,,,Admie Holding Company (Frankfurt),267495,99.92,Admicasa Holding,116538,99.81,Admiralty Holding,51976,99.79,Admie Holding (Non-NASDAQ OTC) Company SHRS,233975,99.76,Padma Oil Company,85246,99.6,Kadmon Holdings,60336,99.59,Kadmon Holdings (Frankfurt),279738,99.59,Cadmus Technology,33060,99.57000000000001,ADM Energy,124926,99.57000000000001,ADM Energy (Berlin),267493,99.57000000000001
ADO Treasury GmbH,7810,ado treasury gmbh,ado,ADO Optronics,116539.0,,,Vornado Realty Trust BDR,150248,99.57000000000001,Adobe Resources,62033,99.56,Adobe Resources,155945,99.56,Sado Steam Ship,29789,99.56,Verado Holdings Series B,58421,99.56,Verado Holdings Series B (Frankfurt),282767,99.56,Exador Resources,7755,99.55,Mikado Resources,10131,99.55,Adore Beauty Group,80992,99.55,Nevado Resources,84922,99.55
Adolf Wuerth GmbH & Co. KG,7628,adolf wuerth gmbh & kg,adolf,Adolf Darbo,14181.0,,,Adolf Darbo,14181,99.48,Adolf Darbo (Berlin),299362,99.48,Adolfo Dominguez,90987,99.42,Adolfo Dominguez (Berlin),267500,99.42,Adolfo Dominguez Bonus Rights 31/10/06,292976,99.4,VDO Adolf Schindling Vorzugsaktie,23352,99.36,O-Bank,115989,99.09,F Investment Trust Group,125685,99.09,Anadolu Hayat (Non-NASDAQ OTC) Eklk,234224,79.65,Dolfin Rubbers,100148,79.64
ADOP Co.,22403,adop,adop,,,,,Company-OP AG,16021,99.67,Adoperator,41103,99.57000000000001,O-Bank,115989,99.4,FBC Distributed Ledger Technology Adopters ETF,158146,99.16,Vado,127771,85.89,Knado,19247,85.81,Ocado Group,124491,85.81,Ocado Group (Mexico),218486,85.81,Ocado Group (BRN),225317,85.81,Ocado Group (Non-NASDAQ OTC),247717,85.81
"ADRIA MOBIL Proizvodnja, trgovina in storitve,",18002,adria mobil proizvodnja trgovina in storitve,adria,Adria Beograd,31959.0,,,Adriatic Metals Chess Depository Interest,80993,99.47,Adriatic Metals Chess Depository Interest (Non-NASDAQ OTC),243437,99.47,Adriatic Metals Chess Depository Interest (Frankfurt),267506,99.47,Adriana Resources (XETRA),309521,99.43,Adriano Care Socimi,90989,99.41,Adriano Care Socimi (Frankfurt),267505,99.41,Alpe-Adria-Immobilien AG,14485,99.4,Banca Popolare Adriatico,15139,99.38,Sociedad Emperor Adriano,39366,99.38,Adrian Resources Warrants,155946,99.38
Adtran Inc,19661,adtran,adtran,Adtran Holdings,133625.0,,,Adtran Holdings,133625,100.0,Adtran Holdings (BRN),227019,100.0,Adtran Holdings (Frankfurt),260944,100.0,Adtran Holdings (XETRA),260945,100.0,Adtran (XETRA),304273,100.0,Adtrans Group,63,99.92,Adtrans Group (Berlin),283969,99.92,ADT,62,99.67,ADT,58897,99.67,ADT,62034,99.67
ADYAH SOLAR ENERGY PRIVATE LIMITED,12014,adyah solar energy private,adyah,,,,,Adya,81015,99.27,DY Holdings,34115,99.14,DY,118396,99.14,Vaidya Sane Ayurved Laboratories,105571,79.72,Armada Hoffler Properties,133733,79.71000000000001,Amdahl Corporation (Stuttgart),221040,79.7,Adwya SA Bonus Rights,229827,79.7,Adwya SA Bonus Rights,229828,79.7,Adwya SA Bonus Rights,229829,79.7,Madhya Bharat Agro Pro,102369,79.7
AEGIDE S.A.,8597,aegide,aegide,,,,,Egide,92428,99.91,Egide (Frankfurt),269776,99.91,Egide (XETRA),311592,99.91,AEG,14213,99.67,IDE Group Holdings,126052,99.67,AEG AG (Paris-SBF),220970,99.67,AEG (Swiss Stock Exchange),227022,99.67,AE,44716,99.5,ID Holdings,110369,99.5,EG,118501,99.5
"AEROPUERTO INTERNACIONAL DE TOCUMEN, S.A.",16753,aeropuerto internacional de tocumen,aeropuerto,,,,,Puerto,11472,99.29,Aero,4844,99.21,ERO,64618,99.16,ERO,72336,99.16,Company-OP AG,16021,99.11,AE,44716,99.11,RT Group,50230,99.11,To Holdings,114306,99.11,RT Group (VIRT-X),232760,99.11,T Bank,22692,99.06
Aeropuertos Argentina 2000 S.A.,2794,aeropuertos argentina 2000,aeropuertos,,,,,Puerto,11472,99.38,Aero,4844,99.27,ERO,64618,99.21,ERO,72336,99.21,Company-OP AG,16021,99.14,AE,44716,99.14,RT Group,50230,99.14,OS,112545,99.14,To Holdings,114306,99.14,RT Group (VIRT-X),232760,99.14
AEROPUERTOS DOMINICANOS SIGLO XXI S A,7929,aeropuertos dominicanos siglo xxi s a,aeropuertos,,,,,Puerto,11472,99.28,Aero,4844,99.2,ERO,64618,99.15,ERO,72336,99.15,Company-OP AG,16021,99.1,AE,44716,99.1,RT Group,50230,99.1,OS,112545,99.1,To Holdings,114306,99.1,RT Group (VIRT-X),232760,99.1
Aerospace Satellite Corporation Holding B.V.,16308,aerospace satellite corporation holding b.v.,aerospace,Technomecha Aerospace,96248.0,Volatus Aerospace (Non-NASDAQ OTC),249758.0,Aerospace Hi-Tech Holding Group 'A',87893,99.63,Aerospace Hi-Tech (SEC) Holding Group 'A',211665,99.63,Continental Aerospace Technologies Holding,99854,99.56,Continental Aerospace Technologies (Frankfurt) Holding,269289,99.56,International Aerospace Enterprises,55369,99.52,International Aerospace Enterprises (Berlin),287187,99.52,Aerospace Communications Holdings 'A',4846,99.5,Aerospace Communications Holdings Group (SSE Connect Equities) 'A',214873,99.5,Pacific Aerospace and Electronics,75706,99.49,Aerospace Technology of Korea,116583,99.49
"Aerovias de Mexico, S.A. de C.V.",15536,aerovias de mexico de c.v.,aerovias,,,,,Aero,4844,99.27,ERO,64618,99.21,ERO,72336,99.21,Via Holdings,114753,99.21,AE,44716,99.14,AS Company,91243,99.14,IA,119645,99.14,O-Bank,115989,99.07,V Group,132515,99.07,Aero Vias de Mexico American Depository Share (SEAQ International),142260,87.74000000000001
Aerovias Nacionales de Colombia SA,7314,aerovias nacionales de colombia,aerovias,,,,,Aero,4844,99.23,ERO,64618,99.18,ERO,72336,99.18,Via Holdings,114753,99.18,AE,44716,99.12,AS Company,91243,99.12,IA,119645,99.12,O-Bank,115989,99.06,V Group,132515,99.06,Aero Vias de Mexico American Depository Share (SEAQ International),142260,87.62
