Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
INTU (JERSEY) 2 LIMITED,12487,intu 2,intu,Intu Properties,48173.0,Intu Properties (Non-NASDAQ OTC),237321.0,Intura,27063,99.67,Intuit,132924,99.67,Intuit (Mexico),218010,99.67,Intuit (BRN),224845,99.67,Intuit (MIC),224846,99.67,Intuit (Ireland),232281,99.67,Intuit (Frankfurt),263990,99.67,Intuit (Vienna Stock Exchange),263991,99.67,Intuit (XETRA),263992,99.67,Intuit (EASDAQ),295451,99.67
Intu Debenture Plc,9620,intu debenture,intu,Intu Properties,48173.0,Intu Properties (Non-NASDAQ OTC),237321.0,Intuit BDR,149339,99.58,Intu Properties,48173,99.55,Intu Properties,227930,99.55,Intu Properties (Non-NASDAQ OTC),237321,99.55,Intu Properties (Frankfurt),279591,99.55,Intura,27063,99.5,Intuit,132924,99.5,Intuit (Mexico),218010,99.5,Intuit (BRN),224845,99.5,Intuit (MIC),224846,99.5
Inventive Global Investments Limited,25362,inventive global investments,inventive,Inventive Leisure,48178.0,,,Inventive Leisure,48178,99.62,Inventive Leisure (Berlin),301596,99.62,Inventive Leisure Associated Caspian Bidco Cash,182999,99.48,ENT,1607,99.19,IVE Group,83973,99.19,INV,110540,99.19,NVE,137680,99.19,NVE (Frankfurt),265087,99.19,NVE (XETRA),307478,99.19,TI Group,183594,99.13
INVERFIN SDN BHD,15862,inverfin sdn bhd,inverfin,Inverfin Inversora y Comercial Saeca,48182.0,,,Inverfin Inversora y Comercial Saeca,48182,99.42,ERF (Holdings),46949,99.32,INV,110540,99.32,NVE,137680,99.32,NVE (Frankfurt),265087,99.32,NVE (XETRA),307478,99.32,F Investment Trust Group,125685,99.12,V Group,132515,99.12,Inverfiatc,18898,87.66000000000001,Interfinancial Holdings,55329,87.65
INVERSIONES CONFUTURO S.A.,5771,inversiones confuturo,inversiones,Inversiones SA,221998.0,,,Inversiones Nutravalor,93762,99.79,Inversiones Centenario,110544,99.79,Inversiones Cobredos SA,9154,99.78,Inversiones La Construccion,93761,99.75,Inversiones Tacoa,48185,99.74,Inversiones Argos,89121,99.74,Inversiones Tacoa,183001,99.74,Inversiones Tacoa,183002,99.74,Inversiones Argos (Santiago),212896,99.74,Inversiones Bogota,9151,99.72
INVERSIONES PREVISION SECURITY LIMITADA,5787,inversiones prevision limitada,inversiones,Inversiones SA,221998.0,,,Inversiones Venecia,93763,99.65,Inversiones Productivas Riobamba,79291,99.65,Inversiones Educa,35756,99.64,Inversiones Tacoa,48185,99.64,Inversiones Tacoa,183001,99.64,Inversiones Tacoa,183002,99.64,Inversiones La Rioja,35758,99.64,Inversiones En Turismo Cap,35754,99.64,Inversiones Ibersuizas Limited Data,145185,99.63,Inversiones Bogota,9151,99.62
"INVERSIONES SELVA, C.A.",25192,inversiones selva c.a.,inversiones,Inversiones SA,221998.0,,,Inversiones Educa,35756,99.77,Inversiones Tacoa,48185,99.77,Inversiones Tacoa,183001,99.77,Inversiones Tacoa,183002,99.77,Inversiones La Rioja,35758,99.76,Inversiones Venecia,93763,99.73,Inversiones Azalba,18902,99.7,Inversiones Tacoa 'B',183003,99.7,Inversiones CMPC SA,9153,99.68,Inversiones ASPI,35755,99.68
"Inversora Bursatil, S.A. de C.V.",15600,inversora bursatil de c.v.,inversora,Inversora,9155.0,,,Inversora Juramento,83920,99.62,Inversora Andina,9156,99.57000000000001,Nortel Inversora SA Class D,152303,99.52,Inverfin Inversora y Comercial Saeca,48182,99.52,Inversora,9155,99.51,Inversora,27067,99.51,Nortel Inversora Preference,146179,99.49,Nortel Inversora (Luxembourg) ADR 'B' NE,242581,99.49,Nortel Inversora Preferred 'B',215810,99.46,Nortel Inversora Meds 123100,198635,99.44
Investors Bank & Trust Company,21991,investors &,investors,Premium Investors,146663.0,Premium Investors (Non-NASDAQ OTC),239182.0,Investors Finance,55399,99.9,Investors Bank Minn,65798,99.8,Investors House,93765,99.77,Investors Title,137077,99.77,Investors Title (Berlin),287206,99.77,JER Investors Trust,130305,99.75,JER Investors Trust (Berlin),287298,99.75,Land Investors,48474,99.72,Arab Investors,107862,99.72,Plus Investors (Frankfurt),281140,99.72
IOI Investment (L) Berhad,15827,ioi berhad,ioi,IOI Properties,27080.0,IOI (Non-NASDAQ OTC),237362.0,Unioil Resources and Holdings,114636,99.53,Aioi Insurance,24012,99.5,IOI Properties,27080,99.5,IOI Properties Group,106684,99.5,Aioi Insurance (Non-NASDAQ OTC),234057,99.5,Aioi Insurance (Frankfurt),276443,99.5,Aioi Insurance (XETRA),309605,99.5,IOI Corporation,106683,99.48,Trioil Warrants,161722,99.48,IOI Corporation (Non-NASDAQ OTC),246448,99.48
