Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
SOUTHLAND BUILDING SOCIETY,16690,southland building society,southland,Southland,200563.0,,,Southland Energy,68265,99.62,Southland Financial,68266,99.62,Southland Communications,77038,99.6,Southland Royal,68267,99.59,Southland Communications Preferred,209914,99.53,Southland,200563,99.51,Southland Preferred 15%,147439,99.49,Bank South,62827,99.32,Land Securities Group PLC,48475,99.27,Land,111227,99.27
Southside Statutory Trust III,21895,southside statutory iii,southside,Southside Bancshares,79975.0,,,Southside Bancshares,79975,99.6,Southside Bancshares,135056,99.6,Southside (Frankfurt) Bancshares,266201,99.6,Southside Bancshares (Berlin),289388,99.6,Bank Southside,128288,99.56,Southside Capital Trust I Preferred Capital,147440,99.5,Southside Capital Trust II Preferred Convertible Secsp,147441,99.45,Bank South,62827,99.36,IDE Group Holdings,126052,99.23,TH Group,30936,99.16
SOVRAN ACQUISITION LIMITED PARTNERSHIP,21494,sovran acquisition partnership,sovran,Sovran Financial Fund Convertible,68279.0,,,Sovran Financial Fund Convertible,68279,99.51,Sovran Self Storage (XETRA),308407,99.49,Sovran Self Storage Preferred 'B',200574,99.48,Sovran Financial Merger Into 543944,68278,99.46,C&S Sovran Merger Into 923937,63206,99.37,VR Holdings,58535,99.12,RA International Group,126784,99.12,O-Bank,115989,99.06,V Group,132515,99.06,Rane (Madras),103821,85.38
SOWITEC group GmbH,7823,sowitec gmbh,sowitec,,,,,Itec Group,9220,99.5,Itec,110600,99.5,Tec,39880,99.4,ITE (Holdings),101607,99.4,ITE (Holdings) (Berlin),287258,99.4,ITE Group (XETRA),312909,99.4,IT,27121,99.29,IT Group,55439,99.29,IT Group Holdings,55440,99.29,WI,124115,99.29
SP DISTRIBUTION PLC,9312,sp distribution,sp,SP,39448.0,,,SP Acquisition Holdings,200576,99.69,SPK Acquisition,138361,99.67,JSPC I-Solutions,27329,99.65,SSP Solutions,77122,99.64,SSP Solutions (Frankfurt),297235,99.64,SSP Solutions (XETRA),308443,99.64,Prosper Construction Holdings,103631,99.63,Space Solution,39452,99.62,Espre Solutions,54145,99.6,Bilspedition,32831,99.59
"SP FINCO, LLC",24523,sp finco,sp,SP,39448.0,,,SPW Income,68326,99.78,Spanco,30449,99.71,Spin,39486,99.67,Spindox,96071,99.67,SP Bancorp,61367,99.67,BSP Financial Group,80453,99.67,SP Bancorp (Frankfurt),281989,99.67,SP Bancorp (XETRA),308408,99.67,Inspicio,48102,99.62,Spice,50707,99.62
SP Manweb plc,9313,sp manweb,sp,SP,39448.0,,,Aspen Marine Group,70180,99.67,SP Ausnet (XETRA),315690,99.67,Spandex,50683,99.62,Span,96062,99.62,Spandex PLC,183517,99.62,SPH Asiaone,39475,99.6,RSP Permian,61193,99.6,RSP Permian (Berlin),289010,99.6,SPH Asiaone (Frankfurt),297219,99.6,Spac One,96059,99.59
SP POWERASSETS LIMITED,17803,sp powerassets,sp,SP,39448.0,,,Viper Powersports,58473,99.65,Spark Power Group,86288,99.64,Spark Power Group (Non-NASDAQ OTC),248963,99.64,Spark Power Group (Frankfurt),266212,99.64,PSP Projects,103644,99.62,Spectra Systems (Regs),127080,99.62,Spectra Systems (Unres),182195,99.62,Sprott Power (XETRA),315721,99.62,Sparkasse Bank,86289,99.61,SP Ausnet (XETRA),315690,99.61
SP TRANSMISSION LIMITED,9314,sp transmission,sp,SP,39448.0,,,Speedemissions,131985,99.62,SPH Asiaone,39475,99.62,Spectravision 'B',57660,99.62,SP Acquisition Holdings,200576,99.62,Spectravision 'B',200653,99.62,SPH Asiaone (Frankfurt),297219,99.62,CSX Transportation,64056,99.61,SPK Acquisition,138361,99.6,Spansion 'A',61369,99.59,Esco Transportation,72340,99.59
Sparbanken Oresund AB,17534,sparbanken oresund,sparbanken,,,,,Sparbank,12446,99.62,Foreningssparbanken A (VIRT-X),227650,99.56,Foreningssparbanken AB,178562,99.54,Foreningssparbanken AB,178563,99.54,Foreningssparbanken AB,178564,99.54,Foreningssparbanken AB,178565,99.54,Foreningssparbanken AB,178566,99.54,Foreningssparbanken (London),227660,99.54,Spar Group,115285,99.36,Spar Group,138354,99.36
