Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
HSBC USA Capital Trust I,21848,HSBC USA,196652,95,"[('HSBC USA', 95), ('Fabrika Otkovaka I Armature', 86), ('FIP EM Infu XP Omega I', 86), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('HSBC SEG On 1000', 86), ('I D C', 86), ('Jelen I Staklorad DD', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86), ('Rio Bravo Credito Imobiliario I FII', 86), ('Unis Proizvodnja I Prerada Zice', 86)]"
"BSB CAPITAL TRUST I, L.L.C",21849,BS,24840,90,"[('BS', 90), ('B I Incorporated', 90), ('Fabrika Otkovaka I Armature', 86), ('FIP EM Infu XP Omega I', 86), ('Jelen I Staklorad DD', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86), ('Rio Bravo Credito Imobiliario I FII', 86), ('Unis Proizvodnja I Prerada Zice', 86), ('UTT I Turizam Prijedor', 86), ('A L I Technologies', 86)]"
SLM Student Loan Trust,21850,Student Loan,61447,95,"[('Student Loan', 95), ('ENT', 90), ('SL', 90), ('SLM', 90), ('T&L', 90), ('Ude', 90), ('SLM', 90), ('United Energy Loan Stapled', 86), ('Bayshore Floating Rate Senior Loan Fund', 86), ('USC Family Multiple Student EDU Savgs PL', 86)]"
TW Telecom Holdings Inc.,21851,OM Holdings,85128,90,"[('OM Holdings', 90), ('LEC', 90), ('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('OM Holdings', 90), ('Elecom', 90), ('LEC', 90), ('Holdings', 90)]"
"CCO Holdings, LLC",21852,CCI Holdings,1029,92,"[('CCI Holdings', 92), ('CMC Holdings', 92), ('CCN Holdings', 92), ('CIC Holdings', 92), ('CYC Holdings', 92), ('RCO Holdings', 92), ('RCC Holdings', 92), ('CSC Holdings', 92), ('CNC Holdings', 92), ('CAC Holdings', 92)]"
Discover Bank,21853,Disco,151297,90,"[('Disco', 90), ('DIS', 90), ('Security Bank', 90), ('Disc', 90), ('Security Bank', 90), ('Security Bank', 90), ('Isco', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
ALBANK Capital Trust I,21856,Alba,91065,90,"[('Alba', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Alba', 90), ('Security Bank', 90), ('Capital A', 90)]"
SES Global Americas Holding GP,21857,Globa,73026,90,"[('Globa', 90), ('Global A', 90), ('Global', 90), ('Global', 90), ('Corporation Holding', 90), ('ADG Global Supply', 86), ('AKB Corporation Holding', 86), ('AKG Holding', 86), ('Bluestone Global', 86), ('Continental Holding', 86)]"
Goldman Sachs Capital I,21858,ACH,14133,90,"[('ACH', 90), ('Man AG', 90), ('Man AG', 90), ('Sachs AG', 90), ('Capital Gold', 90), (""Corts Trust Goldman Sachs Capital I 6% 'A'"", 90), (""Morgan Stanley Structured Asset Saturns 6% Goldman Sachs Capital I 'A' Unit Trust"", 90), (""Saturns Goldman Sachs Capital I Series 2005 6.125% Touche Remnant Unit 'A'"", 90), ('Go', 90), ('Man AG', 90)]"
RBS Capital Trust II,21859,BS,24840,90,"[('BS', 90), ('FI Imobiliario Tourmalet II Sen B', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('B Split II Cap Shares', 86), ('Berkeley Capital II', 86), ('Canadian Resources Income Trust II Unit', 86), ('Connor Clark and Lunn Global Financials Fund II', 86), ('CRA Phase II', 86), ('Energy Split II Capital Yield Shares', 86), ('Excel Latin America Bond Fund II', 86)]"
SLM Student Loan Trust 2004-2,21860,ENT,1607,90,"[('ENT', 90), ('Student Loan', 90), ('SLM', 90), ('T&L', 90), ('Ude', 90), ('SLM', 90), ('2 Park Street Trust', 86), ('Aqrotexbaza 2', 86), ('Australian Masters Corporate Bond Fund Number 2', 86), ('Australian Masters Yield Fund Number 2', 86)]"
MPS Capital Trust II,21861,Capital M,59340,90,"[('Capital M', 90), ('MPS', 90), ('FI Imobiliario Tourmalet II Sen B', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('B Split II Cap Shares', 86), ('Berkeley Capital II', 86), ('Canadian Resources Income Trust II Unit', 86), ('Connor Clark and Lunn Global Financials Fund II', 86), ('CRA Phase II', 86), ('Energy Split II Capital Yield Shares', 86)]"
Protective Life Secured Trust,21862,Life,120584,90,"[('Life', 90), ('IFE', 90), ('Life', 90), ('Tec', 90), ('ECU Trust', 90), ('Protec', 90), ('Protective Life', 90), ('Life', 90), ('Otec', 90), ('Secure', 90)]"
Harley-Davidson Funding Corp.,21863,David,33807,90,"[('David', 90), ('Harley', 90), ('Harley-Davidson', 90), ('Ask Funding', 86), ('BBVA Capital Funding', 86), ('United Development Funding IV Common Shares of Beneficial Interest', 86), ('Asta Funding', 86), ('Patriot Capital Funding', 86), ('PRT Funding Corporation', 86), ('Austin Funding', 86)]"
Deutsche Bank Capital Funding Trust V,21864,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Deutsche Bank', 90), ('Deutsche Capital', 90), ('Security Bank', 90), ('Deutsche Bank Capital Funding Trust VIII 6.375% Trust Preferred Security', 90)]"
ArcelorMittal USA LLC,21865,Arcelormittal,172899,95,"[('Arcelormittal', 95), ('Arcelormittal', 95), ('Arcelormittal', 95), ('Arcelormittal', 95), ('Arcelormittal', 95), ('Cel', 90), ('Mittal Corporation Limited', 90), ('Cel', 90), ('RCE Capital', 90), ('ITT', 90)]"
"Teva Pharmaceutical Finance II, LLC",21866,Ical,2166,90,"[('Ical', 90), ('Teva', 90), ('Allco Finance Group', 86), ('Arrow Pharmaceutical', 86), ('Beneficial Finance', 86), ('Dominant Finance Inc', 86), ('Globe Pharmaceutical', 86), ('Haixi Pharmaceutical', 86), ('Hyundai Finance', 86), ('Intermills (Finance)', 86)]"
Rabobank Capital Funding Trust II,21867,Security Bank,200310,90,"[('Security Bank', 90), ('RAB Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Ask Funding', 86)]"
KRATON Polymers LLC,21868,KR,36305,90,"[('KR', 90), ('At Trust', 90), ('Kraton', 90), ('Polymer', 90), ('Aton', 90), ('LY Corporation', 90), ('RS', 90), ('Pearl Engineering Polymers', 86), ('Vardhaman Wires and Polymers', 86), ('Intelligent Polymers Unit 30/09/02', 86)]"
FPL Energy Wind Funding LLC,21869,Energy,79025,90,"[('Energy', 90), ('ERG', 90), ('Win', 90), ('Energy', 90), ('Energy', 90), ('ERG', 90), ('ERG', 90), ('Acer Energy', 86), ('Adelaide Energy', 86), ('Adelphi Energy', 86)]"
"EXTERRAN ENERGY SOLUTIONS, L.P.",21870,Energy,79025,90,"[('Energy', 90), ('Terra Trust', 90), ('Terra Trust', 90), ('Energy', 90), ('Energy', 90), ('Exterran', 90), ('Terra Trust', 90), ('Acer Energy', 86), ('Adelaide Energy', 86), ('Adelphi Energy', 86)]"
Berkshire Hathaway Finance Corporation,21871,Shire,183483,90,"[('Shire', 90), (""Berkshire Hathaway 'A'"", 90), ('Shire', 90), (""Berkshire Hathaway 'B'"", 90), ('Dominant Finance Inc', 86), ('Hyundai Finance', 86), ('Prime Finance', 86), ('Mackenzie Finance', 86), ('RCI Finance', 86), ('Silk Road Finance', 86)]"
"Fleet Funding, Inc.",21872,A&E Capital Funding Single Voting,4715,86,"[('A&E Capital Funding Single Voting', 86), ('Funding Electric Vehicles', 86), ('D&D', 86), ('Aegis Consumer Funding Group', 86), ('Fleet Management Solutions', 86), ('Four Crystal Funding', 86), ('Muni Funding Company of America 144A', 86), ('United Development Funding IV Common Shares of Beneficial Interest', 86), ('United Development Funding III Unit', 86), (""Corts Trust Bellsouth Capital Funding 'D' Corts 7.12%"", 86)]"
"GLOBAL CASH ACCESS, INC.",21873,Acces,23902,90,"[('Acces', 90), ('Access', 90), ('Globa', 90), ('Global', 90), ('Access', 90), ('Global', 90), ('CAS', 90), ('Global Cash Access (XETRA) Holdings', 90), ('Antipodes Global Investment Company', 86), ('Consolidated Global Investments', 86)]"
NRG PEAKER FINANCE COMPANY LLC,21874,Trust Company,4284,90,"[('Trust Company', 90), ('Aker', 90), ('Aker F', 90), ('Bakixanov Company', 86), ('Company On', 86), ('Dominant Finance Inc', 86), ('Hyundai Finance', 86), ('Prime Finance', 86), ('Prudential Investment Company of Australia', 86), ('Roc Oil Company', 86)]"
Ormat Funding Corp.,21875,Ormat,29074,90,"[('Ormat', 90), ('Ask Funding', 86), ('BBVA Capital Funding', 86), ('D&D', 86), ('Aegis Consumer Funding Group', 86), ('Muni Funding Company of America 144A', 86), ('United Development Funding IV Common Shares of Beneficial Interest', 86), ('United Development Funding III Unit', 86), ('Asta Funding', 86), (""Corts Trust Bellsouth Capital Funding 'D' Corts 7.12%"", 86)]"
NPB Capital Trust V,21876,A V Buildings,15,86,"[('A V Buildings', 86), ('Econocom International N V New', 86), ('H V A Registered', 86), ('K-T-V Invest', 86), ('Pacifico V Region', 86), ('R S V Certificates', 86), ('V Fund Investments', 86), ('V S M Explorations', 86), ('V Technology Diagnostics Canada', 86), ('ZZN V P Abrami AS', 86)]"
LIBERTY MUTUAL GROUP INC.,21877,Group,54856,90,"[('Group', 90), ('Liberty', 90), ('Group', 90), ('Liberty', 90), ('Liberty', 90), ('Group', 90), ('Liberty', 90), ('Al Group', 90), ('Mutual', 90), ('UAL', 90)]"
PennFed Capital Trust III,21878,D I,118046,90,"[('D I', 90), ('NN', 90), ('Income Streams III Equity Dividend', 86), ('Penfold Capital Acquisition III', 86), ('R Split III Class A', 86), ('D&D', 86), ('IPF III Spor VSZ IF', 86), ('American Tax Credit Properties Units Limited Partnership III', 86), ('United Development Funding III Unit', 86), ('Corts Trust III Sherwin Williams Class A 7.25%', 86)]"
First Community/CA Statutory Trust VI,21879,First,186249,90,"[('First', 90), ('Firs', 90), ('Unit', 90), ('First', 90), ('First', 90), ('First', 90), ('Unit', 90), ('Community Capital', 90), ('First', 90), ('First', 90)]"
