Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
HEXION U.S. FINANCE CORP.,21932,Ion,73918,90,"[('Ion', 90), ('Hexion Inc', 90), ('INA', 90), ('Ion', 90), ('Belira U Stecaju', 86), ('Dominant Finance Inc', 86), ('Elekeiroz S A', 86), (""Foster's Group"", 86), (""Gibson's"", 86), ('Hyundai Finance', 86)]"
Sumitomo Corporation of America,21933,ICA AB,178995,90,"[('ICA AB', 90), ('AME', 90), ('Sumitomo', 90), ('Mito Securities', 90), ('ICA AB', 90), ('ICA AB', 90), ('AME', 90), ('Cities of Australian Property', 86), ('General Investment of Australian Suspended', 86), ('Investment Company of the West', 86)]"
"Telefonica Finance USA, L.L.C.",21934,NIC,60749,90,"[('NIC', 90), ('ICA AB', 90), ('Fonic', 90), ('NIC', 90), ('INA', 90), ('Telefonica', 90), ('Telefonica', 90), ('ICA AB', 90), ('ICA AB', 90), ('Prime Finance', 86)]"
"Union Fenosa Financial Services USA, L.L.C.",21935,Union,123832,90,"[('Union', 90), ('Financial Trust Corporation', 90), ('Union Fenosa', 90), ('Union', 90), ('Security Service', 90), ('Union', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Union', 90), ('Financial Trust Corporation', 90)]"
"Freescale Semiconductor, Inc.",21936,Freescale Semiconductor,59970,100,"[('Freescale Semiconductor', 100), (""Freescale Semiconductor 'B'"", 95), (""Freescale Semiconductor 'A'"", 95), ('Freescale Semiconductor (Berlin)', 95), ('Freescale Semiconductor (Frankfurt)', 95), (""Freescale Semiconductor (XETRA) 'B'"", 95), ('Freescale Semiconductor (XETRA)', 95), ('CTO', 90), ('Duc', 90), ('Micon', 90)]"
INTERTAPE POLYMER US INC.,21937,Tap,22728,90,"[('Tap', 90), ('Inter', 90), ('Polymer', 90), ('Intertape Polymer Group', 88), ('Gregem Bond US Dollar Rise Cap', 86), ('Shandong Polymer Biochemicals Company Limited', 86), ('Polymer Logistics (Depository Interest)', 86), ('Plastinum Polymer Technologies', 86), ('Polymer Group', 86), (""Ningbo Changhong Polymer Scientific and Technical 'A'"", 86)]"
"Wynn Las Vegas, LLC",21938,GA Capital,8102,90,"[('GA Capital', 90), ('Vega Capital', 90), ('Vega Capital', 90), ('Vega Capital', 90), ('EG', 90), ('NN', 90), ('Vega Capital', 90), ('S S V', 86), ('Conservera de Las Americas SA', 86), ('Las Americas Broadband', 86)]"
"Aqua Pennsylvania, Inc.",21939,Pennsylvania Capital,75870,95,"[('Pennsylvania Capital', 95), ('Aqua', 90), ('Aqua', 90), ('Sylvan', 90), ('Aqua', 90), ('Aqua', 90), ('ANI', 90), ('Aqua Signal', 86), ('Aqua 2', 86), ('Aqua Terrena International', 86)]"
Hartford Life Global Funding Trusts,21940,Globa,73026,90,"[('Globa', 90), ('Global', 90), ('Global', 90), ('ADG Global Supply', 86), ('Aeyna Life and Casualty', 86), ('Ask Funding', 86), ('Bluestone Global', 86), ('Colonial Mutual Life', 86), ('Fai Life', 86), ('Global Doctor', 86)]"
JPMorgan Chase Capital XIII,21941,Gan,232110,90,"[('Gan', 90), ('Chase', 90), ('JPM', 90), ('Chase', 90), ('Gan', 90), ('Gan', 90), ('Kasten Chase Applied Research', 86), ('JP Morgan Chase Capital XI Securities 5.875% Series K', 86), ('Carlyle Income Plus L P Unit L P Xiii', 86), ('JP Morgan Chase Cap XIX Securities Service S', 86)]"
RBS Capital Trust III,21942,BS,24840,90,"[('BS', 90), ('Berlin III AS', 86), ('Income Streams III Equity Dividend', 86), ('Penfold Capital Acquisition III', 86), ('R Split III Class A', 86), ('Leopold III-Laan', 86), ('IPF III Spor VSZ IF', 86), ('American Tax Credit Properties Units Limited Partnership III', 86), ('United Development Funding III Unit', 86), ('Corts Trust III Sherwin Williams Class A 7.25%', 86)]"
RBS Capital Trust IV,21943,BS,24840,90,"[('BS', 90), ('Penfold Capital Acquisition IV Corporation', 86), ('Phoenician Corporation IV', 86), ('CNL Income and Growth Fund IV', 86), ('Cole Credit Property Trust IV', 86), ('Consolidated Cap Pptys Limited Partnership Units IV', 86), ('Independence Tax Credit Plus Limited Partnership IV', 86), ('Rancon Realty Fund Unit Int IV', 86), ('Sovereign Capital Trust IV Piers', 86), ('Corts Trust IV 7%', 86)]"
AEP TEXAS INC.,21944,AE,44716,90,"[('AE', 90), ('XA', 90), ('EXA', 90), ('AEP Texas Central 4% Preferred', 90), ('AEP Texas North 4.4% Preferred', 90), ('AEP Texas Central 4.2% Preferred', 90), ('Gold Texas Resources Merger 28/11/89', 86), ('Texas Sidewinder Oil', 86), ('Texas Instruments Berlin', 86), ('Texas Instruments Berlin (XETRA)', 86)]"
"Vanguard Health Holding Company II, LLC",21945,Trust Company,4284,90,"[('Trust Company', 90), ('Health', 90), ('Health', 90), ('Guard', 90), ('Corporation Holding', 90), ('AKB Corporation Holding', 86), ('AKG Holding', 86), ('Albena Invest Holding', 86), ('Australian Health', 86), ('Bakixanov Company', 86)]"
Rabobank Capital Funding Trust IV,21946,Security Bank,200310,90,"[('Security Bank', 90), ('RAB Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Ask Funding', 86)]"
Rabobank Capital Funding Trust III,21947,Security Bank,200310,90,"[('Security Bank', 90), ('RAB Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Ask Funding', 86)]"
TD Bank National Association,21949,National,222336,90,"[('National', 90), ('Security Bank', 90), ('National', 90), ('National', 90), ('Security Bank', 90), ('Security Bank', 90), ('National', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
BANCORPSOUTH BANK,21950,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Security Banc', 90), ('Security Bank', 90)]"
"VWR FUNDING, INC.",21951,VWR,282881,90,"[('VWR', 90), ('VWR', 90), ('A&E Capital Funding Single Voting', 86), ('Funding Electric Vehicles', 86), ('D&D', 86), ('Aegis Consumer Funding Group', 86), ('Four Crystal Funding', 86), ('Muni Funding Company of America 144A', 86), ('United Development Funding IV Common Shares of Beneficial Interest', 86), ('United Development Funding III Unit', 86)]"
"DEXIA FINANCIAL PRODUCTS, INC.",21952,Dexia,166310,90,"[('Dexia', 90), ('Duc', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('INA', 90), ('Financial Trust Corporation', 90), ('IA Financial', 90), ('CIA', 90), ('CTS', 90)]"
DZ BANK CAPITAL FUNDING TRUST II,21953,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('DZ Bank', 90), ('Security Bank', 90), ('AFB Bank ASC', 86)]"
AllianceBernstein L.P.,21954,All Corporation,24093,90,"[('All Corporation', 90), ('Capital Alliance', 90), ('Stei', 90), ('CEB', 90), ('Alliancebernstein Bond Fund Monthly Income Portfolio', 90), ('TEI', 90), ('Tein', 90), ('Capital Alliance', 90), ('Alliancebernstein Holding Unit', 90), ('Alliancebernstein Global High Income Fund II', 90)]"
"Spirit Realty Capital, Inc.",21955,Spirit Realty Capital,135066,100,"[('Spirit Realty Capital', 100), ('Spirit Corporation', 90), ('Spirit Corporation', 90), ('Real Security', 90), ('IT', 90), ('SP', 90), ('Re Capital', 90), ('Re Capital', 90), ('SP', 90), ('Real Security', 90)]"
"OMX Timber Finance Investments I, LLC",21956,Investment Trust Corporation,48177,90,"[('Investment Trust Corporation', 90), ('Trust Invest', 90), ('E-Invest', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Capital Investments', 90), ('Investment Trust Corporation', 90), ('Capital Investments', 90), ('Allco Finance Group', 86), ('Bell IXL Investments', 86)]"
"AMN HEALTHCARE, INC.",21957,Healthcare,187174,95,"[('Healthcare', 95), ('Healthcare', 95), ('AMI Healthcare', 93), ('AM', 90), ('AR', 90), ('Car', 90), ('CA', 90), ('Health', 90), ('Re Capital', 90), ('HCA', 90)]"
Rabobank Capital Funding Trust V,21958,Security Bank,200310,90,"[('Security Bank', 90), ('RAB Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Ask Funding', 86)]"
Rabobank Capital Funding Trust VI,21959,Security Bank,200310,90,"[('Security Bank', 90), ('RAB Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Ask Funding', 86)]"
Deutsche Postbank Funding Trust I,21960,Postbank,3349,90,"[('Postbank', 90), ('Deutsche Postbank AG', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Post', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Deutsche Post', 90)]"
"Altra Industrial Motion, Inc.",21961,Altra Industrial Motion,133673,100,"[('Altra Industrial Motion', 100), ('Altra Industrial (Mexico) Motion', 95), ('Altra Industrial Motion (Berlin)', 95), ('Altra Industrial (XETRA) Motion', 95), ('Ion', 90), ('UST', 90), ('Ion', 90), ('UST', 90), ('Motio', 90), ('Dust', 90)]"
DEUTSCHE POSTBANK FUNDING TRUST II,21962,Postbank,3349,90,"[('Postbank', 90), ('Deutsche Postbank AG', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Post', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Deutsche Post', 90)]"
