Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
PE ENVIRONMENTAL FUNDING LLC,22378,pe environmental funding,pe,PE Biosystems Group,67245.0,,,Open Environment,75602,99.7,Europe Environnement,17352,99.64,Penyao Environmental Protection 'A',95042,99.64,Perma-Fix Environmental Services,137852,99.64,Penyao Environmental Protection 'A' (SEC),213399,99.64,Perma-Fix Environmental Services (Frankfurt),265388,99.64,Perma-Fix Environmental Services (XETRA),307759,99.64,Penn National Gaming,133556,99.59,Penn National Gaming (Mexico),218561,99.59,Penn National Gaming (MIC),225430,99.59
Peab Finans Aktiebolag,17590,peab finans aktiebolag,peab,Peab B,116017.0,Peab 'B' (Non-NASDAQ OTC),238967.0,Peab Industri 'B',43326,99.56,Peab Industri 'A',180118,99.56,Peabodys Coffee Non Voting (Frankfurt),296448,99.5,Peabodys Coffee Non Voting (XETRA),307725,99.5,Peabody Energy,56684,99.44,Peabody Energy,134817,99.44,Peabody Energy (Mexico),222499,99.44,Peabody Energy (Santiago),238968,99.44,Peabody Energy (Santiago),252171,99.44,Peabody Energy (Frankfurt),265349,99.44
Pearl Second Merger Sub LLC,25149,pearl second merger sub,pearl,Pearl Polymers,103391.0,Pearl Healthcare (Non-NASDAQ OTC),75845.0,Pearl Energy,37974,99.63,Pearl Polymers,103391,99.59,Pearl Polymers,169755,99.59,Pearl Dry Cleaners,29247,99.59,Pearl Green Clubs and Resorts,103390,99.58,Pearl Engineering Polymers,29248,99.57000000000001,Pearl Properties (2006),60932,99.56,Pearl River Holdings,85313,99.53,Sea Pearl Beach Resort and Spa,86032,99.53,Pearl Global Industries,103389,99.52
Pearson Dollar Finance plc,9210,pearson dollar,pearson,Pearson,124492.0,Pearson (Non-NASDAQ OTC),247953.0,Pearson Longman,49635,99.69,Pearson,124492,99.67,Pearson (Mexico),218555,99.67,Pearson (BRN),225423,99.67,Pearson (VIRT-X),232634,99.67,Pearson (Non-NASDAQ OTC),247953,99.67,Pearson (Frankfurt),273498,99.67,Pearson (XETRA),273499,99.67,Pearson PLC Sponsored ADR 1:1,189761,99.56,Pearson PLC Sponsored (Frankfurt) ADR 1:1,258981,99.56
Pearson Dollar Finance Two PLC,9364,pearson dollar two,pearson,Pearson,124492.0,Pearson (Non-NASDAQ OTC),247953.0,Pearson Longman,49635,99.61,Pearson,124492,99.56,Pearson (Mexico),218555,99.56,Pearson (BRN),225423,99.56,Pearson (VIRT-X),232634,99.56,Pearson (Non-NASDAQ OTC),247953,99.56,Pearson (Frankfurt),273498,99.56,Pearson (XETRA),273499,99.56,Pearson PLC Sponsored ADR 1:1,189761,99.56,Pearson PLC Sponsored (Frankfurt) ADR 1:1,258981,99.56
PEBBLE BAY DEVELOPERS PRIVATE LTD,11650,pebble bay developers private,pebble,Pebble Creek Mining,215899.0,Pebble Creek Mining (Non-NASDAQ OTC),56688.0,Pebble Beach Systems Group,126567,99.53,Pebble Beach Systems (Non-NASDAQ OTC),238974,99.53,Pebble Beach (Frankfurt) Systems Group,273500,99.53,Pebblebrook Hotel Trust Preferred Series A,199114,99.52,Pebblebrook Hotel Trust Preferred Series B,199115,99.52,Pebblebrook Hotel Trust,134818,99.48,Pebblebrook Hotel (Frankfurt) Trust,265352,99.48,Pebblebrook Hotel (XETRA) Trust,307726,99.48,Pebble Creek Mining (Non-NASDAQ OTC),56688,99.46,Pebble Creek Mining,215899,99.46
PEDRA CHEIROSA I ENERGIA S.A.,4390,pedra cheirosa i energia,pedra,,,,,Vidago Melgaco and Pedras,40550,99.41,DR Finance,109161,99.15,RA International Group,126784,99.15,Hotal Opera,8736,88.51,Opera Limited,173996,88.39,Impera,48029,88.38,Vipera,51477,88.38,Impera,93625,88.38,Drax Group,124581,85.35,Drax Group (Non-NASDAQ OTC),245145,85.35
Pedra Cheirosa II Energia S.A.,4392,pedra cheirosa ii energia,pedra,,,,,Vidago Melgaco and Pedras,40550,99.4,DR Finance,109161,99.15,RA International Group,126784,99.15,Hotal Opera,8736,88.5,Opera Limited,173996,88.38,Impera,48029,88.37,Vipera,51477,88.37,Impera,93625,88.37,Drax Group,124581,85.35,Drax Group (Non-NASDAQ OTC),245145,85.35
PEEL LAND AND PROPERTY INVESTMENTS PLC,9330,peel land and property investments,peel,Peel Holdings,49638.0,Peel Hotels (Non-NASDAQ OTC),238979.0,Peel Hotels,49639,99.4,Peel Hotels (Non-NASDAQ OTC),238979,99.4,Peel Hotels (Berlin),288505,99.4,Peelbrooke Capital,11076,99.38,Mcconnell Peel Resources,9970,99.38,Peel Mining,85316,99.36,Peel Mining (Frankfurt),273502,99.36,Peel Mining (XETRA),314585,99.36,Clydeport Assented Peel HLD,182640,99.36,Peel Hunt,49640,99.33
PEGMATITE PUBLIC LIMITED COMPANY,10993,pegmatite public,pegmatite,,,,,MAT International,48840,99.32,EGM International,53970,99.32,ATI,62707,99.32,ITE (Holdings),101607,99.32,ATI,133754,99.32,ATI (Frankfurt),261431,99.32,ATI (XETRA),261432,99.32,ITE (Holdings) (Berlin),287258,99.32,ITE Group (XETRA),312909,99.32,At-Group,24421,99.22
